,Par_3_Scoring_Average_RANK THIS WEEK,Par_3_Scoring_Average_RANK LAST WEEK,Par_3_Scoring_Average_PLAYER NAME,Par_3_Scoring_Average_ROUNDS,Par_3_Scoring_Average_AVG,Par_3_Scoring_Average_TOTAL STROKES,Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,82,2.91,854,293
1,2,2,Stewart Cink,98,2.95,1103,374
2,T3,T3,Tom Lehman,71,2.97,800,269
3,T3,T3,Hal Sutton,93,2.97,1038,350
4,T5,T5,Fred Funk,110,2.98,1307,439
5,T5,T5,Shaun Micheel,94,2.98,1104,370
6,T5,T5,Jesper Parnevik,71,2.98,778,261
7,T5,T5,Mike Reid,76,2.98,863,290
8,T5,T5,Esteban Toledo,113,2.98,1346,452
9,T5,T5,Bob Tway,91,2.98,1064,357
10,T11,T11,Jim Furyk,98,2.99,1102,369
11,T11,T11,Phil Mickelson,85,2.99,940,314
12,T13,T13,Jay Don Blake,95,3.0,1123,374
13,T13,T13,Fred Couples,71,3.0,833,278
14,T13,T13,Kenny Perry,76,3.0,943,314
15,T13,T13,Jeff Sluman,113,3.0,1312,438
16,T13,T13,Kevin Sutherland,98,3.0,1134,378
17,T13,T13,Scott Verplank,106,3.0,1262,421
18,T19,T19,Brad Faxon,98,3.01,1159,385
19,T19,T19,Sergio Garcia,59,3.01,605,201
20,T19,T19,Scott Hoch,108,3.01,1272,423
21,T19,T19,Mike Hulbert,82,3.01,986,328
22,T19,T19,Jonathan Kaye,115,3.01,1353,450
23,T19,T19,Franklin Langham,95,3.01,1114,370
24,T19,T19,Craig Stadler,70,3.01,812,270
25,T19,T19,Kirk Triplett,101,3.01,1149,382
26,T19,T19,Duffy Waldorf,80,3.01,892,296
27,T28,T28,Robert Allenby,98,3.02,1114,369
28,T28,T28,Jason Buha,82,3.02,1004,333
29,T28,T28,Tom Byrum,91,3.02,1087,360
30,T28,T28,Greg Chalmers,96,3.02,1114,369
31,T28,T28,Joe Durant,94,3.02,1164,385
32,T28,T28,David Duval,73,3.02,779,258
33,T28,T28,Brent Geiberger,79,3.02,896,297
34,T28,T28,Bill Glasson,93,3.02,1143,379
35,T28,T28,Lee Janzen,92,3.02,1103,365
36,T28,T28,Blaine McCallister,104,3.02,1277,423
37,T28,T28,Rocco Mediate,79,3.02,889,294
