,Par_4_Performance_RANK THIS WEEK,Par_4_Performance_RANK LAST WEEK,Par_4_Performance_PLAYER NAME,Par_4_Performance_ROUNDS,Par_4_Performance_STATUS,Par_4_Performance_PAR 4 AVG,Par_4_Performance_TOTAL PAR
82,T81,T81,David Sutherland,109,+38,4.03,4412
83,84,84,Stephen Ames,99,+40,4.04,3964
84,T85,T85,Tom Scherrer,104,+41,4.04,4236
85,T85,T85,Esteban Toledo,113,+41,4.04,4648
86,87,87,Brett Quigley,63,+42,4.06,2688
87,T88,T88,K.J. Choi,92,+43,4.05,3680
88,T88,T88,Robert Damron,93,+43,4.05,3776
89,T88,T88,Shigeki Maruyama,88,+43,4.05,3664
90,T91,T91,Joe Ozaki,55,+44,4.08,2216
91,T91,T91,Jay Williamson,105,+44,4.04,4268
92,T93,T93,Carlos Franco,85,+45,4.05,3608
93,T93,T93,J.L. Lewis,104,+45,4.04,4284
94,T95,T95,Tom Purtzer,58,+46,4.08,2344
95,T95,T95,Mike Sposa,73,+46,4.06,3052
96,T97,T97,Cameron Beckman,81,+47,4.06,3392
97,T97,T97,Nick Faldo,51,+47,4.09,2104
98,T97,T97,Sergio Garcia,59,+47,4.08,2224
99,T100,T100,Jerry Kelly,111,+48,4.04,4600
100,T100,T100,Joe Ogilvie,95,+48,4.05,3784
101,T100,T100,Joey Sindelar,88,+48,4.06,3436
102,T103,T103,Mark Brooks,91,+49,4.05,3704
103,T103,T103,Michael Clark II,84,+49,4.06,3312
104,T103,T103,Fred Funk,110,+49,4.04,4588
105,T103,T103,Craig Perks,82,+49,4.06,3376
106,T107,T107,Craig Barlow,98,+50,4.05,4024
107,T107,T107,Steve Pate,97,+50,4.05,3924
108,T109,T109,Perry Moss,53,+51,4.09,2192
109,T109,T109,Carl Paulson,105,+51,4.05,4284
110,T109,T109,Jerry Smith,104,+51,4.05,4216
111,T109,T109,Omar Uresti,94,+51,4.05,3896
112,T113,T113,Michael Bradley,73,+52,4.07,2992
113,T113,T113,Doug Dunakey,83,+52,4.06,3304
114,T113,T113,Tommy Tolles,60,+52,4.08,2452
115,116,116,Mike Springer,83,+53,4.06,3356
116,T117,T117,Brad Elder,110,+54,4.05,4544
117,T117,T117,Steve Gotsche,91,+54,4.06,3696
118,T117,T117,Casey Martin,90,+54,4.06,3660
119,T120,T120,Ronnie Black,82,+55,4.07,3260
120,T120,T120,Jay Don Blake,95,+55,4.06,3904
121,T120,T120,Scott McCarron,100,+55,4.05,4064
122,T120,T120,Steve Stricker,63,+55,4.09,2544
123,T124,T124,Brian Henninger,93,+56,4.06,3756
124,T124,T124,Billy Mayfair,93,+56,4.06,3660
125,T124,T124,"Dave Stockton, Jr.",89,+56,4.06,3596
126,T124,T124,Brian Watts,89,+56,4.06,3644
127,T128,T128,Jim Carter,96,+57,4.06,3980
128,T128,T128,Brad Fabel,88,+57,4.06,3612
129,T128,T128,P.H. Horgan III,65,+57,4.08,2728
130,T128,T128,Steve Jones,75,+57,4.08,3020
131,T128,T128,Frank Nobilo,98,+57,4.06,3996
132,T128,T128,Craig Stadler,70,+57,4.08,2716
133,T134,T134,Robert Allenby,98,+58,4.06,4088
134,T134,T134,Emlyn Aubrey,68,+58,4.09,2648
135,T134,T134,Bob Tway,91,+58,4.06,3744
136,T134,T134,Mark Wiebe,95,+58,4.06,3836
137,T138,T138,Chip Beck,51,+59,4.11,2064
138,T138,T138,Notah Begay III,82,+59,4.07,3432
139,T138,T138,Olin Browne,103,+59,4.06,4152
140,T138,T138,Steve Elkington,59,+59,4.09,2528
141,T138,T138,Jimmy Green,85,+59,4.07,3464
142,T143,T143,Rich Beem,84,+60,4.07,3388
143,T143,T143,Jason Buha,82,+60,4.07,3440
144,T143,T143,Keith Nolan,57,+60,4.1,2344
145,T143,T143,Mark O'Meara,61,+60,4.1,2376
146,147,147,Gabriel Hjertstedt,86,+61,4.07,3472
147,148,148,Brandt Jobe,91,+63,4.07,3660
148,T149,T149,Robert Gamez,76,+64,4.08,3176
149,T149,T149,Dennis Paulson,82,+64,4.08,3368
150,T151,T151,Ben Bates,107,+65,4.06,4340
151,T151,T151,David Frost,65,+65,4.09,2760
152,153,153,Kelly Gibson,84,+66,4.08,3384
153,T154,T154,Woody Austin,104,+67,4.06,4164
154,T154,T154,Matt Gogel,86,+67,4.08,3464
155,T154,T154,Mathew Goggin,91,+67,4.07,3744
156,T154,T154,Bob Heintz,87,+67,4.08,3528
157,T158,T158,Paul Curry,64,+69,4.11,2624
158,T158,T158,Tom Pernice Jr.,98,+69,4.07,3984
159,160,160,Jay Haas,80,+70,4.09,3152
160,T161,T161,Bob Burns,91,+71,4.08,3720
161,T161,T161,Robin Freeman,98,+71,4.07,4120
162,163,163,Fulton Allem,77,+72,4.09,3108
163,164,164,Bradley Hughes,93,+73,4.08,3760
164,T165,T165,Bart Bryant,73,+75,4.1,3064
165,T165,T165,Jeff Gove,86,+75,4.09,3392
166,167,167,Rory Sabbatini,85,+76,4.09,3448
167,168,168,Bobby Cochran,78,+77,4.1,3176
168,169,169,John Rollins,72,+78,4.1,2984
169,170,170,Shaun Micheel,94,+79,4.08,3776
170,171,171,Trevor Dodds,86,+82,4.09,3488
171,172,172,Bob Friend,96,+84,4.09,3840
172,T173,T173,Craig Bowden,54,+85,4.15,2232
173,T173,T173,John Maginnes,99,+85,4.08,4112
174,175,175,Kevin Wentworth,83,+89,4.11,3276
175,176,176,Gary Nicklaus,84,+90,4.1,3436
176,T177,T177,Ryan Howison,83,+91,4.11,3320
177,T177,T177,David Morland IV,88,+91,4.1,3552
178,179,179,Mike Brisky,89,+92,4.1,3564
179,180,180,Steve Hart,72,+95,4.13,2920
180,T181,T181,Jay Delsing,97,+97,4.1,3852
181,T181,T181,Neal Lancaster,99,+97,4.1,3976
182,183,183,Craig Spence,89,+98,4.11,3540
183,T184,T184,Jason Caron,77,+99,4.13,3136
184,T184,T184,Scott Gump,108,+99,4.09,4432
185,186,186,Barry Cheesman,96,+100,4.1,3880
186,T187,T187,John Daly,71,+105,4.14,3000
187,T187,T187,Corey Pavin,74,+105,4.13,3116
188,189,189,Eric Booker,87,+108,4.12,3528
189,190,190,Charles Raulerson,98,+112,4.11,4080
190,191,191,Aaron Bengoechea,75,+118,4.16,3032
191,192,192,Nolan Henke,79,+124,4.15,3332
192,193,193,Ted Tryba,112,+125,4.11,4700
193,194,194,Dicky Pride,98,+126,4.13,3936
194,195,195,Mike Hulbert,82,+146,4.18,3324
