,Driving_Pct._300-320_All_Drives_RANK THIS WEEK,Driving_Pct._300-320_All_Drives_RANK LAST WEEK,Driving_Pct._300-320_All_Drives_PLAYER NAME,Driving_Pct._300-320_All_Drives_ROUNDS,Driving_Pct._300-320_All_Drives_%,Driving_Pct._300-320_All_Drives_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300-320_All_Drives_RELATIVE TO PAR
0,1,1,Charlie Beljan,61,30.5,183,600,-0.066
1,2,2,Ryan Palmer,81,30.21,300,993,-0.123
2,3,3,Adam Scott,59,29.97,172,574,-0.128
3,4,4,Rory McIlroy,60,29.46,165,560,-0.255
4,5,5,Jason Day,57,28.59,187,654,-0.053
5,6,6,Kyle Stanley,86,28.4,278,979,-0.072
6,7,7,Josh Teater,97,27.55,319,1158,-0.135
7,8,8,Edward Loar,59,27.41,165,602,E
8,9,9,Troy Matteson,100,27.4,317,1157,-0.104
9,10,10,Jhonattan Vegas,77,27.3,264,967,-0.053
10,11,11,J.B. Holmes,90,27.29,298,1092,-0.117
11,12,12,Bubba Watson,68,26.74,192,718,-0.182
12,13,13,Seung-Yul Noh,105,26.37,313,1187,-0.086
13,14,14,Keegan Bradley,90,26.35,263,998,-0.091
14,15,15,John Daly,50,25.76,136,528,-0.044
15,16,16,Bobby Gates,87,25.75,273,1060,-0.095
16,T17,T17,Robert Garrigus,89,25.34,261,1030,-0.149
17,T17,T17,Jason Kokrak,79,25.34,244,963,-0.111
18,19,19,Harris English,98,25.29,307,1214,-0.072
19,20,20,Dustin Johnson,70,25.24,187,741,-0.118
20,21,21,Tiger Woods,69,25.15,169,672,-0.237
21,22,22,Louis Oosthuizen,65,25.07,171,682,-0.152
22,23,23,Scott Stallings,78,25.05,239,954,-0.071
23,24,24,Sean O'Hair,84,24.86,265,1066,-0.136
24,25,25,Scott Piercy,95,24.77,298,1203,-0.181
25,26,26,Daniel Chopra,55,24.75,149,602,-0.141
26,27,27,Lee Westwood,60,24.64,138,560,-0.123
27,28,28,Troy Kelly,68,24.58,175,712,-0.046
28,29,29,Charles Howell III,98,24.26,261,1076,-0.203
29,30,30,Davis Love III,64,24.18,176,728,-0.080
30,31,31,Boo Weekley,74,24.07,195,810,-0.092
31,32,32,Martin Laird,77,23.94,181,756,-0.160
32,33,33,Graham DeLaet,79,23.89,237,992,-0.139
33,34,34,Harrison Frazar,56,23.85,161,675,-0.050
34,35,35,Martin Flores,95,23.56,270,1146,-0.100
35,36,36,Phil Mickelson,79,23.51,197,838,-0.203
36,37,37,Vijay Singh,99,23.36,264,1130,-0.186
37,38,38,Ángel Cabrera,54,23.26,120,516,-0.192
38,39,39,Charley Hoffman,88,23.23,246,1059,-0.098
39,40,40,Gary Woodland,70,22.91,170,742,-0.135
40,41,41,Nick Watney,97,22.74,242,1064,-0.174
41,T42,T42,Mark Anderson,75,22.48,192,854,-0.057
42,T42,T42,Erik Compton,81,22.48,201,894,-0.080
43,44,44,Carl Pettersson,92,22.04,246,1116,-0.130
44,45,45,Chris Couch,61,21.97,165,751,-0.055
45,46,46,Jason Dufner,83,21.91,195,890,-0.215
46,47,47,John Rollins,81,21.82,216,990,-0.111
47,48,48,Greg Owen,90,21.79,234,1074,-0.179
48,49,49,Tommy Gainey,98,21.64,272,1257,-0.059
49,50,50,Sergio Garcia,57,21.57,132,612,-0.189
50,51,51,Garth Mulroy,59,21.43,138,644,-0.109
51,52,52,Bo Van Pelt,84,21.35,193,904,-0.145
52,53,53,Kevin Streelman,89,21.34,229,1073,-0.118
53,54,54,Ernie Els,80,21.19,192,906,-0.120
54,55,55,Rickie Fowler,84,21.1,195,924,-0.092
55,56,56,Robert Karlsson,54,21.08,121,574,-0.050
56,57,57,Kevin Chappell,91,21.06,211,1002,-0.152
57,58,58,Ryo Ishikawa,54,20.93,108,516,-0.065
58,59,59,Jeff Overton,101,20.9,268,1282,-0.172
59,60,60,Scott Brown,65,20.82,148,711,-0.155
60,61,61,John Senden,81,20.65,178,862,-0.146
61,62,62,Billy Horschel,63,20.54,138,672,-0.174
62,63,63,Andres Romero,68,20.35,153,752,-0.144
63,64,64,Jimmy Walker,101,20.27,257,1268,-0.101
64,65,65,Matt Jones,53,20.2,124,614,-0.113
65,66,66,Aaron Baddeley,73,20.16,156,774,-0.135
66,67,67,Charl Schwartzel,56,20.07,112,558,-0.143
67,68,68,Bill Haas,79,19.98,171,856,-0.216
68,69,69,Daniel Summerhays,81,19.75,188,952,-0.064
69,70,70,Camilo Villegas,79,19.65,200,1018,-0.200
70,71,71,Hunter Mahan,88,19.31,173,896,-0.087
71,72,72,D.J. Trahan,73,19.08,165,865,-0.121
72,73,73,Stewart Cink,71,18.88,142,752,-0.049
