,Driving_Pct._280-300_All_Drives_RANK THIS WEEK,Driving_Pct._280-300_All_Drives_RANK LAST WEEK,Driving_Pct._280-300_All_Drives_PLAYER NAME,Driving_Pct._280-300_All_Drives_ROUNDS,Driving_Pct._280-300_All_Drives_%,Driving_Pct._280-300_All_Drives_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._280-300_All_Drives_RELATIVE TO PAR
120,121,121,Aaron Baddeley,73,30.1,233,774,-0.090
121,122,122,Gary Christian,91,30.02,314,1046,-0.108
122,123,123,Russell Knox,72,30.01,235,783,-0.196
123,124,124,Scott Dunlap,57,29.97,193,644,-0.073
124,125,125,Billy Mayfair,90,29.75,324,1089,-0.062
125,126,126,Trevor Immelman,76,29.74,237,797,-0.038
126,127,127,Luke Donald,63,29.64,198,668,-0.222
127,128,128,Greg Owen,90,29.52,317,1074,-0.057
128,129,129,Jimmy Walker,101,29.5,374,1268,-0.016
129,130,130,Brian Davis,91,29.43,324,1101,-0.139
130,131,131,Martin Laird,77,29.37,222,756,+0.036
131,132,132,George McNeill,85,29.35,290,988,-0.017
132,133,133,"Ted Potter, Jr.",77,29.34,250,852,-0.064
133,134,134,Derek Lamely,64,29.32,229,781,+0.057
134,135,135,Jason Bohn,81,29.08,267,918,-0.071
135,136,136,Ángel Cabrera,54,29.07,150,516,+0.007
136,137,137,Rocco Mediate,70,29.05,235,809,-0.055
137,T138,T138,Greg Chalmers,88,28.9,302,1045,-0.119
138,T138,T138,Seung-Yul Noh,105,28.9,343,1187,-0.093
139,140,140,Brendon Todd,78,28.82,253,878,-0.115
140,141,141,Tommy Biershenk,74,28.77,233,810,-0.064
141,142,142,Heath Slocum,93,28.34,297,1048,-0.138
142,143,143,Kevin Na,80,28.19,256,908,-0.121
143,144,144,Bob Estes,78,28.04,254,906,-0.118
144,T145,T145,Harris English,98,27.92,339,1214,-0.027
145,T145,T145,Marc Leishman,84,27.92,296,1060,-0.064
146,147,147,Graham DeLaet,79,27.72,275,992,+0.007
147,148,148,Stephen Ames,54,27.68,150,542,-0.013
148,149,149,Brandt Jobe,57,27.66,174,629,+0.052
149,150,150,Patrick Sheehan,58,27.44,169,616,-0.124
150,151,151,Bobby Gates,87,27.36,290,1060,-0.041
151,T152,T152,Chris Couch,61,27.3,205,751,-0.029
152,T152,T152,Jhonattan Vegas,77,27.3,264,967,+0.015
153,154,154,John Mallinger,74,27.17,238,876,-0.046
154,155,155,Dicky Pride,62,27.11,186,686,-0.054
155,156,156,Nathan Green,73,27.07,216,798,-0.088
156,157,157,Michael Bradley,63,26.92,207,769,-0.063
157,158,158,Sean O'Hair,84,26.83,286,1066,+0.021
158,159,159,Martin Flores,95,26.7,306,1146,-0.026
159,160,160,Adam Scott,59,26.66,153,574,E
160,161,161,Brian Gay,91,26.61,289,1086,-0.121
161,162,162,David Toms,60,26.38,162,614,-0.111
162,163,163,Bryce Molder,83,26.28,261,993,-0.092
163,164,164,Tim Clark,60,26.07,182,698,-0.143
164,165,165,Keegan Bradley,90,26.05,260,998,-0.088
165,166,166,Jason Kokrak,79,25.96,250,963,+0.008
166,167,167,K.J. Choi,71,25.77,202,784,-0.050
167,168,168,Scott Stallings,78,25.58,244,954,-0.053
168,169,169,Chris DiMarco,83,25.15,252,1002,-0.012
169,170,170,Billy Hurley III,70,25.06,200,798,+0.050
170,171,171,Justin Leonard,79,24.95,236,946,-0.110
171,172,172,Ryan Palmer,81,24.77,246,993,-0.016
172,173,173,Ryuji Imada,78,24.71,238,963,-0.038
173,174,174,Mark Wilson,84,24.63,234,950,+0.004
174,175,175,Scott Piercy,95,24.61,296,1203,-0.020
175,176,176,John Daly,50,24.43,129,528,+0.008
176,177,177,Jerry Kelly,84,24.29,247,1017,-0.069
177,178,178,Rory McIlroy,60,24.11,135,560,+0.015
178,179,179,Kyle Stanley,86,23.8,233,979,-0.034
179,180,180,Dustin Johnson,70,23.48,174,741,E
180,181,181,Charlie Beljan,61,23.0,138,600,+0.109
181,182,182,J.B. Holmes,90,22.34,244,1092,+0.008
182,183,183,Jason Day,57,22.02,144,654,-0.056
183,184,184,Gavin Coles,72,21.58,172,797,-0.134
184,185,185,Colt Knost,79,21.47,201,936,-0.090
185,186,186,Robert Garrigus,89,21.36,220,1030,-0.032
186,187,187,Tiger Woods,69,20.68,139,672,-0.129
187,188,188,Tom Pernice Jr.,62,20.28,147,725,-0.082
188,189,189,Gary Woodland,70,19.41,144,742,+0.167
189,190,190,Bubba Watson,68,18.66,134,718,-0.097
190,191,191,Nick O'Hern,78,17.62,167,948,-0.138
