,Driving_Pct._280-300_Measured_RANK THIS WEEK,Driving_Pct._280-300_Measured_RANK LAST WEEK,Driving_Pct._280-300_Measured_PLAYER NAME,Driving_Pct._280-300_Measured_ROUNDS,Driving_Pct._280-300_Measured_%,Driving_Pct._280-300_Measured_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._280-300_Measured_RELATIVE TO PAR
0,1,1,Ryan Moore,89,50.57,88,174,-0.20
1,T2,T2,Kyle Thompson,51,50.0,45,90,-0.11
2,T2,T2,Cameron Tringale,88,50.0,84,168,-0.14
3,T2,T2,Lee Westwood,60,50.0,40,80,+0.03
4,5,5,Andres Romero,68,49.11,55,112,-0.02
5,6,6,Pat Perez,81,48.0,72,150,-0.26
6,7,7,Jonathan Byrd,69,47.32,53,112,-0.21
7,8,8,Marco Dawson,60,47.22,51,108,-0.08
8,9,9,Jonas Blixt,72,47.14,66,140,-0.08
9,T10,T10,Ben Crane,73,46.97,62,132,-0.27
10,T10,T10,Brian Harman,101,46.97,93,198,-0.04
11,12,12,Kevin Stadler,85,46.75,72,154,-0.11
12,13,13,Freddie Jacobson,61,46.59,41,88,-0.10
13,14,14,Ian Poulter,57,46.25,37,80,-0.11
14,15,15,Danny Lee,74,46.21,61,132,+0.05
15,16,16,John Senden,81,46.09,59,128,-0.25
16,17,17,Billy Mayfair,90,45.93,79,172,-0.05
17,18,18,Geoff Ogilvy,73,45.69,53,116,-0.19
18,19,19,Will Claxton,99,45.26,86,190,-0.19
19,20,20,Brandt Snedeker,81,44.85,61,136,-0.26
20,21,21,Tim Herron,88,44.77,77,172,-0.12
21,22,22,Phil Mickelson,79,44.62,58,130,-0.16
22,23,23,Bill Haas,79,44.53,57,128,-0.12
23,24,24,Michael Thompson,80,44.44,64,144,-0.30
24,25,25,James Driscoll,83,44.16,68,154,-0.12
25,26,26,Hunter Mahan,88,44.12,60,136,+0.05
26,27,27,Kevin Streelman,89,43.98,73,166,-0.03
27,28,28,Rocco Mediate,70,43.75,56,128,-0.02
28,29,29,Justin Rose,69,43.52,47,108,-0.15
29,30,30,D.A. Points,88,43.45,73,168,-0.03
30,31,31,Chris Kirk,93,43.26,77,178,+0.06
31,32,32,Tommy Gainey,98,43.23,83,192,-0.08
32,T33,T33,Ernie Els,80,43.18,57,132,-0.04
33,T33,T33,Sergio Garcia,57,43.18,38,88,-0.13
34,35,35,Robert Allenby,76,43.06,62,144,+0.02
35,T36,T36,Roberto Castro,92,42.86,72,168,-0.15
36,T36,T36,Robert Karlsson,54,42.86,36,84,-0.25
37,38,38,Bud Cauley,99,42.78,83,194,-0.01
38,39,39,Tom Gillis,75,42.67,64,150,-0.06
39,40,40,Kevin Kisner,69,42.62,52,122,-0.15
40,41,41,Ricky Barnes,92,42.61,75,176,-0.03
41,42,42,Padraig Harrington,67,42.55,40,94,-0.10
42,43,43,Webb Simpson,77,42.42,56,132,-0.11
