,Driving_Pct._240-260_Measured_RANK THIS WEEK,Driving_Pct._240-260_Measured_RANK LAST WEEK,Driving_Pct._240-260_Measured_PLAYER NAME,Driving_Pct._240-260_Measured_ROUNDS,Driving_Pct._240-260_Measured_%,Driving_Pct._240-260_Measured_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_Measured_TOTAL DRVS - OVERALL,Driving_Pct._240-260_Measured_RELATIVE TO PAR
0,1,1,Billy Hurley III,70,25.0,33.0,132,+0.09
1,2,2,Gavin Coles,72,22.73,30.0,132,+0.20
2,3,3,Tom Pernice Jr.,62,22.41,26.0,116,+0.31
3,4,4,Chris DiMarco,83,21.52,34.0,158,+0.09
4,5,5,Nick O'Hern,78,20.95,31.0,148,+0.03
5,6,6,Mark Wilson,84,20.71,29.0,140,-0.07
6,7,7,Colt Knost,79,20.67,31.0,150,+0.06
7,8,8,Jerry Kelly,84,18.13,29.0,160,+0.14
8,9,9,Ryuji Imada,78,17.76,27.0,152,+0.33
9,10,10,Tim Clark,60,17.0,17.0,100,+0.12
10,11,11,Brian Gay,91,16.67,29.0,174,+0.14
11,12,12,David Toms,60,16.3,15.0,92,-0.20
12,13,13,Bryce Molder,83,16.23,25.0,154,+0.12
13,14,14,Jason Bohn,81,14.08,20.0,142,+0.30
14,15,15,Rocco Mediate,70,14.06,18.0,128,-0.11
15,16,16,David Mathis,83,14.0,21.0,150,+0.10
16,17,17,K.J. Choi,71,13.39,15.0,112,+0.27
17,18,18,Brian Davis,91,12.94,22.0,170,E
18,19,19,Scott Dunlap,57,11.76,12.0,102,-0.08
19,20,20,Kevin Na,80,11.59,16.0,138,-0.13
20,21,21,Hunter Haas,69,11.48,14.0,122,+0.29
21,22,22,Heath Slocum,93,11.18,19.0,170,+0.32
22,23,23,Kris Blanks,65,10.94,14.0,128,+0.07
23,24,24,John Mallinger,74,10.71,15.0,140,+0.20
24,25,25,Gary Christian,91,10.59,18.0,170,+0.11
25,26,26,Ben Curtis,62,10.58,11.0,104,+0.27
