,Putting_from_5_RANK THIS WEEK,Putting_from_5_RANK LAST WEEK,Putting_from_5_PLAYER NAME,Putting_from_5_ROUNDS,Putting_from_5_% MADE,Putting_from_5_ATTEMPTS,Putting_from_5_PUTTS MADE
0,1,1,Tim Herron,102,97.06,34,33
1,2,2,Blaine McCallister,75,96.3,27,26
2,3,3,Retief Goosen,56,95.83,24,23
3,4,4,Brandt Jobe,94,95.12,41,39
4,5,5,Jeff Maggert,83,94.87,39,37
5,T6,T6,Brent Geiberger,95,94.59,37,35
6,T6,T6,Lee Janzen,101,94.59,37,35
7,8,8,Deane Pappas,90,94.44,36,34
8,9,9,Jim Furyk,88,93.75,32,30
9,10,10,Mark O'Meara,68,93.55,31,29
10,T11,T11,Bradley Hughes,60,93.33,30,28
11,T11,T11,Scott Verplank,93,93.33,45,42
12,13,13,Tiger Woods,69,93.1,29,27
13,14,14,Davis Love III,92,92.86,42,39
14,15,15,Vijay Singh,102,92.5,40,37
15,16,16,J.L. Lewis,98,92.45,53,49
16,17,17,Craig Parry,69,92.16,51,47
17,T18,T18,Brandel Chamblee,85,92.11,38,35
18,T18,T18,Brad Elder,76,92.11,38,35
19,T18,T18,Tommy Tolles,64,92.11,38,35
20,21,21,Mathew Goggin,64,91.89,37,34
21,22,22,Phil Tataurangi,88,91.67,24,22
22,T23,T23,Pat Bates,94,91.43,35,32
23,T23,T23,Bart Bryant,69,91.43,35,32
24,25,25,Geoff Ogilvy,90,91.11,45,41
25,T26,T26,Billy Andrade,100,90.91,44,40
26,T26,T26,Phil Mickelson,97,90.91,44,40
27,T26,T26,Kirk Triplett,84,90.91,33,30
28,T26,T26,Bo Van Pelt,78,90.91,44,40
29,30,30,David Peoples,105,90.38,52,47
30,T31,T31,Dan Forsman,83,90.0,60,54
31,T31,T31,Scott Hoch,71,90.0,30,27
32,T31,T31,Len Mattiace,106,90.0,60,54
33,T31,T31,Garrett Willis,80,90.0,30,27
34,35,35,Matt Kuchar,82,89.74,39,35
35,T36,T36,David Duval,78,89.66,29,26
36,T36,T36,Craig Perks,91,89.66,29,26
37,T38,T38,John Daly,62,89.47,19,17
38,T38,T38,Paul Goydos,66,89.47,19,17
39,40,40,K.J. Choi,93,89.36,47,42
40,41,41,Brad Faxon,93,89.29,28,25
41,42,42,Charles Howell III,118,89.09,55,49
42,43,43,Jeff Sluman,118,89.06,64,57
43,T44,T44,Chad Campbell,111,88.89,54,48
44,T44,T44,Tom Lehman,78,88.89,27,24
45,46,46,Gary Nicklaus,66,88.46,26,23
46,47,47,Pat Perez,89,88.37,43,38
47,48,48,Woody Austin,102,88.33,60,53
48,49,49,Nick Price,69,88.24,34,30
49,T50,T50,Steve Allan,93,88.0,50,44
50,T50,T50,Loren Roberts,93,88.0,50,44
51,52,52,Robert Damron,85,87.8,41,36
52,T53,T53,Kent Jones,105,87.76,49,43
53,T53,T53,Franklin Langham,72,87.76,49,43
54,T55,T55,Dicky Pride,51,87.5,24,21
55,T55,T55,Richard Zokol,53,87.5,24,21
56,T57,T57,Carl Paulson,84,87.23,47,41
57,T57,T57,David Toms,106,87.23,47,41
58,T59,T59,Jeff Brehaut,87,87.18,39,34
59,T59,T59,Chris DiMarco,111,87.18,39,34
60,61,61,Spike McRoy,69,87.1,31,27
61,T62,T62,Paul Azinger,69,86.96,23,20
62,T62,T62,Carlos Franco,107,86.96,46,40
63,T64,T64,Joe Durant,87,86.67,30,26
64,T64,T64,Chris Smith,103,86.67,45,39
65,T66,T66,Greg Kraft,86,86.36,44,38
66,T66,T66,Michael Muehr,73,86.36,22,19
67,68,68,John Senden,96,86.27,51,44
68,T69,T69,Michael Clark II,97,86.11,36,31
69,T69,T69,José Coceres,51,86.11,36,31
70,T69,T69,Frank Lickliter II,94,86.11,36,31
71,T69,T69,John Riegger,88,86.11,36,31
72,T73,T73,Ben Crane,91,85.71,35,30
73,T73,T73,Bob May,91,85.71,42,36
74,T73,T73,Brett Quigley,93,85.71,42,36
75,T73,T73,Jerry Smith,91,85.71,49,42
76,T77,T77,Harrison Frazar,88,85.29,34,29
77,T77,T77,Rory Sabbatini,69,85.29,34,29
78,79,79,Matt Gogel,79,84.85,33,28
79,80,80,Paul Claxton,83,84.78,46,39
80,81,81,Brian Watts,58,84.62,26,22
81,T82,T82,Joel Edwards,101,84.44,45,38
82,T82,T82,Skip Kendall,103,84.44,45,38
83,T82,T82,Heath Slocum,96,84.44,45,38
84,T85,T85,Jay Haas,83,84.38,32,27
85,T85,T85,Shigeki Maruyama,87,84.38,32,27
86,T87,T87,Joe Ogilvie,50,84.21,19,16
87,T87,T87,Kenneth Staton,104,84.21,57,48
88,89,89,Michael Allen,76,84.09,44,37
89,90,90,Brian Gay,117,84.0,50,42
90,91,91,Glen Hnatiuk,95,83.93,56,47
