,Putting_from_4-8_RANK THIS WEEK,Putting_from_4-8_RANK LAST WEEK,Putting_from_4-8_PLAYER NAME,Putting_from_4-8_ROUNDS,Putting_from_4-8_% MADE,Putting_from_4-8_ATTEMPTS,Putting_from_4-8_PUTTS MADE
155,156,156,Fred Funk,106,68.75,144,99
156,157,157,Paul Stankowski,100,68.66,134,92
157,T158,T158,Jess Daley,76,68.52,108,74
158,T158,T158,Tripp Isenhour,68,68.52,108,74
159,160,160,Joel Edwards,101,68.49,146,100
160,161,161,Fulton Allem,64,68.37,98,67
161,162,162,Eduardo Herrera,59,68.27,104,71
162,163,163,Michael Clark II,97,68.12,138,94
163,164,164,Bob Tway,103,67.89,109,74
164,165,165,Peter Lonard,93,67.86,140,95
165,166,166,Fred Couples,64,67.8,59,40
166,167,167,Shaun Micheel,100,67.76,152,103
167,168,168,Jay Haas,83,67.71,96,65
168,169,169,Tom Lehman,78,67.65,68,46
169,170,170,"David Berganio, Jr.",80,67.54,114,77
170,171,171,Esteban Toledo,106,67.52,117,79
171,172,172,Brett Quigley,93,67.47,166,112
172,173,173,Scott Simpson,61,67.44,86,58
173,174,174,Lee Porter,91,67.39,138,93
174,175,175,Woody Austin,102,67.21,183,123
175,176,176,Jeff Gove,89,67.2,125,84
176,177,177,Tom Pernice Jr.,101,67.15,137,92
177,178,178,Mike Hulbert,55,67.11,76,51
178,T179,T179,John Huston,99,66.67,117,78
179,T179,T179,Ian Leggatt,97,66.67,120,80
180,T179,T179,Steve Lowery,98,66.67,123,82
181,182,182,Paul Goydos,66,66.25,80,53
182,183,183,Tim Petrovic,92,65.83,120,79
183,184,184,Steve Pate,64,65.75,73,48
184,185,185,Richard Zokol,53,65.71,70,46
185,186,186,Michael Muehr,73,65.28,72,47
186,187,187,Mark Brooks,97,65.22,115,75
187,188,188,Brett Wetterich,89,64.71,153,99
188,189,189,Scott Dunlap,74,64.35,115,74
189,190,190,J.J. Henry,112,64.29,154,99
190,191,191,Tim Clark,76,63.87,119,76
191,192,192,Robert Allenby,96,63.8,163,104
192,193,193,Robin Freeman,79,63.56,118,75
193,194,194,Brad Lardon,59,63.29,79,50
194,195,195,Hal Sutton,74,63.27,98,62
195,T196,T196,Steve Jones,71,62.96,81,51
196,T196,T196,Mike Weir,94,62.96,108,68
197,198,198,Joe Durant,87,62.26,106,66
198,199,199,Garrett Willis,80,62.1,124,77
199,200,200,Jason Hill,59,61.11,72,44
200,201,201,Boo Weekley,57,61.05,95,58
201,202,202,Joe Ogilvie,50,59.15,71,42
