,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
51,52,52,Mike Weir,94,91.86,86,79
52,53,53,Pat Bates,94,91.84,98,90
53,54,54,Woody Austin,102,91.77,158,145
54,T55,T55,Brad Elder,76,91.76,85,78
55,T55,T55,Esteban Toledo,106,91.76,85,78
56,57,57,Chris DiMarco,111,91.59,107,98
57,T58,T58,Rocco Mediate,79,91.57,83,76
58,T58,T58,Rory Sabbatini,69,91.57,83,76
59,60,60,John Riegger,88,91.51,106,97
60,T61,T61,Craig Parry,69,91.49,94,86
61,T61,T61,Richard Zokol,53,91.49,47,43
62,T63,T63,Tom Lehman,78,91.43,70,64
63,T63,T63,John Rollins,124,91.43,140,128
64,T65,T65,Steve Elkington,82,91.4,93,85
65,T65,T65,Justin Leonard,97,91.4,93,85
66,67,67,Brenden Pappas,62,91.25,80,73
67,68,68,Joel Edwards,101,91.2,125,114
68,69,69,Craig Perks,91,91.11,90,82
69,70,70,José Coceres,51,91.03,78,71
70,T71,T71,John Cook,85,90.91,55,50
71,T71,T71,Bob Estes,93,90.91,88,80
72,73,73,Jay Haas,83,90.8,87,79
73,74,74,Brett Quigley,93,90.74,108,98
74,75,75,Robert Damron,85,90.72,97,88
75,76,76,Jim Carter,98,90.65,107,97
76,77,77,Ben Crane,91,90.63,96,87
77,78,78,Chris Smith,103,90.57,106,96
78,79,79,David Frost,90,90.52,116,105
79,T80,T80,Michael Allen,76,90.48,105,95
80,T80,T80,Scott Simpson,61,90.48,63,57
81,82,82,Scott McCarron,106,90.38,104,94
82,83,83,Charles Howell III,118,90.37,135,122
83,84,84,Tommy Armour III,82,90.32,93,84
84,85,85,Kenny Perry,98,90.24,123,111
85,86,86,"David Berganio, Jr.",80,90.12,81,73
86,T87,T87,Phil Mickelson,97,90.0,110,99
87,T87,T87,Nick Price,69,90.0,70,63
88,89,89,Grant Waite,98,89.92,119,107
89,T90,T90,Craig Barlow,62,89.87,79,71
90,T90,T90,Kevin Sutherland,96,89.87,79,71
91,92,92,Steve Pate,64,89.8,49,44
92,93,93,J.L. Lewis,98,89.76,127,114
93,94,94,José María Olazábal,71,89.71,68,61
94,95,95,Stephen Gangluff,75,89.69,97,87
95,T96,T96,Jonathan Byrd,96,89.68,126,113
96,T96,T96,Shaun Micheel,100,89.68,126,113
97,T98,T98,Mike Hulbert,55,89.66,58,52
98,T98,T98,Jesper Parnevik,85,89.66,58,52
99,T100,T100,K.J. Choi,93,89.62,106,95
100,T100,T100,Lee Porter,91,89.62,106,95
101,T102,T102,Bob Heintz,68,89.61,77,69
102,T102,T102,Hal Sutton,74,89.61,77,69
103,T104,T104,Joe Durant,87,89.47,76,68
104,T104,T104,Tim Petrovic,92,89.47,114,102
105,T104,T104,Jerry Smith,91,89.47,114,102
106,107,107,Jay Don Blake,107,89.43,123,110
107,T108,T108,Skip Kendall,103,89.38,113,101
108,T108,T108,Billy Mayfair,99,89.38,113,101
109,110,110,Paul Claxton,83,89.32,103,92
110,111,111,Mark Calcavecchia,84,89.19,74,66
111,112,112,Jonathan Kaye,83,89.17,120,107
112,T113,T113,Sergio Garcia,79,89.16,83,74
113,T113,T113,Brian Henninger,66,89.16,83,74
114,115,115,Len Mattiace,106,89.04,146,130
115,116,116,Bart Bryant,69,89.01,91,81
116,117,117,Chris Riley,104,89.0,100,89
117,118,118,Luke Donald,106,88.98,118,105
118,T119,T119,Paul Azinger,69,88.89,54,48
119,T119,T119,Harrison Frazar,88,88.89,90,80
120,T119,T119,Greg Kraft,86,88.89,90,80
121,T119,T119,Frank Lickliter II,94,88.89,99,88
122,T119,T119,Matt Peterson,80,88.89,99,88
123,124,124,Peter Lonard,93,88.79,107,95
124,125,125,Hidemichi Tanaka,104,88.62,123,109
125,126,126,Bob Burns,99,88.57,105,93
126,127,127,Donnie Hammond,60,88.33,60,53
127,128,128,Brett Wetterich,89,88.18,110,97
128,129,129,Brad Lardon,59,88.16,76,67
129,130,130,Bob May,91,88.12,101,89
130,131,131,Jerry Kelly,99,88.0,100,88
131,T132,T132,Russ Cochran,68,87.95,83,73
132,T132,T132,Pete Jordan,78,87.95,83,73
133,134,134,Fred Funk,106,87.86,140,123
134,135,135,Kaname Yokoo,74,87.8,82,72
135,136,136,Jay Williamson,91,87.74,106,93
136,T137,T137,Steve Allan,93,87.72,114,100
137,T137,T137,Greg Chalmers,94,87.72,114,100
138,139,139,Brian Gay,117,87.7,122,107
139,140,140,Briny Baird,110,87.69,130,114
140,141,141,Matt Gogel,79,87.67,73,64
141,T142,T142,Carlos Franco,107,87.4,127,111
142,T142,T142,Mike Sposa,111,87.4,127,111
143,T144,T144,Robert Gamez,69,87.38,103,90
144,T144,T144,Rod Pampling,98,87.38,103,90
145,146,146,Bradley Hughes,60,87.32,71,62
146,147,147,Michael Clark II,97,87.25,102,89
147,148,148,John Daly,62,87.23,47,41
148,149,149,Ian Leggatt,97,87.13,101,88
149,150,150,Craig Stadler,72,87.1,62,54
150,151,151,David Gossett,95,87.07,116,101
151,152,152,Miguel Angel Jiménez,60,87.04,54,47
152,153,153,Glen Hnatiuk,95,86.99,123,107
153,154,154,Ernie Els,68,86.96,69,60
154,T155,T155,Steve Flesch,110,86.81,91,79
155,T155,T155,Robin Freeman,79,86.81,91,79
156,T157,T157,Corey Pavin,78,86.67,75,65
157,T157,T157,Brian Watts,58,86.67,60,52
158,159,159,Robert Allenby,96,86.55,119,103
159,160,160,Edward Fryatt,94,86.46,96,83
160,161,161,Boo Weekley,57,86.42,81,70
161,162,162,Tripp Isenhour,68,86.36,88,76
162,163,163,Bob Tway,103,86.32,117,101
163,164,164,Olin Browne,107,86.21,116,100
164,165,165,Brian Bateman,94,86.18,123,106
165,166,166,Eduardo Herrera,59,86.11,72,62
166,167,167,David Morland IV,58,86.08,79,68
167,168,168,Tom Byrum,77,86.05,86,74
168,169,169,Steve Lowery,98,85.96,114,98
169,T170,T170,Jeff Gove,89,85.85,106,91
170,T170,T170,Michael Long,71,85.85,106,91
171,172,172,Frank Nobilo,94,85.71,126,108
172,173,173,Joey Sindelar,104,85.58,104,89
173,174,174,Paul Gow,99,85.38,130,111
174,175,175,John Senden,96,85.32,109,93
175,176,176,Stuart Appleby,97,85.27,129,110
176,177,177,Andrew Magee,91,84.78,92,78
177,178,178,Paul Stankowski,100,84.75,118,100
178,179,179,Cameron Beckman,87,84.69,98,83
179,180,180,J.P. Hayes,78,84.62,78,66
180,181,181,Peter Jacobsen,67,84.52,84,71
181,182,182,Pat Perez,89,84.47,103,87
182,183,183,Rich Beem,99,84.38,128,108
183,184,184,Notah Begay III,76,84.03,119,100
184,185,185,Tim Clark,76,83.81,105,88
185,186,186,Jason Hill,59,83.72,86,72
186,187,187,Per-Ulrik Johansson,87,83.56,73,61
187,T188,T188,Fulton Allem,64,83.33,72,60
188,T188,T188,Mark Brooks,97,83.33,96,80
189,190,190,Tom Pernice Jr.,101,83.2,125,104
190,191,191,Fred Couples,64,82.93,41,34
191,192,192,Steve Stricker,68,82.69,52,43
192,193,193,Glen Day,107,82.68,127,105
193,194,194,Tom Scherrer,98,81.9,116,95
194,195,195,Dennis Paulson,89,81.44,97,79
195,196,196,J.J. Henry,112,81.05,95,77
196,197,197,John Huston,99,80.95,105,85
197,198,198,Dudley Hart,88,80.72,83,67
198,199,199,Steve Jones,71,80.65,62,50
199,200,200,Scott Dunlap,74,80.0,90,72
200,201,201,Duffy Waldorf,90,79.73,74,59
201,202,202,Stewart Cink,92,78.95,76,60
