,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
0,1,1,Boo Weekley,57,1.0,57,57
1,2,2,Bradley Hughes,60,0.95,57,60
2,3,3,Hal Sutton,74,0.88,64,73
3,4,4,Brett Wetterich,89,0.85,74,87
4,5,5,Scott Dunlap,74,0.78,56,72
5,T6,T6,David Gossett,95,0.77,72,93
6,T6,T6,Craig Perks,91,0.77,67,87
7,T6,T6,Chris Smith,103,0.77,77,100
8,T9,T9,J.L. Lewis,98,0.76,74,98
9,T9,T9,Garrett Willis,80,0.76,59,78
10,T11,T11,Tripp Isenhour,68,0.75,51,68
11,T11,T11,Brad Lardon,59,0.75,44,59
12,T11,T11,Kenneth Staton,104,0.75,77,102
13,14,14,Gary Nicklaus,66,0.74,49,66
14,15,15,Jason Hill,59,0.73,43,59
15,T16,T16,Mark Calcavecchia,84,0.7,55,79
16,T16,T16,Rory Sabbatini,69,0.7,45,64
17,T18,T18,Fulton Allem,64,0.69,44,64
18,T18,T18,Eduardo Herrera,59,0.69,41,59
19,T18,T18,Kenny Perry,98,0.69,66,95
20,T18,T18,Brian Watts,58,0.69,37,54
21,T22,T22,Tommy Armour III,82,0.67,54,81
22,T22,T22,Pat Perez,89,0.67,58,87
23,T24,T24,Notah Begay III,76,0.66,49,74
24,T24,T24,Russ Cochran,68,0.66,44,67
25,T26,T26,Woody Austin,102,0.65,64,99
26,T26,T26,Brian Bateman,94,0.65,59,91
27,T26,T26,Robin Freeman,79,0.65,49,75
28,T29,T29,Joe Durant,87,0.64,55,86
29,T29,T29,Steve Flesch,110,0.64,67,105
30,T29,T29,Paul Gow,99,0.64,61,96
31,T29,T29,David Morland IV,58,0.64,37,58
32,T29,T29,Brett Quigley,93,0.64,59,92
33,T34,T34,John Senden,96,0.63,59,93
34,T34,T34,Tommy Tolles,64,0.63,40,64
35,T34,T34,Mike Weir,94,0.63,58,92
36,T34,T34,Richard Zokol,53,0.63,32,51
37,T38,T38,Pete Jordan,78,0.62,48,78
38,T38,T38,Scott Simpson,61,0.62,38,61
39,T40,T40,Tom Byrum,77,0.61,47,77
40,T40,T40,José Coceres,51,0.61,31,51
41,T40,T40,Brian Henninger,66,0.61,40,66
42,T40,T40,Steve Lowery,98,0.61,56,92
43,T44,T44,Robert Damron,85,0.6,49,82
44,T44,T44,Brenden Pappas,62,0.6,37,62
45,T44,T44,Steve Pate,64,0.6,36,60
46,T44,T44,Carl Paulson,84,0.6,49,82
47,T44,T44,Lee Porter,91,0.6,53,88
48,T44,T44,Grant Waite,98,0.6,58,96
49,T50,T50,Jeff Brehaut,87,0.59,51,87
50,T50,T50,Michael Clark II,97,0.59,56,95
51,T50,T50,John Daly,62,0.59,36,61
52,T50,T50,Edward Fryatt,94,0.59,54,92
53,T50,T50,Len Mattiace,106,0.59,63,106
54,T50,T50,Rocco Mediate,79,0.59,44,75
55,T50,T50,Michael Muehr,73,0.59,42,71
56,T50,T50,Steve Stricker,68,0.59,37,63
57,T58,T58,Mathew Goggin,64,0.58,37,64
58,T58,T58,Jeff Maggert,83,0.58,48,83
59,T58,T58,Bo Van Pelt,78,0.58,45,78
60,T61,T61,Fred Couples,64,0.57,34,60
61,T61,T61,Harrison Frazar,88,0.57,50,88
62,T61,T61,Per-Ulrik Johansson,87,0.57,50,87
63,T61,T61,Shaun Micheel,100,0.57,55,97
64,T65,T65,Briny Baird,110,0.56,60,108
65,T65,T65,K.J. Choi,93,0.56,50,89
66,T65,T65,Jesper Parnevik,85,0.56,47,84
67,T65,T65,Craig Stadler,72,0.56,38,68
68,T65,T65,Paul Stankowski,100,0.56,55,98
69,T70,T70,Robert Allenby,96,0.55,52,95
70,T70,T70,Rich Beem,99,0.55,52,95
71,T70,T70,Luke Donald,106,0.55,57,104
72,T70,T70,Miguel Angel Jiménez,60,0.55,32,58
73,T70,T70,Frank Lickliter II,94,0.55,49,89
74,T70,T70,John Riegger,88,0.55,47,86
75,T76,T76,Stephen Ames,89,0.54,47,87
76,T76,T76,Cameron Beckman,87,0.54,46,85
77,T76,T76,J.P. Hayes,78,0.54,41,76
78,T76,T76,Lee Janzen,101,0.54,52,96
79,T76,T76,Spike McRoy,69,0.54,36,67
80,T81,T81,Stephen Gangluff,75,0.53,40,75
81,T81,T81,Brent Geiberger,95,0.53,49,92
82,T81,T81,Donnie Hammond,60,0.53,32,60
83,T81,T81,John Huston,99,0.53,51,96
84,T81,T81,Steve Jones,71,0.53,36,68
85,T81,T81,Ian Leggatt,97,0.53,49,93
86,T81,T81,Peter Lonard,93,0.53,49,93
87,T81,T81,Scott McCarron,106,0.53,52,98
88,T81,T81,Phil Mickelson,97,0.53,50,94
89,T81,T81,Jerry Smith,91,0.53,46,87
90,T91,T91,Chad Campbell,111,0.52,57,109
91,T91,T91,Stewart Cink,92,0.52,46,88
92,T91,T91,John Cook,85,0.52,43,82
93,T91,T91,Brian Gay,117,0.52,60,115
94,T91,T91,Dudley Hart,88,0.52,44,84
95,T91,T91,Joe Ogilvie,50,0.52,26,50
96,T91,T91,Heath Slocum,96,0.52,48,92
97,T98,T98,Steve Allan,93,0.51,46,91
98,T98,T98,Dan Forsman,83,0.51,41,81
99,T98,T98,Robert Gamez,69,0.51,35,69
100,T98,T98,Tim Herron,102,0.51,50,99
101,T98,T98,Matt Kuchar,82,0.51,42,82
102,T98,T98,Franklin Langham,72,0.51,35,69
103,T98,T98,Michael Long,71,0.51,36,71
104,T98,T98,Davis Love III,92,0.51,44,87
105,T98,T98,Tim Petrovic,92,0.51,45,89
106,T98,T98,Kevin Sutherland,96,0.51,46,90
107,T108,T108,Stuart Appleby,97,0.5,47,94
108,T108,T108,Craig Barlow,62,0.5,29,58
109,T108,T108,Jim Carter,98,0.5,49,98
110,T108,T108,Carlos Franco,107,0.5,52,105
111,T108,T108,Greg Kraft,86,0.5,42,84
112,T108,T108,Neal Lancaster,101,0.5,50,101
113,T108,T108,Tom Lehman,78,0.5,35,70
114,T108,T108,Andrew Magee,91,0.5,44,88
