,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
0,1,1,Chris Riley,1.03,5,486
1,2,2,Bob Tway,1.23,6,486
2,3,3,Matt Kuchar,1.44,7,486
3,4,4,John Rollins,1.52,9,594
4,5,5,Loren Roberts,1.56,7,450
5,T6,T6,Brandt Jobe,1.59,8,504
6,T6,T6,Craig Parry,1.59,6,378
7,8,8,Bob Estes,1.62,7,432
8,9,9,Chris DiMarco,1.65,8,486
9,10,10,Tom Lehman,1.67,6,360
10,11,11,Brandel Chamblee,1.72,9,522
11,12,12,Phil Tataurangi,1.85,8,432
12,T13,T13,Steve Lowery,1.92,9,468
13,T13,T13,Bob May,1.92,10,522
14,T13,T13,Vijay Singh,1.92,9,468
15,T13,T13,David Toms,1.92,9,468
16,17,17,Corey Pavin,1.93,8,414
17,T18,T18,Donnie Hammond,1.96,6,306
18,T18,T18,Tiger Woods,1.96,6,306
19,20,20,Jeff Sluman,1.97,11,558
20,21,21,Retief Goosen,1.98,5,252
21,22,22,Scott Verplank,2.0,9,450
22,23,23,Jay Haas,2.02,8,396
23,24,24,Paul Azinger,2.05,7,342
24,T25,T25,Peter Lonard,2.08,9,432
25,T25,T25,Shigeki Maruyama,2.08,9,432
26,T25,T25,Jerry Smith,2.08,12,576
27,T28,T28,Billy Andrade,2.11,11,522
28,T28,T28,Billy Mayfair,2.11,11,522
29,30,30,Peter Jacobsen,2.12,8,378
30,T31,T31,Mark Brooks,2.15,12,558
31,T31,T31,Esteban Toledo,2.15,12,558
32,33,33,José María Olazábal,2.16,7,324
33,34,34,Joel Edwards,2.18,11,504
34,T35,T35,Scott Hoch,2.22,8,360
35,T35,T35,Greg Kraft,2.22,12,540
36,T35,T35,David Peoples,2.22,12,540
37,T35,T35,Tom Pernice Jr.,2.22,12,540
38,T35,T35,Grant Waite,2.22,12,540
39,T35,T35,Brian Watts,2.22,8,360
40,41,41,Tim Clark,2.27,9,396
41,T42,T42,Steve Allan,2.3,12,522
42,T42,T42,David Frost,2.3,12,522
43,T44,T44,John Cook,2.31,10,432
44,T44,T44,Franklin Langham,2.31,10,432
45,T44,T44,Justin Leonard,2.31,10,432
46,47,47,Jonathan Byrd,2.33,13,558
47,48,48,Bart Bryant,2.34,8,342
48,T49,T49,Harrison Frazar,2.38,12,504
49,T49,T49,Robert Gamez,2.38,9,378
50,T49,T49,Bob Heintz,2.38,12,504
51,T49,T49,Rocco Mediate,2.38,9,378
52,53,53,Tim Petrovic,2.41,13,540
53,54,54,Brad Faxon,2.42,10,414
54,55,55,Ernie Els,2.43,7,288
55,T56,T56,Stewart Cink,2.44,11,450
56,T56,T56,John Huston,2.44,11,450
57,T58,T58,Stephen Ames,2.47,12,486
58,T58,T58,Lee Janzen,2.47,12,486
59,T58,T58,Jeff Maggert,2.47,12,486
60,T61,T61,Rich Beem,2.49,13,522
61,T61,T61,Bob Burns,2.49,13,522
62,T61,T61,Paul Claxton,2.49,13,522
63,T61,T61,Fred Funk,2.49,13,522
64,T61,T61,Shaun Micheel,2.49,13,522
65,66,66,Paul Goydos,2.5,9,360
66,T67,T67,Jay Don Blake,2.53,15,594
67,T67,T67,David Duval,2.53,10,396
68,T67,T67,Steve Elkington,2.53,10,396
69,T67,T67,Brian Gay,2.53,15,594
70,T67,T67,J.J. Henry,2.53,15,594
71,72,72,Jim Furyk,2.55,11,432
72,T73,T73,Robert Allenby,2.56,12,468
73,T73,T73,Jonathan Kaye,2.56,12,468
74,T73,T73,Scott McCarron,2.56,12,468
75,T76,T76,Michael Allen,2.58,13,504
76,T76,T76,Ben Crane,2.58,13,504
77,T78,T78,Jeff Gove,2.59,14,540
78,T78,T78,Skip Kendall,2.59,14,540
79,T78,T78,Frank Nobilo,2.59,14,540
80,T78,T78,Jay Williamson,2.59,14,540
81,82,82,Sergio Garcia,2.63,9,342
82,T83,T83,Per-Ulrik Johansson,2.67,13,486
83,T83,T83,Matt Peterson,2.67,13,486
84,T85,T85,Miguel Angel Jiménez,2.78,9,324
85,T85,T85,Ian Leggatt,2.78,14,504
86,T85,T85,Spike McRoy,2.78,12,432
87,T85,T85,Dicky Pride,2.78,8,288
88,T85,T85,John Riegger,2.78,14,504
89,T90,T90,Neal Lancaster,2.87,16,558
90,T90,T90,Joey Sindelar,2.87,16,558
91,T92,T92,"David Berganio, Jr.",2.88,14,486
92,T92,T92,Joe Durant,2.88,14,486
93,T92,T92,Andrew Magee,2.88,14,486
94,T92,T92,Blaine McCallister,2.88,14,486
95,T92,T92,Carl Paulson,2.88,14,486
96,97,97,Dudley Hart,2.89,13,450
97,T98,T98,Bryce Molder,2.91,11,378
98,T98,T98,David Morland IV,2.91,11,378
99,100,100,Nick Price,2.94,9,306
100,T101,T101,Olin Browne,2.95,17,576
101,T101,T101,Tom Scherrer,2.95,17,576
102,T103,T103,Stuart Appleby,2.99,14,468
103,T103,T103,Geoff Ogilvy,2.99,14,468
104,105,105,Phil Mickelson,3.01,13,432
105,106,106,Deane Pappas,3.03,18,594
106,107,107,Steve Stricker,3.06,11,360
107,108,108,Jess Daley,3.09,15,486
108,109,109,Brad Elder,3.11,14,450
109,110,110,José Coceres,3.13,9,288
110,T111,T111,Mark O'Meara,3.14,13,414
111,T111,T111,Kirk Triplett,3.14,13,414
112,113,113,Jerry Kelly,3.17,16,504
113,114,114,Edward Fryatt,3.2,19,594
114,115,115,Michael Long,3.21,15,468
115,116,116,Cameron Beckman,3.24,14,432
116,T117,T117,Jim Carter,3.26,17,522
117,T117,T117,Tim Herron,3.26,17,522
118,119,119,Russ Cochran,3.28,13,396
119,T120,T120,Stephen Gangluff,3.29,16,486
120,T120,T120,Kevin Sutherland,3.29,16,486
121,122,122,Kent Jones,3.3,19,576
122,T123,T123,Steve Flesch,3.33,18,540
123,T123,T123,Carlos Franco,3.33,18,540
124,T123,T123,Mathew Goggin,3.33,12,360
125,T123,T123,Hidemichi Tanaka,3.33,18,540
126,T127,T127,K.J. Choi,3.42,16,468
127,T127,T127,Duffy Waldorf,3.42,16,468
128,129,129,Paul Gow,3.43,21,612
129,130,130,Craig Barlow,3.44,13,378
130,131,131,Dennis Paulson,3.45,18,522
131,T132,T132,Matt Gogel,3.47,15,432
132,T132,T132,Mike Weir,3.47,15,432
133,134,134,Glen Hnatiuk,3.5,17,486
134,T135,T135,Glen Day,3.52,19,540
135,T135,T135,Charles Howell III,3.52,19,540
136,T137,T137,Chad Campbell,3.54,21,594
137,T137,T137,Brad Lardon,3.54,14,396
138,T139,T139,Frank Lickliter II,3.57,18,504
139,T139,T139,Rod Pampling,3.57,18,504
140,T139,T139,Bo Van Pelt,3.57,18,504
141,T142,T142,Brett Quigley,3.58,20,558
142,T142,T142,Heath Slocum,3.58,20,558
143,144,144,Fred Couples,3.59,11,306
144,145,145,Steve Pate,3.61,13,360
145,146,146,Robin Freeman,3.63,17,468
146,147,147,Briny Baird,3.65,21,576
147,T148,T148,Tommy Armour III,3.7,18,486
148,T148,T148,Bernhard Langer,3.7,10,270
149,T150,T150,Pat Bates,3.77,19,504
150,T150,T150,Brent Geiberger,3.77,19,504
151,T150,T150,Len Mattiace,3.77,19,504
152,T153,T153,Brenden Pappas,3.78,17,450
153,T153,T153,Kenny Perry,3.78,17,450
154,T155,T155,John Daly,3.8,13,342
155,T155,T155,Mike Hulbert,3.8,13,342
156,T155,T155,Richard Zokol,3.8,13,342
157,T158,T158,Tom Byrum,3.86,16,414
158,T158,T158,J.P. Hayes,3.86,16,414
159,T158,T158,Eduardo Herrera,3.86,16,414
160,T158,T158,Steve Jones,3.86,16,414
161,162,162,Mike Sposa,3.87,23,594
162,T163,T163,Greg Chalmers,3.89,21,540
163,T163,T163,Joe Ogilvie,3.89,14,360
164,165,165,Davis Love III,3.94,17,432
165,T166,T166,Woody Austin,3.97,25,630
166,T166,T166,David Gossett,3.97,20,504
167,168,168,Scott Simpson,4.0,18,450
168,T169,T169,Luke Donald,4.02,21,522
169,T169,T169,Pat Perez,4.02,21,522
170,T171,T171,Brian Bateman,4.07,22,540
171,T171,T171,Paul Stankowski,4.07,22,540
172,T173,T173,Robert Damron,4.12,20,486
173,T173,T173,Lee Porter,4.12,23,558
174,T173,T173,Kaname Yokoo,4.12,20,486
175,T176,T176,Michael Clark II,4.17,24,576
176,T176,T176,Dan Forsman,4.17,18,432
177,T178,T178,Jeff Brehaut,4.21,22,522
178,T178,T178,John Senden,4.21,22,522
179,T180,T180,Jesper Parnevik,4.22,19,450
180,T180,T180,Hal Sutton,4.22,19,450
181,182,182,Rory Sabbatini,4.23,16,378
182,183,183,Pete Jordan,4.26,23,540
183,184,184,Gary Nicklaus,4.27,20,468
184,185,185,Chris Smith,4.41,23,522
185,186,186,Notah Begay III,4.44,20,450
186,187,187,Michael Muehr,4.7,22,468
187,188,188,Tommy Tolles,4.72,17,360
188,189,189,Craig Perks,4.73,23,486
189,190,190,Mark Calcavecchia,4.83,20,414
190,191,191,Jason Hill,4.86,21,432
191,192,192,Brian Henninger,5.0,18,360
192,193,193,Craig Stadler,5.03,19,378
193,194,194,Boo Weekley,5.07,21,414
194,195,195,Bradley Hughes,5.3,21,396
195,196,196,J.L. Lewis,5.38,30,558
196,T197,T197,Fulton Allem,5.56,26,468
197,T197,T197,Scott Dunlap,5.56,29,522
198,199,199,Kenneth Staton,6.03,38,630
199,200,200,Garrett Willis,6.35,32,504
200,201,201,Tripp Isenhour,6.67,24,360
201,202,202,Brett Wetterich,7.17,40,558
