,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
97,T96,T96,Joe Ogilvie,50,30.0,40,12
98,99,99,Briny Baird,110,29.85,67,20
99,100,100,Mathew Goggin,64,29.79,47,14
100,101,101,Mike Weir,94,29.69,64,19
101,T102,T102,Fulton Allem,64,29.63,27,8
102,T102,T102,Jerry Smith,91,29.63,54,16
103,104,104,David Gossett,95,29.58,71,21
104,105,105,David Peoples,105,29.33,75,22
105,106,106,Frank Lickliter II,94,29.31,58,17
106,107,107,Jay Williamson,91,29.23,65,19
107,T108,T108,Brad Elder,76,29.17,48,14
108,T108,T108,Kenny Perry,98,29.17,72,21
109,110,110,Luke Donald,106,29.11,79,23
110,111,111,Joey Sindelar,104,29.07,86,25
111,112,112,Harrison Frazar,88,29.03,62,18
112,113,113,Brent Geiberger,95,28.85,52,15
113,114,114,Shaun Micheel,100,28.81,59,17
114,T115,T115,Notah Begay III,76,28.57,56,16
115,T115,T115,Ernie Els,68,28.57,35,10
116,T115,T115,Peter Jacobsen,67,28.57,35,10
117,T115,T115,Miguel Angel Jiménez,60,28.57,35,10
118,T115,T115,Matt Kuchar,82,28.57,42,12
119,T115,T115,Jeff Maggert,83,28.57,49,14
120,T115,T115,Jeff Sluman,118,28.57,98,28
121,T115,T115,Scott Verplank,93,28.57,49,14
122,123,123,Michael Allen,76,28.26,46,13
123,124,124,Brenden Pappas,62,28.21,39,11
124,T125,T125,Steve Jones,71,27.78,36,10
125,T125,T125,Carl Paulson,84,27.78,54,15
126,127,127,Robert Allenby,96,27.42,62,17
127,128,128,Heath Slocum,96,27.27,55,15
128,129,129,Hidemichi Tanaka,104,27.14,70,19
129,130,130,Shigeki Maruyama,87,27.08,48,13
130,131,131,Brad Lardon,59,27.03,37,10
131,132,132,Tom Scherrer,98,26.98,63,17
132,T133,T133,Andrew Magee,91,26.92,52,14
133,T133,T133,Craig Perks,91,26.92,26,7
134,135,135,Bob Burns,99,26.79,56,15
135,136,136,Rich Beem,99,26.67,60,16
136,137,137,Steve Elkington,82,26.47,34,9
137,138,138,Peter Lonard,93,26.42,53,14
138,139,139,Mike Sposa,111,26.32,57,15
139,140,140,Glen Hnatiuk,95,26.25,80,21
140,141,141,Tripp Isenhour,68,26.09,46,12
141,T142,T142,Cameron Beckman,87,26.0,50,13
142,T142,T142,Bob Tway,103,26.0,50,13
143,T144,T144,Blaine McCallister,75,25.93,54,14
144,T144,T144,Michael Muehr,73,25.93,27,7
145,T146,T146,Stuart Appleby,97,25.86,58,15
146,T146,T146,Phil Mickelson,97,25.86,58,15
147,148,148,Bob Heintz,68,25.81,31,8
148,149,149,Boo Weekley,57,25.71,35,9
149,150,150,Tom Lehman,78,25.64,39,10
150,151,151,Kevin Sutherland,96,25.58,43,11
151,152,152,John Senden,96,25.53,47,12
152,153,153,John Riegger,88,25.42,59,15
153,154,154,Matt Peterson,80,25.4,63,16
154,T155,T155,Woody Austin,102,25.0,60,15
155,T155,T155,Michael Clark II,97,25.0,56,14
156,T155,T155,Per-Ulrik Johansson,87,25.0,60,15
157,T158,T158,Steve Lowery,98,24.64,69,17
158,T158,T158,Grant Waite,98,24.64,69,17
159,T160,T160,Jim Furyk,88,24.56,57,14
160,T160,T160,Charles Howell III,118,24.56,57,14
161,162,162,Franklin Langham,72,24.49,49,12
162,163,163,Tiger Woods,69,24.32,37,9
163,164,164,Dicky Pride,51,24.0,50,12
164,165,165,Neal Lancaster,101,23.73,59,14
165,T166,T166,Spike McRoy,69,23.68,38,9
166,T166,T166,Esteban Toledo,106,23.68,38,9
167,168,168,Billy Mayfair,99,23.64,55,13
168,169,169,Rocco Mediate,79,23.53,51,12
169,170,170,Rory Sabbatini,69,23.33,30,7
170,T171,T171,Paul Claxton,83,22.81,57,13
171,T171,T171,Justin Leonard,97,22.81,57,13
172,T171,T171,Dennis Paulson,89,22.81,57,13
173,T174,T174,Jeff Gove,89,22.73,66,15
174,T174,T174,Scott Hoch,71,22.73,44,10
175,176,176,Craig Barlow,62,22.64,53,12
176,177,177,Michael Long,71,22.41,58,13
177,T178,T178,Russ Cochran,68,22.22,45,10
178,T178,T178,J.P. Hayes,78,22.22,36,8
179,180,180,Nick Price,69,21.95,41,9
180,181,181,Carlos Franco,107,21.92,73,16
181,182,182,Len Mattiace,106,21.57,51,11
182,183,183,Bernhard Langer,55,21.43,14,3
183,184,184,Dan Forsman,83,21.05,57,12
184,185,185,Ian Leggatt,97,20.83,48,10
185,186,186,Tommy Armour III,82,20.37,54,11
186,T187,T187,Eduardo Herrera,59,20.0,35,7
187,T187,T187,Scott McCarron,106,20.0,50,10
188,189,189,Kenneth Staton,104,17.86,56,10
189,190,190,Brian Watts,58,17.65,34,6
190,191,191,Bradley Hughes,60,17.39,46,8
191,T192,T192,Sergio Garcia,79,17.14,35,6
192,T192,T192,Jason Hill,59,17.14,35,6
193,194,194,"David Berganio, Jr.",80,16.67,60,10
194,T195,T195,Brian Bateman,94,15.22,46,7
195,T195,T195,Scott Dunlap,74,15.22,46,7
196,T195,T195,Jonathan Kaye,83,15.22,46,7
197,198,198,Mark O'Meara,68,14.71,34,5
198,199,199,Brian Henninger,66,13.95,43,6
199,T200,T200,Paul Azinger,69,13.64,22,3
200,T200,T200,Rod Pampling,98,13.64,44,6
201,202,202,Mike Hulbert,55,12.5,16,2
