,Total_1_Putts_-_5-10_RANK THIS WEEK,Total_1_Putts_-_5-10_RANK LAST WEEK,Total_1_Putts_-_5-10_PLAYER NAME,Total_1_Putts_-_5-10_ROUNDS,Total_1_Putts_-_5-10_TOTAL,Total_1_Putts_-_5-10_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_5-10_PCT OF ALL 1-PUTTS
84,T84,T84,Pat Bates,94,54,229,23.6
85,T84,T84,Notah Begay III,76,54,194,27.8
86,T84,T84,Mark Brooks,97,54,211,25.6
87,T84,T84,Brad Faxon,93,54,188,28.7
88,T84,T84,John Huston,99,54,195,27.7
89,T84,T84,Andrew Magee,91,54,164,32.9
90,T84,T84,Billy Mayfair,99,54,190,28.4
91,T84,T84,Carl Paulson,84,54,211,25.6
92,T84,T84,Tom Pernice Jr.,101,54,209,25.8
93,T94,T94,Dan Forsman,83,53,191,27.7
94,T94,T94,Robert Gamez,69,53,186,28.5
95,T94,T94,José María Olazábal,71,53,154,34.4
96,T94,T94,Tom Scherrer,98,53,204,26.0
97,T98,T98,Tom Byrum,77,52,177,29.4
98,T98,T98,Stewart Cink,92,52,187,27.8
99,T98,T98,Paul Claxton,83,52,187,27.8
100,T98,T98,Pete Jordan,78,52,174,29.9
101,T98,T98,Shigeki Maruyama,87,52,173,30.1
102,T98,T98,Bryce Molder,65,52,191,27.2
103,T98,T98,Frank Nobilo,94,52,208,25.0
104,T105,T105,Harrison Frazar,88,51,190,26.8
105,T105,T105,Robin Freeman,79,51,171,29.8
106,T105,T105,Brandt Jobe,94,51,215,23.7
107,T105,T105,Craig Perks,91,51,180,28.3
108,T105,T105,Paul Stankowski,100,51,204,25.0
109,T105,T105,Phil Tataurangi,88,51,198,25.8
110,T111,T111,Brian Henninger,66,50,153,32.7
111,T111,T111,Franklin Langham,72,50,188,26.6
112,T111,T111,Jeff Maggert,83,50,146,34.2
113,T114,T114,Dudley Hart,88,49,158,31.0
114,T114,T114,Rod Pampling,98,49,191,25.7
115,T114,T114,Craig Parry,69,49,184,26.6
116,T117,T117,Jess Daley,76,48,189,25.4
117,T117,T117,Kirk Triplett,84,48,148,32.4
118,T119,T119,"David Berganio, Jr.",80,47,174,27.0
119,T119,T119,Stephen Gangluff,75,47,188,25.0
120,T119,T119,Paul Goydos,66,47,153,30.7
121,T119,T119,Michael Long,71,47,168,28.0
122,T119,T119,Dennis Paulson,89,47,200,23.5
123,T119,T119,Scott Simpson,61,47,144,32.6
124,T125,T125,Tommy Armour III,82,46,160,28.8
125,T125,T125,Cameron Beckman,87,46,181,25.4
126,T125,T125,David Duval,78,46,160,28.8
127,T125,T125,Matt Gogel,79,46,166,27.7
128,T125,T125,Per-Ulrik Johansson,87,46,173,26.6
129,T125,T125,Davis Love III,92,46,211,21.8
130,T125,T125,Brett Wetterich,89,46,197,23.4
131,T125,T125,Garrett Willis,80,46,188,24.5
132,T133,T133,Stephen Ames,89,45,182,24.7
133,T133,T133,John Cook,85,45,145,31.0
134,T133,T133,Retief Goosen,56,45,132,34.1
135,T133,T133,Jerry Smith,91,45,202,22.3
136,T137,T137,Jim Furyk,88,44,147,29.9
137,T137,T137,David Morland IV,58,44,160,27.5
138,T137,T137,Deane Pappas,90,44,184,23.9
139,T137,T137,Tommy Tolles,64,44,166,26.5
140,T137,T137,Mike Weir,94,44,162,27.2
141,T142,T142,Greg Chalmers,94,43,211,20.4
142,T142,T142,Scott Dunlap,74,43,142,30.3
143,T144,T144,Mathew Goggin,64,42,156,26.9
144,T144,T144,Rocco Mediate,79,42,150,28.0
145,T144,T144,Gary Nicklaus,66,42,133,31.6
146,T144,T144,Brenden Pappas,62,42,136,30.9
147,T144,T144,Bob Tway,103,42,193,21.8
148,T149,T149,Ernie Els,68,41,141,29.1
149,T149,T149,Neal Lancaster,101,41,194,21.1
150,T149,T149,John Senden,96,41,176,23.3
151,T149,T149,Heath Slocum,96,41,188,21.8
152,T153,T153,Mark Calcavecchia,84,40,146,27.4
153,T153,T153,Joe Durant,87,40,145,27.6
154,T153,T153,Matt Kuchar,82,40,167,24.0
155,T153,T153,Nick Price,69,40,142,28.2
156,T157,T157,Brad Elder,76,39,163,23.9
157,T157,T157,Jay Haas,83,39,167,23.4
158,T157,T157,Tripp Isenhour,68,39,152,25.7
159,T157,T157,Corey Pavin,78,39,150,26.0
160,T161,T161,Donnie Hammond,60,38,135,28.1
161,T161,T161,Peter Jacobsen,67,38,138,27.5
162,T161,T161,Lee Janzen,101,38,184,20.7
163,T164,T164,Eduardo Herrera,59,37,133,27.8
164,T164,T164,Spike McRoy,69,37,127,29.1
165,T164,T164,Michael Muehr,73,37,139,26.6
166,T167,T167,Michael Allen,76,36,152,23.7
167,T167,T167,Scott Hoch,71,36,155,23.2
168,T167,T167,Blaine McCallister,75,36,153,23.5
169,T170,T170,Steve Elkington,82,35,166,21.1
170,T170,T170,Hal Sutton,74,35,132,26.5
171,T170,T170,Brian Watts,58,35,117,29.9
172,T170,T170,Kaname Yokoo,74,35,152,23.0
173,T174,T174,Fulton Allem,64,34,135,25.2
174,T174,T174,Bart Bryant,69,34,149,22.8
175,T174,T174,Dicky Pride,51,34,121,28.1
176,T174,T174,Boo Weekley,57,34,122,27.9
177,T178,T178,Russ Cochran,68,33,139,23.7
178,T178,T178,Steve Jones,71,33,125,26.4
179,T178,T178,Rory Sabbatini,69,33,123,26.8
180,T181,T181,Paul Azinger,69,32,124,25.8
181,T181,T181,Mike Hulbert,55,32,96,33.3
182,T181,T181,Steve Pate,64,32,114,28.1
183,T181,T181,Tim Petrovic,92,32,181,17.7
184,T181,T181,Tiger Woods,69,32,114,28.1
185,T186,T186,Miguel Angel Jiménez,60,31,96,32.3
186,T186,T186,Craig Stadler,72,31,118,26.3
187,T186,T186,Steve Stricker,68,31,125,24.8
188,T186,T186,Kevin Sutherland,96,31,133,23.3
189,190,190,Jesper Parnevik,85,30,102,29.4
190,T191,T191,Sergio Garcia,79,29,124,23.4
191,T191,T191,Joe Ogilvie,50,29,126,23.0
192,T193,T193,Bernhard Langer,55,28,98,28.6
193,T193,T193,Richard Zokol,53,28,106,26.4
194,195,195,José Coceres,51,27,113,23.9
195,T196,T196,Fred Couples,64,25,98,25.5
196,T196,T196,Mark O'Meara,68,25,102,24.5
197,198,198,Brad Lardon,59,24,104,23.1
198,T199,T199,Jason Hill,59,23,118,19.5
199,T199,T199,Bradley Hughes,60,23,103,22.3
200,201,201,Tom Lehman,78,21,93,22.6
201,202,202,John Daly,62,20,88,22.7
