,3-Putt_Avoidance_-_Round_2_RANK THIS WEEK,3-Putt_Avoidance_-_Round_2_RANK LAST WEEK,3-Putt_Avoidance_-_Round_2_PLAYER NAME,3-Putt_Avoidance_-_Round_2_%,3-Putt_Avoidance_-_Round_2_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_2_TOTAL HOLES
0,1,1,José María Olazábal,0.62,2,324
1,2,2,Duffy Waldorf,0.93,4,432
2,3,3,Ernie Els,1.04,3,288
3,4,4,Loren Roberts,1.11,5,450
4,5,5,Mike Hulbert,1.17,4,342
5,6,6,Retief Goosen,1.19,3,252
6,7,7,Kaname Yokoo,1.28,6,468
7,8,8,Craig Parry,1.32,5,378
8,9,9,Justin Leonard,1.39,6,432
9,10,10,Matt Peterson,1.5,7,468
10,11,11,Steve Elkington,1.52,6,396
11,12,12,Billy Andrade,1.53,8,522
12,13,13,Rod Pampling,1.59,8,504
13,14,14,Jeff Sluman,1.61,9,558
14,T15,T15,Blaine McCallister,1.65,8,486
15,T15,T15,Chris Riley,1.65,8,486
16,17,17,Greg Chalmers,1.67,9,540
17,18,18,Scott McCarron,1.71,8,468
18,19,19,Glen Day,1.72,9,522
19,20,20,José Coceres,1.74,5,288
20,21,21,Joe Ogilvie,1.75,6,342
21,22,22,Mark O'Meara,1.77,7,396
22,23,23,Joey Sindelar,1.79,10,558
23,T24,T24,Dudley Hart,1.85,8,432
24,T24,T24,Andrew Magee,1.85,9,486
25,T24,T24,Craig Stadler,1.85,7,378
26,T24,T24,Hidemichi Tanaka,1.85,10,540
27,T24,T24,Bob Tway,1.85,9,486
28,29,29,Vijay Singh,1.92,9,468
29,T30,T30,Brad Faxon,1.93,8,414
30,T30,T30,Matt Gogel,1.93,8,414
31,T30,T30,Corey Pavin,1.93,8,414
32,33,33,Scott Hoch,1.94,7,360
33,34,34,Nick Price,1.96,6,306
34,35,35,Pat Bates,1.98,10,504
35,T36,T36,Brian Gay,2.02,12,594
36,T36,T36,Jay Haas,2.02,8,396
37,T36,T36,Kirk Triplett,2.02,8,396
38,T39,T39,Neal Lancaster,2.04,11,540
39,T39,T39,David Peoples,2.04,11,540
40,T39,T39,Tom Pernice Jr.,2.04,11,540
41,T42,T42,Paul Azinger,2.05,7,342
42,T42,T42,Sergio Garcia,2.05,7,342
43,T44,T44,Franklin Langham,2.08,9,432
44,T44,T44,Dicky Pride,2.08,6,288
45,46,46,Paul Claxton,2.11,11,522
46,47,47,Bryce Molder,2.12,8,378
47,48,48,Ian Leggatt,2.14,10,468
48,49,49,John Daly,2.16,7,324
49,50,50,David Frost,2.18,11,504
50,51,51,John Rollins,2.19,13,594
51,T52,T52,Brad Elder,2.22,10,450
52,T52,T52,Jeff Gove,2.22,12,540
53,T52,T52,Brian Henninger,2.22,8,360
54,T55,T55,Mark Brooks,2.3,12,522
55,T55,T55,Luke Donald,2.3,12,522
56,T55,T55,Frank Nobilo,2.3,12,522
57,58,58,Jim Furyk,2.31,10,432
58,59,59,Heath Slocum,2.33,13,558
59,60,60,Frank Lickliter II,2.35,11,468
60,61,61,Fred Funk,2.38,12,504
61,T62,T62,Charles Howell III,2.41,13,540
62,T62,T62,Skip Kendall,2.41,13,540
63,64,64,Shigeki Maruyama,2.42,10,414
64,T65,T65,Michael Clark II,2.43,14,576
65,T65,T65,Mike Sposa,2.43,14,576
66,67,67,Jonathan Kaye,2.44,11,450
67,T68,T68,Michael Allen,2.47,12,486
68,T68,T68,Jess Daley,2.47,12,486
69,T68,T68,Brandt Jobe,2.47,12,486
70,T68,T68,Kevin Sutherland,2.47,12,486
71,T72,T72,Pete Jordan,2.49,13,522
72,T72,T72,Jay Williamson,2.49,13,522
73,74,74,Paul Goydos,2.5,9,360
74,75,75,Deane Pappas,2.51,14,558
75,T76,T76,John Cook,2.55,11,432
76,T76,T76,Spike McRoy,2.55,11,432
77,T76,T76,Michael Muehr,2.55,11,432
78,79,79,David Toms,2.56,12,468
79,T80,T80,Bob Heintz,2.58,13,504
80,T80,T80,Billy Mayfair,2.58,13,504
81,T80,T80,Bo Van Pelt,2.58,13,504
82,83,83,Tom Byrum,2.66,11,414
83,T84,T84,Rich Beem,2.67,13,486
84,T84,T84,"David Berganio, Jr.",2.67,12,450
85,T84,T84,Stewart Cink,2.67,12,450
86,T84,T84,Chris DiMarco,2.67,13,486
87,T84,T84,Glen Hnatiuk,2.67,13,486
88,T89,T89,Jeff Brehaut,2.68,14,522
89,T89,T89,Carlos Franco,2.68,14,522
90,T89,T89,John Senden,2.68,14,522
91,T92,T92,Briny Baird,2.69,15,558
92,T92,T92,Jay Don Blake,2.69,16,594
93,T92,T92,Jonathan Byrd,2.69,15,558
94,T95,T95,Craig Barlow,2.78,10,360
95,T95,T95,K.J. Choi,2.78,13,468
96,T95,T95,Davis Love III,2.78,12,432
97,T95,T95,Scott Simpson,2.78,12,432
98,T95,T95,Paul Stankowski,2.78,15,540
99,T95,T95,Scott Verplank,2.78,12,432
100,T101,T101,Jim Carter,2.87,15,522
101,T101,T101,Dennis Paulson,2.87,15,522
102,103,103,Ben Crane,2.88,14,486
103,T104,T104,Phil Tataurangi,2.9,12,414
104,T104,T104,Garrett Willis,2.9,12,414
105,T106,T106,Russ Cochran,2.91,11,378
106,T106,T106,Robert Gamez,2.91,11,378
107,T106,T106,Peter Jacobsen,2.91,11,378
108,109,109,Bart Bryant,2.92,10,342
109,110,110,Tiger Woods,2.94,9,306
110,T111,T111,Kent Jones,2.95,17,576
111,T111,T111,Tom Scherrer,2.95,17,576
112,113,113,Bernhard Langer,2.96,8,270
113,T114,T114,Scott Dunlap,2.98,15,504
114,T114,T114,Shaun Micheel,2.98,15,504
115,T116,T116,Robert Allenby,2.99,14,468
116,T116,T116,Stephen Ames,2.99,14,468
117,T116,T116,Michael Long,2.99,14,468
118,T116,T116,Jeff Maggert,2.99,14,468
119,T120,T120,Bob Estes,3.01,13,432
120,T120,T120,Dan Forsman,3.01,13,432
121,T120,T120,Peter Lonard,3.01,13,432
122,T120,T120,Jesper Parnevik,3.01,13,432
123,T124,T124,David Duval,3.03,12,396
124,T124,T124,Edward Fryatt,3.03,18,594
125,T124,T124,J.J. Henry,3.03,18,594
126,T124,T124,Steve Jones,3.03,12,396
127,T128,T128,Tripp Isenhour,3.06,11,360
128,T128,T128,Rocco Mediate,3.06,11,360
129,T128,T128,Tommy Tolles,3.06,11,360
130,131,131,Tim Herron,3.07,16,522
131,132,132,Carl Paulson,3.09,15,486
132,T133,T133,Robert Damron,3.11,14,450
133,T133,T133,John Huston,3.11,14,450
134,T135,T135,Olin Browne,3.13,18,576
135,T135,T135,Chad Campbell,3.13,18,576
136,T137,T137,J.P. Hayes,3.14,13,414
137,T137,T137,Jason Hill,3.14,13,414
138,T139,T139,Harrison Frazar,3.17,16,504
139,T139,T139,Jerry Kelly,3.17,16,504
140,T139,T139,Greg Kraft,3.17,16,504
141,142,142,Geoff Ogilvy,3.21,15,468
142,143,143,Richard Zokol,3.22,11,342
143,144,144,Brett Quigley,3.23,18,558
144,145,145,Steve Allan,3.26,17,522
145,146,146,Tim Clark,3.28,13,396
146,T147,T147,Tommy Armour III,3.29,16,486
147,T147,T147,Stephen Gangluff,3.29,16,486
148,T147,T147,Lee Janzen,3.29,16,486
149,T150,T150,Mathew Goggin,3.33,12,360
150,T150,T150,Tom Lehman,3.33,12,360
151,T150,T150,David Morland IV,3.33,12,360
152,T150,T150,Steve Pate,3.33,12,360
153,T150,T150,John Riegger,3.33,15,450
154,T150,T150,Steve Stricker,3.33,12,360
155,T156,T156,Brandel Chamblee,3.37,17,504
156,T156,T156,Joel Edwards,3.37,17,504
157,T156,T156,Len Mattiace,3.37,17,504
158,159,159,Eduardo Herrera,3.38,14,414
159,160,160,Lee Porter,3.41,19,558
160,161,161,Gary Nicklaus,3.42,16,468
161,162,162,Woody Austin,3.43,21,612
162,T163,T163,Cameron Beckman,3.47,15,432
163,T163,T163,Brenden Pappas,3.47,15,432
164,T163,T163,Jerry Smith,3.47,20,576
165,166,166,Kenneth Staton,3.49,22,630
166,T167,T167,Steve Flesch,3.52,19,540
167,T167,T167,Tim Petrovic,3.52,19,540
168,T169,T169,Fred Couples,3.59,11,306
169,T169,T169,Donnie Hammond,3.59,11,306
170,T171,T171,Miguel Angel Jiménez,3.7,12,324
171,T171,T171,Brad Lardon,3.7,14,378
172,T171,T171,J.L. Lewis,3.7,20,540
173,T171,T171,Craig Perks,3.7,18,486
174,175,175,Brett Wetterich,3.76,21,558
175,176,176,Bob May,3.77,19,504
176,177,177,Robin Freeman,3.85,18,468
177,178,178,Mark Calcavecchia,3.86,16,414
178,179,179,Brent Geiberger,3.91,19,486
179,180,180,Paul Gow,3.92,24,612
180,181,181,Kenny Perry,4.0,18,450
181,T182,T182,Bob Burns,4.02,21,522
182,T182,T182,Esteban Toledo,4.02,21,522
183,184,184,Stuart Appleby,4.06,19,468
184,T185,T185,Fulton Allem,4.17,18,432
185,T185,T185,Phil Mickelson,4.17,18,432
186,T185,T185,Brian Watts,4.17,15,360
187,T185,T185,Mike Weir,4.17,18,432
188,T189,T189,Brian Bateman,4.26,23,540
189,T189,T189,Grant Waite,4.26,23,540
190,191,191,Steve Lowery,4.27,20,468
191,192,192,Pat Perez,4.32,21,486
192,193,193,Chris Smith,4.41,23,522
193,194,194,Notah Begay III,4.44,20,450
194,195,195,Matt Kuchar,4.49,21,468
195,196,196,Joe Durant,4.53,22,486
196,197,197,Per-Ulrik Johansson,4.73,23,486
197,198,198,Rory Sabbatini,4.76,18,378
198,199,199,Hal Sutton,4.89,22,450
199,200,200,Bradley Hughes,5.3,21,396
200,201,201,Boo Weekley,6.76,28,414
201,202,202,David Gossett,6.94,35,504
