,GIR_Putting_-_20-25_RANK THIS WEEK,GIR_Putting_-_20-25_RANK LAST WEEK,GIR_Putting_-_20-25_PLAYER NAME,GIR_Putting_-_20-25_ROUNDS,GIR_Putting_-_20-25_%,GIR_Putting_-_20-25_ATTEMPTS,GIR_Putting_-_20-25_PUTTS MADE
89,T89,T89,Rich Beem,99,13.16,38,5.0
90,T89,T89,Vijay Singh,102,13.16,38,5.0
91,T89,T89,Heath Slocum,96,13.16,38,5.0
92,93,93,Spike McRoy,69,13.04,23,3.0
93,T94,T94,Kent Jones,105,12.77,47,6.0
94,T94,T94,Neal Lancaster,101,12.77,47,6.0
95,T94,T94,Tom Scherrer,98,12.77,47,6.0
96,T97,T97,Briny Baird,110,12.5,40,5.0
97,T97,T97,Rod Pampling,98,12.5,32,4.0
98,T97,T97,David Peoples,105,12.5,48,6.0
99,T97,T97,Scott Simpson,61,12.5,24,3.0
100,101,101,Tim Petrovic,92,12.2,41,5.0
101,T102,T102,Dudley Hart,88,12.12,33,4.0
102,T102,T102,Tiger Woods,69,12.12,33,4.0
103,T104,T104,Michael Allen,76,12.0,25,3.0
104,T104,T104,Andrew Magee,91,12.0,25,3.0
105,T104,T104,Jesper Parnevik,85,12.0,25,3.0
106,T104,T104,Pat Perez,89,12.0,25,3.0
107,T104,T104,Boo Weekley,57,12.0,25,3.0
108,109,109,Charles Howell III,118,11.9,42,5.0
109,T110,T110,Mark Calcavecchia,84,11.76,17,2.0
110,T110,T110,Kevin Sutherland,96,11.76,34,4.0
111,T112,T112,Davis Love III,92,11.63,43,5.0
112,T112,T112,Kenny Perry,98,11.63,43,5.0
113,T112,T112,Jerry Smith,91,11.63,43,5.0
114,T112,T112,Jay Williamson,91,11.63,43,5.0
115,T116,T116,Brian Henninger,66,11.54,26,3.0
116,T116,T116,Mark O'Meara,68,11.54,26,3.0
117,T116,T116,Brenden Pappas,62,11.54,26,3.0
118,T116,T116,Rory Sabbatini,69,11.54,26,3.0
119,T120,T120,Tim Clark,76,11.43,35,4.0
120,T120,T120,Eduardo Herrera,59,11.43,35,4.0
121,T120,T120,Carl Paulson,84,11.43,35,4.0
122,T120,T120,Phil Tataurangi,88,11.43,35,4.0
123,124,124,Brandel Chamblee,85,11.36,44,5.0
124,125,125,Mike Sposa,111,11.32,53,6.0
125,T126,T126,Pat Bates,94,11.11,45,5.0
126,T126,T126,J.P. Hayes,78,11.11,27,3.0
127,T126,T126,Skip Kendall,103,11.11,45,5.0
128,129,129,Mark Brooks,97,10.87,46,5.0
129,T130,T130,Luke Donald,106,10.71,56,6.0
130,T130,T130,Kirk Triplett,84,10.71,28,3.0
131,132,132,Glen Hnatiuk,95,10.64,47,5.0
132,T133,T133,Brad Lardon,59,10.53,19,2.0
133,T133,T133,Bo Van Pelt,78,10.53,38,4.0
134,T133,T133,Brett Wetterich,89,10.53,38,4.0
135,T133,T133,Kaname Yokoo,74,10.53,38,4.0
136,T137,T137,Tom Byrum,77,10.34,29,3.0
137,T137,T137,Jeff Maggert,83,10.34,29,3.0
138,T137,T137,Phil Mickelson,97,10.34,29,3.0
139,T137,T137,John Rollins,124,10.34,58,6.0
140,T141,T141,Paul Gow,99,9.84,61,6.0
141,T141,T141,J.J. Henry,112,9.84,61,6.0
142,143,143,Robert Allenby,96,9.76,41,4.0
143,T144,T144,Gary Nicklaus,66,9.68,31,3.0
144,T144,T144,Dicky Pride,51,9.68,31,3.0
145,T146,T146,Chris DiMarco,111,9.52,42,4.0
146,T146,T146,Miguel Angel Jiménez,60,9.52,21,2.0
147,T148,T148,Olin Browne,107,9.3,43,4.0
148,T148,T148,Michael Clark II,97,9.3,43,4.0
149,T150,T150,Jay Haas,83,9.09,33,3.0
150,T150,T150,Bradley Hughes,60,9.09,33,3.0
151,T150,T150,Nick Price,69,9.09,33,3.0
152,153,153,Joey Sindelar,104,8.93,56,5.0
153,154,154,Frank Nobilo,94,8.89,45,4.0
154,155,155,Craig Barlow,62,8.82,34,3.0
155,156,156,John Senden,96,8.77,57,5.0
156,157,157,Jerry Kelly,99,8.62,58,5.0
157,T158,T158,Jonathan Kaye,83,8.57,35,3.0
158,T158,T158,Hidemichi Tanaka,104,8.57,35,3.0
159,T160,T160,John Daly,62,8.33,12,1.0
160,T160,T160,Glen Day,107,8.33,48,4.0
161,T162,T162,Michael Long,71,7.89,38,3.0
162,T162,T162,Kenneth Staton,104,7.89,38,3.0
163,T164,T164,Woody Austin,102,7.69,39,3.0
164,T164,T164,Steve Stricker,68,7.69,13,1.0
165,T164,T164,Mike Weir,94,7.69,39,3.0
166,T167,T167,Justin Leonard,97,7.5,40,3.0
167,T167,T167,Paul Stankowski,100,7.5,40,3.0
168,169,169,Brad Elder,76,7.41,27,2.0
169,T170,T170,Mathew Goggin,64,7.14,28,2.0
170,T170,T170,Donnie Hammond,60,7.14,28,2.0
171,172,172,Robin Freeman,79,6.9,29,2.0
172,T173,T173,Bob Burns,99,6.67,45,3.0
173,T173,T173,Steve Jones,71,6.67,30,2.0
174,T173,T173,Ian Leggatt,97,6.67,45,3.0
175,T173,T173,Chris Smith,103,6.67,45,3.0
176,177,177,Carlos Franco,107,6.56,61,4.0
177,178,178,Pete Jordan,78,6.06,33,2.0
178,179,179,Matt Kuchar,82,5.88,34,2.0
179,180,180,Fred Couples,64,5.56,18,1.0
180,181,181,Blaine McCallister,75,5.41,37,2.0
181,182,182,Retief Goosen,56,5.26,19,1.0
182,183,183,Jay Don Blake,107,5.17,58,3.0
183,T184,T184,Jeff Brehaut,87,5.0,40,2.0
184,T184,T184,Bob Tway,103,5.0,40,2.0
185,T186,T186,Jim Furyk,88,4.76,42,2.0
186,T186,T186,Jason Hill,59,4.76,21,1.0
187,188,188,Franklin Langham,72,3.85,26,1.0
188,T189,T189,Sergio Garcia,79,3.7,27,1.0
189,T189,T189,Tom Lehman,78,3.7,27,1.0
190,T191,T191,Peter Lonard,93,3.57,28,1.0
191,T191,T191,Garrett Willis,80,3.57,28,1.0
192,193,193,Russ Cochran,68,3.45,29,1.0
193,194,194,Bryce Molder,65,3.23,31,1.0
194,T195,T195,Jonathan Byrd,96,3.13,32,1.0
195,T195,T195,Paul Goydos,66,3.13,32,1.0
196,197,197,Paul Claxton,83,3.03,33,1.0
197,198,198,"David Berganio, Jr.",80,2.94,34,1.0
198,T199,T199,Scott Dunlap,74,0.0,29,
199,T199,T199,David Duval,78,0.0,27,
200,T199,T199,Mike Hulbert,55,0.0,15,
201,T199,T199,Craig Stadler,72,0.0,21,
