,One-Putt_Percentage_-_Round_5_RANK THIS WEEK,One-Putt_Percentage_-_Round_5_RANK LAST WEEK,One-Putt_Percentage_-_Round_5_PLAYER NAME,One-Putt_Percentage_-_Round_5_%,One-Putt_Percentage_-_Round_5_# OF 1 PUTTS,One-Putt_Percentage_-_Round_5_# OF HOLES
0,1,1,Tom Pernice Jr.,66.67,12,18
1,2,2,Edward Fryatt,61.11,11,18
2,3,3,Jeff Sluman,58.33,21,36
3,T4,T4,Fred Couples,55.56,10,18
4,T4,T4,Glen Day,55.56,20,36
5,T4,T4,Brian Gay,55.56,10,18
6,T4,T4,Skip Kendall,55.56,10,18
7,T4,T4,Justin Leonard,55.56,20,36
8,T4,T4,Geoff Ogilvy,55.56,10,18
9,T4,T4,Kenny Perry,55.56,10,18
10,T11,T11,Billy Andrade,50.0,9,18
11,T11,T11,Briny Baird,50.0,9,18
12,T11,T11,Rich Beem,50.0,9,18
13,T11,T11,Olin Browne,50.0,18,36
14,T11,T11,Bob Burns,50.0,9,18
15,T11,T11,Brandel Chamblee,50.0,9,18
16,T11,T11,Robert Gamez,50.0,9,18
17,T11,T11,Glen Hnatiuk,50.0,9,18
18,T11,T11,Pete Jordan,50.0,9,18
19,T11,T11,Jonathan Kaye,50.0,9,18
20,T11,T11,Jerry Kelly,50.0,9,18
21,T11,T11,Frank Lickliter II,50.0,9,18
22,T11,T11,Mark O'Meara,50.0,9,18
23,T11,T11,Rod Pampling,50.0,9,18
24,T11,T11,Tom Scherrer,50.0,9,18
25,T11,T11,Steve Stricker,50.0,9,18
26,T11,T11,Phil Tataurangi,50.0,9,18
27,T11,T11,David Toms,50.0,9,18
28,T11,T11,Grant Waite,50.0,9,18
29,T30,T30,Stuart Appleby,47.22,17,36
30,T30,T30,Jay Don Blake,47.22,17,36
31,T30,T30,J.P. Hayes,47.22,17,36
32,T30,T30,Charles Howell III,47.22,17,36
33,T34,T34,Stephen Ames,44.44,8,18
34,T34,T34,Notah Begay III,44.44,8,18
35,T34,T34,Michael Clark II,44.44,8,18
36,T34,T34,John Daly,44.44,8,18
37,T34,T34,Joel Edwards,44.44,8,18
38,T34,T34,Brad Elder,44.44,8,18
39,T34,T34,Fred Funk,44.44,8,18
40,T34,T34,David Gossett,44.44,8,18
41,T34,T34,Dudley Hart,44.44,8,18
42,T34,T34,Ian Leggatt,44.44,8,18
43,T34,T34,Billy Mayfair,44.44,8,18
44,T34,T34,Scott McCarron,44.44,16,36
45,T34,T34,Rocco Mediate,44.44,8,18
46,T34,T34,Shaun Micheel,44.44,8,18
47,T34,T34,Phil Mickelson,44.44,8,18
48,T34,T34,Deane Pappas,44.44,8,18
49,T34,T34,Steve Pate,44.44,8,18
50,T34,T34,Rory Sabbatini,44.44,8,18
51,T34,T34,Joey Sindelar,44.44,8,18
