,Putting_from_-__20_RANK THIS WEEK,Putting_from_-__20_RANK LAST WEEK,Putting_from_-__20_PLAYER NAME,Putting_from_-__20_ROUNDS,Putting_from_-__20_% MADE,Putting_from_-__20_ATTEMPTS,Putting_from_-__20_PUTTS MADE
84,85,85,Kevin Sutherland,96,9.03,155,14
85,86,86,Stuart Appleby,97,8.97,145,13
86,87,87,Joey Sindelar,104,8.96,212,19
87,88,88,Briny Baird,110,8.92,213,19
88,89,89,José María Olazábal,71,8.91,101,9
89,90,90,Kaname Yokoo,74,8.89,135,12
90,91,91,Tiger Woods,69,8.87,124,11
91,92,92,Neal Lancaster,101,8.84,181,16
92,93,93,Spike McRoy,69,8.8,125,11
93,94,94,David Peoples,105,8.76,194,17
94,T95,T95,Retief Goosen,56,8.74,103,9
95,T95,T95,Chris Smith,103,8.74,206,18
96,T97,T97,Brad Faxon,93,8.72,149,13
97,T97,T97,Justin Leonard,97,8.72,172,15
98,99,99,Davis Love III,92,8.55,152,13
99,100,100,Jay Don Blake,107,8.49,212,18
100,101,101,Bob Heintz,68,8.4,119,10
101,102,102,Heath Slocum,96,8.39,155,13
102,103,103,Peter Lonard,93,8.33,132,11
103,T104,T104,Dudley Hart,88,8.28,157,13
104,T104,T104,Frank Lickliter II,94,8.28,157,13
105,106,106,Craig Parry,69,8.27,133,11
106,T107,T107,Matt Peterson,80,8.2,183,15
107,T107,T107,Tim Petrovic,92,8.2,183,15
108,109,109,Brian Bateman,94,8.16,196,16
109,110,110,Steve Jones,71,8.15,135,11
110,111,111,Len Mattiace,106,8.07,223,18
111,112,112,Mark Brooks,97,8.05,149,12
112,113,113,Nick Price,69,8.0,125,10
113,114,114,Skip Kendall,103,7.95,176,14
114,115,115,Lee Porter,91,7.88,165,13
115,T116,T116,Fulton Allem,64,7.87,127,10
116,T116,T116,José Coceres,51,7.87,89,7
117,118,118,Brian Henninger,66,7.83,115,9
118,119,119,Paul Stankowski,100,7.82,179,14
119,120,120,Mike Sposa,111,7.76,219,17
120,121,121,Tommy Tolles,64,7.75,129,10
121,122,122,Paul Gow,99,7.73,207,16
122,T123,T123,Robert Damron,85,7.69,156,12
123,T123,T123,Bo Van Pelt,78,7.69,182,14
124,125,125,Tommy Armour III,82,7.64,144,11
125,126,126,Chris DiMarco,111,7.6,171,13
126,T127,T127,Charles Howell III,118,7.58,211,16
127,T127,T127,Scott Verplank,93,7.58,132,10
128,129,129,Mark O'Meara,68,7.53,93,7
129,130,130,Scott Simpson,61,7.52,133,10
130,131,131,Mathew Goggin,64,7.46,134,10
131,T132,T132,Bob Burns,99,7.41,162,12
132,T132,T132,Hal Sutton,74,7.41,135,10
133,134,134,Tom Byrum,77,7.38,149,11
134,135,135,Andrew Magee,91,7.33,150,11
135,136,136,John Senden,96,7.3,178,13
136,137,137,Fred Couples,64,7.25,69,5
137,T138,T138,Dan Forsman,83,7.22,194,14
138,T138,T138,Loren Roberts,93,7.22,194,14
139,T138,T138,Brian Watts,58,7.22,97,7
140,T141,T141,Luke Donald,106,7.21,208,15
141,T141,T141,Craig Stadler,72,7.21,111,8
142,143,143,Jonathan Kaye,83,7.19,153,11
143,144,144,Hidemichi Tanaka,104,7.18,181,13
144,145,145,Carlos Franco,107,7.11,253,18
145,T146,T146,Jonathan Byrd,96,7.1,169,12
146,T146,T146,Matt Gogel,79,7.1,155,11
147,148,148,Edward Fryatt,94,7.07,184,13
148,149,149,Ian Leggatt,97,7.06,170,12
149,150,150,Brandt Jobe,94,7.01,214,15
150,151,151,Tim Clark,76,6.98,129,9
151,152,152,Vijay Singh,102,6.95,187,13
152,153,153,Matt Kuchar,82,6.94,144,10
153,154,154,J.J. Henry,112,6.9,232,16
154,T155,T155,Pat Bates,94,6.86,175,12
155,T155,T155,Brandel Chamblee,85,6.86,175,12
156,157,157,Bernhard Langer,55,6.85,73,5
157,158,158,Kent Jones,105,6.76,222,15
158,159,159,Blaine McCallister,75,6.72,134,9
159,160,160,"David Berganio, Jr.",80,6.67,165,11
160,T161,T161,Jim Furyk,88,6.63,166,11
161,T161,T161,Carl Paulson,84,6.63,196,13
162,T163,T163,Stewart Cink,92,6.62,136,9
163,T163,T163,Pat Perez,89,6.62,136,9
164,165,165,Glen Day,107,6.57,213,14
165,T166,T166,Brad Lardon,59,6.56,122,8
166,T166,T166,Bob May,91,6.56,183,12
167,168,168,Garrett Willis,80,6.52,138,9
168,T169,T169,Bob Estes,93,6.51,169,11
169,T169,T169,Deane Pappas,90,6.51,169,11
170,171,171,Sergio Garcia,79,6.42,109,7
171,172,172,John Rollins,124,6.4,250,16
172,T173,T173,Jerry Kelly,99,6.38,188,12
173,T173,T173,Frank Nobilo,94,6.38,188,12
174,175,175,David Duval,78,6.35,126,8
175,176,176,Eduardo Herrera,59,6.25,144,9
176,177,177,Paul Claxton,83,6.11,180,11
177,178,178,Dicky Pride,51,6.09,115,7
178,179,179,Boo Weekley,57,6.03,116,7
179,180,180,Michael Long,71,5.75,174,10
180,181,181,Bob Tway,103,5.64,195,11
181,182,182,Robin Freeman,79,5.59,143,8
182,183,183,Bradley Hughes,60,5.56,144,8
183,184,184,Paul Goydos,66,5.47,128,7
184,185,185,Steve Stricker,68,5.41,74,4
185,186,186,Jeff Maggert,83,5.33,150,8
186,187,187,Kenneth Staton,104,5.24,210,11
187,188,188,Jason Hill,59,5.17,116,6
188,189,189,Jim Carter,98,5.16,155,8
189,190,190,Brett Wetterich,89,5.13,195,10
190,191,191,Jeff Brehaut,87,4.97,181,9
191,192,192,Kirk Triplett,84,4.92,122,6
192,193,193,Gary Nicklaus,66,4.84,124,6
193,194,194,Tom Lehman,78,4.67,107,5
194,T195,T195,Michael Allen,76,4.58,131,6
195,T195,T195,Pete Jordan,78,4.58,153,7
196,197,197,Russ Cochran,68,4.41,136,6
197,198,198,Donnie Hammond,60,4.31,116,5
198,199,199,Franklin Langham,72,4.29,140,6
199,200,200,Miguel Angel Jiménez,60,2.97,101,3
200,201,201,Scott Dunlap,74,2.9,138,4
201,202,202,Mike Hulbert,55,2.6,77,2
