,Total_1_Putts_-_15-20_RANK THIS WEEK,Total_1_Putts_-_15-20_RANK LAST WEEK,Total_1_Putts_-_15-20_PLAYER NAME,Total_1_Putts_-_15-20_ROUNDS,Total_1_Putts_-_15-20_TOTAL,Total_1_Putts_-_15-20_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_15-20_PCT OF ALL 1-PUTTS
107,T105,T105,"David Berganio, Jr.",80,10,174,5.7
108,T105,T105,Robert Gamez,69,10,186,5.4
109,T105,T105,Dudley Hart,88,10,158,6.3
110,T105,T105,Jason Hill,59,10,118,8.5
111,T105,T105,Blaine McCallister,75,10,153,6.5
112,T105,T105,Shaun Micheel,100,10,224,4.5
113,T105,T105,Michael Muehr,73,10,139,7.2
114,T105,T105,Pat Perez,89,10,191,5.2
115,T105,T105,Dicky Pride,51,10,121,8.3
116,T105,T105,John Senden,96,10,176,5.7
117,T105,T105,Chris Smith,103,10,202,5.0
118,T105,T105,Jay Williamson,91,10,221,4.5
119,T120,T120,Briny Baird,110,9,238,3.8
120,T120,T120,Brian Bateman,94,9,216,4.2
121,T120,T120,Mark Brooks,97,9,211,4.3
122,T120,T120,Jim Carter,98,9,201,4.5
123,T120,T120,Brandel Chamblee,85,9,207,4.3
124,T120,T120,Tim Clark,76,9,186,4.8
125,T120,T120,John Daly,62,9,88,10.2
126,T120,T120,Chris DiMarco,111,9,213,4.2
127,T120,T120,Scott Dunlap,74,9,142,6.3
128,T120,T120,Ernie Els,68,9,141,6.4
129,T120,T120,Harrison Frazar,88,9,190,4.7
130,T120,T120,Sergio Garcia,79,9,124,7.3
131,T120,T120,David Gossett,95,9,216,4.2
132,T120,T120,Jay Haas,83,9,167,5.4
133,T120,T120,Bob Heintz,68,9,170,5.3
134,T120,T120,Per-Ulrik Johansson,87,9,173,5.2
135,T120,T120,Jonathan Kaye,83,9,219,4.1
136,T120,T120,Ian Leggatt,97,9,211,4.3
137,T120,T120,Rocco Mediate,79,9,150,6.0
138,T120,T120,David Morland IV,58,9,160,5.6
139,T120,T120,Corey Pavin,78,9,150,6.0
140,T120,T120,Craig Perks,91,9,180,5.0
141,T120,T120,Tom Pernice Jr.,101,9,209,4.3
142,T120,T120,Tom Scherrer,98,9,204,4.4
143,T120,T120,Vijay Singh,102,9,216,4.2
144,T120,T120,Craig Stadler,72,9,118,7.6
145,T120,T120,Kevin Sutherland,96,9,133,6.8
146,T147,T147,Woody Austin,102,8,236,3.4
147,T147,T147,Notah Begay III,76,8,194,4.1
148,T147,T147,David Duval,78,8,160,5.0
149,T147,T147,Joel Edwards,101,8,245,3.3
150,T147,T147,Steve Elkington,82,8,166,4.8
151,T147,T147,Brad Faxon,93,8,188,4.3
152,T147,T147,Robin Freeman,79,8,171,4.7
153,T147,T147,Paul Goydos,66,8,153,5.2
154,T147,T147,Lee Janzen,101,8,184,4.3
155,T147,T147,Brad Lardon,59,8,104,7.7
156,T147,T147,Mark O'Meara,68,8,102,7.8
157,T147,T147,Jerry Smith,91,8,202,4.0
158,T147,T147,Kirk Triplett,84,8,148,5.4
159,T147,T147,Brian Watts,58,8,117,6.8
160,T147,T147,Garrett Willis,80,8,188,4.3
161,T162,T162,Fred Couples,64,7,98,7.1
162,T162,T162,Donnie Hammond,60,7,135,5.2
163,T162,T162,Brian Henninger,66,7,153,4.6
164,T162,T162,Jerry Kelly,99,7,207,3.4
165,T162,T162,Bernhard Langer,55,7,98,7.1
166,T162,T162,Spike McRoy,69,7,127,5.5
167,T162,T162,Geoff Ogilvy,90,7,209,3.3
168,T162,T162,Steve Stricker,68,7,125,5.6
169,T162,T162,Bo Van Pelt,78,7,178,3.9
170,T162,T162,Boo Weekley,57,7,122,5.7
171,T162,T162,Mike Weir,94,7,162,4.3
172,T173,T173,Bart Bryant,69,6,149,4.0
173,T173,T173,David Frost,90,6,225,2.7
174,T173,T173,Fred Funk,106,6,240,2.5
175,T173,T173,Retief Goosen,56,6,132,4.5
176,T173,T173,Mike Hulbert,55,6,96,6.3
177,T173,T173,Peter Jacobsen,67,6,138,4.3
178,T173,T173,Greg Kraft,86,6,205,2.9
179,T173,T173,Jeff Maggert,83,6,146,4.1
180,T173,T173,Gary Nicklaus,66,6,133,4.5
181,T173,T173,Joe Ogilvie,50,6,126,4.8
182,T173,T173,José María Olazábal,71,6,154,3.9
183,T173,T173,Brenden Pappas,62,6,136,4.4
184,T173,T173,Hal Sutton,74,6,132,4.5
185,T173,T173,Scott Verplank,93,6,174,3.4
186,T173,T173,Richard Zokol,53,6,106,5.7
187,T188,T188,Michael Allen,76,5,152,3.3
188,T188,T188,José Coceres,51,5,113,4.4
189,T188,T188,Joe Durant,87,5,145,3.4
190,T188,T188,Eduardo Herrera,59,5,133,3.8
191,T188,T188,Bradley Hughes,60,5,103,4.9
192,T188,T188,Frank Lickliter II,94,5,177,2.8
193,T188,T188,Andrew Magee,91,5,164,3.0
194,T188,T188,Jesper Parnevik,85,5,102,4.9
195,T188,T188,Steve Pate,64,5,114,4.4
196,T197,T197,Tripp Isenhour,68,4,152,2.6
197,T197,T197,Miguel Angel Jiménez,60,4,96,4.2
198,T197,T197,Pete Jordan,78,4,174,2.3
199,T197,T197,Nick Price,69,4,142,2.8
200,T197,T197,Rory Sabbatini,69,4,123,3.3
201,202,202,Tommy Armour III,82,3,160,1.9
