,Approach_Putt_Performance_RANK THIS WEEK,Approach_Putt_Performance_RANK LAST WEEK,Approach_Putt_Performance_PLAYER NAME,Approach_Putt_Performance_ROUNDS,Approach_Putt_Performance_VALUE,Approach_Putt_Performance_ATTEMPTS,Approach_Putt_Performance_TOTAL DISTANCE (FEET)
34,T35,T35,Robert Allenby,96,"2' 7""",358,926.4169999999999
35,T35,T35,Pat Bates,94,"2' 7""",325,847.0830000000001
36,T35,T35,Tom Byrum,77,"2' 7""",268,694.5830000000001
37,T35,T35,Scott Dunlap,74,"2' 7""",278,714.6669999999999
38,T35,T35,Steve Flesch,110,"2' 7""",320,829.0830000000001
39,T35,T35,Mathew Goggin,64,"2' 7""",234,612.9169999999999
40,T35,T35,Retief Goosen,56,"2' 7""",174,452.083
41,T35,T35,Bob Heintz,68,"2' 7""",202,513.6669999999999
42,T35,T35,Per-Ulrik Johansson,87,"2' 7""",282,739.0830000000001
43,T35,T35,Greg Kraft,86,"2' 7""",291,757.3330000000001
44,T35,T35,Justin Leonard,97,"2' 7""",309,798.3330000000001
45,T35,T35,Frank Lickliter II,94,"2' 7""",297,771.4169999999999
46,T35,T35,Davis Love III,92,"2' 7""",264,691.8330000000001
47,T35,T35,Bob May,91,"2' 7""",327,842.4169999999999
48,T35,T35,Corey Pavin,78,"2' 7""",240,610.4169999999999
49,T35,T35,Tom Pernice Jr.,101,"2' 7""",319,830.9169999999999
50,T35,T35,Chris Riley,104,"2' 7""",321,826.75
51,T35,T35,Vijay Singh,102,"2' 7""",335,872.5
52,T35,T35,Steve Stricker,68,"2' 7""",149,381.0
53,T35,T35,Esteban Toledo,106,"2' 7""",297,757.75
54,T35,T35,Scott Verplank,93,"2' 7""",261,673.0830000000001
55,T35,T35,Richard Zokol,53,"2' 7""",171,438.5
56,T57,T57,Jay Don Blake,107,"2' 8""",352,932.8330000000001
57,T57,T57,Bob Burns,99,"2' 8""",305,813.75
58,T57,T57,Jim Carter,98,"2' 8""",279,735.75
59,T57,T57,K.J. Choi,93,"2' 8""",306,818.9169999999999
60,T57,T57,Ben Crane,91,"2' 8""",268,704.75
61,T57,T57,Jess Daley,76,"2' 8""",274,739.1669999999999
62,T57,T57,Luke Donald,106,"2' 8""",371,1004.1669999999999
63,T57,T57,Joel Edwards,101,"2' 8""",355,949.9169999999999
64,T57,T57,Ernie Els,68,"2' 8""",200,527.0
65,T57,T57,Brad Faxon,93,"2' 8""",235,627.3330000000001
66,T57,T57,Fred Funk,106,"2' 8""",402,1065.417
67,T57,T57,Paul Gow,99,"2' 8""",383,1035.917
68,T57,T57,Tim Herron,102,"2' 8""",285,768.3330000000001
69,T57,T57,Charles Howell III,118,"2' 8""",357,964.9169999999999
70,T57,T57,Miguel Angel Jiménez,60,"2' 8""",178,476.333
71,T57,T57,Jonathan Kaye,83,"2' 8""",291,766.5
72,T57,T57,Bernhard Langer,55,"2' 8""",111,294.83299999999997
73,T57,T57,Franklin Langham,72,"2' 8""",268,720.4169999999999
74,T57,T57,Brad Lardon,59,"2' 8""",225,595.3330000000001
75,T57,T57,Steve Lowery,98,"2' 8""",314,848.3330000000001
76,T57,T57,Deane Pappas,90,"2' 8""",297,791.8330000000001
77,T57,T57,Craig Parry,69,"2' 8""",256,675.5830000000001
78,T57,T57,Kenny Perry,98,"2' 8""",327,866.6669999999999
79,T57,T57,John Riegger,88,"2' 8""",315,852.3330000000001
80,T57,T57,Tom Scherrer,98,"2' 8""",343,928.1669999999999
81,T57,T57,Jeff Sluman,118,"2' 8""",404,1090.083
82,T57,T57,Mike Sposa,111,"2' 8""",366,974.6669999999999
83,T57,T57,Craig Stadler,72,"2' 8""",187,504.167
84,T57,T57,Hidemichi Tanaka,104,"2' 8""",348,919.9169999999999
85,T57,T57,Phil Tataurangi,88,"2' 8""",262,706.0830000000001
86,T57,T57,Boo Weekley,57,"2' 8""",217,579.75
87,T57,T57,Mike Weir,94,"2' 8""",273,719.0
88,T57,T57,Jay Williamson,91,"2' 8""",339,914.5
89,T57,T57,Tiger Woods,69,"2' 8""",203,539.4169999999999
90,T91,T91,Michael Allen,76,"2' 9""",238,650.75
91,T91,T91,Stephen Ames,89,"2' 9""",230,626.8330000000001
92,T91,T91,Billy Andrade,100,"2' 9""",317,877.25
93,T91,T91,Tommy Armour III,82,"2' 9""",268,740.5830000000001
94,T91,T91,Jonathan Byrd,96,"2' 9""",309,856.0830000000001
95,T91,T91,Michael Clark II,97,"2' 9""",330,899.5830000000001
96,T91,T91,Brad Elder,76,"2' 9""",246,682.0830000000001
97,T91,T91,Bob Estes,93,"2' 9""",300,823.9169999999999
98,T91,T91,Carlos Franco,107,"2' 9""",424,1170.833
99,T91,T91,Stephen Gangluff,75,"2' 9""",285,776.5
100,T91,T91,Scott Hoch,71,"2' 9""",203,557.9169999999999
101,T91,T91,Peter Jacobsen,67,"2' 9""",226,618.1669999999999
102,T91,T91,Jerry Kelly,99,"2' 9""",318,873.4169999999999
103,T91,T91,Michael Long,71,"2' 9""",297,813.9169999999999
104,T91,T91,Andrew Magee,91,"2' 9""",272,756.0
105,T91,T91,Billy Mayfair,99,"2' 9""",293,813.4169999999999
106,T91,T91,Heath Slocum,96,"2' 9""",300,820.3330000000001
107,T91,T91,Kirk Triplett,84,"2' 9""",227,617.75
108,T91,T91,Bob Tway,103,"2' 9""",331,909.8330000000001
109,T91,T91,Duffy Waldorf,90,"2' 9""",279,760.25
110,T91,T91,Brian Watts,58,"2' 9""",175,488.0
111,T112,T112,Steve Allan,93,"2' 10""",321,911.0830000000001
112,T112,T112,Stuart Appleby,97,"2' 10""",296,836.25
113,T112,T112,Brian Bateman,94,"2' 10""",335,952.0
114,T112,T112,Jeff Brehaut,87,"2' 10""",351,990.75
115,T112,T112,Chad Campbell,111,"2' 10""",372,1057.083
116,T112,T112,Tim Clark,76,"2' 10""",262,748.4169999999999
117,T112,T112,Chris DiMarco,111,"2' 10""",316,906.8330000000001
118,T112,T112,Robin Freeman,79,"2' 10""",288,827.75
119,T112,T112,Edward Fryatt,94,"2' 10""",307,882.3330000000001
120,T112,T112,Sergio Garcia,79,"2' 10""",217,612.8330000000001
121,T112,T112,Brian Gay,117,"2' 10""",354,1002.0830000000001
122,T112,T112,Jay Haas,83,"2' 10""",248,698.0830000000001
123,T112,T112,Dudley Hart,88,"2' 10""",248,707.0
124,T112,T112,Glen Hnatiuk,95,"2' 10""",371,1050.583
125,T112,T112,Bradley Hughes,60,"2' 10""",248,708.6669999999999
126,T112,T112,Mike Hulbert,55,"2' 10""",166,472.333
127,T112,T112,John Huston,99,"2' 10""",313,889.5830000000001
128,T112,T112,Brandt Jobe,94,"2' 10""",358,1001.5
129,T112,T112,Steve Jones,71,"2' 10""",230,648.25
130,T112,T112,Kent Jones,105,"2' 10""",381,1074.833
131,T112,T112,Pete Jordan,78,"2' 10""",270,758.75
132,T112,T112,Neal Lancaster,101,"2' 10""",319,914.75
133,T112,T112,Len Mattiace,106,"2' 10""",375,1074.417
134,T112,T112,Shaun Micheel,100,"2' 10""",356,997.5
135,T112,T112,Frank Nobilo,94,"2' 10""",334,933.75
136,T112,T112,Mark O'Meara,68,"2' 10""",169,485.667
137,T112,T112,Matt Peterson,80,"2' 10""",331,924.5
138,T112,T112,Lee Porter,91,"2' 10""",302,849.0830000000001
139,T112,T112,Dicky Pride,51,"2' 10""",229,640.5830000000001
140,T112,T112,John Rollins,124,"2' 10""",443,1241.0
141,T112,T112,John Senden,96,"2' 10""",306,856.8330000000001
142,T112,T112,Kenneth Staton,104,"2' 10""",397,1110.25
143,T112,T112,Bo Van Pelt,78,"2' 10""",327,938.75
144,T145,T145,Briny Baird,110,"2' 11""",363,1055.083
145,T145,T145,Cameron Beckman,87,"2' 11""",253,739.3330000000001
146,T145,T145,Notah Begay III,76,"2' 11""",335,965.6669999999999
147,T145,T145,Olin Browne,107,"2' 11""",359,1057.0
148,T145,T145,Brandel Chamblee,85,"2' 11""",290,836.75
149,T145,T145,Steve Elkington,82,"2' 11""",225,648.9169999999999
150,T145,T145,Harrison Frazar,88,"2' 11""",263,760.6669999999999
151,T145,T145,Brent Geiberger,95,"2' 11""",305,894.25
152,T145,T145,Matt Kuchar,82,"2' 11""",242,714.0
153,T145,T145,J.L. Lewis,98,"2' 11""",341,1007.6669999999999
154,T145,T145,Jeff Maggert,83,"2' 11""",254,740.9169999999999
155,T145,T145,David Morland IV,58,"2' 11""",215,620.0830000000001
156,T145,T145,Gary Nicklaus,66,"2' 11""",213,624.1669999999999
157,T145,T145,Joe Ogilvie,50,"2' 11""",190,557.5830000000001
158,T145,T145,Rod Pampling,98,"2' 11""",275,797.1669999999999
159,T145,T145,Carl Paulson,84,"2' 11""",323,931.0
160,T145,T145,Tim Petrovic,92,"2' 11""",304,876.6669999999999
161,T145,T145,Brett Quigley,93,"2' 11""",323,943.6669999999999
162,T145,T145,Chris Smith,103,"2' 11""",339,977.3330000000001
163,T145,T145,Hal Sutton,74,"2' 11""",218,636.8330000000001
164,T145,T145,Tommy Tolles,64,"2' 11""",222,650.8330000000001
165,T145,T145,Grant Waite,98,"2' 11""",352,1013.1669999999999
166,T167,T167,Fulton Allem,64,"3' 0""",222,659.5830000000001
167,T167,T167,Craig Barlow,62,"3' 0""",240,727.6669999999999
168,T167,T167,Rich Beem,99,"3' 0""",320,964.3330000000001
169,T167,T167,Greg Chalmers,94,"3' 0""",274,832.25
170,T167,T167,Joe Durant,87,"3' 0""",260,779.4169999999999
171,T167,T167,David Gossett,95,"3' 0""",324,968.9169999999999
172,T167,T167,J.P. Hayes,78,"3' 0""",224,673.9169999999999
173,T167,T167,Peter Lonard,93,"3' 0""",264,787.4169999999999
174,T167,T167,Phil Mickelson,97,"3' 0""",282,848.3330000000001
175,T167,T167,Michael Muehr,73,"3' 0""",202,604.3330000000001
176,T167,T167,Rory Sabbatini,69,"3' 0""",183,546.6669999999999
177,T167,T167,Scott Simpson,61,"3' 0""",208,631.0830000000001
178,T167,T167,Jerry Smith,91,"3' 0""",315,949.1669999999999
179,T167,T167,Paul Stankowski,100,"3' 0""",309,914.75
180,T167,T167,Kevin Sutherland,96,"3' 0""",269,800.0
181,T167,T167,Kaname Yokoo,74,"3' 0""",221,654.5830000000001
182,T183,T183,Woody Austin,102,"3' 1""",360,1106.0
183,T183,T183,José Coceres,51,"3' 1""",152,468.5
184,T183,T183,Dan Forsman,83,"3' 1""",308,959.25
185,T183,T183,Shigeki Maruyama,87,"3' 1""",233,719.25
186,T183,T183,Scott McCarron,106,"3' 1""",319,981.0
187,T183,T183,Geoff Ogilvy,90,"3' 1""",276,845.1669999999999
188,T183,T183,David Peoples,105,"3' 1""",366,1127.0
189,T183,T183,Pat Perez,89,"3' 1""",248,767.4169999999999
190,T191,T191,Stewart Cink,92,"3' 2""",259,821.9169999999999
191,T191,T191,David Duval,78,"3' 2""",229,718.6669999999999
192,T191,T191,Eduardo Herrera,59,"3' 2""",245,773.5830000000001
193,T191,T191,Jason Hill,59,"3' 2""",217,684.75
194,T191,T191,Tripp Isenhour,68,"3' 2""",279,880.0
195,T191,T191,Brett Wetterich,89,"3' 2""",343,1096.333
196,T191,T191,Garrett Willis,80,"3' 2""",276,865.75
197,198,198,Craig Perks,91,"3' 3""",221,709.9169999999999
198,T199,T199,Mark Calcavecchia,84,"3' 4""",184,609.4169999999999
199,T199,T199,Brenden Pappas,62,"3' 4""",236,784.3330000000001
200,201,201,Jesper Parnevik,85,"3' 5""",182,622.5830000000001
201,202,202,Skip Kendall,103,"6' 4""",308,1963.0
