,Putting_from_3_RANK THIS WEEK,Putting_from_3_RANK LAST WEEK,Putting_from_3_PLAYER NAME,Putting_from_3_ROUNDS,Putting_from_3_% MADE,Putting_from_3_ATTEMPTS,Putting_from_3_PUTTS MADE
0,T1,T1,Robert Allenby,96,100.0,332,332
1,T1,T1,Paul Azinger,69,100.0,149,149
2,T1,T1,Jonathan Byrd,96,100.0,279,279
3,T1,T1,Russ Cochran,68,100.0,223,223
4,T1,T1,Fred Couples,64,100.0,157,157
5,T1,T1,John Daly,62,100.0,120,120
6,T1,T1,Steve Elkington,82,100.0,208,208
7,T1,T1,Ernie Els,68,100.0,183,183
8,T1,T1,Bob Estes,93,100.0,281,281
9,T1,T1,Robert Gamez,69,100.0,244,244
10,T1,T1,Mathew Goggin,64,100.0,219,219
11,T1,T1,Retief Goosen,56,100.0,164,164
12,T1,T1,Donnie Hammond,60,100.0,199,199
13,T1,T1,Scott Hoch,71,100.0,190,190
14,T1,T1,Brandt Jobe,94,100.0,347,347
15,T1,T1,Pete Jordan,78,100.0,261,261
16,T1,T1,Greg Kraft,86,100.0,298,298
17,T1,T1,Bernhard Langer,55,100.0,114,114
18,T1,T1,Brad Lardon,59,100.0,194,194
19,T1,T1,Tom Lehman,78,100.0,172,172
20,T1,T1,Andrew Magee,91,100.0,256,256
21,T1,T1,Billy Mayfair,99,100.0,257,257
22,T1,T1,Shaun Micheel,100,100.0,331,331
23,T1,T1,Mark O'Meara,68,100.0,141,141
24,T1,T1,Joe Ogilvie,50,100.0,180,180
25,T1,T1,Rod Pampling,98,100.0,262,262
26,T1,T1,Pat Perez,89,100.0,218,218
27,T1,T1,Tom Pernice Jr.,101,100.0,295,295
28,T1,T1,Nick Price,69,100.0,222,222
29,T1,T1,Scott Simpson,61,100.0,192,192
30,T1,T1,Chris Smith,103,100.0,302,302
31,T1,T1,Steve Stricker,68,100.0,167,167
32,T1,T1,Kevin Sutherland,96,100.0,235,235
33,T1,T1,Bob Tway,103,100.0,311,311
34,T1,T1,Boo Weekley,57,100.0,196,196
35,T1,T1,Richard Zokol,53,100.0,161,161
36,37,37,Joey Sindelar,104,99.74,384,383
37,38,38,Fred Funk,106,99.72,356,355
38,T39,T39,Brian Gay,117,99.71,341,340
39,T39,T39,Kent Jones,105,99.71,350,349
40,T39,T39,Len Mattiace,106,99.71,343,342
41,T42,T42,Briny Baird,110,99.7,334,333
42,T42,T42,Jay Don Blake,107,99.7,332,331
43,T42,T42,Olin Browne,107,99.7,331,330
44,T42,T42,Charles Howell III,118,99.7,335,334
45,T42,T42,David Peoples,105,99.7,329,328
46,47,47,"David Berganio, Jr.",80,99.69,318,317
47,T48,T48,Jeff Brehaut,87,99.68,314,313
48,T48,T48,Michael Clark II,97,99.68,317,316
49,T48,T48,Matt Peterson,80,99.68,314,313
50,T51,T51,Woody Austin,102,99.67,303,302
51,T51,T51,Jerry Kelly,99,99.67,299,298
52,T53,T53,Notah Begay III,76,99.66,297,296
53,T53,T53,Lee Janzen,101,99.66,294,293
54,T55,T55,Rich Beem,99,99.65,283,282
55,T55,T55,Scott McCarron,106,99.65,282,281
56,T55,T55,Phil Mickelson,97,99.65,286,285
57,T58,T58,David Frost,90,99.64,274,273
58,T58,T58,Kenny Perry,98,99.64,280,279
59,T58,T58,Tim Petrovic,92,99.64,277,276
60,T58,T58,John Senden,96,99.64,278,277
61,T58,T58,Heath Slocum,96,99.64,275,274
62,T58,T58,Bo Van Pelt,78,99.64,275,274
63,T64,T64,Billy Andrade,100,99.63,272,271
64,T64,T64,K.J. Choi,93,99.63,273,272
65,T64,T64,Robin Freeman,79,99.63,270,269
66,T67,T67,Jess Daley,76,99.62,266,265
67,T67,T67,Dan Forsman,83,99.62,263,262
68,T67,T67,Davis Love III,92,99.62,265,264
69,T70,T70,Jim Carter,98,99.61,255,254
70,T70,T70,Greg Chalmers,94,99.61,259,258
71,T70,T70,Matt Gogel,79,99.61,254,253
72,T73,T73,Tommy Armour III,82,99.6,250,249
73,T73,T73,Paul Goydos,66,99.6,247,246
74,75,75,Jay Haas,83,99.58,237,236
75,T76,T76,Brad Faxon,93,99.57,234,233
76,T76,T76,Craig Parry,69,99.57,234,233
77,T78,T78,Eduardo Herrera,59,99.56,227,226
78,T78,T78,Rocco Mediate,79,99.56,226,225
79,T78,T78,Scott Verplank,93,99.56,229,228
80,T81,T81,Michael Allen,76,99.55,220,219
81,T81,T81,Stephen Ames,89,99.55,222,221
82,T81,T81,Brad Elder,76,99.55,222,221
83,T81,T81,Brian Henninger,66,99.55,220,219
84,T85,T85,John Cook,85,99.53,213,212
85,T85,T85,Shigeki Maruyama,87,99.53,213,212
86,87,87,Spike McRoy,69,99.51,204,203
87,T88,T88,Brenden Pappas,62,99.5,199,198
88,T88,T88,Hal Sutton,74,99.5,201,200
89,T88,T88,Tommy Tolles,64,99.5,201,200
90,91,91,David Morland IV,58,99.49,197,196
91,T92,T92,Sergio Garcia,79,99.48,194,193
92,T92,T92,Jeff Sluman,118,99.48,383,381
93,94,94,Dicky Pride,51,99.46,184,183
94,T95,T95,Steve Pate,64,99.45,182,181
95,T95,T95,Mike Sposa,111,99.45,363,361
96,97,97,Chad Campbell,111,99.43,350,348
97,98,98,Tiger Woods,69,99.42,173,172
98,99,99,Luke Donald,106,99.41,341,339
99,100,100,Joel Edwards,101,99.4,334,332
100,T101,T101,Vijay Singh,102,99.39,330,328
101,T101,T101,Grant Waite,98,99.39,330,328
102,T103,T103,Mark Calcavecchia,84,99.38,162,161
103,T103,T103,Hidemichi Tanaka,104,99.38,324,322
104,T105,T105,Mark Brooks,97,99.37,315,313
105,T105,T105,Ian Leggatt,97,99.37,318,316
106,T105,T105,J.L. Lewis,98,99.37,318,316
107,T105,T105,Jay Williamson,91,99.37,315,313
108,109,109,Loren Roberts,93,99.36,313,311
109,T110,T110,Paul Claxton,83,99.35,310,308
110,T110,T110,Chris Riley,104,99.35,306,304
111,T112,T112,Robert Damron,85,99.33,300,298
112,T112,T112,Steve Lowery,98,99.33,298,296
113,T112,T112,Bob May,91,99.33,300,298
114,T115,T115,Tim Herron,102,99.32,295,293
115,T115,T115,John Riegger,88,99.32,294,292
116,T117,T117,Brandel Chamblee,85,99.31,288,286
117,T117,T117,Deane Pappas,90,99.31,288,286
118,T117,T117,Jerry Smith,91,99.31,291,289
119,120,120,Lee Porter,91,99.3,286,284
120,121,121,Carl Paulson,84,99.28,276,274
121,T122,T122,Stewart Cink,92,99.25,266,264
122,T122,T122,Carlos Franco,107,99.25,399,396
123,T122,T122,John Rollins,124,99.25,399,396
124,125,125,Jim Furyk,88,99.24,262,260
125,126,126,Tom Byrum,77,99.23,261,259
126,T127,T127,Tripp Isenhour,68,99.22,258,256
127,T127,T127,Blaine McCallister,75,99.22,255,253
128,T129,T129,Ben Crane,91,99.21,254,252
129,T129,T129,Phil Tataurangi,88,99.21,253,251
130,131,131,José Coceres,51,99.19,123,122
131,132,132,Joe Durant,87,99.15,236,234
132,133,133,Jeff Gove,89,99.14,350,347
133,134,134,Peter Lonard,93,99.12,228,226
134,T135,T135,Craig Barlow,62,99.11,224,222
135,T135,T135,J.P. Hayes,78,99.11,224,222
136,137,137,Steve Jones,71,99.1,222,220
137,T138,T138,Pat Bates,94,99.08,325,322
138,T138,T138,David Duval,78,99.08,218,216
139,T138,T138,David Toms,106,99.08,326,323
