,GIR_Putting_Avg_-_25-30_RANK THIS WEEK,GIR_Putting_Avg_-_25-30_RANK LAST WEEK,GIR_Putting_Avg_-_25-30_PLAYER NAME,GIR_Putting_Avg_-_25-30_ROUNDS,GIR_Putting_Avg_-_25-30_% MADE,GIR_Putting_Avg_-_25-30_ATTEMPTS,GIR_Putting_Avg_-_25-30_PUTTS MADE
51,T48,T48,Rocco Mediate,79,1.18,34,4.0
52,T53,T53,Chris DiMarco,111,1.15,26,3.0
53,T53,T53,Nick Price,69,1.15,26,3.0
54,T55,T55,"David Berganio, Jr.",80,1.14,35,4.0
55,T55,T55,John Riegger,88,1.14,35,4.0
56,T57,T57,Craig Barlow,62,1.11,27,3.0
57,T57,T57,Tom Byrum,77,1.11,36,4.0
58,T57,T57,Harrison Frazar,88,1.11,18,2.0
59,T57,T57,Frank Lickliter II,94,1.11,36,4.0
60,T57,T57,Heath Slocum,96,1.11,36,4.0
61,T57,T57,Grant Waite,98,1.11,54,6.0
62,63,63,Bart Bryant,69,1.08,37,4.0
63,64,64,Jeff Brehaut,87,1.07,28,3.0
64,T65,T65,Fred Couples,64,1.05,19,2.0
65,T65,T65,J.P. Hayes,78,1.05,19,2.0
66,T65,T65,Rory Sabbatini,69,1.05,19,2.0
67,T68,T68,Fulton Allem,64,1.03,29,3.0
68,T68,T68,Michael Clark II,97,1.03,39,4.0
69,T68,T68,Paul Claxton,83,1.03,39,4.0
70,T68,T68,Rod Pampling,98,1.03,29,3.0
71,72,72,Carlos Franco,107,1.02,59,6.0
72,T73,T73,Briny Baird,110,1.0,50,5.0
73,T73,T73,Robert Gamez,69,1.0,30,3.0
74,T73,T73,Steve Lowery,98,1.0,30,3.0
75,T76,T76,Paul Gow,99,0.97,31,3.0
76,T76,T76,Deane Pappas,90,0.97,31,3.0
77,78,78,Hal Sutton,74,0.95,21,2.0
78,T79,T79,Mark Brooks,97,0.94,32,3.0
79,T79,T79,Tim Herron,102,0.94,32,3.0
80,81,81,Hidemichi Tanaka,104,0.93,43,4.0
81,T82,T82,Notah Begay III,76,0.91,33,3.0
82,T82,T82,Steve Elkington,82,0.91,22,2.0
83,T82,T82,Brad Faxon,93,0.91,22,2.0
84,T82,T82,Paul Goydos,66,0.91,33,3.0
85,T82,T82,J.J. Henry,112,0.91,33,3.0
86,T82,T82,Peter Lonard,93,0.91,22,2.0
87,T82,T82,Tom Pernice Jr.,101,0.91,33,3.0
88,T89,T89,David Gossett,95,0.88,34,3.0
89,T89,T89,Frank Nobilo,94,0.88,34,3.0
90,91,91,Len Mattiace,106,0.87,46,4.0
91,T92,T92,Luke Donald,106,0.86,35,3.0
92,T92,T92,Michael Long,71,0.86,35,3.0
93,T92,T92,Jeff Sluman,118,0.86,35,3.0
94,T92,T92,Mike Sposa,111,0.86,35,3.0
95,T96,T96,Jim Carter,98,0.83,24,2.0
96,T96,T96,Greg Chalmers,94,0.83,24,2.0
97,T96,T96,John Daly,62,0.83,12,1.0
98,T96,T96,Bernhard Langer,55,0.83,12,1.0
99,T100,T100,Robert Damron,85,0.8,25,2.0
100,T100,T100,Mathew Goggin,64,0.8,25,2.0
101,T100,T100,Spike McRoy,69,0.8,25,2.0
102,T100,T100,Scott Verplank,93,0.8,25,2.0
103,T104,T104,Chad Campbell,111,0.77,39,3.0
104,T104,T104,Matt Gogel,79,0.77,39,3.0
105,T104,T104,Geoff Ogilvy,90,0.77,26,2.0
106,107,107,John Senden,96,0.74,27,2.0
107,T108,T108,Woody Austin,102,0.73,41,3.0
108,T108,T108,Shaun Micheel,100,0.73,41,3.0
109,T110,T110,Tripp Isenhour,68,0.71,28,2.0
110,T110,T110,Richard Zokol,53,0.71,14,1.0
111,T112,T112,Edward Fryatt,94,0.69,29,2.0
112,T112,T112,David Peoples,105,0.69,29,2.0
113,T114,T114,Kent Jones,105,0.68,44,3.0
114,T114,T114,Joey Sindelar,104,0.68,44,3.0
115,T116,T116,Billy Andrade,100,0.67,45,3.0
116,T116,T116,Dan Forsman,83,0.67,30,2.0
117,T116,T116,Sergio Garcia,79,0.67,15,1.0
118,T116,T116,Steve Jones,71,0.67,30,2.0
119,T116,T116,Paul Stankowski,100,0.67,30,2.0
120,T116,T116,Brian Watts,58,0.67,15,1.0
121,T122,T122,Steve Flesch,110,0.65,31,2.0
122,T122,T122,Franklin Langham,72,0.65,31,2.0
123,T122,T122,Justin Leonard,97,0.65,31,2.0
124,T122,T122,Bob May,91,0.65,31,2.0
125,126,126,Jason Hill,59,0.63,16,1.0
126,127,127,Russ Cochran,68,0.61,33,2.0
127,T128,T128,Bob Burns,99,0.59,34,2.0
128,T128,T128,Dennis Paulson,89,0.59,34,2.0
129,T130,T130,Ben Crane,91,0.57,35,2.0
130,T130,T130,Matt Peterson,80,0.57,35,2.0
131,132,132,Brandt Jobe,94,0.56,36,2.0
132,T133,T133,Steve Allan,93,0.54,37,2.0
133,T133,T133,K.J. Choi,93,0.54,37,2.0
134,T133,T133,Tim Petrovic,92,0.54,37,2.0
135,T136,T136,Joe Durant,87,0.53,19,1.0
136,T136,T136,Joel Edwards,101,0.53,38,2.0
137,T136,T136,Craig Parry,69,0.53,19,1.0
138,T139,T139,Bob Heintz,68,0.5,20,1.0
139,T139,T139,Miguel Angel Jiménez,60,0.5,20,1.0
140,T141,T141,Michael Allen,76,0.48,21,1.0
141,T141,T141,Ernie Els,68,0.48,21,1.0
142,T141,T141,Mike Hulbert,55,0.48,21,1.0
143,T141,T141,Pete Jordan,78,0.48,21,1.0
144,T141,T141,Boo Weekley,57,0.48,21,1.0
145,T141,T141,Brett Wetterich,89,0.48,42,2.0
146,147,147,Eduardo Herrera,59,0.45,22,1.0
147,T148,T148,Olin Browne,107,0.44,45,2.0
148,T148,T148,Vijay Singh,102,0.44,45,2.0
149,T150,T150,Neal Lancaster,101,0.43,23,1.0
150,T150,T150,Blaine McCallister,75,0.43,23,1.0
151,T150,T150,José María Olazábal,71,0.43,23,1.0
152,T150,T150,Scott Simpson,61,0.43,23,1.0
153,T154,T154,Lee Janzen,101,0.42,24,1.0
154,T154,T154,Tommy Tolles,64,0.42,24,1.0
155,156,156,Kenneth Staton,104,0.41,49,2.0
156,T157,T157,Tommy Armour III,82,0.4,25,1.0
157,T157,T157,Pat Perez,89,0.4,25,1.0
158,T157,T157,Lee Porter,91,0.4,25,1.0
159,T157,T157,Dicky Pride,51,0.4,25,1.0
160,T157,T157,John Rollins,124,0.4,50,2.0
161,162,162,Jonathan Byrd,96,0.38,26,1.0
162,T163,T163,Stewart Cink,92,0.37,27,1.0
163,T163,T163,Tim Clark,76,0.37,27,1.0
164,T163,T163,Bradley Hughes,60,0.37,27,1.0
165,T166,T166,Robin Freeman,79,0.36,28,1.0
166,T166,T166,Dudley Hart,88,0.36,28,1.0
167,T166,T166,Jonathan Kaye,83,0.36,28,1.0
168,T166,T166,Bo Van Pelt,78,0.36,28,1.0
169,T170,T170,David Frost,90,0.34,29,1.0
170,T170,T170,Stephen Gangluff,75,0.34,29,1.0
171,T170,T170,Chris Smith,103,0.34,29,1.0
172,T173,T173,Jerry Kelly,99,0.32,31,1.0
173,T173,T173,Loren Roberts,93,0.32,31,1.0
174,T173,T173,Bob Tway,103,0.32,31,1.0
175,T176,T176,Jim Furyk,88,0.31,32,1.0
176,T176,T176,Brent Geiberger,95,0.31,32,1.0
177,T176,T176,Ian Leggatt,97,0.31,32,1.0
178,179,179,Carl Paulson,84,0.28,36,1.0
179,180,180,Brian Bateman,94,0.27,37,1.0
180,181,181,Brandel Chamblee,85,0.25,40,1.0
181,T182,T182,Glen Day,107,0.24,42,1.0
182,T182,T182,Charles Howell III,118,0.24,41,1.0
183,T184,T184,Paul Azinger,69,0.0,11,
184,T184,T184,Pat Bates,94,0.0,25,
185,T184,T184,José Coceres,51,0.0,14,
186,T184,T184,Scott Dunlap,74,0.0,25,
187,T184,T184,Donnie Hammond,60,0.0,16,
188,T184,T184,Scott Hoch,71,0.0,15,
189,T184,T184,Skip Kendall,103,0.0,36,
190,T184,T184,Brad Lardon,59,0.0,22,
191,T184,T184,Andrew Magee,91,0.0,31,
192,T184,T184,Jeff Maggert,83,0.0,35,
193,T184,T184,Gary Nicklaus,66,0.0,19,
194,T184,T184,Mark O'Meara,68,0.0,11,
195,T184,T184,Joe Ogilvie,50,0.0,24,
196,T184,T184,Jesper Parnevik,85,0.0,19,
197,T184,T184,Brett Quigley,93,0.0,23,
198,T184,T184,Steve Stricker,68,0.0,16,
199,T184,T184,Kevin Sutherland,96,0.0,25,
200,T184,T184,Kirk Triplett,84,0.0,21,
201,T184,T184,Garrett Willis,80,0.0,25,
