,GIR_Putting_-_15-20_RANK THIS WEEK,GIR_Putting_-_15-20_RANK LAST WEEK,GIR_Putting_-_15-20_PLAYER NAME,GIR_Putting_-_15-20_ROUNDS,GIR_Putting_-_15-20_%,GIR_Putting_-_15-20_ATTEMPTS,GIR_Putting_-_15-20_PUTTS MADE
65,T65,T65,John Huston,99,22.22,54,12
66,T65,T65,Craig Perks,91,22.22,36,8
67,T68,T68,Skip Kendall,103,22.0,50,11
68,T68,T68,John Riegger,88,22.0,50,11
69,T70,T70,Tim Clark,76,21.95,41,9
70,T70,T70,Carl Paulson,84,21.95,41,9
71,72,72,Dicky Pride,51,21.62,37,8
72,T73,T73,Steve Allan,93,21.57,51,11
73,T73,T73,Tim Petrovic,92,21.57,51,11
74,75,75,Scott Simpson,61,21.43,28,6
75,T76,T76,Chad Campbell,111,21.31,61,13
76,T76,T76,Brian Gay,117,21.31,61,13
77,T78,T78,Jay Don Blake,107,21.28,47,10
78,T78,T78,Peter Lonard,93,21.28,47,10
79,T80,T80,Steve Elkington,82,21.21,33,7
80,T80,T80,Ernie Els,68,21.21,33,7
81,T80,T80,Jay Haas,83,21.21,33,7
82,T83,T83,Carlos Franco,107,21.15,52,11
83,T83,T83,Esteban Toledo,106,21.15,52,11
84,T85,T85,Brandel Chamblee,85,21.05,38,8
85,T85,T85,Paul Stankowski,100,21.05,38,8
86,87,87,Neal Lancaster,101,20.93,43,9
87,T88,T88,Frank Nobilo,94,20.83,48,10
88,T88,T88,Craig Parry,69,20.83,48,10
89,T88,T88,Steve Stricker,68,20.83,24,5
90,T91,T91,Robert Allenby,96,20.75,53,11
91,T91,T91,Bob Estes,93,20.75,53,11
92,93,93,David Duval,78,20.69,29,6
93,T94,T94,Harrison Frazar,88,20.59,34,7
94,T94,T94,Mark O'Meara,68,20.59,34,7
95,96,96,Deane Pappas,90,20.51,39,8
96,97,97,Loren Roberts,93,20.41,49,10
97,98,98,Justin Leonard,97,20.37,54,11
98,99,99,Len Mattiace,106,20.31,64,13
99,T100,T100,Robert Damron,85,20.0,45,9
100,T100,T100,Paul Goydos,66,20.0,40,8
101,T100,T100,Miguel Angel Jiménez,60,20.0,15,3
102,T100,T100,Brandt Jobe,94,20.0,60,12
103,T100,T100,Bob Tway,103,20.0,50,10
104,T100,T100,Brett Wetterich,89,20.0,45,9
105,106,106,Stuart Appleby,97,19.61,51,10
106,107,107,Briny Baird,110,19.57,46,9
107,108,108,Corey Pavin,78,19.44,36,7
108,T109,T109,Fulton Allem,64,19.35,31,6
109,T109,T109,Pat Perez,89,19.35,31,6
110,111,111,Hidemichi Tanaka,104,19.3,57,11
111,T112,T112,Luke Donald,106,19.23,52,10
112,T112,T112,Gary Nicklaus,66,19.23,26,5
113,T114,T114,Michael Clark II,97,19.15,47,9
114,T114,T114,Brett Quigley,93,19.15,47,9
115,T114,T114,John Senden,96,19.15,47,9
116,117,117,David Morland IV,58,18.92,37,7
117,T118,T118,Retief Goosen,56,18.75,32,6
118,T118,T118,Joe Ogilvie,50,18.75,32,6
119,120,120,Mike Hulbert,55,18.52,27,5
120,121,121,Glen Day,107,18.33,60,11
121,T122,T122,Brian Bateman,94,18.18,44,8
122,T122,T122,Brenden Pappas,62,18.18,33,6
123,T122,T122,Kenneth Staton,104,18.18,55,10
124,125,125,Dennis Paulson,89,18.0,50,9
125,T126,T126,Jim Carter,98,17.95,39,7
126,T126,T126,Matt Gogel,79,17.95,39,7
127,128,128,Joey Sindelar,104,17.91,67,12
128,T129,T129,Jim Furyk,88,17.86,56,10
129,T129,T129,Brian Henninger,66,17.86,28,5
130,131,131,J.J. Henry,112,17.81,73,13
131,132,132,Michael Muehr,73,17.65,34,6
132,133,133,David Frost,90,17.5,40,7
133,134,134,Richard Zokol,53,17.39,23,4
134,T135,T135,Steve Flesch,110,17.31,52,9
135,T135,T135,Scott McCarron,106,17.31,52,9
136,137,137,Stephen Ames,89,17.07,41,7
137,138,138,Shaun Micheel,100,17.02,47,8
138,T139,T139,K.J. Choi,93,16.98,53,9
139,T139,T139,Charles Howell III,118,16.98,53,9
140,T139,T139,Blaine McCallister,75,16.98,53,9
141,T142,T142,Paul Claxton,83,16.67,48,8
142,T142,T142,Jonathan Kaye,83,16.67,42,7
143,144,144,Bob May,91,16.28,43,7
144,145,145,Brad Lardon,59,16.22,37,6
145,T146,T146,Per-Ulrik Johansson,87,16.13,31,5
146,T146,T146,Jesper Parnevik,85,16.13,31,5
147,T148,T148,David Gossett,95,16.0,50,8
148,T148,T148,Vijay Singh,102,16.0,50,8
149,T150,T150,Tom Pernice Jr.,101,15.69,51,8
150,T150,T150,Jay Williamson,91,15.69,51,8
151,152,152,Boo Weekley,57,15.63,32,5
152,153,153,Ian Leggatt,97,15.22,46,7
153,154,154,Kevin Sutherland,96,15.09,53,8
154,155,155,Bo Van Pelt,78,15.0,40,6
155,T156,T156,"David Berganio, Jr.",80,14.81,54,8
156,T156,T156,Matt Peterson,80,14.81,54,8
157,158,158,Donnie Hammond,60,14.71,34,5
158,159,159,Lee Janzen,101,14.55,55,8
159,T160,T160,Robin Freeman,79,14.29,49,7
160,T160,T160,Paul Gow,99,14.29,56,8
161,T160,T160,Peter Jacobsen,67,14.29,35,5
162,T160,T160,Greg Kraft,86,14.29,42,6
163,T160,T160,Steve Pate,64,14.29,28,4
164,T160,T160,David Peoples,105,14.29,63,9
165,T160,T160,Jeff Sluman,118,14.29,77,11
166,T160,T160,Garrett Willis,80,14.29,35,5
167,168,168,Jeff Gove,89,13.56,59,8
168,169,169,John Rollins,124,13.43,67,9
169,170,170,Mike Sposa,111,13.33,60,8
170,T171,T171,Jerry Smith,91,13.04,46,6
171,T171,T171,Scott Verplank,93,13.04,46,6
172,173,173,Rory Sabbatini,69,12.9,31,4
173,T174,T174,Joel Edwards,101,12.73,55,7
174,T174,T174,Heath Slocum,96,12.73,55,7
175,T176,T176,Bart Bryant,69,12.5,48,6
176,T176,T176,Nick Price,69,12.5,24,3
177,178,178,Rich Beem,99,12.12,66,8
178,T179,T179,Mark Brooks,97,12.0,50,6
179,T179,T179,Jeff Maggert,83,12.0,25,3
180,T181,T181,Jerry Kelly,99,11.9,42,5
181,T181,T181,Geoff Ogilvy,90,11.9,42,5
182,183,183,Notah Begay III,76,11.36,44,5
183,184,184,Pat Bates,94,11.32,53,6
184,T185,T185,Woody Austin,102,11.11,63,7
185,T185,T185,Spike McRoy,69,11.11,36,4
186,187,187,Jess Daley,76,10.91,55,6
187,188,188,Mike Weir,94,10.81,37,4
188,189,189,Bradley Hughes,60,10.71,28,3
189,T190,T190,Chris DiMarco,111,10.0,50,5
190,T190,T190,Pete Jordan,78,10.0,30,3
191,T190,T190,Frank Lickliter II,94,10.0,50,5
192,T190,T190,Chris Smith,103,10.0,50,5
193,194,194,Michael Allen,76,9.68,31,3
194,195,195,José Coceres,51,9.52,21,2
195,196,196,Tom Scherrer,98,8.77,57,5
196,197,197,Joe Durant,87,8.33,48,4
197,T198,T198,Eduardo Herrera,59,7.69,26,2
198,T198,T198,Andrew Magee,91,7.69,39,3
199,200,200,Fred Funk,106,7.58,66,5
200,201,201,Tripp Isenhour,68,6.52,46,3
201,202,202,Tommy Armour III,82,4.76,42,2
