,Total_1_Putts_-_20-25_RANK THIS WEEK,Total_1_Putts_-_20-25_RANK LAST WEEK,Total_1_Putts_-_20-25_PLAYER NAME,Total_1_Putts_-_20-25_ROUNDS,Total_1_Putts_-_20-25_TOTAL,Total_1_Putts_-_20-25_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_20-25_PCT OF ALL 1-PUTTS
169,T157,T157,Gary Nicklaus,66,3,133,2.3
170,T157,T157,Steve Pate,64,3,114,2.6
171,T157,T157,Nick Price,69,3,142,2.1
172,T157,T157,Dicky Pride,51,3,121,2.5
173,T157,T157,Chris Smith,103,3,202,1.5
174,T157,T157,Kenneth Staton,104,3,221,1.4
175,T176,T176,"David Berganio, Jr.",80,2,174,1.1
176,T176,T176,Mark Calcavecchia,84,2,146,1.4
177,T176,T176,Paul Claxton,83,2,187,1.1
178,T176,T176,Fred Couples,64,2,98,2.0
179,T176,T176,John Daly,62,2,88,2.3
180,T176,T176,Jim Furyk,88,2,147,1.4
181,T176,T176,Mathew Goggin,64,2,156,1.3
182,T176,T176,Retief Goosen,56,2,132,1.5
183,T176,T176,Paul Goydos,66,2,153,1.3
184,T176,T176,Donnie Hammond,60,2,135,1.5
185,T176,T176,Jason Hill,59,2,118,1.7
186,T176,T176,Miguel Angel Jiménez,60,2,96,2.1
187,T176,T176,Steve Jones,71,2,125,1.6
188,T176,T176,Pete Jordan,78,2,174,1.1
189,T176,T176,Franklin Langham,72,2,188,1.1
190,T176,T176,Peter Lonard,93,2,185,1.1
191,T176,T176,Joe Ogilvie,50,2,126,1.6
192,T176,T176,Garrett Willis,80,2,188,1.1
193,T194,T194,Jonathan Byrd,96,1,229,0.4
194,T194,T194,Russ Cochran,68,1,139,0.7
195,T194,T194,Scott Dunlap,74,1,142,0.7
196,T194,T194,Sergio Garcia,79,1,124,0.8
197,T194,T194,Tom Lehman,78,1,93,1.1
198,T194,T194,Steve Stricker,68,1,125,0.8
