,Total_3_Putts_-_10-15_RANK THIS WEEK,Total_3_Putts_-_10-15_RANK LAST WEEK,Total_3_Putts_-_10-15_PLAYER NAME,Total_3_Putts_-_10-15_ROUNDS,Total_3_Putts_-_10-15_TOTAL 3 PUTTS 10'-15',Total_3_Putts_-_10-15_TOTAL 3 PUTTS
0,1,1,Pat Perez,89,4,16
1,T2,T2,Jeff Gove,89,3,17
2,T2,T2,Frank Nobilo,94,3,23
3,T2,T2,Geoff Ogilvy,90,3,12
4,T2,T2,Deane Pappas,90,3,13
5,T2,T2,Carl Paulson,84,3,11
6,T2,T2,Garrett Willis,80,3,19
7,T8,T8,Pat Bates,94,2,8
8,T8,T8,Bob Burns,99,2,12
9,T8,T8,Greg Chalmers,94,2,17
10,T8,T8,Robert Damron,85,2,10
11,T8,T8,Carlos Franco,107,2,21
12,T8,T8,Edward Fryatt,94,2,18
13,T8,T8,J.P. Hayes,78,2,10
14,T8,T8,Brian Henninger,66,2,9
15,T8,T8,Franklin Langham,72,2,15
16,T8,T8,Frank Lickliter II,94,2,14
17,T8,T8,Len Mattiace,106,2,21
18,T8,T8,Phil Mickelson,97,2,15
19,T8,T8,Mark O'Meara,68,2,4
20,T8,T8,Jesper Parnevik,85,2,10
21,T8,T8,David Peoples,105,2,10
22,T8,T8,Lee Porter,91,2,19
23,T8,T8,Jeff Sluman,118,2,14
24,T8,T8,Brian Watts,58,2,13
25,T26,T26,Steve Allan,93,1,16
26,T26,T26,Fulton Allem,64,1,16
27,T26,T26,Billy Andrade,100,1,7
28,T26,T26,Tommy Armour III,82,1,17
29,T26,T26,Brian Bateman,94,1,21
30,T26,T26,Jeff Brehaut,87,1,16
31,T26,T26,Mark Brooks,97,1,8
32,T26,T26,Bart Bryant,69,1,14
33,T26,T26,Jonathan Byrd,96,1,8
34,T26,T26,K.J. Choi,93,1,14
35,T26,T26,Michael Clark II,97,1,15
36,T26,T26,Russ Cochran,68,1,11
37,T26,T26,John Cook,85,1,12
38,T26,T26,Luke Donald,106,1,19
39,T26,T26,Scott Dunlap,74,1,21
40,T26,T26,David Duval,78,1,8
41,T26,T26,Harrison Frazar,88,1,23
42,T26,T26,Robert Gamez,69,1,9
43,T26,T26,Sergio Garcia,79,1,7
44,T26,T26,Mathew Goggin,64,1,11
45,T26,T26,David Gossett,95,1,26
46,T26,T26,Paul Goydos,66,1,14
47,T26,T26,Bob Heintz,68,1,12
48,T26,T26,Scott Hoch,71,1,9
49,T26,T26,Bradley Hughes,60,1,20
50,T26,T26,John Huston,99,1,15
51,T26,T26,Peter Jacobsen,67,1,11
52,T26,T26,Per-Ulrik Johansson,87,1,20
53,T26,T26,Greg Kraft,86,1,13
54,T26,T26,Matt Kuchar,82,1,9
55,T26,T26,Neal Lancaster,101,1,10
56,T26,T26,Brad Lardon,59,1,13
57,T26,T26,Tom Lehman,78,1,6
58,T26,T26,Peter Lonard,93,1,16
59,T26,T26,Davis Love III,92,1,10
60,T26,T26,Andrew Magee,91,1,14
61,T26,T26,Bob May,91,1,13
62,T26,T26,Blaine McCallister,75,1,8
63,T26,T26,Bryce Molder,65,1,11
64,T26,T26,David Morland IV,58,1,12
65,T26,T26,Steve Pate,64,1,8
66,T26,T26,Dennis Paulson,89,1,15
67,T26,T26,Corey Pavin,78,1,7
68,T26,T26,Craig Perks,91,1,22
69,T26,T26,Tom Pernice Jr.,101,1,13
70,T26,T26,Tim Petrovic,92,1,15
71,T26,T26,Dicky Pride,51,1,7
72,T26,T26,John Rollins,124,1,17
73,T26,T26,Rory Sabbatini,69,1,14
74,T26,T26,Tom Scherrer,98,1,15
75,T26,T26,Joey Sindelar,104,1,9
76,T26,T26,Chris Smith,103,1,18
77,T26,T26,Mike Sposa,111,1,18
78,T26,T26,Kenneth Staton,104,1,21
79,T26,T26,David Toms,106,1,10
80,T26,T26,Bob Tway,103,1,10
81,T26,T26,Mike Weir,94,1,14
