,Putting_from_-_20-25_RANK THIS WEEK,Putting_from_-_20-25_RANK LAST WEEK,Putting_from_-_20-25_PLAYER NAME,Putting_from_-_20-25_ROUNDS,Putting_from_-_20-25_% MADE,Putting_from_-_20-25_ATTEMPTS,Putting_from_-_20-25_PUTTS MADE
87,T87,T87,Rory Sabbatini,69,14.71,34,5.0
88,T89,T89,Tim Clark,76,14.63,41,6.0
89,T89,T89,Kaname Yokoo,74,14.63,41,6.0
90,91,91,Dan Forsman,83,14.58,48,7.0
91,T92,T92,Charles Howell III,118,14.29,49,7.0
92,T92,T92,Deane Pappas,90,14.29,35,5.0
93,T92,T92,Pat Perez,89,14.29,28,4.0
94,T92,T92,Tom Scherrer,98,14.29,56,8.0
95,T92,T92,Tiger Woods,69,14.29,35,5.0
96,97,97,Notah Begay III,76,14.04,57,8.0
97,98,98,Pat Bates,94,14.0,50,7.0
98,T99,T99,Jim Carter,98,13.89,36,5.0
99,T99,T99,Matt Gogel,79,13.89,36,5.0
100,T99,T99,Jeff Maggert,83,13.89,36,5.0
101,102,102,John Cook,85,13.79,29,4.0
102,103,103,Michael Clark II,97,13.73,51,7.0
103,T104,T104,Fred Funk,106,13.64,66,9.0
104,T104,T104,Heath Slocum,96,13.64,44,6.0
105,T106,T106,Stuart Appleby,97,13.33,45,6.0
106,T106,T106,Per-Ulrik Johansson,87,13.33,45,6.0
107,108,108,John Rollins,124,13.24,68,9.0
108,109,109,Neal Lancaster,101,13.21,53,7.0
109,T110,T110,Brad Lardon,59,13.04,23,3.0
110,T110,T110,Steve Pate,64,13.04,23,3.0
111,T112,T112,Stewart Cink,92,12.9,31,4.0
112,T112,T112,Glen Hnatiuk,95,12.9,62,8.0
113,T112,T112,Spike McRoy,69,12.9,31,4.0
114,T115,T115,Craig Barlow,62,12.82,39,5.0
115,T115,T115,Jess Daley,76,12.82,39,5.0
116,117,117,Brad Faxon,93,12.77,47,6.0
117,118,118,Jerry Smith,91,12.73,55,7.0
118,119,119,Billy Andrade,100,12.5,56,7.0
119,T120,T120,Justin Leonard,97,12.24,49,6.0
120,T120,T120,Tim Petrovic,92,12.24,49,6.0
121,T122,T122,Bob Estes,93,12.2,41,5.0
122,T122,T122,Eduardo Herrera,59,12.2,41,5.0
123,T124,T124,Mark O'Meara,68,12.12,33,4.0
124,T124,T124,Kirk Triplett,84,12.12,33,4.0
125,T124,T124,Boo Weekley,57,12.12,33,4.0
126,T127,T127,Kent Jones,105,11.86,59,7.0
127,T127,T127,Frank Nobilo,94,11.86,59,7.0
128,T129,T129,John Daly,62,11.76,17,2.0
129,T129,T129,Scott Verplank,93,11.76,34,4.0
130,131,131,Mike Sposa,111,11.67,60,7.0
131,132,132,Hidemichi Tanaka,104,11.63,43,5.0
132,133,133,Chris DiMarco,111,11.54,52,6.0
133,T134,T134,Luke Donald,106,11.48,61,7.0
134,T134,T134,Joey Sindelar,104,11.48,61,7.0
135,T136,T136,Brad Elder,76,11.43,35,4.0
136,T136,T136,Steve Jones,71,11.43,35,4.0
137,138,138,Kenny Perry,98,11.36,44,5.0
138,139,139,Ian Leggatt,97,11.32,53,6.0
139,T140,T140,Brandel Chamblee,85,11.11,45,5.0
140,T140,T140,Phil Mickelson,97,11.11,36,4.0
141,T140,T140,Carl Paulson,84,11.11,45,5.0
142,T140,T140,Brett Wetterich,89,11.11,45,5.0
143,144,144,John Senden,96,10.94,64,7.0
144,145,145,Mark Brooks,97,10.91,55,6.0
145,146,146,Bo Van Pelt,78,10.87,46,5.0
146,147,147,Edward Fryatt,94,10.81,37,4.0
147,148,148,Greg Kraft,86,10.64,47,5.0
148,T149,T149,Glen Day,107,10.53,57,6.0
149,T149,T149,Robin Freeman,79,10.53,38,4.0
150,151,151,Bob Burns,99,10.42,48,5.0
151,T152,T152,Michael Allen,76,10.34,29,3.0
152,T152,T152,David Peoples,105,10.34,58,6.0
153,T154,T154,Olin Browne,107,10.2,49,5.0
154,T154,T154,Paul Stankowski,100,10.2,49,5.0
155,T156,T156,Tom Byrum,77,10.0,30,3.0
156,T156,T156,Retief Goosen,56,10.0,20,2.0
157,T156,T156,Brian Henninger,66,10.0,30,3.0
158,T156,T156,Davis Love III,92,10.0,50,5.0
159,T156,T156,Bryce Molder,65,10.0,40,4.0
160,161,161,Chris Smith,103,9.8,51,5.0
161,162,162,Mike Weir,94,9.76,41,4.0
162,T163,T163,Fred Couples,64,9.52,21,2.0
163,T163,T163,Jerry Kelly,99,9.52,63,6.0
164,T165,T165,Tripp Isenhour,68,9.38,32,3.0
165,T165,T165,Andrew Magee,91,9.38,32,3.0
166,167,167,Kenneth Staton,104,9.09,44,4.0
167,T168,T168,Donnie Hammond,60,8.82,34,3.0
168,T168,T168,Peter Lonard,93,8.82,34,3.0
169,T168,T168,Garrett Willis,80,8.82,34,3.0
170,171,171,J.J. Henry,112,8.57,70,6.0
171,T172,T172,Jason Hill,59,8.33,24,2.0
172,T172,T172,Bradley Hughes,60,8.33,36,3.0
173,T172,T172,Nick Price,69,8.33,36,3.0
174,T172,T172,Dicky Pride,51,8.33,36,3.0
175,T172,T172,Bob Tway,103,8.33,48,4.0
176,177,177,Paul Gow,99,8.22,73,6.0
177,178,178,Miguel Angel Jiménez,60,8.0,25,2.0
178,179,179,Gary Nicklaus,66,7.89,38,3.0
179,180,180,Jeff Brehaut,87,7.84,51,4.0
180,T181,T181,Jonathan Kaye,83,7.5,40,3.0
181,T181,T181,Michael Long,71,7.5,40,3.0
182,183,183,Blaine McCallister,75,7.32,41,3.0
183,184,184,Matt Kuchar,82,6.98,43,3.0
184,185,185,Mathew Goggin,64,6.45,31,2.0
185,T186,T186,Jay Don Blake,107,6.25,64,4.0
186,T186,T186,Mike Hulbert,55,6.25,16,1.0
187,T186,T186,Steve Stricker,68,6.25,16,1.0
188,189,189,Carlos Franco,107,6.15,65,4.0
189,190,190,Franklin Langham,72,6.06,33,2.0
190,191,191,Paul Goydos,66,5.71,35,2.0
191,192,192,"David Berganio, Jr.",80,5.41,37,2.0
192,193,193,Pete Jordan,78,5.26,38,2.0
193,194,194,Paul Claxton,83,5.13,39,2.0
194,195,195,Jim Furyk,88,4.44,45,2.0
195,196,196,Tom Lehman,78,3.23,31,1.0
196,T197,T197,Russ Cochran,68,3.13,32,1.0
197,T197,T197,Sergio Garcia,79,3.13,32,1.0
198,T197,T197,Craig Stadler,72,3.13,32,1.0
199,200,200,Scott Dunlap,74,2.86,35,1.0
200,201,201,Jonathan Byrd,96,2.63,38,1.0
201,202,202,David Duval,78,0.0,36,
