,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
0,1,1,Ben Crane,0.35,1,288
1,2,2,Esteban Toledo,0.56,2,360
2,3,3,Greg Chalmers,0.69,2,288
3,4,4,Ernie Els,0.74,2,270
4,5,5,Scott Hoch,1.11,3,270
5,6,6,Bernhard Langer,1.39,3,216
6,7,7,Jonathan Kaye,1.48,4,270
7,T8,T8,Miguel Angel Jiménez,1.52,3,198
8,T8,T8,Mark O'Meara,1.52,3,198
9,T10,T10,Jim Carter,1.59,6,378
10,T10,T10,Skip Kendall,1.59,6,378
11,12,12,Brad Faxon,1.67,6,360
12,T13,T13,Paul Claxton,1.71,4,234
13,T13,T13,Craig Parry,1.71,4,234
14,T13,T13,Brett Wetterich,1.71,4,234
15,T16,T16,Jonathan Byrd,1.74,5,288
16,T16,T16,Dennis Paulson,1.74,5,288
17,T16,T16,Tom Scherrer,1.74,5,288
18,19,19,Bob Tway,1.77,7,396
19,T20,T20,Pat Bates,1.85,6,324
20,T20,T20,Notah Begay III,1.85,4,216
21,T20,T20,Jerry Kelly,1.85,7,378
22,T20,T20,Corey Pavin,1.85,5,270
23,T24,T24,Chris Riley,1.93,8,414
24,T24,T24,Mike Sposa,1.93,8,414
25,T26,T26,Geoff Ogilvy,1.96,6,306
26,T26,T26,Kirk Triplett,1.96,6,306
27,28,28,Matt Gogel,1.98,5,252
28,29,29,David Toms,2.0,9,450
29,T30,T30,Steve Jones,2.02,4,198
30,T30,T30,Justin Leonard,2.02,8,396
31,T32,T32,Olin Browne,2.05,7,342
32,T32,T32,Bob Burns,2.05,7,342
33,T32,T32,Glen Hnatiuk,2.05,7,342
34,T35,T35,Fulton Allem,2.08,3,144
35,T35,T35,Luke Donald,2.08,9,432
36,T35,T35,David Frost,2.08,6,288
37,T38,T38,Tim Herron,2.12,8,378
38,T38,T38,Mike Weir,2.12,8,378
39,T40,T40,"David Berganio, Jr.",2.14,5,234
40,T40,T40,Fred Couples,2.14,5,234
41,T40,T40,Deane Pappas,2.14,5,234
42,T43,T43,Frank Nobilo,2.16,7,324
43,T43,T43,Kevin Sutherland,2.16,7,324
44,45,45,Joel Edwards,2.17,9,414
45,T46,T46,Stuart Appleby,2.22,8,360
46,T46,T46,J.J. Henry,2.22,8,360
47,T46,T46,Lee Porter,2.22,6,270
48,T49,T49,Sergio Garcia,2.29,7,306
49,T49,T49,Per-Ulrik Johansson,2.29,7,306
50,T49,T49,Jay Williamson,2.29,7,306
51,52,52,Bo Van Pelt,2.31,5,216
52,53,53,Jay Don Blake,2.34,8,342
53,T54,T54,Brandel Chamblee,2.38,6,252
54,T54,T54,Eduardo Herrera,2.38,3,126
55,T54,T54,Tripp Isenhour,2.38,6,252
56,T54,T54,Loren Roberts,2.38,9,378
57,T58,T58,Steve Flesch,2.42,10,414
58,T58,T58,Carlos Franco,2.42,10,414
59,60,60,Len Mattiace,2.44,11,450
60,T61,T61,Brent Geiberger,2.47,8,324
61,T61,T61,Billy Mayfair,2.47,8,324
62,T61,T61,Duffy Waldorf,2.47,8,324
63,64,64,Shigeki Maruyama,2.5,9,360
64,65,65,Vijay Singh,2.53,10,396
65,T66,T66,David Duval,2.59,7,270
66,T66,T66,Tom Lehman,2.59,7,270
67,T68,T68,Dan Forsman,2.61,8,306
68,T68,T68,Jay Haas,2.61,8,306
69,T68,T68,Bob May,2.61,8,306
70,T71,T71,Billy Andrade,2.63,9,342
71,T71,T71,Brandt Jobe,2.63,9,342
72,T71,T71,Rod Pampling,2.63,9,342
73,74,74,Lee Janzen,2.65,10,378
74,T75,T75,Michael Allen,2.78,5,180
75,T75,T75,Woody Austin,2.78,8,288
76,T75,T75,Briny Baird,2.78,11,396
77,T75,T75,Bart Bryant,2.78,7,252
78,T75,T75,Jess Daley,2.78,6,216
79,T75,T75,Jim Furyk,2.78,9,324
80,T75,T75,Michael Long,2.78,5,180
81,T75,T75,Davis Love III,2.78,10,360
82,T75,T75,José María Olazábal,2.78,7,252
83,T75,T75,Tim Petrovic,2.78,7,252
84,T75,T75,Nick Price,2.78,8,288
85,T75,T75,Dicky Pride,2.78,5,180
86,87,87,Jeff Sluman,2.88,14,486
87,T88,T88,Stewart Cink,2.92,10,342
88,T88,T88,Steve Lowery,2.92,10,342
89,T88,T88,Paul Stankowski,2.92,10,342
90,T91,T91,Brian Bateman,2.94,9,306
91,T91,T91,John Cook,2.94,9,306
92,T91,T91,Jesper Parnevik,2.94,9,306
93,T94,T94,Michael Clark II,2.96,8,270
94,T94,T94,Tim Clark,2.96,8,270
95,T94,T94,Heath Slocum,2.96,8,270
96,97,97,John Rollins,2.99,14,468
97,98,98,Fred Funk,3.01,13,432
98,T99,T99,Glen Day,3.03,12,396
99,T99,T99,Franklin Langham,3.03,6,198
100,T101,T101,Kent Jones,3.06,11,360
101,T101,T101,Neal Lancaster,3.06,11,360
102,T101,T101,Ian Leggatt,3.06,11,360
103,104,104,Craig Barlow,3.09,5,162
104,105,105,Chris DiMarco,3.11,14,450
105,T106,T106,Chad Campbell,3.14,13,414
106,T106,T106,Phil Mickelson,3.14,13,414
107,T108,T108,Robert Allenby,3.17,12,378
108,T108,T108,Jeff Brehaut,3.17,8,252
109,T108,T108,Jason Hill,3.17,4,126
110,T108,T108,Joey Sindelar,3.17,12,378
111,T112,T112,Robin Freeman,3.24,7,216
112,T112,T112,Stephen Gangluff,3.24,7,216
113,T112,T112,Mathew Goggin,3.24,7,216
114,T115,T115,Steve Allan,3.27,10,306
115,T115,T115,Rocco Mediate,3.27,10,306
116,T115,T115,Tiger Woods,3.27,10,306
117,T118,T118,Scott McCarron,3.28,13,396
118,T118,T118,David Peoples,3.28,13,396
119,T120,T120,Jeff Gove,3.33,9,270
120,T120,T120,Charles Howell III,3.33,15,450
121,T120,T120,Matt Kuchar,3.33,9,270
122,T120,T120,Steve Pate,3.33,6,180
123,T120,T120,Tom Pernice Jr.,3.33,12,360
124,T120,T120,Scott Verplank,3.33,12,360
125,T120,T120,Kaname Yokoo,3.33,6,180
126,127,127,Peter Lonard,3.38,14,414
127,T128,T128,Frank Lickliter II,3.4,11,324
128,T128,T128,Grant Waite,3.4,11,324
129,T130,T130,Paul Azinger,3.42,8,234
130,T130,T130,Edward Fryatt,3.42,8,234
131,T130,T130,Retief Goosen,3.42,8,234
132,T130,T130,Paul Goydos,3.42,8,234
133,T130,T130,Peter Jacobsen,3.42,8,234
134,T130,T130,Craig Stadler,3.42,8,234
135,T136,T136,Chris Smith,3.44,13,378
136,T136,T136,Hidemichi Tanaka,3.44,13,378
137,T138,T138,Mike Hulbert,3.47,5,144
138,T138,T138,Pat Perez,3.47,10,288
139,T138,T138,Brett Quigley,3.47,10,288
140,T141,T141,Rich Beem,3.51,12,342
141,T141,T141,David Gossett,3.51,12,342
142,T143,T143,Bryce Molder,3.54,7,198
143,T143,T143,Michael Muehr,3.54,7,198
