,GIR_Putting_-_5-10_RANK THIS WEEK,GIR_Putting_-_5-10_RANK LAST WEEK,GIR_Putting_-_5-10_PLAYER NAME,GIR_Putting_-_5-10_ROUNDS,GIR_Putting_-_5-10_%,GIR_Putting_-_5-10_ATTEMPTS,GIR_Putting_-_5-10_PUTTS MADE
0,1,1,Bob Heintz,68,76.19,42,32
1,2,2,José María Olazábal,71,74.19,31,23
2,3,3,Duffy Waldorf,90,74.0,50,37
3,4,4,Steve Allan,93,71.01,69,49
4,5,5,Bryce Molder,65,70.59,34,24
5,6,6,Brent Geiberger,95,69.77,43,30
6,7,7,Retief Goosen,56,68.42,38,26
7,8,8,Chris DiMarco,111,67.86,56,38
8,9,9,Greg Chalmers,94,67.5,40,27
9,10,10,Tiger Woods,69,66.67,24,16
10,11,11,Geoff Ogilvy,90,65.96,47,31
11,12,12,David Frost,90,65.57,61,40
12,T13,T13,Shigeki Maruyama,87,64.71,51,33
13,T13,T13,John Rollins,124,64.71,85,55
14,15,15,Mark O'Meara,68,64.0,25,16
15,16,16,K.J. Choi,93,63.79,58,37
16,17,17,Fred Funk,106,63.77,69,44
17,T18,T18,Craig Perks,91,63.64,33,21
18,T18,T18,Loren Roberts,93,63.64,55,35
19,20,20,Chris Riley,104,63.16,57,36
20,21,21,Brian Bateman,94,63.08,65,41
21,22,22,Robert Damron,85,62.9,62,39
22,T23,T23,Dudley Hart,88,62.5,40,25
23,T23,T23,Frank Lickliter II,94,62.5,56,35
24,T23,T23,Paul Stankowski,100,62.5,48,30
25,T23,T23,Grant Waite,98,62.5,56,35
26,27,27,Tom Byrum,77,61.54,39,24
27,28,28,Brad Faxon,93,61.4,57,35
28,29,29,Skip Kendall,103,61.29,62,38
29,30,30,Steve Elkington,82,60.61,33,20
30,31,31,"David Berganio, Jr.",80,60.38,53,32
31,32,32,Rocco Mediate,79,60.0,50,30
32,33,33,Peter Lonard,93,59.7,67,40
33,34,34,Brett Quigley,93,59.38,64,38
34,35,35,Olin Browne,107,59.32,59,35
35,36,36,Donnie Hammond,60,59.26,27,16
36,37,37,Justin Leonard,97,58.7,46,27
37,T38,T38,Stuart Appleby,97,58.57,70,41
38,T38,T38,Vijay Singh,102,58.57,70,41
39,40,40,Kenny Perry,98,58.46,65,38
40,T41,T41,Ian Leggatt,97,58.33,60,35
41,T41,T41,Scott Simpson,61,58.33,36,21
42,T41,T41,Phil Tataurangi,88,58.33,48,28
43,T41,T41,Richard Zokol,53,58.33,24,14
44,45,45,Jim Furyk,88,58.14,43,25
45,T46,T46,Michael Muehr,73,58.06,31,18
46,T46,T46,Corey Pavin,78,58.06,31,18
47,T46,T46,Chris Smith,103,58.06,62,36
48,T49,T49,Jonathan Byrd,96,57.89,57,33
49,T49,T49,Harrison Frazar,88,57.89,57,33
50,51,51,J.P. Hayes,78,57.69,52,30
51,52,52,Billy Andrade,100,57.45,47,27
52,53,53,Bradley Hughes,60,57.14,21,12
53,54,54,Jay Don Blake,107,56.86,51,29
54,55,55,Jim Carter,98,56.82,44,25
55,T56,T56,Jerry Kelly,99,56.67,60,34
56,T56,T56,Craig Stadler,72,56.67,30,17
57,T58,T58,Stephen Ames,89,56.52,46,26
58,T58,T58,Tommy Armour III,82,56.52,46,26
59,60,60,Blaine McCallister,75,56.41,39,22
