,3-Putt_Avoidance_-_Round_4_RANK THIS WEEK,3-Putt_Avoidance_-_Round_4_RANK LAST WEEK,3-Putt_Avoidance_-_Round_4_PLAYER NAME,3-Putt_Avoidance_-_Round_4_%,3-Putt_Avoidance_-_Round_4_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_4_TOTAL HOLES
123,T124,T124,Notah Begay III,3.03,6,198
124,T124,T124,John Huston,3.03,12,396
125,T124,T124,Lee Porter,3.03,6,198
126,T124,T124,Vijay Singh,3.03,12,396
127,128,128,Frank Lickliter II,3.13,9,288
128,T129,T129,Jeff Brehaut,3.17,8,252
129,T129,T129,José María Olazábal,3.17,8,252
130,T129,T129,Carl Paulson,3.17,8,252
131,T132,T132,Jim Carter,3.22,11,342
132,T132,T132,Neal Lancaster,3.22,11,342
133,134,134,Kevin Sutherland,3.27,10,306
134,T135,T135,Briny Baird,3.28,13,396
135,T135,T135,Peter Lonard,3.28,13,396
136,137,137,Scott Simpson,3.33,3,90
137,138,138,Brian Gay,3.38,14,414
138,T139,T139,Jay Don Blake,3.4,11,324
139,T139,T139,Stewart Cink,3.4,11,324
140,T139,T139,Tom Pernice Jr.,3.4,11,324
141,142,142,Andrew Magee,3.47,10,288
142,143,143,John Daly,3.54,7,198
143,144,144,Len Mattiace,3.56,16,450
144,145,145,Jonathan Byrd,3.57,9,252
145,146,146,Grant Waite,3.59,11,306
146,147,147,Lee Janzen,3.61,13,360
147,T148,T148,Michael Allen,3.7,6,162
148,T148,T148,Michael Clark II,3.7,10,270
149,T148,T148,Fred Couples,3.7,8,216
150,T148,T148,Pete Jordan,3.7,6,162
151,T148,T148,Tom Lehman,3.7,10,270
152,T148,T148,Blaine McCallister,3.7,6,162
153,154,154,Rich Beem,3.8,13,342
154,T155,T155,Tommy Armour III,3.85,9,234
155,T155,T155,Craig Parry,3.85,9,234
156,T155,T155,Jeff Sluman,3.85,18,468
157,T155,T155,Garrett Willis,3.85,9,234
158,159,159,Miguel Angel Jiménez,3.89,7,180
159,T160,T160,Dudley Hart,3.92,12,306
160,T160,T160,J.L. Lewis,3.92,12,306
161,T160,T160,Frank Nobilo,3.92,12,306
162,T163,T163,Robert Allenby,3.97,15,378
163,T163,T163,Tim Clark,3.97,10,252
164,T163,T163,Scott Dunlap,3.97,5,126
165,T163,T163,Jonathan Kaye,3.97,10,252
166,T163,T163,David Morland IV,3.97,5,126
167,168,168,Kenny Perry,4.04,16,396
168,T169,T169,Edward Fryatt,4.17,9,216
169,T169,T169,Mathew Goggin,4.17,9,216
170,171,171,Mike Weir,4.23,16,378
171,172,172,Matt Peterson,4.27,10,234
172,173,173,Luke Donald,4.29,17,396
173,174,174,Ian Leggatt,4.32,14,324
174,175,175,Tripp Isenhour,4.37,11,252
175,176,176,Shaun Micheel,4.39,15,342
176,T177,T177,Rory Sabbatini,4.44,8,180
177,T177,T177,Kirk Triplett,4.44,12,270
178,179,179,John Cook,4.51,13,288
179,T180,T180,Robin Freeman,4.55,9,198
180,T180,T180,Scott McCarron,4.55,18,396
181,182,182,Gary Nicklaus,4.63,5,108
182,T183,T183,Woody Austin,4.76,12,252
183,T183,T183,Brett Quigley,4.76,12,252
184,185,185,Rocco Mediate,4.86,14,288
185,186,186,José Coceres,4.94,8,162
186,187,187,Steve Lowery,4.97,17,342
187,T188,T188,Chris Smith,5.0,18,360
188,T188,T188,Bo Van Pelt,5.0,9,180
189,190,190,Brett Wetterich,5.05,10,198
190,191,191,Scott Hoch,5.19,14,270
191,192,192,Steve Flesch,5.3,21,396
192,T193,T193,Franklin Langham,5.56,10,180
193,T193,T193,Craig Perks,5.56,16,288
194,T193,T193,Brian Watts,5.56,7,126
195,196,196,Jeff Maggert,5.95,15,252
196,T197,T197,Russ Cochran,6.06,12,198
197,T197,T197,Hal Sutton,6.06,12,198
198,199,199,Brad Lardon,6.35,8,126
199,200,200,Jason Hill,6.67,6,90
200,201,201,Bradley Hughes,6.94,10,144
201,202,202,Eduardo Herrera,7.41,8,108
