,Putting_from_8_RANK THIS WEEK,Putting_from_8_RANK LAST WEEK,Putting_from_8_PLAYER NAME,Putting_from_8_ROUNDS,Putting_from_8_% MADE,Putting_from_8_ATTEMPTS,Putting_from_8_PUTTS MADE
0,1,1,Greg Chalmers,94,83.33,18,15
1,2,2,Glen Day,107,79.17,24,19
2,3,3,John Senden,96,77.78,18,14
3,4,4,Bob Heintz,68,76.92,13,10
4,5,5,Rocco Mediate,79,76.47,17,13
5,6,6,Rod Pampling,98,75.0,20,15
6,7,7,David Morland IV,58,74.07,27,20
7,T8,T8,Bryce Molder,65,73.91,23,17
8,T8,T8,Chris Smith,103,73.91,23,17
9,T10,T10,Stephen Gangluff,75,73.33,15,11
10,T10,T10,Spike McRoy,69,73.33,15,11
11,T10,T10,José María Olazábal,71,73.33,15,11
12,13,13,Mark O'Meara,68,72.73,11,8
13,T14,T14,Steve Allan,93,72.41,29,21
14,T14,T14,Fred Funk,106,72.41,29,21
15,16,16,Chris Riley,104,72.0,25,18
16,T17,T17,Briny Baird,110,71.43,28,20
17,T17,T17,Chris DiMarco,111,71.43,14,10
18,19,19,Lee Porter,91,70.97,31,22
19,T20,T20,Olin Browne,107,70.59,34,24
20,T20,T20,Craig Stadler,72,70.59,17,12
21,T22,T22,Bob Estes,93,69.23,26,18
22,T22,T22,Mike Sposa,111,69.23,26,18
23,24,24,Corey Pavin,78,68.75,16,11
24,25,25,Kaname Yokoo,74,68.42,19,13
25,26,26,Jonathan Kaye,83,68.18,22,15
26,27,27,John Cook,85,68.0,25,17
27,T28,T28,Jeff Brehaut,87,66.67,24,16
28,T28,T28,Jonathan Byrd,96,66.67,24,16
29,T28,T28,Tom Byrum,77,66.67,21,14
30,T28,T28,Robert Damron,85,66.67,18,12
31,T28,T28,Eduardo Herrera,59,66.67,15,10
32,T28,T28,Brenden Pappas,62,66.67,12,8
33,T28,T28,Pat Perez,89,66.67,21,14
34,T28,T28,Grant Waite,98,66.67,21,14
35,36,36,Stewart Cink,92,65.38,26,17
36,T37,T37,Jeff Gove,89,65.22,23,15
37,T37,T37,Loren Roberts,93,65.22,23,15
38,T39,T39,Craig Barlow,62,65.0,20,13
39,T39,T39,Vijay Singh,102,65.0,20,13
40,T41,T41,Pat Bates,94,64.71,17,11
41,T41,T41,Retief Goosen,56,64.71,17,11
42,T41,T41,Jay Haas,83,64.71,17,11
43,T41,T41,Frank Nobilo,94,64.71,17,11
44,T41,T41,Craig Parry,69,64.71,17,11
45,T46,T46,Steve Flesch,110,64.52,31,20
46,T46,T46,David Frost,90,64.52,31,20
47,T48,T48,Jim Furyk,88,64.29,14,9
48,T48,T48,Davis Love III,92,64.29,14,9
49,T48,T48,Billy Mayfair,99,64.29,14,9
50,T51,T51,Franklin Langham,72,64.0,25,16
51,T51,T51,Tom Scherrer,98,64.0,25,16
52,53,53,Billy Andrade,100,63.64,22,14
53,T54,T54,Paul Goydos,66,63.16,19,12
54,T54,T54,Steve Jones,71,63.16,19,12
55,T56,T56,Steve Pate,64,62.96,27,17
56,T56,T56,Carl Paulson,84,62.96,27,17
57,T56,T56,Kenny Perry,98,62.96,27,17
58,T56,T56,John Rollins,124,62.96,27,17
59,T60,T60,K.J. Choi,93,62.5,24,15
60,T60,T60,Robin Freeman,79,62.5,24,15
61,T60,T60,Jerry Smith,91,62.5,16,10
62,T63,T63,Gary Nicklaus,66,61.9,21,13
63,T63,T63,David Toms,106,61.9,21,13
64,T65,T65,Stephen Ames,89,61.54,26,16
65,T65,T65,Bo Van Pelt,78,61.54,26,16
66,T67,T67,Scott Dunlap,74,61.11,18,11
67,T67,T67,Neal Lancaster,101,61.11,18,11
68,T67,T67,Deane Pappas,90,61.11,18,11
69,70,70,Pete Jordan,78,60.87,23,14
70,T71,T71,Brian Bateman,94,60.0,25,15
71,T71,T71,Miguel Angel Jiménez,60,60.0,10,6
72,T71,T71,Jay Williamson,91,60.0,30,18
73,T74,T74,Paul Gow,99,59.38,32,19
74,T74,T74,J.J. Henry,112,59.38,32,19
75,T74,T74,Skip Kendall,103,59.38,32,19
76,77,77,Duffy Waldorf,90,59.26,27,16
77,T78,T78,Notah Begay III,76,58.82,17,10
78,T78,T78,Brad Faxon,93,58.82,17,10
79,T78,T78,Bob Tway,103,58.82,17,10
80,T81,T81,José Coceres,51,58.33,12,7
81,T81,T81,Paul Stankowski,100,58.33,24,14
82,T81,T81,Brian Watts,58,58.33,12,7
83,84,84,Edward Fryatt,94,58.06,31,18
84,T85,T85,Fulton Allem,64,57.89,19,11
85,T85,T85,Per-Ulrik Johansson,87,57.89,19,11
86,T85,T85,John Riegger,88,57.89,19,11
87,T85,T85,Kevin Sutherland,96,57.89,19,11
88,T89,T89,Bob May,91,57.69,26,15
89,T89,T89,Heath Slocum,96,57.69,26,15
90,T89,T89,Scott Verplank,93,57.69,26,15
91,T92,T92,J.P. Hayes,78,57.14,21,12
92,T92,T92,Jerry Kelly,99,57.14,21,12
93,T92,T92,J.L. Lewis,98,57.14,35,20
94,T92,T92,Jeff Sluman,118,57.14,21,12
95,T92,T92,Phil Tataurangi,88,57.14,14,8
96,97,97,Dan Forsman,83,56.67,30,17
97,T98,T98,Cameron Beckman,87,56.25,16,9
98,T98,T98,Mark Calcavecchia,84,56.25,16,9
99,T98,T98,Tim Herron,102,56.25,16,9
100,T98,T98,Hidemichi Tanaka,104,56.25,32,18
101,T102,T102,Stuart Appleby,97,56.0,25,14
102,T102,T102,Phil Mickelson,97,56.0,25,14
103,T104,T104,Paul Claxton,83,55.56,18,10
104,T104,T104,Luke Donald,106,55.56,27,15
105,T104,T104,Scott McCarron,106,55.56,27,15
106,T104,T104,Craig Perks,91,55.56,18,10
107,108,108,David Peoples,105,55.26,38,21
108,T109,T109,Jim Carter,98,55.17,29,16
109,T109,T109,Ben Crane,91,55.17,29,16
110,111,111,"David Berganio, Jr.",80,55.0,20,11
111,T112,T112,Brandt Jobe,94,54.84,31,17
112,T112,T112,Peter Lonard,93,54.84,31,17
113,T114,T114,Harrison Frazar,88,54.55,22,12
114,T114,T114,Geoff Ogilvy,90,54.55,22,12
115,T114,T114,Joey Sindelar,104,54.55,22,12
116,T114,T114,Mike Weir,94,54.55,22,12
117,118,118,Kent Jones,105,54.29,35,19
118,119,119,Charles Howell III,118,54.17,24,13
119,T120,T120,Ernie Els,68,53.85,13,7
120,T120,T120,Tiger Woods,69,53.85,13,7
121,122,122,Steve Lowery,98,53.57,28,15
122,T123,T123,Chad Campbell,111,53.33,30,16
123,T123,T123,Peter Jacobsen,67,53.33,15,8
124,T125,T125,Brad Lardon,59,52.94,17,9
125,T125,T125,Michael Muehr,73,52.94,17,9
126,T125,T125,Kenneth Staton,104,52.94,34,18
127,T128,T128,Paul Azinger,69,52.63,19,10
128,T128,T128,Rich Beem,99,52.63,19,10
129,130,130,Jesper Parnevik,85,52.38,21,11
130,T131,T131,David Duval,78,52.17,23,12
131,T131,T131,Len Mattiace,106,52.17,23,12
132,T133,T133,Robert Gamez,69,52.0,25,13
133,T133,T133,Brian Gay,117,52.0,25,13
134,135,135,Frank Lickliter II,94,51.85,27,14
135,T136,T136,Tim Clark,76,51.72,29,15
136,T136,T136,Glen Hnatiuk,95,51.72,29,15
137,138,138,Robert Allenby,96,51.52,33,17
138,T139,T139,Michael Allen,76,50.0,14,7
139,T139,T139,Joel Edwards,101,50.0,36,18
140,T139,T139,Dudley Hart,88,50.0,16,8
141,T139,T139,Mike Hulbert,55,50.0,20,10
142,T139,T139,Tripp Isenhour,68,50.0,20,10
143,T139,T139,Lee Janzen,101,50.0,16,8
144,T139,T139,Michael Long,71,50.0,18,9
145,T139,T139,Tom Pernice Jr.,101,50.0,24,12
146,T139,T139,Rory Sabbatini,69,50.0,20,10
147,T139,T139,Hal Sutton,74,50.0,18,9
148,149,149,Matt Peterson,80,47.83,23,11
149,T150,T150,Tommy Armour III,82,47.62,21,10
150,T150,T150,Justin Leonard,97,47.62,21,10
151,152,152,Russ Cochran,68,47.37,19,9
152,153,153,Brad Elder,76,47.06,17,8
153,154,154,Brett Wetterich,89,46.88,32,15
154,T155,T155,Jay Don Blake,107,46.67,30,14
155,T155,T155,Matt Gogel,79,46.67,15,7
156,T155,T155,Matt Kuchar,82,46.67,15,7
157,T155,T155,Blaine McCallister,75,46.67,15,7
158,T155,T155,Dicky Pride,51,46.67,15,7
159,T155,T155,Esteban Toledo,106,46.67,30,14
160,161,161,Michael Clark II,97,46.43,28,13
161,162,162,Garrett Willis,80,45.45,22,10
162,163,163,Carlos Franco,107,45.16,31,14
163,164,164,Mathew Goggin,64,45.0,20,9
164,T165,T165,Steve Elkington,82,44.44,18,8
165,T165,T165,Brian Henninger,66,44.44,18,8
166,T165,T165,Scott Simpson,61,44.44,18,8
167,T165,T165,Richard Zokol,53,44.44,18,8
168,T169,T169,Woody Austin,102,43.75,32,14
169,T169,T169,Sergio Garcia,79,43.75,16,7
170,T169,T169,Andrew Magee,91,43.75,16,7
171,T172,T172,Jess Daley,76,43.48,23,10
172,T172,T172,Tom Lehman,78,43.48,23,10
173,T174,T174,Ian Leggatt,97,42.86,14,6
174,T174,T174,Dennis Paulson,89,42.86,21,9
175,176,176,Greg Kraft,86,42.11,19,8
