,Career_Money_Leaders_RANK THIS WEEK,Career_Money_Leaders_RANK LAST WEEK,Career_Money_Leaders_PLAYER NAME,Career_Money_Leaders_MONEY
390,391,,Ian Leggatt,"$2,410,796"
391,392,,Dave Barr,"$2,404,793"
392,393,,Keith Clearwater,"$2,365,698"
393,394,,Mackenzie Hughes,"$2,355,553"
394,395,,Gabriel Hjertstedt,"$2,339,756"
395,396,,Gonzalo Fernandez-Castaño,"$2,334,771"
396,397,,Billy Ray Brown,"$2,330,389"
397,398,,Parker McLachlin,"$2,309,979"
398,399,,Mike Sullivan,"$2,301,255"
399,400,,Bryson DeChambeau,"$2,293,675"
400,401,,Byeong Hun An,"$2,291,686"
401,402,,Lennie Clements,"$2,280,766"
402,403,,Ed Fiori,"$2,270,198"
403,404,,Harold Varner III,"$2,259,299"
404,405,,Tom Weiskopf,"$2,241,687"
405,406,,David Gossett,"$2,234,484"
406,407,,Roger Maltbie,"$2,212,879"
407,408,,J.C. Snead,"$2,197,545"
408,409,,Robin Freeman,"$2,174,379"
409,410,,Derek Ernst,"$2,167,341"
410,411,,Ollie Schniederjans,"$2,164,361"
411,412,,Clarence Rose,"$2,155,380"
412,413,,Kelly Kraft,"$2,106,015"
413,414,,Andrew Loupe,"$2,095,316"
414,415,,Ian Baker-Finch,"$2,078,743"
415,416,,Marc Turnesa,"$2,075,845"
416,417,,Sam Saunders,"$2,040,402"
417,418,,John Adams,"$2,019,582"
418,419,,Larry Rinker,"$2,007,824"
419,420,,Mike Donald,"$1,970,260"
420,421,,John Peterson,"$1,947,234"
421,422,,Trevor Dodds,"$1,940,834"
422,423,,Jim Thorpe,"$1,935,566"
423,424,,Peter Malnati,"$1,928,811"
424,425,,Dave Rummells,"$1,909,430"
425,426,,David Graham,"$1,888,731"
426,427,,Søren Kjeldsen,"$1,879,647"
427,428,,Arnold Palmer,"$1,861,857"
428,429,,Mike Heinen,"$1,848,216"
429,430,,Richard Zokol,"$1,840,397"
430,431,,Ryan Armour,"$1,837,176"
431,432,,Mike Standly,"$1,834,597"
432,433,,Gary Player,"$1,834,482"
433,434,,Leonard Thompson,"$1,819,028"
434,435,,Mark Lye,"$1,800,654"
435,436,,George Burns,"$1,781,090"
436,437,,"David Berganio, Jr.","$1,766,499"
437,438,,Kelly Gibson,"$1,751,957"
438,439,,Morris Hatalsky,"$1,707,280"
439,440,,Bruce Fleisher,"$1,695,111"
440,441,,Michael Kim,"$1,682,743"
441,442,,Guy Boros,"$1,672,839"
442,443,,Michael Clark II,"$1,670,485"
443,444,,Kevin Tway,"$1,654,213"
444,445,,"Wes Short, Jr.","$1,652,656"
445,446,,Ted Schulz,"$1,645,215"
446,447,,Bob Murphy,"$1,642,330"
447,448,,Jerry Pate,"$1,634,246"
448,449,,Gary Koch,"$1,629,482"
449,450,,Tom Hoge,"$1,624,969"
450,451,,Lon Hinkle,"$1,607,691"
451,452,,Kenny Knox,"$1,607,180"
452,453,,Gene Littler,"$1,584,210"
453,454,,Jack Renner,"$1,579,090"
454,455,,Curt Byrum,"$1,576,535"
455,456,,Mark Hayes,"$1,555,739"
456,457,,Jim Colbert,"$1,553,136"
457,458,,Bob Eastwood,"$1,546,106"
458,459,,Keith Fergus,"$1,546,009"
459,460,,Derek Lamely,"$1,528,267"
460,461,,Buddy Gardner,"$1,491,943"
461,462,,Grayson Murray,"$1,468,728"
462,463,,Cody Gribble,"$1,438,381"
463,464,,Bobby Clampett,"$1,423,000"
464,465,,Billy Kratzert,"$1,396,819"
465,466,,Bill Rogers,"$1,384,710"
466,467,,Bruce Crampton,"$1,376,193"
467,468,,Andy North,"$1,365,530"
468,469,,Brett Stegmaier,"$1,357,746"
469,470,,C.T. Pan,"$1,332,706"
470,471,,Ed Dougherty,"$1,323,769"
471,472,,John Morse,"$1,311,273"
472,473,,Tom Sieckmann,"$1,310,647"
473,474,,Dave Stockton,"$1,303,281"
474,475,,Denis Watson,"$1,288,621"
475,476,,Al Geiberger,"$1,265,188"
476,477,,Brad Fritsch,"$1,234,454"
477,478,,Mark Hubbard,"$1,214,990"
478,479,,Danny Edwards,"$1,212,304"
479,480,,Charles Coody,"$1,187,762"
480,481,,Dave Eichelberger,"$1,186,505"
481,482,,Tony Sills,"$1,173,361"
482,483,,J.J. Spaun,"$1,142,911"
483,484,,Don January,"$1,140,925"
484,485,,Dick Mast,"$1,123,038"
485,486,,Ryan Blaum,"$1,088,395"
486,487,,John Inman,"$1,087,947"
487,488,,Gibby Gilbert,"$1,056,506"
488,489,,Will Claxton,"$1,055,852"
489,490,,Mac O'Grady,"$1,050,779"
490,491,,Rex Caldwell,"$1,043,403"
491,492,,Chi Chi Rodriguez,"$1,037,106"
492,493,,Lee Elder,"$1,020,514"
493,494,,Bobby Nichols,"$993,025"
494,495,,Barry Jaeckel,"$982,408"
495,496,,Brandon Hagy,"$971,565"
496,497,,Isao Aoki,"$960,571"
497,498,,Andre Stolz,"$942,647"
498,499,,Troy Kelly,"$926,099"
499,500,,Pat McGowan,"$915,577"
500,501,,Hiroshi Iwata,"$911,662"
501,502,,Bruce Devlin,"$907,069"
502,503,,Mark Carnevale,"$906,925"
503,504,,Mark Anderson,"$904,664"
504,505,,Richy Werenski,"$897,087"
505,506,,Jerry McGee,"$871,753"
506,507,,Dominic Bozzelli,"$868,519"
507,508,,Ed Sneed,"$860,268"
508,509,,Miguel Angel Carballo,"$858,603"
509,510,,Jonathan Randolph,"$847,798"
510,511,,Steven Alker,"$841,849"
511,512,,Bill Sander,"$823,428"
512,513,,Ron Streck,"$817,211"
513,514,,Trey Mullinax,"$807,776"
514,515,,Grier Jones,"$803,189"
515,516,,Lance Ten Broeck,"$790,347"
516,517,,Jerry Heard,"$780,746"
517,518,,Doug Sanders,"$772,993"
518,519,,Greg Twiggs,"$767,294"
519,520,,Frank Conner,"$750,733"
520,521,,Peter Oosterhuis,"$736,692"
521,522,,Joe Inman,"$729,249"
522,523,,Mike McCullough,"$682,511"
523,524,,Rod Curl,"$677,009"
524,525,,Stan Utley,"$674,546"
525,526,,Homero Blancas,"$671,251"
526,527,,J.T. Poston,"$662,565"
527,528,,Gary McCord,"$662,359"
528,529,,Seamus Power,"$646,180"
529,530,,Bob Goalby,"$645,013"
530,531,,Victor Regalado,"$628,557"
531,532,,T.C. Chen,"$616,303"
532,533,,Tyler Aldridge,"$609,829"
533,534,,Sung Joon Park,"$597,103"
534,535,,Max Homa,"$594,271"
535,536,,Dale Douglass,"$577,950"
536,537,,Sam Randolph,"$574,876"
537,538,,Mark Pfeil,"$573,387"
538,539,,Jim Dent,"$564,809"
539,540,,Sebastián Muñoz,"$563,900"
540,541,,Andrew Johnston,"$563,495"
541,542,,Bronson Burgoon,"$557,020"
542,543,,John Schroeder,"$546,569"
543,544,,Tim Norris,"$545,531"
544,545,,Mac McLendon,"$541,908"
545,546,,Rik Massengale,"$536,254"
546,547,,Bobby Cole,"$535,130"
547,548,,Forrest Fezler,"$527,325"
548,549,,Mike Morley,"$526,403"
549,550,,Rick Lamb,"$524,372"
550,551,,Ken Brown,"$507,919"
551,552,,Jim Nelford,"$485,111"
552,553,,Tom Jenkins,"$470,019"
553,554,,Julián Etulain,"$459,475"
554,555,,Bob Lunn,"$459,182"
555,556,,Mike Nicolette,"$448,037"
556,557,,Tom Shaw,"$434,756"
557,558,,Allen Miller,"$426,883"
558,559,,Phillip Hancock,"$425,154"
559,560,,Bobby Mitchell,"$421,938"
560,561,,Doug Ford,"$419,292"
561,562,,Larry Hinson,"$413,284"
562,563,,Bobby Wyatt,"$412,892"
563,564,,Wally Armstrong,"$406,269"
564,565,,Fred Marti,"$404,674"
565,566,,Terry Diehl,"$404,611"
566,567,,Dow Finsterwald,"$402,102"
567,568,,Ryan Brehm,"$396,258"
568,569,,Jim Benepe,"$395,214"
569,570,,John Fought,"$387,036"
570,571,,Greg Powers,"$386,086"
571,572,,Bob Smith,"$385,283"
572,573,,Bob Shearer,"$378,336"
573,574,,Billy Maxwell,"$375,648"
574,575,,Johnny Pott,"$371,396"
575,576,,Deane Beman,"$370,003"
576,577,,Joel Dahmen,"$357,858"
577,578,,R.H. Sikes,"$344,387"
578,579,,Tony Jacklin,"$336,530"
579,580,,Jim Wiechers,"$329,169"
580,581,,Lyn Lott,"$325,966"
581,582,,Jeff Mitchell,"$322,320"
582,583,,Pat Lindsey,"$318,777"
583,584,,Woody Blackburn,"$310,231"
584,585,,Jim Jamieson,"$306,618"
585,586,,Bob Dickson,"$296,640"
586,587,,Labron Harris,"$295,917"
587,588,,Ernie Gonzalez,"$275,820"
588,589,,DeWitt Weaver,"$273,435"
589,590,,Terry Dill,"$255,050"
590,591,,Lee Williams,"$240,441"
591,592,,Brian Campbell,"$237,537"
592,593,,Fred Wadsworth,"$235,449"
593,594,,Tommy Jacobs,"$232,720"
594,595,,Ron Cerrudo,"$228,199"
595,596,,Babe Hiskey,"$202,754"
596,597,,Dwight Nevil,"$199,935"
597,598,,Don Iverson,"$198,477"
598,599,,Nicholas Lindheim,"$197,756"
599,600,,Jack Newton,"$191,898"
600,601,,Brett Drewitt,"$184,388"
601,602,,Roy Pace,"$165,699"
602,603,,Marty Fleckman,"$162,141"
603,604,,Bob Byman,"$161,884"
604,605,,Bert Weaver,"$161,210"
605,606,,Pat Fitzsimons,"$153,542"
606,607,,Bunky Henry,"$153,499"
607,608,,Gary Groh,"$148,753"
608,609,,Rocky Thompson,"$146,391"
609,610,,Steve Spray,"$142,045"
610,611,,Randy Glover,"$123,531"
611,612,,Zack Sucher,"$120,749"
612,613,,Al Besselink,"$119,183"
613,614,,Steve Reid,"$110,441"
614,615,,Jim Ferree,"$106,895"
615,616,,Bob Toski,"$105,484"
616,617,,Bob McCallister,"$101,079"
617,618,,Tom Nieporte,"$94,555"
618,619,,Sam Adams,"$82,787"
619,620,,Richie Karl,"$61,566"
620,621,,Bill Johnston,"$50,707"
621,622,,Laurie Hammer,"$25,992"
622,623,,Al Johnston,"$24,099"
