,Consecutive_Par_5_Birdies_RANK THIS WEEK,Consecutive_Par_5_Birdies_RANK LAST WEEK,Consecutive_Par_5_Birdies_PLAYER NAME,Consecutive_Par_5_Birdies_EVENTS,Consecutive_Par_5_Birdies_NUMBER OF HOLES
0,1,1,Charles Howell III,32,13
1,2,2,Donnie Hammond,17,11
2,T3,T3,Chris DiMarco,29,10
3,T3,T3,Steve Flesch,32,10
4,T3,T3,Retief Goosen,15,10
5,T3,T3,John Huston,26,10
6,T3,T3,Steve Jones,24,10
7,T3,T3,Kenny Perry,27,10
8,T3,T3,Vijay Singh,28,10
9,T3,T3,David Toms,27,10
10,T3,T3,Tiger Woods,18,10
11,T12,T12,Jonathan Byrd,32,9
12,T12,T12,John Daly,21,9
13,T12,T12,Brad Faxon,25,9
14,T12,T12,Robin Freeman,27,9
15,T12,T12,Sergio Garcia,21,9
16,T12,T12,Matt Kuchar,27,9
17,T12,T12,Hank Kuehne,6,9
18,T12,T12,Ian Leggatt,29,9
19,T12,T12,Justin Leonard,26,9
20,T12,T12,Greg Norman,13,9
21,T12,T12,José María Olazábal,20,9
22,T12,T12,Jesper Parnevik,26,9
23,T12,T12,Dennis Paulson,30,9
24,T12,T12,David Peoples,30,9
25,T12,T12,Paul Stankowski,31,9
26,T12,T12,Steve Stricker,22,9
27,T12,T12,Brett Wetterich,32,9
28,T29,T29,Billy Andrade,31,8
29,T29,T29,Cameron Beckman,26,8
30,T29,T29,Jim Carter,29,8
31,T29,T29,José Coceres,16,8
32,T29,T29,Fred Couples,18,8
33,T29,T29,Glen Day,31,8
34,T29,T29,David Gossett,29,8
35,T29,T29,Jay Haas,24,8
36,T29,T29,Tim Herron,30,8
37,T29,T29,Jason Hill,24,8
38,T29,T29,Scott Hoch,21,8
39,T29,T29,Jerry Kelly,29,8
40,T29,T29,Neal Lancaster,31,8
41,T29,T29,Bob May,30,8
42,T29,T29,Scott McCarron,28,8
43,T29,T29,Shaun Micheel,30,8
44,T29,T29,Phil Mickelson,26,8
45,T29,T29,Geoff Ogilvy,27,8
46,T29,T29,Rory Sabbatini,23,8
47,T29,T29,John Senden,30,8
48,T29,T29,Joey Sindelar,32,8
49,T29,T29,Heath Slocum,32,8
50,T29,T29,Craig Stadler,22,8
51,T29,T29,Kenneth Staton,36,8
52,T29,T29,Bob Tway,28,8
53,T54,T54,Rich Beem,30,7
54,T54,T54,Notah Begay III,26,7
55,T54,T54,Mark Calcavecchia,25,7
56,T54,T54,Greg Chalmers,31,7
57,T54,T54,Barry Cheesman,1,7
58,T54,T54,K.J. Choi,27,7
59,T54,T54,John Cook,25,7
60,T54,T54,Robert Damron,28,7
61,T54,T54,Carlos Franco,31,7
62,T54,T54,Fred Funk,29,7
63,T54,T54,Jeff Gove,30,7
64,T54,T54,Brandt Jobe,28,7
65,T54,T54,Andrew Magee,28,7
66,T54,T54,Len Mattiace,28,7
67,T54,T54,Bryce Molder,22,7
68,T54,T54,Deane Pappas,34,7
69,T54,T54,Tim Petrovic,31,7
70,T54,T54,Nick Price,18,7
71,T54,T54,Phillip Price,7,7
72,T54,T54,Brett Quigley,32,7
73,T54,T54,Gene Sauers,11,7
74,T54,T54,Tom Scherrer,34,7
75,T54,T54,Adam Scott,10,7
76,T54,T54,Chris Smith,30,7
77,T54,T54,Kirk Triplett,25,7
78,T54,T54,Duffy Waldorf,27,7
79,T54,T54,Boo Weekley,24,7
80,T54,T54,Mike Weir,25,7
81,T54,T54,Willie Wood,16,7
82,T83,T83,Michael Allen,29,6
83,T83,T83,Robert Allenby,27,6
84,T83,T83,Stephen Ames,28,6
85,T83,T83,Briny Baird,33,6
86,T83,T83,Doug Barron,6,6
87,T83,T83,Brian Bateman,31,6
88,T83,T83,Jeff Brehaut,29,6
89,T83,T83,Bob Burns,30,6
90,T83,T83,Ángel Cabrera,13,6
91,T83,T83,Tim Clark,23,6
92,T83,T83,Ben Crane,30,6
93,T83,T83,David Duval,24,6
94,T83,T83,Brad Elder,26,6
95,T83,T83,Dan Forsman,25,6
96,T83,T83,David Frost,29,6
97,T83,T83,Edward Fryatt,34,6
98,T83,T83,Robert Gamez,21,6
99,T83,T83,Brian Gay,34,6
100,T83,T83,Kelly Gibson,14,6
101,T83,T83,Mathew Goggin,20,6
102,T83,T83,Paul Goydos,20,6
103,T83,T83,Dudley Hart,26,6
104,T83,T83,Billy Harvey,1,6
105,T83,T83,Mike Heinen,15,6
106,T83,T83,Bob Heintz,28,6
107,T83,T83,Tripp Isenhour,21,6
108,T83,T83,Peter Jacobsen,21,6
109,T83,T83,Lee Janzen,29,6
110,T83,T83,J.L. Lewis,31,6
111,T83,T83,Frank Lickliter II,30,6
112,T83,T83,Peter Lonard,24,6
113,T83,T83,Michael Long,27,6
114,T83,T83,Davis Love III,26,6
115,T83,T83,Steve Lowery,28,6
116,T83,T83,Billy Mayfair,31,6
117,T83,T83,Frank Nobilo,30,6
118,T83,T83,Rod Pampling,29,6
119,T83,T83,Carl Paulson,28,6
120,T83,T83,Corey Pavin,24,6
121,T83,T83,Tom Pernice Jr.,31,6
122,T83,T83,Dan Pohl,3,6
123,T83,T83,Jeff Sluman,32,6
124,T83,T83,Jerry Smith,33,6
125,T83,T83,Hidemichi Tanaka,31,6
126,T83,T83,Phil Tataurangi,25,6
127,T83,T83,Tommy Tolles,20,6
128,T83,T83,Scott Verplank,26,6
129,T83,T83,Jay Williamson,30,6
130,T83,T83,Garrett Willis,29,6
131,T132,T132,Steve Allan,30,5
132,T132,T132,Fulton Allem,26,5
133,T132,T132,Stuart Appleby,28,5
134,T132,T132,Woody Austin,36,5
135,T132,T132,Pat Bates,29,5
136,T132,T132,Chip Beck,3,5
137,T132,T132,Brad Bell,1,5
138,T132,T132,Thomas Bjørn,9,5
139,T132,T132,Mark Brooks,32,5
140,T132,T132,Olin Browne,33,5
141,T132,T132,Rodney Butcher,1,5
142,T132,T132,Tom Byrum,23,5
143,T132,T132,Chad Campbell,34,5
144,T132,T132,Brandel Chamblee,30,5
145,T132,T132,Stewart Cink,27,5
146,T132,T132,Darren Clarke,11,5
147,T132,T132,Paul Claxton,29,5
148,T132,T132,Russ Cochran,24,5
149,T132,T132,Jess Daley,27,5
150,T132,T132,Luke Donald,30,5
151,T132,T132,Joe Durant,28,5
152,T132,T132,Joel Edwards,28,5
153,T132,T132,Steve Elkington,23,5
154,T132,T132,Ernie Els,18,5
155,T132,T132,Bob Estes,26,5
156,T132,T132,Harrison Frazar,28,5
157,T132,T132,Stephen Gangluff,27,5
158,T132,T132,Brent Geiberger,29,5
159,T132,T132,J.P. Hayes,24,5
160,T132,T132,Nolan Henke,3,5
161,T132,T132,Brian Henninger,20,5
162,T132,T132,J.J. Henry,34,5
163,T132,T132,Eduardo Herrera,23,5
164,T132,T132,Glen Hnatiuk,28,5
165,T132,T132,Mike Hulbert,20,5
166,T132,T132,Per-Ulrik Johansson,27,5
167,T132,T132,Kent Jones,33,5
168,T132,T132,Jonathan Kaye,27,5
169,T132,T132,Bernhard Langer,16,5
170,T132,T132,Franklin Langham,25,5
171,T132,T132,Brad Lardon,23,5
172,T132,T132,Stephen Leaney,2,5
173,T132,T132,Tom Lehman,22,5
174,T132,T132,Jeff Maggert,27,5
175,T132,T132,Shigeki Maruyama,24,5
176,T132,T132,Jim McGovern,16,5
177,T132,T132,Rocco Mediate,23,5
178,T132,T132,Peter O'Malley,6,5
179,T132,T132,Mark O'Meara,24,5
180,T132,T132,Brenden Pappas,25,5
181,T132,T132,Pat Perez,30,5
182,T132,T132,Craig Perks,28,5
183,T132,T132,Chris Riley,28,5
184,T132,T132,John Rollins,34,5
185,T132,T132,Justin Rose,4,5
186,T132,T132,Dave Rummells,4,5
187,T132,T132,Brent Schwarzrock,9,5
188,T132,T132,Steve Scott,3,5
189,T132,T132,Mike Sposa,34,5
190,T132,T132,Kevin Sutherland,28,5
191,T132,T132,Esteban Toledo,32,5
192,T132,T132,Ted Tryba,9,5
193,T132,T132,Ty Tryon,6,5
194,T132,T132,Bo Van Pelt,28,5
195,T132,T132,Grant Waite,31,5
196,T132,T132,D.A. Weibring,10,5
197,T132,T132,Lee Westwood,9,5
198,T132,T132,Kaname Yokoo,28,5
199,T200,T200,Tommy Armour III,30,4
200,T200,T200,Paul Azinger,20,4
201,T200,T200,Aaron Baddeley,3,4
202,T200,T200,Craig Barlow,22,4
203,T200,T200,Todd Barranger,1,4
204,T200,T200,"David Berganio, Jr.",30,4
205,T200,T200,Ronnie Black,12,4
206,T200,T200,Jay Don Blake,34,4
207,T200,T200,Guy Boros,11,4
208,T200,T200,Bart Bryant,20,4
209,T200,T200,Brad Bryant,5,4
210,T200,T200,Paul Casey,9,4
211,T200,T200,Brian Claar,9,4
212,T200,T200,Michael Clark II,33,4
213,T200,T200,Bubba Dickerson,10,4
214,T200,T200,Todd Doohan,1,4
215,T200,T200,Scott Dunlap,30,4
216,T200,T200,David Edwards,11,4
217,T200,T200,Niclas Fasth,9,4
218,T200,T200,Jim Furyk,25,4
219,T200,T200,"Jim Gallagher, Jr.",15,4
220,T200,T200,Jeff Gallagher,15,4
221,T200,T200,Bill Glasson,13,4
222,T200,T200,Matt Gogel,25,4
223,T200,T200,Paul Gow,35,4
224,T200,T200,Scott Gump,8,4
225,T200,T200,Soren Hansen,4,4
226,T200,T200,Gabriel Hjertstedt,17,4
227,T200,T200,Bradley Hughes,22,4
228,T200,T200,Kevin Johnson,1,4
229,T200,T200,Pete Jordan,30,4
230,T200,T200,Skip Kendall,31,4
231,T200,T200,Cliff Kresge,2,4
232,T200,T200,Blaine McCallister,27,4
233,T200,T200,Ken McDonald,1,4
234,T200,T200,Graeme McDowell,3,4
235,T200,T200,Spike McRoy,25,4
236,T200,T200,Katsumasa Miyamoto,2,4
237,T200,T200,Larry Mize,10,4
238,T200,T200,David Morland IV,21,4
239,T200,T200,Michael Muehr,27,4
