,Consecutive_Sand_Saves_RANK THIS WEEK,Consecutive_Sand_Saves_RANK LAST WEEK,Consecutive_Sand_Saves_PLAYER NAME,Consecutive_Sand_Saves_EVENTS,Consecutive_Sand_Saves_STREAK,Consecutive_Sand_Saves_CURRENT STREAK,Consecutive_Sand_Saves_ROUND,Consecutive_Sand_Saves_HOLE,Consecutive_Sand_Saves_YEAR/TOURN#
107,T101,T101,"David Berganio, Jr.",30,6,2.0,2,16,2002400
108,T101,T101,Don Berry,1,6,6.0,1,4,2002350
109,T101,T101,Bob Burns,30,6,2.0,2,3,2002460
110,T101,T101,Tom Byrum,23,6,,2,11,2002060
111,T101,T101,Brandel Chamblee,30,6,2.0,1,1,2002380
112,T101,T101,Brian Claar,9,6,,4,15,2002320
113,T101,T101,John Cook,25,6,,1,4,2002220
114,T101,T101,Wayne DeFrancesco,5,6,2.0,1,3,2002180
115,T101,T101,Luke Donald,30,6,,4,13,2002150
116,T101,T101,James Driscoll,6,6,,4,7,2002300
117,T101,T101,Ken Duke,4,6,2.0,2,16,2002420
118,T101,T101,David Duval,24,6,2.0,2,14,2002260
119,T101,T101,Brad Elder,26,6,,1,10,2002280
120,T101,T101,Ernie Els,18,6,,1,15,2002250
121,T101,T101,Carlos Franco,31,6,,2,17,2002020
122,T101,T101,Retief Goosen,15,6,,2,2,2002160
123,T101,T101,David Gossett,29,6,,2,16,2002220
124,T101,T101,Paul Gow,35,6,,4,1,2002430
125,T101,T101,Paul Goydos,20,6,1.0,1,15,2002340
126,T101,T101,J.J. Henry,34,6,1.0,1,8,2002350
127,T101,T101,David Howser,3,6,2.0,2,8,2002270
128,T101,T101,Per-Ulrik Johansson,27,6,1.0,1,4,2002200
129,T101,T101,Steve Jones,24,6,,1,6,2002480
130,T101,T101,Jonathan Kaye,27,6,1.0,2,3,2002170
131,T101,T101,Jerry Kelly,29,6,,2,9,2002220
132,T101,T101,Greg Kraft,31,6,1.0,2,18,2002050
133,T101,T101,Ian Leggatt,29,6,,4,4,2002400
134,T101,T101,Monty Leong,3,6,,3,1,2002030
135,T101,T101,J.L. Lewis,31,6,1.0,4,1,2002110
136,T101,T101,Andrew Magee,28,6,,3,18,2002220
137,T101,T101,Jeff Maggert,27,6,2.0,3,14,2002030
138,T101,T101,Bob May,30,6,1.0,1,4,2002040
139,T101,T101,Blaine McCallister,27,6,,1,11,2002020
140,T101,T101,Scott McCarron,28,6,1.0,1,17,2002410
141,T101,T101,Rocco Mediate,23,6,,2,14,2002410
142,T101,T101,Phil Mickelson,26,6,,1,9,2002240
143,T101,T101,Michael Muehr,27,6,1.0,1,14,2002280
144,T101,T101,Gary Nicklaus,26,6,,1,9,2002320
145,T101,T101,Mark O'Meara,24,6,,1,4,2002250
146,T101,T101,Kenny Perry,27,6,1.0,1,16,2002120
147,T101,T101,Chris Riley,28,6,,3,4,2002060
148,T101,T101,Rory Sabbatini,23,6,4.0,1,15,2002060
149,T101,T101,Jeff Sluman,32,6,4.0,2,5,2002260
150,T101,T101,Craig Stadler,22,6,,1,18,2002030
151,T101,T101,Kenneth Staton,36,6,6.0,4,2,2002480
152,T101,T101,Kevin Sutherland,28,6,1.0,3,9,2002140
153,T101,T101,Bob Tway,28,6,,4,5,2002430
154,T101,T101,Scott Verplank,26,6,,4,17,2002170
155,T101,T101,Jay Williamson,30,6,4.0,2,15,2002390
156,T101,T101,Tiger Woods,18,6,1.0,1,16,2002410
157,T101,T101,Richard Zokol,20,6,1.0,3,12,2002020
158,T159,T159,Stephen Ames,28,5,,2,17,2002120
159,T159,T159,Craig Barlow,22,5,,4,15,2002340
160,T159,T159,Pat Bates,29,5,,4,2,2002390
161,T159,T159,Notah Begay III,26,5,,4,9,2002280
162,T159,T159,Guy Boros,11,5,1.0,1,10,2002050
163,T159,T159,Olin Browne,33,5,1.0,3,13,2002220
164,T159,T159,Chad Campbell,34,5,4.0,1,5,2002470
165,T159,T159,Jim Carter,29,5,2.0,3,13,2002180
166,T159,T159,Michael Clark II,33,5,,3,16,2002460
167,T159,T159,Erik Compton,5,5,4.0,3,17,2002100
168,T159,T159,Fred Couples,18,5,2.0,3,7,2002340
169,T159,T159,Jess Daley,27,5,3.0,3,13,2002400
170,T159,T159,Robert Damron,28,5,,1,12,2002170
171,T159,T159,Bubba Dickerson,10,5,,3,6,2002220
172,T159,T159,Danny Ellis,17,5,,1,17,2002090
173,T159,T159,Todd Fischer,1,5,5.0,4,12,2002050
174,T159,T159,Fred Funk,29,5,3.0,1,17,2002180
175,T159,T159,"Jim Gallagher, Jr.",15,5,1.0,1,12,2002450
176,T159,T159,Jeff Gallagher,15,5,,2,5,2002290
177,T159,T159,Robert Gamez,21,5,,2,10,2002280
178,T159,T159,Tom Gillis,2,5,,3,10,2002340
179,T159,T159,Mathew Goggin,20,5,,4,16,2002400
180,T159,T159,Ricardo Gonzalez,4,5,,2,6,2002360
181,T159,T159,Soren Hansen,4,5,,2,14,2002410
182,T159,T159,J.P. Hayes,24,5,,2,7,2002370
183,T159,T159,Gabriel Hjertstedt,17,5,1.0,2,7,2002260
184,T159,T159,Bradley Hughes,22,5,1.0,1,13,2002420
185,T159,T159,Mike Hulbert,20,5,1.0,1,5,2002260
186,T159,T159,Pete Jordan,30,5,2.0,1,5,2002040
187,T159,T159,Neal Lancaster,31,5,,1,1,2002390
188,T159,T159,Brad Lardon,23,5,,2,5,2002250
189,T159,T159,Frank Lickliter II,30,5,,5,15,2002460
190,T159,T159,Peter Lonard,24,5,,1,1,2002210
191,T159,T159,Shaun Micheel,30,5,,3,1,2002380
192,T159,T159,Andy Miller,2,5,,2,18,2002250
193,T159,T159,David Morland IV,21,5,1.0,1,17,2002380
194,T159,T159,Frank Nobilo,30,5,,2,17,2002340
195,T159,T159,Jesper Parnevik,26,5,3.0,3,6,2002050
196,T159,T159,Tim Petrovic,31,5,,2,6,2002280
197,T159,T159,Dicky Pride,16,5,1.0,3,2,2002050
198,T159,T159,John Senden,30,5,1.0,1,16,2002200
199,T159,T159,Scott Simpson,25,5,5.0,2,2,2002480
200,T159,T159,Joey Sindelar,32,5,2.0,2,14,2002470
201,T159,T159,Mike Springer,12,5,1.0,2,13,2002380
202,T159,T159,David Sutherland,11,5,,1,17,2002110
203,T159,T159,Hal Sutton,26,5,,2,2,2002270
204,T159,T159,Duffy Waldorf,27,5,1.0,1,2,2002020
205,T159,T159,Charlie Wi,1,5,,2,10,2002360
206,T159,T159,Mark Wiebe,11,5,1.0,1,6,2002200
207,T159,T159,Garrett Willis,29,5,,1,5,2002270
208,T159,T159,Kaname Yokoo,28,5,,2,1,2002220
209,T210,T210,Carl Alexander,1,4,4.0,1,9,2002240
210,T210,T210,Doug Barron,6,4,1.0,3,12,2002060
211,T210,T210,Andy Bean,6,4,,1,12,2002270
212,T210,T210,Chip Beck,3,4,4.0,2,6,2002280
213,T210,T210,Brad Benkey,1,4,4.0,1,14,2002060
214,T210,T210,Thomas Bjørn,9,4,2.0,3,8,2002360
215,T210,T210,Jeff Brehaut,29,4,,4,4,2002460
216,T210,T210,Bart Bryant,20,4,1.0,2,5,2002470
217,T210,T210,Ángel Cabrera,13,4,,3,13,2002360
218,T210,T210,Michael Campbell,11,4,1.0,1,2,2002240
219,T210,T210,Paul Casey,9,4,,3,8,2002090
220,T210,T210,Russ Cochran,24,4,,2,2,2002340
221,T210,T210,Charles Coody,1,4,,1,4,2002160
222,T210,T210,Ben Crenshaw,2,4,,2,10,2002160
223,T210,T210,Jay Delsing,6,4,,2,15,2002320
224,T210,T210,David Edwards,11,4,2.0,3,5,2002270
225,T210,T210,"John Engler, Jr.",1,4,,1,14,2002170
226,T210,T210,Ed Fiori,6,4,2.0,2,14,2002140
227,T210,T210,Robin Freeman,27,4,1.0,1,4,2002290
228,T210,T210,Stephen Gangluff,27,4,,2,4,2002370
229,T210,T210,Kelly Gibson,14,4,,2,7,2002300
230,T210,T210,Eduardo Herrera,23,4,1.0,2,1,2002430
231,T210,T210,Glen Hnatiuk,28,4,1.0,2,15,2002470
232,T210,T210,Charles Howell III,32,4,2.0,4,5,2002470
233,T210,T210,Stu Ingraham,1,4,1.0,1,6,2002400
234,T210,T210,Toshi Izawa,7,4,2.0,3,6,2002350
235,T210,T210,Peter Jacobsen,21,4,2.0,3,7,2002320
236,T210,T210,Robert Karlsson,2,4,,2,15,2002250
237,T210,T210,Tom Kite,5,4,1.0,2,1,2002250
238,T210,T210,Gary Koch,1,4,,1,14,2002120
239,T210,T210,Hank Kuehne,6,4,2.0,4,12,2002300
240,T210,T210,Franklin Langham,25,4,1.0,3,17,2002370
241,T210,T210,Paul Lawrie,8,4,,4,15,2002360
242,T210,T210,Tom Lehman,22,4,,3,16,2002210
243,T210,T210,Thomas Levet,3,4,,3,3,2002250
244,T210,T210,Roger Maltbie,2,4,,1,1,2002050
245,T210,T210,Paul McGinley,10,4,1.0,2,4,2002120
246,T210,T210,Spike McRoy,25,4,4.0,2,18,2002480
247,T210,T210,Katsumasa Miyamoto,2,4,,1,9,2002020
248,T210,T210,Larry Mize,10,4,2.0,1,7,2002280
249,T210,T210,Ryan Moore,1,4,,1,2,2002250
250,T210,T210,Steve Pate,21,4,,2,7,2002370
251,T210,T210,Carl Paulson,28,4,2.0,1,9,2002340
252,T210,T210,Matt Peterson,27,4,,2,7,2002290
253,T210,T210,Carl Pettersson,3,4,,2,1,2002410
254,T210,T210,Nobuhito Sato,1,4,1.0,1,17,2002360
255,T210,T210,Gene Sauers,11,4,1.0,2,13,2002380
256,T210,T210,Brent Schwarzrock,9,4,,4,12,2002050
257,T210,T210,Adam Scott,10,4,,1,16,2002150
258,T210,T210,Chris Smith,30,4,2.0,2,12,2002100
259,T210,T210,Jerry Smith,33,4,,2,1,2002200
260,T210,T210,Tony Soerries,1,4,,1,16,2002250
261,T210,T210,Steve Stricker,22,4,,3,13,2002250
262,T210,T210,Hidemichi Tanaka,31,4,1.0,4,14,2002390
263,T210,T210,Phil Tataurangi,25,4,1.0,2,17,2002430
264,T210,T210,Mario Tiziani,3,4,,2,11,2002290
265,T210,T210,Tommy Tolles,20,4,,1,10,2002490
266,T210,T210,Ted Tryba,9,4,,4,14,2002270
267,T210,T210,Ty Tryon,6,4,1.0,2,6,2002040
268,T210,T210,Bo Van Pelt,28,4,3.0,4,17,2002430
269,T210,T210,Scott Watkins,1,4,4.0,4,16,2002090
270,T210,T210,Tom Watson,4,4,3.0,1,12,2002210
271,T210,T210,Boo Weekley,24,4,,1,5,2002020
272,T210,T210,D.A. Weibring,10,4,2.0,3,1,2002290
273,T210,T210,Kevin Wentworth,4,4,1.0,1,1,2002050
274,T210,T210,Casey Wittenberg,2,4,4.0,2,2,2002270
275,T276,T276,Richard Ainley,1,3,3.0,1,15,2002340
276,T276,T276,Ronnie Black,12,3,3.0,1,17,2002420
277,T276,T276,David Bolton,1,3,1.0,1,12,2002380
278,T276,T276,Brad Bryant,5,3,2.0,2,7,2002320
279,T276,T276,Mark Carnevale,5,3,3.0,2,6,2002420
280,T276,T276,Nick Cassini,3,3,3.0,2,10,2002420
281,T276,T276,Barry Cheesman,1,3,,2,8,2002300
282,T276,T276,Keith Clearwater,7,3,,1,12,2002050
283,T276,T276,Bobby Cochran,1,3,3.0,1,5,2002270
284,T276,T276,Burke Cromer,1,3,1.0,1,6,2002180
285,T276,T276,John Daly,21,3,,1,8,2002350
286,T276,T276,Barry Evans,1,3,,2,4,2002350
287,T276,T276,Brad Fabel,7,3,1.0,2,7,2002320
288,T276,T276,Nick Faldo,5,3,,3,1,2002350
289,T276,T276,Sean Farren,1,3,3.0,1,6,2002350
290,T276,T276,Niclas Fasth,9,3,,4,6,2002360
291,T276,T276,Frank Ferguson,1,3,3.0,1,15,2002230
292,T276,T276,Tim Fleming,1,3,,2,2,2002350
293,T276,T276,Raymond Floyd,2,3,1.0,1,10,2002160
294,T276,T276,Pierre Fulke,4,3,,3,13,2002360
295,T276,T276,Derek Gillespie,2,3,1.0,1,14,2002390
296,T276,T276,Bill Glasson,13,3,,1,17,2002400
297,T276,T276,Don Gliha,1,3,,1,1,2002260
298,T276,T276,Wayne Grady,5,3,3.0,1,15,2002320
299,T276,T276,Scott Gump,8,3,,1,13,2002300
300,T276,T276,Jerry Haas,1,3,,1,7,2002250
301,T276,T276,Gary Hallberg,3,3,3.0,2,12,2002320
302,T276,T276,Anders Hansen,4,3,3.0,3,17,2002410
303,T276,T276,Buddy Harston,1,3,3.0,2,3,2002350
304,T276,T276,Mike Heinen,15,3,,1,13,2002450
305,T276,T276,Jason Hill,24,3,,2,12,2002390
306,T276,T276,Thongchai Jaidee,2,3,2.0,3,3,2002410
307,T276,T276,Jeff Julian,7,3,,1,6,2002150
308,T276,T276,Shingo Katayama,8,3,1.0,2,5,2002160
309,T276,T276,Jeff Kern,1,3,,1,11,2002090
310,T276,T276,Nicholas Lawrence,1,3,3.0,2,9,2002360
311,T276,T276,Scott Laycock,5,3,3.0,4,3,2002410
312,T276,T276,Stephen Leaney,2,3,2.0,1,6,2002410
313,T276,T276,Han Lee,1,3,1.0,2,13,2002090
314,T276,T276,John Lieber,1,3,,2,16,2002060
315,T276,T276,Sandy Lyle,9,3,,1,13,2002430
316,T276,T276,Graeme McDowell,3,3,,4,6,2002360
317,T276,T276,John Morse,8,3,,1,7,2002420
318,T276,T276,Sean Murphy,2,3,,2,13,2002270
319,T276,T276,Jack Nicklaus,1,3,1.0,1,7,2002220
320,T276,T276,Joe Ogilvie,20,3,1.0,2,3,2002270
321,T276,T276,Phillip Price,7,3,,2,17,2002350
322,T276,T276,Larry Rinker,5,3,3.0,1,11,2002430
323,T276,T276,David Roesch,1,3,1.0,1,5,2002290
324,T276,T276,Eduardo Romero,4,3,,3,18,2002360
325,T276,T276,Justin Rose,4,3,1.0,1,5,2002360
326,T276,T276,Todd Rose,1,3,3.0,2,7,2002250
327,T276,T276,Jeff Roth,1,3,,1,10,2002340
328,T276,T276,Doug Sanders,1,3,1.0,1,14,2002030
329,T276,T276,Mike Standly,11,3,,2,12,2002380
330,T276,T276,Iain Steel,1,3,,3,7,2002390
331,T276,T276,Rick Stimmel,2,3,,1,5,2002400
332,T276,T276,"Dave Stockton, Jr.",4,3,1.0,2,17,2002030
333,T276,T276,Curtis Strange,11,3,1.0,1,18,2002480
334,T276,T276,Toru Taniguchi,8,3,2.0,4,8,2002220
335,T276,T276,Dave Tentis,1,3,,4,2,2002350
336,T276,T276,Chris Tucker,1,3,3.0,1,5,2002180
337,T276,T276,Mark Warman,1,3,3.0,2,15,2002060
338,T276,T276,Ian Woosnam,3,3,,1,7,2002160
339,T276,T276,Bruce Zabriski,1,3,3.0,2,12,2002350
340,T341,T341,JC Anderson,1,2,2.0,3,11,2002200
341,T341,T341,Aaron Baddeley,3,2,,2,5,2002380
342,T341,T341,Dave Barr,5,2,2.0,2,17,2002430
343,T341,T341,Jim Benepe,4,2,1.0,1,12,2002320
344,T341,T341,James Blair,1,2,,1,3,2002350
345,T341,T341,Craig Bowden,2,2,,1,7,2002300
346,T341,T341,Bob Boyd,1,2,2.0,2,6,2002170
347,T341,T341,Michael Bradley,7,2,,1,14,2002420
348,T341,T341,Sebastian Branger,1,2,,1,2,2002110
349,T341,T341,Scott Brauer,1,2,2.0,2,8,2002320
350,T341,T341,Billy Ray Brown,2,2,2.0,1,8,2002200
351,T341,T341,Curt Byrum,2,2,2.0,2,6,2002320
352,T341,T341,Mike Capone,1,2,2.0,2,15,2002110
353,T341,T341,Jason Caron,1,2,1.0,2,15,2002250
354,T341,T341,Keoke Cotner,1,2,2.0,2,9,2002020
355,T341,T341,Richie Coughlan,5,2,1.0,1,11,2002180
356,T341,T341,John Paul Curley,1,2,1.0,1,18,2002230
357,T341,T341,Barry Dear,1,2,2.0,1,9,2002400
358,T341,T341,Tobias Dier,1,2,,1,15,2002360
359,T341,T341,Cameron Doan,1,2,,1,5,2002200
360,T341,T341,Frank Dobbs,1,2,,1,17,2002100
361,T341,T341,Mike Donald,3,2,1.0,1,2,2002450
362,T341,T341,Greg Enholm,1,2,2.0,1,13,2002090
363,T341,T341,Gary Evans,2,2,1.0,1,14,2002410
364,T341,T341,Mike Evans,1,2,,1,16,2002320
365,T341,T341,Jack Ferenz,1,2,,1,14,2002420
366,T341,T341,Keith Fergus,2,2,,1,12,2002030
367,T341,T341,Bob Friend,1,2,,1,10,2002060
368,T341,T341,Hiroyuki Fujita,1,2,2.0,4,1,2002020
369,T341,T341,Keiichiro Fukabori,2,2,,1,16,2002020
370,T341,T341,Mike Gilmore,1,2,,2,3,2002350
371,T341,T341,Lucas Glover,6,2,,4,7,2002290
372,T341,T341,Chris Gray,1,2,1.0,2,2,2002400
373,T341,T341,Ken Green,4,2,,2,9,2002380
374,T341,T341,Jimmy Green,2,2,,1,13,2002300
375,T341,T341,Joe Gutterman,2,2,,1,12,2002420
376,T341,T341,Rick Hartmann,2,2,,2,1,2002350
377,T341,T341,Billy Harvey,1,2,1.0,1,10,2002460
378,T341,T341,Steve Haskins,1,2,,1,3,2002250
379,T341,T341,Mark Hayes,1,2,2.0,4,15,2002030
380,T341,T341,David Hearn,2,2,2.0,2,9,2002390
381,T341,T341,Michael Henderson,1,2,2.0,2,5,2002100
382,T341,T341,Nolan Henke,3,2,,1,8,2002300
383,T341,T341,Kip Henley,1,2,2.0,2,8,2002270
384,T341,T341,Kyle Hougham,1,2,,1,11,2002320
385,T341,T341,Tomohiro Kondo,1,2,2.0,2,2,2002020
386,T341,T341,Cliff Kresge,2,2,2.0,2,8,2002320
387,T341,T341,Kenichi Kuboya,2,2,,3,14,2002410
388,T341,T341,Doug LaCrosse,1,2,1.0,1,1,2002420
389,T341,T341,Eddy Lee,1,2,,1,1,2002070
390,T341,T341,Rick Leibovich,1,2,,1,14,2002050
391,T341,T341,Bob Lohr,2,2,2.0,2,16,2002420
392,T341,T341,Daniel McEachern,1,2,2.0,2,17,2002420
393,T341,T341,Pat McGowan,1,2,1.0,1,12,2002300
394,T341,T341,George McNeill,1,2,1.0,1,9,2002250
395,T341,T341,Aaron Meeks,1,2,1.0,1,4,2002290
396,T341,T341,Matt Mocniak,2,2,,1,2,2002100
397,T341,T341,Patrick Moore,1,2,,2,15,2002490
398,T341,T341,Alan Morin,1,2,2.0,2,4,2002350
399,T341,T341,Fraser Mulholland,1,2,,1,6,2002380
400,T341,T341,Peter O'Malley,6,2,2.0,4,6,2002410
401,T341,T341,Jonathan Ota,1,2,,2,2,2002020
402,T341,T341,Arnold Palmer,3,2,2.0,1,7,2002160
403,T341,T341,Chris Patton,1,2,2.0,1,16,2002420
404,T341,T341,Chris Perry,5,2,,1,6,2002290
405,T341,T341,Gary Player,1,2,2.0,1,18,2002160
406,T341,T341,Dan Pohl,3,2,,1,2,2002300
407,T341,T341,Bill Porter,1,2,,1,6,2002350
408,T341,T341,Dave Rummells,4,2,1.0,1,18,2002420
409,T341,T341,Andy Sanders,1,2,2.0,2,2,2002250
410,T341,T341,Steve Scott,3,2,,1,17,2002390
411,T341,T341,Patrick Sheehan,1,2,,1,18,2002150
412,T341,T341,Steve Shriver,1,2,2.0,2,12,2002070
413,T341,T341,Jeev Milkha Singh,1,2,2.0,4,16,2002250
414,T341,T341,Mark Slawter,1,2,2.0,2,8,2002180
415,T341,T341,Dave Spengler,1,2,2.0,1,6,2002290
416,T341,T341,Whit Staples,3,2,2.0,1,7,2002300
417,T341,T341,Craig Stevens,2,2,,2,3,2002350
418,T341,T341,Bud Still,1,2,2.0,1,16,2002270
419,T341,T341,Chip Sullivan,1,2,,4,10,2002450
420,T341,T341,Nevin Sutcliffe,1,2,2.0,2,1,2002100
421,T341,T341,Jay Synkelma,2,2,,2,14,2002040
422,T341,T341,Robert Thompson,2,2,2.0,2,13,2002350
423,T341,T341,Jon Turcott,1,2,,3,16,2002290
424,T341,T341,Jay Turcsik,1,2,,1,7,2002300
425,T341,T341,Jean Van de Velde,1,2,,3,9,2002250
426,T341,T341,O.D. Vincent,1,2,1.0,1,7,2002040
427,T341,T341,Kevin Warrick,1,2,2.0,4,16,2002250
428,T341,T341,Doug Weaver,1,2,2.0,1,14,2002170
429,T341,T341,Tim Weinhart,1,2,,1,12,2002350
430,T341,T341,Lee Westwood,9,2,2.0,4,9,2002360
431,T341,T341,Mark Wurtz,3,2,,4,10,2002370
432,T341,T341,Shinichi Yokota,1,2,,1,15,2002020
433,T341,T341,Fuzzy Zoeller,2,2,,1,3,2002350
434,T435,T435,Tommy Aaron,1,1,,2,15,2002160
435,T435,T435,Bob Ackerman,1,1,,2,6,2002340
436,T435,T435,Jeremy Anderson,1,1,,2,8,2002460
437,T435,T435,Arjun Atwal,1,1,,1,12,2002260
438,T435,T435,Greg Avant,1,1,,1,4,2002040
439,T435,T435,Seve Ballesteros,1,1,1.0,2,12,2002160
440,T435,T435,Ricky Barnes,1,1,,2,6,2002250
