,Best_Sub-Par_Rounds_Streak_RANK THIS WEEK,Best_Sub-Par_Rounds_Streak_RANK LAST WEEK,Best_Sub-Par_Rounds_Streak_PLAYER NAME,Best_Sub-Par_Rounds_Streak_CAREER BEST STREAK,Best_Sub-Par_Rounds_Streak_BEST YTD STREAK,Best_Sub-Par_Rounds_Streak_CURRENT STREAK
0,1,1,Jeff Sluman,23,8.0,
1,T2,T2,Fred Couples,22,7.0,
2,T2,T2,Scott McCarron,22,9.0,
3,4,4,Bob Estes,21,15.0,
4,T5,T5,Stuart Appleby,20,20.0,
5,T5,T5,Jay Don Blake,20,11.0,
6,T5,T5,Joey Sindelar,20,12.0,
7,T8,T8,Joe Durant,19,6.0,
8,T8,T8,Jesper Parnevik,19,4.0,
9,T8,T8,Dan Pohl,19,4.0,
10,T11,T11,Glen Day,18,12.0,
11,T11,T11,Chris DiMarco,18,15.0,
12,T11,T11,Charles Howell III,18,18.0,
13,T14,T14,Ronnie Black,17,1.0,
14,T14,T14,Ed Fiori,17,1.0,
15,T14,T14,Donnie Hammond,17,8.0,
16,T14,T14,Roger Maltbie,17,1.0,
17,T14,T14,Mark O'Meara,17,5.0,
18,T14,T14,Vijay Singh,17,17.0,
19,T14,T14,Kirk Triplett,17,11.0,
20,T21,T21,Ken Green,16,1.0,
21,T21,T21,Lee Janzen,16,9.0,
22,T21,T21,Blaine McCallister,16,4.0,
23,T21,T21,Steve Pate,16,8.0,
24,T21,T21,Corey Pavin,16,4.0,
25,T21,T21,Tiger Woods,16,13.0,
26,T27,T27,Carlos Franco,15,15.0,
27,T27,T27,Scott Hoch,15,12.0,
28,T27,T27,Tom Kite,15,4.0,
29,T27,T27,Davis Love III,15,14.0,
30,T27,T27,Andrew Magee,15,5.0,
31,T27,T27,Scott Simpson,15,4.0,
32,T27,T27,Craig Stadler,15,8.0,
33,T27,T27,Bob Tway,15,15.0,
34,T35,T35,Robert Allenby,14,14.0,
35,T35,T35,Russ Cochran,14,9.0,
36,T35,T35,Marco Dawson,14,1.0,
37,T35,T35,Steve Flesch,14,4.0,
38,T35,T35,Brent Geiberger,14,7.0,
39,T35,T35,John Huston,14,10.0,
40,T35,T35,Peter Lonard,14,14.0,
41,T35,T35,Jeff Maggert,14,9.0,
42,T35,T35,Joe Ogilvie,14,4.0,
43,T35,T35,Tim Petrovic,14,14.0,
44,T35,T35,Loren Roberts,14,9.0,
45,T35,T35,Payne Stewart,14,,
46,T35,T35,Grant Waite,14,7.0,
47,T48,T48,Billy Andrade,13,9.0,
48,T48,T48,Woody Austin,13,6.0,
49,T48,T48,Paul Azinger,13,4.0,
50,T48,T48,Briny Baird,13,13.0,
51,T48,T48,Bart Bryant,13,5.0,
52,T48,T48,Brad Bryant,13,2.0,
53,T48,T48,Rex Caldwell,13,,
54,T48,T48,John Cook,13,8.0,
55,T48,T48,David Duval,13,12.0,
56,T48,T48,Steve Elkington,13,6.0,
57,T48,T48,Rick Fehr,13,1.0,
58,T48,T48,Dan Forsman,13,13.0,
59,T48,T48,Fred Funk,13,10.0,
60,T48,T48,Buddy Gardner,13,,
61,T48,T48,Brian Gay,13,6.0,
62,T48,T48,Paul Gow,13,6.0,
63,T48,T48,Peter Jacobsen,13,5.0,
64,T48,T48,Neal Lancaster,13,7.0,
65,T48,T48,Bernhard Langer,13,6.0,
66,T48,T48,Justin Leonard,13,11.0,
67,T48,T48,Mark McCumber,13,,
68,T48,T48,Craig Parry,13,13.0,
69,T48,T48,Calvin Peete,13,,
70,T48,T48,David Peoples,13,11.0,
71,T48,T48,Mike Reid,13,1.0,
72,T48,T48,Dave Rummells,13,3.0,
73,T48,T48,Tom Sieckmann,13,,
74,T48,T48,Tony Sills,13,,
75,T48,T48,Curtis Strange,13,3.0,
76,T48,T48,Mike Sullivan,13,1.0,
77,T78,T78,Dave Barr,12,2.0,
78,T78,T78,Mark Brooks,12,6.0,
79,T78,T78,Jonathan Byrd,12,12.0,
80,T78,T78,Mark Calcavecchia,12,6.0,
81,T78,T78,Greg Chalmers,12,8.0,
82,T78,T78,Stewart Cink,12,8.0,
83,T78,T78,Danny Edwards,12,,
84,T78,T78,David Edwards,12,4.0,
85,T78,T78,Joel Edwards,12,7.0,
86,T78,T78,Brad Faxon,12,8.0,
87,T78,T78,Harrison Frazar,12,5.0,
88,T78,T78,Jim Furyk,12,10.0,
89,T78,T78,Jay Haas,12,5.0,
90,T78,T78,Jonathan Kaye,12,5.0,
91,T78,T78,Skip Kendall,12,6.0,
92,T78,T78,Gary Koch,12,,
93,T78,T78,Greg Kraft,12,5.0,
94,T78,T78,Jim McGovern,12,4.0,
95,T78,T78,Rocco Mediate,12,7.0,
