,Best_Rounds_in_60s_Streak_RANK THIS WEEK,Best_Rounds_in_60s_Streak_RANK LAST WEEK,Best_Rounds_in_60s_Streak_PLAYER NAME,Best_Rounds_in_60s_Streak_CAREER BEST STREAK,Best_Rounds_in_60s_Streak_BEST YTD STREAK,Best_Rounds_in_60s_Streak_CURRENT STREAK
175,T151,T151,Danny Edwards,6,,
176,T151,T151,Dave Eichelberger,6,,
177,T151,T151,Brad Elder,6,3.0,
178,T151,T151,Steve Elkington,6,4.0,
179,T151,T151,Rick Fehr,6,,
180,T151,T151,Ed Fiori,6,1.0,
181,T151,T151,Bruce Fleisher,6,,
182,T151,T151,Robin Freeman,6,2.0,
183,T151,T151,Edward Fryatt,6,6.0,
184,T151,T151,Retief Goosen,6,6.0,
185,T151,T151,Paul Goydos,6,4.0,
186,T151,T151,Dan Halldorson,6,,
187,T151,T151,Morris Hatalsky,6,,
188,T151,T151,J.P. Hayes,6,5.0,
189,T151,T151,Vance Heafner,6,,
190,T151,T151,Mike Heinen,6,4.0,
191,T151,T151,Nolan Henke,6,2.0,
192,T151,T151,Joe Inman,6,,
193,T151,T151,John Inman,6,,
194,T151,T151,Barry Jaeckel,6,1.0,
195,T151,T151,Lee Janzen,6,5.0,
196,T151,T151,Tom Jenkins,6,,
197,T151,T151,Brandt Jobe,6,6.0,
198,T151,T151,Pete Jordan,6,2.0,
199,T151,T151,Steve Jurgensen,6,,
200,T151,T151,Skip Kendall,6,4.0,
201,T151,T151,Neal Lancaster,6,4.0,
202,T151,T151,Frank Lickliter II,6,6.0,
203,T151,T151,Bob Lohr,6,,
204,T151,T151,Shigeki Maruyama,6,4.0,
205,T151,T151,Len Mattiace,6,6.0,
206,T151,T151,Billy Mayfair,6,5.0,
207,T151,T151,Jim McGovern,6,4.0,
208,T151,T151,Johnny Miller,6,,
209,T151,T151,Tim Norris,6,,
210,T151,T151,David Ogrin,6,,
211,T151,T151,Steve Pate,6,6.0,
212,T151,T151,Dennis Paulson,6,6.0,
213,T151,T151,Carl Paulson,6,6.0,
214,T151,T151,Craig Perks,6,3.0,
215,T151,T151,Tom Pernice Jr.,6,4.0,
216,T151,T151,Mark Pfeil,6,,
217,T151,T151,Dan Pohl,6,1.0,
218,T151,T151,Sam Randolph,6,,
219,T151,T151,Bill Rogers,6,,
220,T151,T151,Dave Rummells,6,1.0,
221,T151,T151,Bill Sander,6,,
222,T151,T151,Ted Schulz,6,,
223,T151,T151,John Senden,6,6.0,
224,T151,T151,Tim Simpson,6,,
225,T151,T151,Steve Stricker,6,5.0,
226,T151,T151,Phil Tataurangi,6,5.0,
227,T151,T151,Leonard Thompson,6,,
228,T151,T151,Esteban Toledo,6,5.0,
229,T151,T151,Ted Tryba,6,2.0,
230,T151,T151,Fred Wadsworth,6,1.0,
231,T151,T151,Denis Watson,6,,
232,T151,T151,Mike Weir,6,4.0,
233,T151,T151,Lee Westwood,6,2.0,
234,T151,T151,Willie Wood,6,2.0,
235,T236,T236,Steve Allan,5,5.0,
236,T236,T236,JC Anderson,5,1.0,
237,T236,T236,Isao Aoki,5,,
238,T236,T236,Emlyn Aubrey,5,,
239,T236,T236,Seve Ballesteros,5,,
240,T236,T236,Pat Bates,5,5.0,
241,T236,T236,"David Berganio, Jr.",5,5.0,
242,T236,T236,Thomas Bjørn,5,2.0,
243,T236,T236,Guy Boros,5,2.0,
244,T236,T236,Bob Boyd,5,,
245,T236,T236,Michael Bradley,5,1.0,
246,T236,T236,Billy Ray Brown,5,,
247,T236,T236,Ken Brown,5,,
248,T236,T236,George Cadle,5,,
249,T236,T236,Brandel Chamblee,5,4.0,
250,T236,T236,Barry Cheesman,5,1.0,
251,T236,T236,Brian Claar,5,1.0,
252,T236,T236,Darren Clarke,5,3.0,
253,T236,T236,José Coceres,5,2.0,
254,T236,T236,Frank Conner,5,,
255,T236,T236,Ben Crenshaw,5,,
256,T236,T236,John Daly,5,4.0,
257,T236,T236,Glen Day,5,5.0,
258,T236,T236,Clark Dennis,5,,
259,T236,T236,Jim Dent,5,,
260,T236,T236,Mike Donald,5,1.0,
261,T236,T236,Ed Dougherty,5,,
262,T236,T236,Lee Elder,5,,
263,T236,T236,Brad Fabel,5,1.0,
264,T236,T236,Nick Faldo,5,1.0,
265,T236,T236,Brad Faxon,5,5.0,
266,T236,T236,Keith Fergus,5,2.0,
267,T236,T236,Raymond Floyd,5,,
268,T236,T236,Stephen Gangluff,5,5.0,
269,T236,T236,David Gossett,5,4.0,
270,T236,T236,Wayne Grady,5,1.0,
271,T236,T236,David Graham,5,,
272,T236,T236,Jerry Haas,5,,
273,T236,T236,Brian Henninger,5,5.0,
274,T236,T236,Gabriel Hjertstedt,5,3.0,
275,T236,T236,Glen Hnatiuk,5,5.0,
276,T236,T236,Bradley Hughes,5,3.0,
277,T236,T236,Tripp Isenhour,5,5.0,
278,T236,T236,Kevin Johnson,5,2.0,
279,T236,T236,Jerry Kelly,5,5.0,
280,T236,T236,Billy Kratzert,5,,
281,T236,T236,Matt Kuchar,5,5.0,
282,T236,T236,Franklin Langham,5,2.0,
283,T236,T236,Michael Long,5,5.0,
284,T236,T236,Dick Mast,5,,
285,T236,T236,Pat McGowan,5,,
286,T236,T236,Mark McNulty,5,,
287,T236,T236,Spike McRoy,5,5.0,
288,T236,T236,Steve Melnyk,5,,
289,T236,T236,Shaun Micheel,5,5.0,
290,T236,T236,Jodie Mudd,5,,
291,T236,T236,Bob Murphy,5,,
292,T236,T236,Sean Murphy,5,1.0,
293,T236,T236,Tommy Nakajima,5,,
294,T236,T236,Mac O'Grady,5,,
295,T236,T236,Geoff Ogilvy,5,4.0,
296,T236,T236,Brett Ogle,5,,
297,T236,T236,Joe Ozaki,5,,
298,T236,T236,Rod Pampling,5,5.0,
299,T236,T236,Greg Powers,5,,
300,T236,T236,Tom Purtzer,5,,
301,T236,T236,Brett Quigley,5,3.0,
302,T236,T236,Charles Raulerson,5,,
303,T236,T236,John Riegger,5,5.0,
304,T236,T236,John Rollins,5,5.0,
305,T236,T236,Tom Shaw,5,,
306,T236,T236,Bob Shearer,5,,
307,T236,T236,Jim Simons,5,,
308,T236,T236,Sonny Skinner,5,,
309,T236,T236,Jerry Smith,5,3.0,
310,T236,T236,Mike Smith,5,,
311,T236,T236,J.C. Snead,5,,
312,T236,T236,Ron Streck,5,,
313,T236,T236,Mike Sullivan,5,1.0,
314,T236,T236,Doug Tewell,5,1.0,
315,T236,T236,Robert Thompson,5,,
316,T236,T236,Tommy Tolles,5,4.0,
317,T236,T236,Greg Twiggs,5,1.0,
318,T236,T236,Brett Upper,5,,
319,T236,T236,Stan Utley,5,3.0,
320,T236,T236,Jean Van de Velde,5,,
321,T236,T236,Brian Watts,5,1.0,
322,T236,T236,Tom Weiskopf,5,,
323,T236,T236,Jay Williamson,5,5.0,
324,T236,T236,Kaname Yokoo,5,3.0,
325,T326,T326,"Joe Acosta, Jr.",4,,
326,T326,T326,Michael Allen,4,2.0,
327,T326,T326,Ty Armstrong,4,,
328,T326,T326,Perry Arthur,4,,
329,T326,T326,Ben Bates,4,,
330,T326,T326,Rich Beem,4,4.0,
331,T326,T326,Brad Bell,4,,
332,T326,T326,Jim Benepe,4,1.0,
333,T326,T326,Shane Bertsch,4,,
334,T326,T326,Craig Bowden,4,,
335,T326,T326,Chad Campbell,4,4.0,
336,T326,T326,Mark Carnevale,4,1.0,
337,T326,T326,Michael Clark II,4,3.0,
338,T326,T326,Paul Claxton,4,3.0,
339,T326,T326,Tim Conley,4,,
340,T326,T326,Jeff Coston,4,,
341,T326,T326,Paul Curry,4,,
342,T326,T326,Jess Daley,4,4.0,
343,T326,T326,Bruce Devlin,4,,
344,T326,T326,Terry Diehl,4,,
345,T326,T326,Trevor Dodds,4,1.0,
346,T326,T326,Luke Donald,4,4.0,
347,T326,T326,Doug Dunakey,4,,
348,T326,T326,Bob Eastwood,4,,
349,T326,T326,Forrest Fezler,4,,
350,T326,T326,Harrison Frazar,4,4.0,
351,T326,T326,Bob Friend,4,,
352,T326,T326,Jeff Gallagher,4,2.0,
353,T326,T326,Buddy Gardner,4,,
354,T326,T326,Gibby Gilbert,4,,
355,T326,T326,Mathew Goggin,4,3.0,
356,T326,T326,Jeff Gove,4,4.0,
357,T326,T326,Joey Gullion,4,,
358,T326,T326,Scott Gump,4,1.0,
359,T326,T326,Phillip Hancock,4,,
360,T326,T326,Padraig Harrington,4,2.0,
361,T326,T326,Jeff Hart,4,,
362,T326,T326,J.J. Henry,4,4.0,
363,T326,T326,Eduardo Herrera,4,4.0,
364,T326,T326,Mike Holland,4,,
365,T326,T326,Don January,4,,
366,T326,T326,Miguel Angel Jiménez,4,3.0,
367,T326,T326,Kent Jones,4,4.0,
368,T326,T326,Hank Kuehne,4,4.0,
369,T326,T326,Barry Lane,4,1.0,
370,T326,T326,Peter Lonard,4,4.0,
371,T326,T326,Mark Lye,4,,
372,T326,T326,John Mazza,4,,
373,T326,T326,Gary McCord,4,,
374,T326,T326,Mike McCullough,4,,
375,T326,T326,Jerry McGee,4,,
376,T326,T326,Allen Miller,4,,
377,T326,T326,Jeff Mitchell,4,,
378,T326,T326,Colin Montgomerie,4,2.0,
379,T326,T326,David Morland IV,4,3.0,
380,T326,T326,Mike Morley,4,,
381,T326,T326,John Morse,4,3.0,
382,T326,T326,Jim Nelford,4,,
383,T326,T326,Jack Nicklaus,4,,
384,T326,T326,Mike Nicolette,4,,
385,T326,T326,Frank Nobilo,4,3.0,
386,T326,T326,Andy North,4,,
387,T326,T326,Joe Ogilvie,4,4.0,
388,T326,T326,José María Olazábal,4,3.0,
389,T326,T326,Peter Oosterhuis,4,,
390,T326,T326,Deane Pappas,4,4.0,
391,T326,T326,Rick Pearson,4,,
392,T326,T326,Pat Perez,4,4.0,
393,T326,T326,Matt Peterson,4,4.0,
394,T326,T326,Tim Petrovic,4,4.0,
395,T326,T326,Lee Porter,4,2.0,
396,T326,T326,Phillip Price,4,4.0,
397,T326,T326,Dicky Pride,4,3.0,
398,T326,T326,Larry Rinker,4,1.0,
399,T326,T326,Charlie Rymer,4,,
400,T326,T326,Ken Schall,4,,
401,T326,T326,Tom Scherrer,4,3.0,
402,T326,T326,Ed Sneed,4,,
403,T326,T326,Mike Sposa,4,4.0,
404,T326,T326,Mike Standly,4,2.0,
405,T326,T326,Kenneth Staton,4,4.0,
406,T326,T326,Ray Stewart,4,,
407,T326,T326,David Sutherland,4,2.0,
408,T326,T326,Hidemichi Tanaka,4,4.0,
409,T326,T326,Billy Tuten,4,,
410,T326,T326,Omar Uresti,4,,
411,T326,T326,Vance Veazey,4,1.0,
412,T326,T326,Kevin Wentworth,4,1.0,
413,T326,T326,Garrett Willis,4,3.0,
414,T326,T326,Brian Wilson,4,1.0,
415,T326,T326,Mark Wurtz,4,1.0,
416,T417,T417,Tommy Aaron,3,,
417,T417,T417,Bud Allin,3,,
418,T417,T417,Wally Armstrong,3,,
419,T417,T417,Miller Barber,3,,
420,T417,T417,Craig Barlow,3,3.0,
421,T417,T417,Brian Bateman,3,3.0,
422,T417,T417,Frank Beard,3,,
423,T417,T417,Woody Blackburn,3,,
424,T417,T417,Charles Bolling,3,,
425,T417,T417,Steve Bowman,3,,
426,T417,T417,Jeff Brehaut,3,3.0,
427,T417,T417,Danny Briggs,3,,
428,T417,T417,Bob Byman,3,,
429,T417,T417,Ángel Cabrera,3,3.0,
430,T417,T417,Michael Campbell,3,2.0,
431,T417,T417,Alex Cejka,3,,
432,T417,T417,Bob Charles,3,,
433,T417,T417,T.C. Chen,3,,
434,T417,T417,Bobby Cochran,3,,
435,T417,T417,Bobby Cole,3,,
436,T417,T417,Andrew Coltart,3,1.0,
437,T417,T417,Michael Combs,3,,
438,T417,T417,Charles Coody,3,,
439,T417,T417,Keoke Cotner,3,1.0,
440,T417,T417,Richie Coughlan,3,1.0,
441,T417,T417,Dale Douglass,3,,
442,T417,T417,Billy Downes,3,,
443,T417,T417,John Elliott,3,,
444,T417,T417,Gary Evans,3,3.0,
445,T417,T417,Niclas Fasth,3,2.0,
446,T417,T417,Jack Ferenz,3,,
447,T417,T417,John Fought,3,,
448,T417,T417,Jeff Freeman,3,,
449,T417,T417,Al Geiberger,3,,
450,T417,T417,Jaime Gomez,3,1.0,
451,T417,T417,Ernie Gonzalez,3,,
452,T417,T417,Jason Gore,3,,
453,T417,T417,Jimmy Green,3,1.0,
454,T417,T417,Richard Green,3,,
455,T417,T417,Jerry Heard,3,,
456,T417,T417,Mark Hensby,3,,
457,T417,T417,Dave Hill,3,,
458,T417,T417,Jason Hill,3,3.0,
459,T417,T417,Kazuhiko Hosokawa,3,,
460,T417,T417,David Ishii,3,1.0,
461,T417,T417,Toshi Izawa,3,1.0,
462,T417,T417,David Jackson,3,,
463,T417,T417,Shingo Katayama,3,1.0,
464,T417,T417,Stephen Keppler,3,,
465,T417,T417,Michael Kirk,3,,
466,T417,T417,Cliff Kresge,3,2.0,
467,T417,T417,Brad Lardon,3,2.0,
468,T417,T417,Stephen Leaney,3,3.0,
469,T417,T417,Pat Lindsey,3,,
470,T417,T417,Gene Littler,3,,
471,T417,T417,Bill Loeffler,3,,
472,T417,T417,Lyn Lott,3,,
473,T417,T417,Rik Massengale,3,,
474,T417,T417,Katsumasa Miyamoto,3,,
475,T417,T417,Yoshinori Mizumaki,3,,
476,T417,T417,Bryce Molder,3,3.0,
477,T417,T417,Michael Muehr,3,2.0,
478,T417,T417,Jack Newton,3,,
479,T417,T417,Gary Nicklaus,3,2.0,
480,T417,T417,Peter O'Malley,3,1.0,
481,T417,T417,Anthony Painter,3,,
482,T417,T417,Arnold Palmer,3,,
483,T417,T417,Bill Porter,3,,
484,T417,T417,Ted Purdy,3,,
485,T417,T417,Victor Regalado,3,,
486,T417,T417,Chi Chi Rodriguez,3,,
487,T417,T417,Anthony Rodriguez,3,,
488,T417,T417,Brent Schwarzrock,3,2.0,
489,T417,T417,Heath Slocum,3,3.0,
490,T417,T417,Craig Spence,3,,
491,T417,T417,Dave Stockton,3,,
492,T417,T417,Toru Taniguchi,3,3.0,
493,T417,T417,Tim Thelen,3,1.0,
494,T417,T417,Rocky Thompson,3,,
495,T417,T417,Greg Turner,3,,
496,T417,T417,Rocky Walcher,3,,
497,T417,T417,Scott Watkins,3,2.0,
498,T417,T417,Doug Weaver,3,,
499,T417,T417,Brett Wetterich,3,3.0,
500,T417,T417,Dean Wilson,3,3.0,
501,T417,T417,Jim Woodward,3,,
502,T417,T417,Ian Woosnam,3,1.0,
503,T417,T417,Bruce Zabriski,3,,
504,T417,T417,Kermit Zarley,3,,
505,T506,T506,Jeremy Anderson,2,,
506,T506,T506,Aaron Baddeley,2,2.0,
507,T506,T506,Todd Barranger,2,1.0,
508,T506,T506,Aaron Bengoechea,2,,
509,T506,T506,James Blair,2,,
510,T506,T506,Homero Blancas,2,,
511,T506,T506,Steve Brady,2,,
512,T506,T506,Gordon Brand Jr.,2,,
513,T506,T506,Gay Brewer,2,,
514,T506,T506,Jaxon Brigman,2,,
515,T506,T506,Tony Carolan,2,,
516,T506,T506,Jason Caron,2,,
517,T506,T506,Paul Casey,2,2.0,
518,T506,T506,Kevin DeNike,2,,
519,T506,T506,Paul Devenport,2,,
520,T506,T506,Bubba Dickerson,2,2.0,
521,T506,T506,Terry Dill,2,,
522,T506,T506,James Driscoll,2,2.0,
523,T506,T506,Danny Ellis,2,2.0,
524,T506,T506,Darren Fichardt,2,,
525,T506,T506,Gene Fieger,2,1.0,
526,T506,T506,Hiroyuki Fujita,2,2.0,
527,T506,T506,Pierre Fulke,2,1.0,
528,T506,T506,Bobby Gage,2,,
529,T506,T506,Lucas Glover,2,2.0,
530,T506,T506,Gary Groh,2,,
531,T506,T506,Kelly Grunewald,2,,
532,T506,T506,Hunter Haas,2,,
533,T506,T506,Todd Hamilton,2,,
534,T506,T506,Soren Hansen,2,2.0,
535,T506,T506,Bob Heintz,2,2.0,
536,T506,T506,Bunky Henry,2,,
537,T506,T506,Ryan Howison,2,,
538,T506,T506,Trevor Immelman,2,2.0,
539,T506,T506,Stu Ingraham,2,1.0,
540,T506,T506,Raphael Jacquelin,2,,
541,T506,T506,Philip Jonas,2,,
542,T506,T506,Grier Jones,2,,
543,T506,T506,Jeff Julian,2,,
544,T506,T506,Craig Kanada,2,,
545,T506,T506,Richie Karl,2,,
546,T506,T506,Darrell Kestner,2,,
547,T506,T506,Jeff Klein,2,,
548,T506,T506,Joel Kribel,2,,
549,T506,T506,Paul Lawrie,2,1.0,
550,T506,T506,Edward Loar,2,,
551,T506,T506,Bob Lunn,2,,
552,T506,T506,Bob Mann,2,,
553,T506,T506,Fred Marti,2,,
554,T506,T506,Casey Martin,2,,
555,T506,T506,Graeme McDowell,2,2.0,
556,T506,T506,Paul McGinley,2,2.0,
557,T506,T506,Andrew McLardy,2,,
558,T506,T506,Rob McMillan,2,,
559,T506,T506,Adam Mednick,2,,
560,T506,T506,Kris Moe,2,,
561,T506,T506,Orville Moody,2,,
562,T506,T506,Bobby Nichols,2,,
563,T506,T506,Greg Owen,2,,
564,T506,T506,Sean Pacetti,2,,
565,T506,T506,Brenden Pappas,2,2.0,
566,T506,T506,Gary Player,2,,
567,T506,T506,Ian Poulter,2,2.0,
568,T506,T506,Fran Quinn,2,,
569,T506,T506,Jeff Quinney,2,1.0,
570,T506,T506,John Restino,2,,
571,T506,T506,Wayne Riley,2,,
572,T506,T506,Eduardo Romero,2,1.0,
573,T506,T506,Justin Rose,2,2.0,
574,T506,T506,Jarmo Sandelin,2,,
575,T506,T506,Doug Sanders,2,,
576,T506,T506,Cesar Sanudo,2,,
577,T506,T506,John Schroeder,2,,
578,T506,T506,Adam Scott,2,2.0,
579,T506,T506,Patrik Sjöland,2,,
580,T506,T506,Mike Small,2,,
581,T506,T506,Bob Smith,2,,
582,T506,T506,Des Smyth,2,2.0,
583,T506,T506,Iain Steel,2,1.0,
584,T506,T506,Chip Sullivan,2,2.0,
585,T506,T506,Dave Tentis,2,,
586,T506,T506,Chris Tidland,2,,
587,T506,T506,Mario Tiziani,2,2.0,
588,T506,T506,Ty Tryon,2,1.0,
589,T506,T506,Chris Tucker,2,,
590,T506,T506,Bo Van Pelt,2,2.0,
591,T506,T506,Charles Warren,2,,
592,T506,T506,DeWitt Weaver,2,,
593,T506,T506,Boo Weekley,2,2.0,
594,T506,T506,Mark Wilson,2,,
595,T506,T506,Bob Wynn,2,,
596,T506,T506,Chris Zambri,2,,
