,Consecutive_Par_3_Birdies_RANK THIS WEEK,Consecutive_Par_3_Birdies_RANK LAST WEEK,Consecutive_Par_3_Birdies_PLAYER NAME,Consecutive_Par_3_Birdies_EVENTS,Consecutive_Par_3_Birdies_NUMBER OF HOLES
0,T1,T1,Olin Browne,33,5
1,T1,T1,Neal Lancaster,31,5
2,T1,T1,Geoff Ogilvy,27,5
3,T1,T1,Corey Pavin,24,5
4,T1,T1,Brett Wetterich,32,5
5,T6,T6,Paul Azinger,20,4
6,T6,T6,Mark Brooks,32,4
7,T6,T6,K.J. Choi,27,4
8,T6,T6,Paul Claxton,29,4
9,T6,T6,John Cook,25,4
10,T6,T6,Ben Crane,30,4
11,T6,T6,Pierre Fulke,4,4
12,T6,T6,Brian Gay,34,4
13,T6,T6,Brent Geiberger,29,4
14,T6,T6,Donnie Hammond,17,4
15,T6,T6,Glen Hnatiuk,28,4
16,T6,T6,Scott Hoch,21,4
17,T6,T6,David Howser,3,4
18,T6,T6,Lee Janzen,29,4
19,T6,T6,J.L. Lewis,31,4
20,T6,T6,Billy Mayfair,31,4
21,T6,T6,Phil Mickelson,26,4
22,T6,T6,Joe Ogilvie,20,4
23,T6,T6,Dave Rummells,4,4
24,T6,T6,Jerry Smith,33,4
25,T6,T6,Scott Verplank,26,4
26,T6,T6,Jay Williamson,30,4
27,T28,T28,Robert Allenby,27,3
28,T28,T28,Stephen Ames,28,3
29,T28,T28,Stuart Appleby,28,3
30,T28,T28,Tommy Armour III,30,3
31,T28,T28,Briny Baird,33,3
32,T28,T28,Cameron Beckman,26,3
33,T28,T28,Rich Beem,30,3
34,T28,T28,"David Berganio, Jr.",30,3
35,T28,T28,Bob Burns,30,3
36,T28,T28,Ángel Cabrera,13,3
37,T28,T28,Chad Campbell,34,3
38,T28,T28,Nick Cassini,3,3
39,T28,T28,Brandel Chamblee,30,3
40,T28,T28,Tim Clark,23,3
41,T28,T28,Matthew Cort,1,3
42,T28,T28,Fred Couples,18,3
43,T28,T28,John Daly,21,3
44,T28,T28,Robert Damron,28,3
45,T28,T28,Glen Day,31,3
46,T28,T28,Luke Donald,30,3
47,T28,T28,David Duval,24,3
48,T28,T28,David Edwards,11,3
49,T28,T28,Joel Edwards,28,3
50,T28,T28,Steve Elkington,23,3
51,T28,T28,Ernie Els,18,3
52,T28,T28,Greg Enholm,1,3
53,T28,T28,Brad Faxon,25,3
54,T28,T28,Ed Fiori,6,3
55,T28,T28,Steve Flesch,32,3
56,T28,T28,Harrison Frazar,28,3
57,T28,T28,Robin Freeman,27,3
58,T28,T28,David Frost,29,3
59,T28,T28,Fred Funk,29,3
60,T28,T28,Jim Furyk,25,3
61,T28,T28,Robert Gamez,21,3
62,T28,T28,Stephen Gangluff,27,3
63,T28,T28,David Gossett,29,3
64,T28,T28,Jeff Gove,30,3
65,T28,T28,Jay Haas,24,3
66,T28,T28,Dudley Hart,26,3
67,T28,T28,J.P. Hayes,24,3
68,T28,T28,Mike Heinen,15,3
69,T28,T28,Tim Herron,30,3
70,T28,T28,John Huston,26,3
71,T28,T28,Miguel Angel Jiménez,19,3
72,T28,T28,Brandt Jobe,28,3
73,T28,T28,Kent Jones,33,3
74,T28,T28,Jerry Kelly,29,3
75,T28,T28,Matt Kuchar,27,3
76,T28,T28,Ian Leggatt,29,3
77,T28,T28,Michael Long,27,3
78,T28,T28,Steve Lowery,28,3
79,T28,T28,Jeff Maggert,27,3
80,T28,T28,Hunter Mahan,1,3
81,T28,T28,Len Mattiace,28,3
82,T28,T28,Bob May,30,3
83,T28,T28,Blaine McCallister,27,3
84,T28,T28,Jim McGovern,16,3
85,T28,T28,Shaun Micheel,30,3
86,T28,T28,Bryce Molder,22,3
87,T28,T28,David Morland IV,21,3
88,T28,T28,Jake Narro,1,3
89,T28,T28,Frank Nobilo,30,3
90,T28,T28,Rod Pampling,29,3
91,T28,T28,Deane Pappas,34,3
92,T28,T28,Jesper Parnevik,26,3
93,T28,T28,Steve Pate,21,3
94,T28,T28,Carl Paulson,28,3
95,T28,T28,David Peoples,30,3
96,T28,T28,Pat Perez,30,3
97,T28,T28,Craig Perks,28,3
98,T28,T28,Kenny Perry,27,3
99,T28,T28,Ian Poulter,1,3
100,T28,T28,Nick Price,18,3
101,T28,T28,Dicky Pride,16,3
102,T28,T28,John Riegger,29,3
103,T28,T28,Chris Riley,28,3
104,T28,T28,Loren Roberts,25,3
105,T28,T28,Rory Sabbatini,23,3
