,Consecutive_GIR_RANK THIS WEEK,Consecutive_GIR_RANK LAST WEEK,Consecutive_GIR_PLAYER NAME,Consecutive_GIR_EVENTS,Consecutive_GIR_STREAK,Consecutive_GIR_CURRENT STREAK,Consecutive_GIR_ROUND,Consecutive_GIR_HOLE,Consecutive_GIR_YEAR/TOURN#
47,T47,T47,Rich Beem,30,20,,1,11,2002060
48,T47,T47,Jeff Brehaut,29,20,,3,5,2002400
49,T47,T47,Harrison Frazar,28,20,,1,17,2002460
50,T47,T47,Peter Jacobsen,21,20,,3,13,2002460
51,T47,T47,Steve Jones,24,20,6.0,1,2,2002320
52,T47,T47,Kent Jones,33,20,7.0,4,13,2002320
53,T47,T47,Ian Leggatt,29,20,13.0,1,2,2002050
54,T47,T47,Blaine McCallister,27,20,4.0,1,10,2002380
55,T47,T47,Shaun Micheel,30,20,1.0,3,18,2002430
56,T47,T47,John Rollins,34,20,1.0,3,2,2002390
57,T47,T47,Kenneth Staton,36,20,5.0,3,9,2002460
58,T47,T47,Kevin Sutherland,28,20,4.0,2,7,2002470
59,T47,T47,Brian Watts,21,20,2.0,2,16,2002340
60,T47,T47,Tiger Woods,18,20,2.0,3,15,2002010
61,T62,T62,Stuart Appleby,28,19,1.0,4,17,2002020
62,T62,T62,Cameron Beckman,26,19,9.0,1,12,2002030
63,T62,T62,Jim Carter,29,19,1.0,2,4,2002090
64,T62,T62,Brandel Chamblee,30,19,5.0,2,18,2002450
65,T62,T62,Steve Flesch,32,19,6.0,3,5,2002400
66,T62,T62,Jeff Gove,30,19,1.0,1,1,2002460
67,T62,T62,Glen Hnatiuk,28,19,1.0,2,7,2002030
68,T62,T62,Craig Parry,21,19,1.0,3,16,2002460
69,T62,T62,Kenny Perry,27,19,,2,15,2002030
70,T62,T62,Matt Peterson,27,19,,2,14,2002300
71,T62,T62,John Senden,30,19,1.0,3,8,2002280
72,T73,T73,Dave Barr,5,18,3.0,1,14,2002390
73,T73,T73,Brian Bateman,31,18,4.0,3,10,2002400
74,T73,T73,Jay Don Blake,34,18,,1,14,2002460
75,T73,T73,Bob Burns,30,18,,2,4,2002340
76,T73,T73,Ángel Cabrera,13,18,,2,8,2002410
77,T73,T73,Mark Calcavecchia,25,18,2.0,2,2,2002110
78,T73,T73,Paul Claxton,29,18,,1,8,2002320
79,T73,T73,Jess Daley,27,18,1.0,1,17,2002370
80,T73,T73,David Duval,24,18,1.0,2,9,2002460
81,T73,T73,Gary Evans,2,18,1.0,3,17,2002410
82,T73,T73,Robin Freeman,27,18,,1,8,2002340
83,T73,T73,Brent Geiberger,29,18,,1,17,2002460
84,T73,T73,David Gossett,29,18,3.0,1,4,2002490
85,T73,T73,Scott Gump,8,18,2.0,1,9,2002320
86,T73,T73,Donnie Hammond,17,18,3.0,2,12,2002300
87,T73,T73,Eduardo Herrera,23,18,2.0,1,16,2002380
88,T73,T73,Scott Hoch,21,18,,2,18,2002410
89,T73,T73,Jonathan Kaye,27,18,2.0,1,10,2002150
90,T73,T73,Jerry Kelly,29,18,,2,9,2002410
91,T73,T73,Matt Kuchar,27,18,3.0,2,10,2002110
92,T73,T73,Graeme McDowell,3,18,3.0,1,4,2002390
93,T73,T73,David Peoples,30,18,,1,3,2002060
94,T73,T73,Tim Petrovic,31,18,,1,18,2002340
95,T73,T73,Dicky Pride,16,18,4.0,3,12,2002400
96,T73,T73,Loren Roberts,25,18,,1,4,2002200
97,T73,T73,Rory Sabbatini,23,18,5.0,3,11,2002280
98,T73,T73,Vijay Singh,28,18,11.0,4,13,2002360
99,T73,T73,Jerry Smith,33,18,,1,9,2002150
100,T101,T101,Fulton Allem,26,17,,2,2,2002390
101,T101,T101,Stephen Ames,28,17,8.0,4,10,2002450
102,T101,T101,Bart Bryant,20,17,1.0,1,13,2002090
103,T101,T101,Brad Faxon,25,17,2.0,3,2,2002010
104,T101,T101,Paul Goydos,20,17,,1,16,2002060
105,T101,T101,Dudley Hart,26,17,4.0,3,8,2002460
106,T101,T101,Tim Herron,30,17,1.0,1,10,2002050
107,T101,T101,Charles Howell III,32,17,7.0,3,8,2002460
108,T101,T101,Per-Ulrik Johansson,27,17,3.0,1,12,2002460
109,T101,T101,Hank Kuehne,6,17,13.0,1,5,2002300
110,T101,T101,Tom Lehman,22,17,,3,5,2002220
111,T101,T101,Davis Love III,26,17,,1,7,2002470
112,T101,T101,Steve Lowery,28,17,2.0,4,9,2002360
113,T101,T101,Sandy Lyle,9,17,4.0,4,5,2002030
114,T101,T101,Jeff Maggert,27,17,2.0,4,11,2002370
115,T101,T101,Shigeki Maruyama,24,17,1.0,3,8,2002010
116,T101,T101,Jesper Parnevik,26,17,1.0,1,17,2002150
117,T101,T101,Brett Quigley,32,17,2.0,2,8,2002230
118,T101,T101,Jeff Quinney,5,17,,1,18,2002390
119,T101,T101,Heath Slocum,32,17,2.0,3,18,2002460
120,T101,T101,Chris Smith,30,17,11.0,1,4,2002100
121,T101,T101,Grant Waite,31,17,,4,1,2002390
122,T123,T123,Steve Allan,30,16,5.0,2,12,2002460
123,T123,T123,Olin Browne,33,16,,4,10,2002470
124,T123,T123,Robert Damron,28,16,9.0,1,7,2002290
125,T123,T123,Luke Donald,30,16,9.0,1,16,2002340
126,T123,T123,David Edwards,11,16,,1,7,2002390
127,T123,T123,Steve Elkington,23,16,8.0,4,13,2002060
128,T123,T123,Ernie Els,18,16,,1,8,2002410
129,T123,T123,Dan Forsman,25,16,2.0,4,7,2002460
130,T123,T123,Edward Fryatt,34,16,1.0,4,15,2002400
131,T123,T123,Robert Gamez,21,16,1.0,1,14,2002320
132,T123,T123,Sergio Garcia,21,16,4.0,4,3,2002410
133,T123,T123,Brian Gay,34,16,4.0,2,16,2002470
134,T123,T123,Mathew Goggin,20,16,,4,13,2002050
135,T123,T123,Retief Goosen,15,16,,3,15,2002010
136,T123,T123,Greg Kraft,31,16,1.0,3,18,2002460
137,T123,T123,Bernhard Langer,16,16,,1,14,2002410
138,T123,T123,Brad Lardon,23,16,1.0,2,5,2002390
139,T123,T123,J.L. Lewis,31,16,1.0,1,12,2002060
140,T123,T123,Frank Lickliter II,30,16,5.0,3,1,2002470
141,T123,T123,Phil Mickelson,26,16,14.0,3,13,2002110
142,T123,T123,John Morse,8,16,,2,1,2002430
143,T123,T123,Michael Muehr,27,16,1.0,1,15,2002070
144,T123,T123,Rod Pampling,29,16,1.0,1,10,2002380
145,T123,T123,Dennis Paulson,30,16,3.0,2,8,2002230
146,T123,T123,John Riegger,29,16,4.0,3,18,2002480
147,T123,T123,Chris Riley,28,16,2.0,3,2,2002410
148,T123,T123,Joey Sindelar,32,16,2.0,4,3,2002480
149,T123,T123,Craig Stadler,22,16,12.0,2,10,2002300
150,T123,T123,Tommy Tolles,20,16,2.0,1,8,2002300
151,T123,T123,Mike Weir,25,16,5.0,2,16,2002410
152,T123,T123,Kaname Yokoo,28,16,1.0,4,12,2002290
153,T123,T123,Richard Zokol,20,16,,2,2,2002190
154,T155,T155,Michael Allen,29,15,2.0,2,14,2002050
155,T155,T155,Billy Andrade,31,15,1.0,1,18,2002390
156,T155,T155,Woody Austin,36,15,1.0,1,5,2002480
157,T155,T155,Craig Barlow,22,15,1.0,2,6,2002480
158,T155,T155,Doug Barron,6,15,1.0,2,17,2002090
159,T155,T155,Tom Byrum,23,15,1.0,2,18,2002390
160,T155,T155,Tim Clark,23,15,,4,8,2002470
161,T155,T155,José Coceres,16,15,1.0,2,18,2002460
162,T155,T155,Fred Couples,18,15,11.0,1,1,2002240
163,T155,T155,Glen Day,31,15,1.0,1,7,2002470
164,T155,T155,Chris DiMarco,29,15,6.0,2,16,2002410
165,T155,T155,Scott Dunlap,30,15,,2,17,2002050
166,T155,T155,Brad Elder,26,15,3.0,3,4,2002050
167,T155,T155,David Frost,29,15,1.0,1,4,2002470
168,T155,T155,Stephen Gangluff,27,15,,2,18,2002270
169,T155,T155,Jay Haas,24,15,8.0,2,3,2002430
170,T155,T155,Anders Hansen,4,15,,2,2,2002410
171,T155,T155,Brian Henninger,20,15,1.0,2,10,2002270
172,T155,T155,Trevor Immelman,2,15,,4,3,2002410
173,T155,T155,Pete Jordan,30,15,,4,16,2002090
174,T155,T155,Geoff Ogilvy,27,15,1.0,3,15,2002460
175,T155,T155,Deane Pappas,34,15,1.0,2,2,2002390
176,T155,T155,Nick Price,18,15,4.0,3,1,2002160
177,T155,T155,Chris Tidland,1,15,6.0,1,14,2002060
178,T155,T155,Vance Veazey,1,15,15.0,2,13,2002270
179,T155,T155,Boo Weekley,24,15,2.0,1,14,2002490
180,T155,T155,Brett Wetterich,32,15,1.0,2,8,2002050
181,T155,T155,Jay Williamson,30,15,8.0,3,13,2002390
182,T183,T183,Tommy Armour III,30,14,3.0,2,11,2002290
183,T183,T183,Paul Azinger,20,14,1.0,1,7,2002100
184,T183,T183,John Bermel,1,14,3.0,2,1,2002320
185,T183,T183,John Daly,21,14,1.0,2,12,2002060
186,T183,T183,Jay Delsing,6,14,,2,11,2002380
187,T183,T183,Paul Dietsche,1,14,14.0,2,14,2002060
188,T183,T183,Todd Doohan,1,14,,2,11,2002390
189,T183,T183,Mike Heinen,15,14,2.0,3,9,2002420
190,T183,T183,Neal Lancaster,31,14,8.0,3,13,2002390
191,T183,T183,Scott McCarron,28,14,,4,5,2002030
192,T183,T183,Jim McGovern,16,14,3.0,2,4,2002090
193,T183,T183,Spike McRoy,25,14,2.0,3,13,2002300
194,T183,T183,Frank Nobilo,30,14,,3,5,2002380
195,T183,T183,Mark O'Meara,24,14,3.0,1,13,2002470
196,T183,T183,Carl Paulson,28,14,4.0,1,4,2002260
197,T183,T183,Dave Rummells,4,14,1.0,2,16,2002430
198,T183,T183,Tom Scherrer,34,14,,4,14,2002370
199,T183,T183,Steve Scott,3,14,1.0,3,9,2002390
200,T183,T183,Kirk Triplett,25,14,2.0,1,1,2002460
201,T183,T183,Duffy Waldorf,27,14,,1,18,2002290
202,T183,T183,Scott Watkins,1,14,,2,16,2002090
203,T183,T183,Garrett Willis,29,14,2.0,4,16,2002430
204,T205,T205,Woody Blackburn,1,13,13.0,2,15,2002300
205,T205,T205,Greg Chalmers,31,13,5.0,2,18,2002390
206,T205,T205,K.J. Choi,27,13,2.0,2,18,2002500
207,T205,T205,Darren Clarke,11,13,2.0,2,11,2002380
208,T205,T205,Richie Coughlan,5,13,,2,8,2002180
209,T205,T205,Keith Fergus,2,13,1.0,2,6,2002030
210,T205,T205,Jeff Gallagher,15,13,,2,17,2002190
211,T205,T205,Matt Gogel,25,13,1.0,1,2,2002460
212,T205,T205,Padraig Harrington,9,13,,3,10,2002410
213,T205,T205,Bradley Hughes,22,13,2.0,3,17,2002280
214,T205,T205,Miguel Angel Jiménez,19,13,4.0,2,18,2002460
215,T205,T205,Skip Kendall,31,13,3.0,1,12,2002480
216,T205,T205,Cliff Kresge,2,13,,3,3,2002300
217,T205,T205,Franklin Langham,25,13,5.0,1,17,2002470
218,T205,T205,Andrew Magee,28,13,1.0,2,17,2002430
219,T205,T205,Katsumasa Miyamoto,2,13,,2,2,2002020
220,T205,T205,Bryce Molder,22,13,2.0,2,11,2002200
221,T205,T205,Patrick Moore,1,13,1.0,1,7,2002490
222,T205,T205,Gary Nicklaus,26,13,3.0,2,7,2002020
223,T205,T205,Joe Ogilvie,20,13,,2,13,2002270
224,T205,T205,Craig Perks,28,13,7.0,2,15,2002120
225,T205,T205,Gene Sauers,11,13,,2,13,2002290
226,T205,T205,Scott Simpson,25,13,5.0,1,7,2002470
227,T205,T205,Mike Springer,12,13,2.0,3,17,2002380
228,T205,T205,Mike Standly,11,13,2.0,2,11,2002190
229,T205,T205,Steve Stricker,22,13,3.0,4,12,2002030
230,T205,T205,David Sutherland,11,13,5.0,1,8,2002050
231,T205,T205,Bo Van Pelt,28,13,2.0,1,4,2002420
232,T205,T205,Lee Westwood,9,13,2.0,2,7,2002150
233,T234,T234,Michael Campbell,11,12,,1,11,2002360
234,T234,T234,Paul Casey,9,12,,2,14,2002060
235,T234,T234,Erik Compton,5,12,,3,12,2002300
236,T234,T234,Ben Crane,30,12,,2,18,2002480
237,T234,T234,Danny Ellis,17,12,2.0,1,8,2002060
238,T234,T234,Soren Hansen,4,12,2.0,3,12,2002360
239,T234,T234,Bob Heintz,28,12,,1,8,2002090
240,T234,T234,Jason Hill,24,12,4.0,1,8,2002340
241,T234,T234,Brenden Pappas,25,12,1.0,2,14,2002380
242,T234,T234,Corey Pavin,24,12,,2,8,2002220
243,T234,T234,Pat Perez,30,12,,1,16,2002460
244,T234,T234,Phillip Price,7,12,1.0,4,11,2002030
245,T234,T234,Brent Schwarzrock,9,12,,1,17,2002110
246,T234,T234,Mike Sposa,34,12,4.0,2,13,2002040
247,T234,T234,Chip Sullivan,1,12,1.0,1,10,2002450
248,T234,T234,Stan Utley,7,12,1.0,1,5,2002320
249,T234,T234,Willie Wood,16,12,1.0,1,3,2002050
250,T251,T251,Aaron Baddeley,3,11,1.0,3,13,2002090
251,T251,T251,Todd Barranger,1,11,,2,9,2002050
252,T251,T251,Brad Benkey,1,11,6.0,1,4,2002060
253,T251,T251,Don Berry,1,11,3.0,2,7,2002350
254,T251,T251,Thomas Bjørn,9,11,,3,2,2002410
255,T251,T251,Guy Boros,11,11,1.0,3,11,2002450
256,T251,T251,Kelsey Cline,1,11,1.0,2,4,2002200
257,T251,T251,Michael Connell,2,11,,1,11,2002200
258,T251,T251,Marco Dawson,1,11,5.0,1,2,2002090
259,T251,T251,Tobias Dier,1,11,3.0,3,12,2002360
260,T251,T251,James Driscoll,6,11,,1,18,2002290
261,T251,T251,Ken Duke,4,11,3.0,2,11,2002250
262,T251,T251,Derek Gillespie,2,11,5.0,2,7,2002390
263,T251,T251,Lucas Glover,6,11,,2,10,2002320
264,T251,T251,Nolan Henke,3,11,,2,10,2002320
265,T251,T251,Stephen Leaney,2,11,,2,13,2002410
266,T251,T251,Roger Maltbie,2,11,3.0,1,2,2002050
267,T251,T251,Matt Mocniak,2,11,,2,4,2002340
268,T251,T251,Colin Montgomerie,10,11,3.0,1,18,2002150
269,T251,T251,Peter O'Malley,6,11,,1,17,2002370
270,T251,T251,José María Olazábal,20,11,1.0,4,5,2002060
271,T251,T251,Mike Reid,4,11,1.0,2,10,2002320
272,T251,T251,Justin Rose,4,11,,2,1,2002410
273,T251,T251,Adam Scott,10,11,,4,18,2002350
274,T251,T251,Brian Wilson,1,11,5.0,1,9,2002300
275,T251,T251,Dean Wilson,4,11,,2,6,2002380
276,T277,T277,Brad Bryant,5,10,,4,9,2002420
277,T277,T277,Dinesh Chand,1,10,3.0,3,5,2002050
278,T277,T277,Nick Faldo,5,10,,3,13,2002250
279,T277,T277,Niclas Fasth,9,10,4.0,1,6,2002410
280,T277,T277,Bill Glasson,13,10,,2,3,2002300
281,T277,T277,Ken Green,4,10,2.0,1,8,2002300
282,T277,T277,David Ishii,1,10,1.0,3,14,2002020
283,T277,T277,Shingo Katayama,8,10,2.0,1,15,2002140
284,T277,T277,Tom Kite,5,10,1.0,1,13,2002210
285,T277,T277,Paul Lawrie,8,10,,3,15,2002410
286,T277,T277,Scott Laycock,5,10,2.0,3,8,2002410
287,T277,T277,Rob McMillan,2,10,1.0,1,14,2002390
288,T277,T277,David Morland IV,21,10,5.0,2,3,2002490
289,T277,T277,Sean Murphy,2,10,2.0,3,5,2002270
290,T277,T277,Jerry Pate,5,10,,2,18,2002480
291,T277,T277,Michael Pearson,2,10,1.0,1,11,2002280
292,T277,T277,Dan Pohl,3,10,1.0,3,8,2002300
293,T277,T277,"Dave Stockton, Jr.",4,10,,1,4,2002030
294,T277,T277,Curtis Strange,11,10,,1,11,2002220
295,T277,T277,Taichi Teshima,3,10,,1,16,2002070
296,T277,T277,Mario Tiziani,3,10,1.0,2,13,2002290
297,T277,T277,Ted Tryba,9,10,1.0,2,17,2002290
298,T299,T299,Andy Bean,6,9,5.0,1,11,2002290
299,T299,T299,Michael Bradley,7,9,,1,10,2002290
300,T299,T299,Dave Christensen,1,9,,4,1,2002390
301,T299,T299,Bubba Dickerson,10,9,2.0,2,5,2002120
302,T299,T299,Brad Fabel,7,9,8.0,1,3,2002320
303,T299,T299,Gene Fieger,1,9,4.0,2,3,2002110
304,T299,T299,Ed Fiori,6,9,1.0,2,4,2002300
305,T299,T299,Mathias Grönberg,2,9,,1,12,2002320
306,T299,T299,Gabriel Hjertstedt,17,9,1.0,2,12,2002390
307,T299,T299,Barry Jaeckel,1,9,3.0,1,18,2002300
308,T299,T299,Kevin Johnson,1,9,,3,8,2002300
309,T299,T299,Jeff Julian,7,9,1.0,2,12,2002050
310,T299,T299,Jeff Kern,1,9,,2,16,2002090
311,T299,T299,John Klauk,1,9,1.0,1,10,2002430
312,T299,T299,Jeffrey Lankford,3,9,,1,1,2002170
313,T299,T299,Thomas Levet,3,9,3.0,2,9,2002350
314,T299,T299,Mitch Lowe,2,9,,1,12,2002050
315,T299,T299,John Mahaffey,1,9,1.0,3,2,2002030
316,T299,T299,Jon Mills,1,9,,1,1,2002390
317,T299,T299,Greg Norman,13,9,,3,12,2002250
318,T299,T299,David Ogrin,3,9,2.0,1,9,2002430
319,T299,T299,Eduardo Romero,4,9,,2,16,2002360
320,T299,T299,Mark Slawter,1,9,,1,15,2002180
321,T299,T299,Jay Synkelma,2,9,1.0,2,7,2002040
322,T299,T299,Tim Thelen,3,9,1.0,1,11,2002430
323,T299,T299,Ty Tryon,6,9,,2,13,2002040
324,T299,T299,Denis Watson,1,9,1.0,1,10,2002300
325,T299,T299,D.A. Weibring,10,9,,2,4,2002260
326,T327,T327,Brad Adamonis,1,8,1.0,2,17,2002240
327,T327,T327,Jim Benepe,4,8,5.0,1,16,2002320
328,T327,T327,Mark Carnevale,5,8,7.0,2,3,2002430
329,T327,T327,Barry Cheesman,1,8,,2,3,2002300
330,T327,T327,Brian Claar,9,8,1.0,3,16,2002320
331,T327,T327,Keith Clearwater,7,8,1.0,1,3,2002300
332,T327,T327,Wayne DeFrancesco,5,8,,2,13,2002230
333,T327,T327,Trevor Dodds,6,8,,4,1,2002300
334,T327,T327,Kevin Durkin,1,8,2.0,1,8,2002090
335,T327,T327,Buddy Gardner,1,8,1.0,2,4,2002300
336,T327,T327,Ricardo Gonzalez,4,8,,1,13,2002360
337,T327,T327,Wayne Grady,5,8,,3,5,2002230
338,T327,T327,Gary Groh,1,8,,1,11,2002280
339,T327,T327,Stu Ingraham,1,8,1.0,3,7,2002400
340,T327,T327,Toshi Izawa,7,8,3.0,1,2,2002360
341,T327,T327,Hank Kim,1,8,3.0,1,10,2002270
342,T327,T327,Nicholas Lawrence,1,8,,4,13,2002360
343,T327,T327,Matthew McDougall,1,8,1.0,1,10,2002040
344,T327,T327,Pat McGowan,1,8,,2,1,2002300
345,T327,T327,Aaron Meeks,1,8,,1,17,2002290
346,T327,T327,Larry Mize,10,8,1.0,2,16,2002240
347,T327,T327,Kris Moe,2,8,6.0,2,10,2002050
348,T327,T327,Larry Nelson,1,8,,1,7,2002350
349,T327,T327,Ryan Palmer,1,8,1.0,1,5,2002430
350,T327,T327,Chris Perry,5,8,1.0,1,16,2002020
351,T327,T327,Alex Quiroz,1,8,,1,1,2002380
352,T327,T327,Iain Steel,1,8,,3,16,2002390
353,T327,T327,Jon Turcott,1,8,4.0,1,15,2002290
354,T327,T327,Greg Twiggs,1,8,,2,7,2002300
355,T327,T327,O.D. Vincent,1,8,,2,15,2002040
356,T327,T327,Fred Wadsworth,18,8,1.0,1,14,2002300
357,T327,T327,Kevin Wentworth,4,8,,1,11,2002290
358,T327,T327,Mark Wurtz,3,8,3.0,1,17,2002370
359,T360,T360,John Adams,1,7,4.0,1,18,2002300
360,T360,T360,Jeremy Anderson,1,7,,2,11,2002460
361,T360,T360,Tommy Biershenk,1,7,2.0,2,15,2002150
362,T360,T360,Ronnie Black,12,7,1.0,1,12,2002450
363,T360,T360,Mike Capone,1,7,7.0,2,3,2002110
364,T360,T360,Barry Dear,1,7,2.0,2,2,2002400
365,T360,T360,Mike Deuel,1,7,1.0,2,15,2002300
366,T360,T360,Jamie Elliott,1,7,4.0,2,2,2002200
367,T360,T360,Robert Floyd,1,7,,1,12,2002430
368,T360,T360,Pierre Fulke,4,7,,2,5,2002350
369,T360,T360,Mike Gill,1,7,,1,5,2002150
370,T360,T360,Tom Gillis,2,7,,3,3,2002340
371,T360,T360,Mike Grob,1,7,7.0,2,12,2002390
372,T360,T360,Rick Hartmann,2,7,2.0,2,1,2002240
373,T360,T360,Billy Harvey,1,7,,2,5,2002460
374,T360,T360,Kip Henley,1,7,3.0,2,1,2002270
375,T360,T360,Zach Johnson,2,7,,3,10,2002150
376,T360,T360,Marvin King,1,7,3.0,1,4,2002340
377,T360,T360,Steve Kwon,1,7,1.0,3,14,2002050
378,T360,T360,Han Lee,1,7,1.0,3,12,2002090
379,T360,T360,Monty Leong,3,7,,4,2,2002030
380,T360,T360,Casey Martin,3,7,5.0,1,17,2002230
381,T360,T360,Paul McGinley,10,7,1.0,4,3,2002160
382,T360,T360,Carl Pettersson,3,7,1.0,3,13,2002410
383,T360,T360,Brian Quackenbush,1,7,,1,16,2002230
384,T360,T360,Sam Randolph,6,7,1.0,2,1,2002400
385,T360,T360,Jack Renner,1,7,1.0,1,9,2002300
386,T360,T360,Jeff Roth,1,7,1.0,2,1,2002340
387,T360,T360,Nobuhito Sato,1,7,1.0,2,13,2002360
388,T360,T360,Kevin Savage,1,7,,1,4,2002300
389,T360,T360,Mark Scheibach,1,7,2.0,2,2,2002290
390,T360,T360,Steve Sear,1,7,,2,5,2002070
391,T360,T360,Dave Spengler,1,7,,2,1,2002290
392,T360,T360,Kevin Stadler,1,7,1.0,1,3,2002300
393,T360,T360,Whit Staples,3,7,1.0,1,16,2002150
394,T360,T360,Craig Stevens,2,7,,1,16,2002150
395,T360,T360,Toru Taniguchi,8,7,1.0,3,5,2002220
396,T360,T360,Mark Warman,1,7,1.0,1,4,2002060
397,T360,T360,Tom Watson,4,7,,4,8,2002210
398,T360,T360,Mark Wilson,1,7,,1,10,2002290
399,T400,T400,JC Anderson,1,6,,1,9,2002200
400,T400,T400,Chip Beck,3,6,,2,10,2002190
401,T400,T400,Phil Blackmar,1,6,,1,12,2002140
402,T400,T400,Scott Brauer,1,6,1.0,1,8,2002320
403,T400,T400,Eric Brito,1,6,,2,16,2002320
404,T400,T400,Jason Caron,1,6,,3,17,2002250
405,T400,T400,Nick Cassini,3,6,1.0,1,11,2002380
406,T400,T400,Larry Correa,1,6,2.0,2,14,2002060
407,T400,T400,Keoke Cotner,1,6,1.0,1,13,2002020
408,T400,T400,Ben Crenshaw,2,6,,2,1,2002160
409,T400,T400,Kevin DeNike,1,6,3.0,1,8,2002320
410,T400,T400,"John Engler, Jr.",1,6,,1,16,2002170
411,T400,T400,Rick Fehr,1,6,,2,10,2002300
412,T400,T400,Todd Fischer,1,6,,2,9,2002050
413,T400,T400,Cody Freeman,1,6,1.0,1,1,2002270
414,T400,T400,Bob Friend,1,6,3.0,1,6,2002060
415,T400,T400,Hiroyuki Fujita,1,6,1.0,2,16,2002020
416,T400,T400,Keiichiro Fukabori,2,6,1.0,1,13,2002090
417,T400,T400,Jason Gore,1,6,,2,13,2002300
418,T400,T400,Jimmy Green,2,6,1.0,3,3,2002300
419,T400,T400,Joe Gutterman,2,6,,1,7,2002470
420,T400,T400,Gary Hallberg,3,6,1.0,1,16,2002320
421,T400,T400,Mark Hayes,1,6,5.0,3,14,2002030
422,T400,T400,Michael Henderson,1,6,,1,8,2002100
423,T400,T400,Michael Hoey,3,6,5.0,1,11,2002220
424,T400,T400,Brian Hull,2,6,1.0,1,10,2002050
425,T400,T400,Tim Jackson,1,6,,2,12,2002160
426,T400,T400,Thongchai Jaidee,2,6,,4,7,2002410
427,T400,T400,Philip Jonas,1,6,,1,9,2002380
428,T400,T400,Robert Karlsson,2,6,,3,10,2002250
429,T400,T400,Kenichi Kuboya,2,6,,2,12,2002410
430,T400,T400,Carlos Larrain,1,6,,1,8,2002260
431,T400,T400,James Lepp,1,6,1.0,1,4,2002390
432,T400,T400,John Lieber,1,6,,1,14,2002060
433,T400,T400,Mike Malizia,1,6,3.0,1,17,2002300
434,T400,T400,"Buddy Marucci, Jr",1,6,1.0,2,2,2002400
435,T400,T400,Mark Mielke,1,6,,1,2,2002240
436,T400,T400,Jin Park,1,6,2.0,1,17,2002370
437,T400,T400,Chez Reavie,1,6,,1,11,2002160
