,YTD_Par_or_Better_Streak_RANK THIS WEEK,YTD_Par_or_Better_Streak_RANK LAST WEEK,YTD_Par_or_Better_Streak_PLAYER NAME,YTD_Par_or_Better_Streak_NUMBER OF ROUNDS
73,T63,T63,Ian Leggatt,12
74,T63,T63,Tom Lehman,12
75,T63,T63,J.L. Lewis,12
76,T63,T63,David Peoples,12
77,T63,T63,Jeff Roth,12
78,T63,T63,Kirk Triplett,12
79,T80,T80,Paul Azinger,11
80,T80,T80,Rich Beem,11
81,T80,T80,Bart Bryant,11
82,T80,T80,Ángel Cabrera,11
83,T80,T80,K.J. Choi,11
84,T80,T80,Robert Damron,11
85,T80,T80,Luke Donald,11
86,T80,T80,Jim Furyk,11
87,T80,T80,Brian Gay,11
88,T80,T80,David Gossett,11
89,T80,T80,Dudley Hart,11
90,T80,T80,Kent Jones,11
91,T80,T80,Jeff Maggert,11
92,T80,T80,Len Mattiace,11
93,T80,T80,Frank Nobilo,11
94,T80,T80,Mark O'Meara,11
95,T80,T80,John Senden,11
96,T80,T80,Chris Smith,11
97,T80,T80,Doug Tewell,11
98,T99,T99,Pat Bates,10
99,T99,T99,Notah Begay III,10
100,T99,T99,Greg Chalmers,10
101,T99,T99,Ben Crane,10
102,T99,T99,Jess Daley,10
103,T99,T99,Steve Flesch,10
104,T99,T99,Edward Fryatt,10
105,T99,T99,Kelly Gibson,10
106,T99,T99,Mike Heinen,10
107,T99,T99,Bradley Hughes,10
108,T99,T99,Billy Mayfair,10
109,T99,T99,Rocco Mediate,10
110,T99,T99,Deane Pappas,10
111,T99,T99,Steve Pate,10
112,T99,T99,Carl Paulson,10
113,T99,T99,John Rollins,10
114,T99,T99,Gene Sauers,10
115,T99,T99,Hidemichi Tanaka,10
116,T99,T99,Phil Tataurangi,10
117,T99,T99,Tommy Tolles,10
118,T99,T99,Mike Weir,10
119,T120,T120,Stephen Ames,9
120,T120,T120,Mark Brooks,9
121,T120,T120,Michael Campbell,9
122,T120,T120,Jim Carter,9
123,T120,T120,Brandel Chamblee,9
124,T120,T120,Russ Cochran,9
125,T120,T120,Fred Couples,9
126,T120,T120,Robin Freeman,9
127,T120,T120,Eduardo Herrera,9
128,T120,T120,Tim Herron,9
129,T120,T120,Geoff Ogilvy,9
130,T120,T120,Paul Stankowski,9
131,T120,T120,Kevin Sutherland,9
132,T120,T120,Esteban Toledo,9
133,T120,T120,Jay Williamson,9
134,T135,T135,Steve Allan,8
135,T135,T135,Craig Barlow,8
136,T135,T135,Mark Calcavecchia,8
137,T135,T135,Stewart Cink,8
138,T135,T135,Tim Clark,8
139,T135,T135,Keith Clearwater,8
140,T135,T135,David Edwards,8
141,T135,T135,Steve Elkington,8
142,T135,T135,Brad Faxon,8
143,T135,T135,Harrison Frazar,8
144,T135,T135,"Jim Gallagher, Jr.",8
145,T135,T135,Sergio Garcia,8
146,T135,T135,Matt Gogel,8
147,T135,T135,Bob Heintz,8
148,T135,T135,Pete Jordan,8
149,T135,T135,Bernhard Langer,8
150,T135,T135,Jim McGovern,8
151,T135,T135,Dennis Paulson,8
152,T135,T135,Craig Perks,8
153,T135,T135,Matt Peterson,8
154,T135,T135,Brett Quigley,8
155,T135,T135,John Riegger,8
156,T135,T135,Tom Scherrer,8
157,T135,T135,Craig Stadler,8
158,T135,T135,Steve Stricker,8
159,T135,T135,Grant Waite,8
160,T135,T135,Kaname Yokoo,8
161,T162,T162,Michael Allen,7
162,T162,T162,Brian Bateman,7
163,T162,T162,Jeff Brehaut,7
164,T162,T162,Paul Casey,7
165,T162,T162,José Coceres,7
166,T162,T162,Stephen Gangluff,7
167,T162,T162,Retief Goosen,7
168,T162,T162,Paul Gow,7
169,T162,T162,Jay Haas,7
170,T162,T162,Jason Hill,7
171,T162,T162,Cliff Kresge,7
172,T162,T162,Shigeki Maruyama,7
173,T162,T162,Joe Ogilvie,7
174,T162,T162,Corey Pavin,7
175,T162,T162,Tom Pernice Jr.,7
176,T162,T162,Phillip Price,7
177,T162,T162,Heath Slocum,7
178,T162,T162,Jerry Smith,7
179,T162,T162,Duffy Waldorf,7
180,T162,T162,Brian Watts,7
181,T182,T182,Fulton Allem,6
182,T182,T182,Tommy Armour III,6
183,T182,T182,Woody Austin,6
184,T182,T182,Paul Claxton,6
185,T182,T182,Ken Duke,6
186,T182,T182,Keith Fergus,6
187,T182,T182,David Frost,6
188,T182,T182,Padraig Harrington,6
189,T182,T182,Gabriel Hjertstedt,6
190,T182,T182,David Howser,6
191,T182,T182,Mike Hulbert,6
192,T182,T182,Trevor Immelman,6
193,T182,T182,Peter Jacobsen,6
194,T182,T182,Jonathan Kaye,6
195,T182,T182,Brad Lardon,6
196,T182,T182,Michael Long,6
197,T182,T182,Graeme McDowell,6
198,T182,T182,Spike McRoy,6
199,T182,T182,Jesper Parnevik,6
200,T182,T182,Pat Perez,6
201,T182,T182,Scott Simpson,6
202,T182,T182,Mike Sposa,6
203,T182,T182,Mike Springer,6
204,T182,T182,Kenneth Staton,6
205,T182,T182,David Sutherland,6
206,T182,T182,Brett Wetterich,6
207,T182,T182,Garrett Willis,6
208,T182,T182,Willie Wood,6
209,T210,T210,Dave Barr,5
210,T210,T210,Thomas Bjørn,5
211,T210,T210,Darren Clarke,5
212,T210,T210,Erik Compton,5
213,T210,T210,James Driscoll,5
214,T210,T210,Scott Dunlap,5
215,T210,T210,Danny Ellis,5
216,T210,T210,Niclas Fasth,5
217,T210,T210,Gene Fieger,5
218,T210,T210,Mathew Goggin,5
219,T210,T210,Scott Gump,5
220,T210,T210,Tripp Isenhour,5
221,T210,T210,Kevin Johnson,5
222,T210,T210,Steve Jones,5
223,T210,T210,Shingo Katayama,5
224,T210,T210,Stephen Leaney,5
225,T210,T210,Andrew Magee,5
226,T210,T210,Blaine McCallister,5
227,T210,T210,Larry Mize,5
228,T210,T210,Bryce Molder,5
229,T210,T210,Colin Montgomerie,5
230,T210,T210,David Morland IV,5
231,T210,T210,Gary Nicklaus,5
232,T210,T210,Brenden Pappas,5
233,T210,T210,Lee Porter,5
234,T210,T210,Adam Scott,5
235,T210,T210,Des Smyth,5
236,T210,T210,Chris Tidland,5
237,T210,T210,Stan Utley,5
238,T210,T210,Bo Van Pelt,5
239,T210,T210,Boo Weekley,5
240,T210,T210,Brian Wilson,5
241,T242,T242,Jeremy Anderson,4
242,T242,T242,Doug Barron,4
243,T242,T242,Mark Carnevale,4
244,T242,T242,Barry Cheesman,4
245,T242,T242,Brian Claar,4
246,T242,T242,Trevor Dodds,4
247,T242,T242,Ed Fiori,4
248,T242,T242,Hiroyuki Fujita,4
249,T242,T242,Jeff Gallagher,4
250,T242,T242,Derek Gillespie,4
251,T242,T242,Jimmy Green,4
252,T242,T242,Anders Hansen,4
253,T242,T242,Mikko Ilonen,4
254,T242,T242,Miguel Angel Jiménez,4
255,T242,T242,Zach Johnson,4
256,T242,T242,Tom Kite,4
257,T242,T242,Hank Kuehne,4
258,T242,T242,Hunter Mahan,4
259,T242,T242,Michael Muehr,4
260,T242,T242,Sean Murphy,4
261,T242,T242,Dan Pohl,4
262,T242,T242,Ian Poulter,4
263,T242,T242,Eduardo Romero,4
264,T242,T242,Brent Schwarzrock,4
265,T242,T242,Steve Scott,4
266,T242,T242,Mike Standly,4
267,T242,T242,"Dave Stockton, Jr.",4
268,T242,T242,Hal Sutton,4
269,T242,T242,Toru Taniguchi,4
270,T242,T242,Ted Tryba,4
271,T242,T242,Greg Twiggs,4
272,T242,T242,Fred Wadsworth,4
273,T242,T242,Lee Westwood,4
274,T242,T242,Dean Wilson,4
275,T242,T242,Richard Zokol,4
276,T277,T277,Aaron Baddeley,3
277,T277,T277,Todd Barranger,3
278,T277,T277,Andy Bean,3
279,T277,T277,Guy Boros,3
280,T277,T277,Michael Bradley,3
281,T277,T277,Andrew Coltart,3
282,T277,T277,Richie Coughlan,3
283,T277,T277,Todd Doohan,3
284,T277,T277,Gary Evans,3
285,T277,T277,Rick Fehr,3
286,T277,T277,Pierre Fulke,3
287,T277,T277,Bill Glasson,3
288,T277,T277,Lucas Glover,3
289,T277,T277,Ricardo Gonzalez,3
290,T277,T277,Wayne Grady,3
291,T277,T277,Billy Harvey,3
292,T277,T277,Nolan Henke,3
293,T277,T277,Franklin Langham,3
294,T277,T277,Paul Lawrie,3
295,T277,T277,Scott Laycock,3
296,T277,T277,Han Lee,3
297,T277,T277,Sandy Lyle,3
298,T277,T277,Mark McCumber,3
299,T277,T277,John Morse,3
300,T277,T277,Greg Norman,3
301,T277,T277,Jerry Pate,3
302,T277,T277,Chris Perry,3
303,T277,T277,Carl Pettersson,3
304,T277,T277,Jeff Quinney,3
305,T277,T277,Alexandre Rocha,3
306,T277,T277,Justin Rose,3
307,T277,T277,Dave Rummells,3
308,T277,T277,Jim Schuman,3
309,T277,T277,Curtis Strange,3
310,T277,T277,Chip Sullivan,3
311,T277,T277,Jay Synkelma,3
312,T277,T277,Mario Tiziani,3
313,T277,T277,Kevin Wentworth,3
314,T315,T315,JC Anderson,2
315,T315,T315,Warren Bennett,2
316,T315,T315,Ronnie Black,2
317,T315,T315,Mike Capone,2
318,T315,T315,Bobby Clampett,2
319,T315,T315,Marco Dawson,2
320,T315,T315,Jay Delsing,2
321,T315,T315,Mike Deuel,2
322,T315,T315,Bubba Dickerson,2
323,T315,T315,Nick Faldo,2
324,T315,T315,Todd Fischer,2
325,T315,T315,Raymond Floyd,2
326,T315,T315,Ian Garbutt,2
327,T315,T315,Tom Gillis,2
328,T315,T315,Ernie Gonzalez,2
329,T315,T315,Mike Grob,2
330,T315,T315,Gary Hallberg,2
331,T315,T315,Soren Hansen,2
332,T315,T315,Mark Hayes,2
333,T315,T315,David Ishii,2
334,T315,T315,Toshi Izawa,2
335,T315,T315,Monty Leong,2
336,T315,T315,Kris Maffet,2
337,T315,T315,John Maginnes,2
338,T315,T315,John Mahaffey,2
339,T315,T315,Paul McGinley,2
340,T315,T315,Rob McMillan,2
341,T315,T315,Aaron Meeks,2
342,T315,T315,Peter O'Malley,2
343,T315,T315,Mike Reid,2
344,T315,T315,Jim Rutledge,2
345,T315,T315,Ty Tryon,2
346,T315,T315,Jon Turcott,2
347,T315,T315,Scott Watkins,2
348,T315,T315,Tom Watson,2
349,T315,T315,D.A. Weibring,2
350,T315,T315,Matt Weibring,2
351,T315,T315,Mark Wurtz,2
