,Front_9_Par_4_Scoring_Average_RANK THIS WEEK,Front_9_Par_4_Scoring_Average_RANK LAST WEEK,Front_9_Par_4_Scoring_Average_PLAYER NAME,Front_9_Par_4_Scoring_Average_ROUNDS,Front_9_Par_4_Scoring_Average_AVG,Front_9_Par_4_Scoring_Average_TOTAL STROKES,Front_9_Par_4_Scoring_Average_TOTAL HOLES
51,T41,,Chris Kirk,89,4.01,1816,453
52,T41,,Jamie Lovemark,98,4.01,2148,536
53,T41,,Sebastián Muñoz,51,4.01,1112,277
54,T41,,Cameron Percy,71,4.01,1468,366
55,T41,,Patrick Reed,107,4.01,2228,556
56,T41,,Shawn Stefani,72,4.01,1539,384
57,T58,,Byeong Hun An,77,4.02,1593,396
58,T58,,Zac Blair,105,4.02,2201,547
59,T58,,Jason Dufner,89,4.02,1839,458
60,T58,,Rickie Fowler,78,4.02,1712,426
61,T58,,Fabián Gómez,61,4.02,1286,320
62,T58,,Branden Grace,70,4.02,1383,344
63,T58,,David Hearn,93,4.02,1901,473
64,T58,,Kevin Na,86,4.02,1847,460
65,T58,,Rory Sabbatini,71,4.02,1479,368
66,T58,,Kyle Stanley,104,4.02,2261,563
67,T58,,Kevin Tway,96,4.02,1952,486
68,T58,,Tim Wilkinson,64,4.02,1289,321
69,T70,,Ryan Armour,63,4.03,1322,328
70,T70,,Blayne Barber,77,4.03,1580,392
71,T70,,Tom Hoge,54,4.03,1036,257
72,T70,,John Huh,92,4.03,1988,493
73,T70,,Billy Hurley III,80,4.03,1783,442
74,T70,,Matt Kuchar,95,4.03,2067,513
75,T70,,Danny Lee,93,4.03,1982,492
76,T70,,David Lingmerth,79,4.03,1671,415
77,T70,,Grayson Murray,94,4.03,2008,498
78,T70,,J.T. Poston,95,4.03,1936,480
79,T70,,Tag Ridings,67,4.03,1322,328
80,T70,,Scott Stallings,81,4.03,1765,438
81,T70,,Gary Woodland,94,4.03,2020,501
82,T83,,Julián Etulain,68,4.04,1415,350
83,T83,,Martin Flores,88,4.04,1840,455
84,T83,,J.B. Holmes,83,4.04,1744,432
85,T83,,Kevin Kisner,105,4.04,2208,547
86,T83,,Russell Knox,75,4.04,1558,386
87,T83,,Jason Kokrak,95,4.04,2099,520
88,T83,,Anirban Lahiri,72,4.04,1622,401
89,T83,,Ben Martin,86,4.04,1773,439
90,T83,,Louis Oosthuizen,69,4.04,1397,346
91,T83,,Brandt Snedeker,53,4.04,1095,271
92,T83,,Robert Streb,98,4.04,2168,536
93,T83,,Vaughn Taylor,90,4.04,1877,465
94,T83,,Harold Varner III,101,4.04,2208,547
95,T83,,Bubba Watson,71,4.04,1446,358
96,T83,,Boo Weekley,75,4.04,1633,404
97,T83,,Richy Werenski,81,4.04,1652,409
98,T99,,Steven Alker,69,4.05,1410,348
99,T99,,Ryan Blaum,100,4.05,2162,534
100,T99,,Scott Brown,95,4.05,2063,509
101,T99,,Graham DeLaet,82,4.05,1721,425
102,T99,,Gonzalo Fernandez-Castaño,63,4.05,1252,309
103,T99,,Brad Fritsch,56,4.05,1150,284
104,T99,,Brian Gay,82,4.05,1801,445
105,T99,,Emiliano Grillo,90,4.05,1925,475
106,T99,,Adam Hadwin,98,4.05,2163,534
107,T99,,Morgan Hoffmann,92,4.05,1988,491
108,T99,,Billy Horschel,88,4.05,1981,489
109,T99,,Mark Hubbard,81,4.05,1693,418
110,T99,,Matt Jones,64,4.05,1292,319
111,T99,,Luke List,102,4.05,2183,539
112,T99,,Hunter Mahan,73,4.05,1599,395
113,T99,,Sean O'Hair,84,4.05,1938,479
114,T99,,Rod Pampling,71,4.05,1569,387
115,T99,,D.A. Points,68,4.05,1512,373
116,T99,,Hudson Swafford,94,4.05,2021,499
117,T99,,Johnson Wagner,71,4.05,1411,348
118,T119,,Kevin Chappell,95,4.06,2008,495
119,T119,,Bryson DeChambeau,91,4.06,2034,501
120,T119,,Luke Donald,50,4.06,1084,267
121,T119,,Brooks Koepka,88,4.06,1833,452
122,T119,,Graeme McDowell,56,4.06,1233,304
123,T119,,William McGirt,89,4.06,1873,461
124,T119,,Bryce Molder,74,4.06,1649,406
125,T119,,Ryan Moore,82,4.06,1791,441
126,T119,,Seung-Yul Noh,91,4.06,1959,483
127,T119,,Ryan Palmer,61,4.06,1211,298
128,T119,,Jonathan Randolph,68,4.06,1408,347
129,T119,,Cameron Smith,86,4.06,1811,446
130,T119,,Chris Stroud,67,4.06,1364,336
131,T119,,Nick Taylor,97,4.06,2115,521
132,T119,,Michael Thompson,60,4.06,1230,303
133,T119,,Tyrone Van Aswegen,105,4.06,2201,542
134,T119,,Jhonattan Vegas,95,4.06,2022,498
135,T119,,Nick Watney,75,4.06,1596,393
136,T137,,Mark Anderson,54,4.07,1159,285
137,T137,,Aaron Baddeley,61,4.07,1245,306
138,T137,,Ricky Barnes,100,4.07,2071,509
139,T137,,Dominic Bozzelli,69,4.07,1458,358
140,T137,,Wesley Bryan,95,4.07,2068,508
141,T137,,Rafa Cabrera Bello,63,4.07,1351,332
142,T137,,Greg Chalmers,75,4.07,1592,391
143,T137,,K.J. Choi,72,4.07,1497,368
144,T137,,Brett Drewitt,57,4.07,1196,294
145,T137,,Harris English,84,4.07,1747,429
146,T137,,James Hahn,96,4.07,2180,536
147,T137,,Ryo Ishikawa,56,4.07,1230,302
148,T137,,Whee Kim,74,4.07,1617,397
149,T137,,Spencer Levin,89,4.07,1917,471
150,T137,,Nicholas Lindheim,58,4.07,1249,307
151,T137,,Scott Piercy,70,4.07,1490,366
152,T137,,Kyle Reifers,96,4.07,1970,484
153,T137,,Patrick Rodgers,76,4.07,1707,419
154,T137,,J.J. Spaun,92,4.07,1922,472
155,T137,,Kevin Streelman,90,4.07,1959,481
156,T137,,Brian Stuard,93,4.07,1926,473
157,T158,,Ryan Brehm,83,4.08,1756,430
158,T158,,J.J. Henry,92,4.08,1957,480
159,T158,,Mackenzie Hughes,106,4.08,2363,579
160,T158,,Patton Kizzire,84,4.08,1733,425
161,T158,,Shane Lowry,52,4.08,1076,264
162,T158,,Troy Merritt,82,4.08,1711,419
163,T158,,Geoff Ogilvy,80,4.08,1655,406
164,T158,,Daniel Summerhays,100,4.08,2136,524
165,T158,,Steve Wheatcroft,51,4.08,1066,261
166,T167,,Jonas Blixt,74,4.09,1566,383
167,T167,,Jason Bohn,75,4.09,1618,396
168,T167,,Derek Fathauer,81,4.09,1694,414
169,T167,,Smylie Kaufman,76,4.09,1622,397
170,T167,,Søren Kjeldsen,58,4.09,1108,271
171,T167,,Rick Lamb,54,4.09,1136,278
172,T167,,Peter Malnati,91,4.09,1946,476
173,T167,,C.T. Pan,88,4.09,1942,475
174,T167,,Charl Schwartzel,63,4.09,1375,336
175,T167,,Jimmy Walker,68,4.09,1500,367
176,T177,,Ken Duke,77,4.1,1618,395
177,T177,,Kelly Kraft,75,4.1,1644,401
178,T179,,Miguel Angel Carballo,63,4.11,1290,314
179,T179,,Cody Gribble,79,4.11,1742,424
180,T179,,Carl Pettersson,63,4.11,1347,328
181,T179,,Brett Stegmaier,78,4.11,1747,425
182,T179,,Cameron Tringale,89,4.11,1901,462
183,T184,,Ernie Els,52,4.13,1197,290
184,T184,,Andrew Loupe,55,4.13,1206,292
185,186,,Chad Collins,66,4.14,1430,345
186,T187,,Roberto Castro,70,4.15,1551,374
187,T187,,Matt Every,76,4.15,1625,392
188,T189,,Steven Bowditch,59,4.18,1262,302
189,T189,,Si Woo Kim,80,4.18,1720,411
