,Late_Round_3_Scoring_Average_RANK THIS WEEK,Late_Round_3_Scoring_Average_RANK LAST WEEK,Late_Round_3_Scoring_Average_PLAYER NAME,Late_Round_3_Scoring_Average_AVG,Late_Round_3_Scoring_Average_TOTAL STROKES,Late_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,,Scott Stallings,66.43,465,7
1,2,,Dustin Johnson,67.11,604,9
2,3,,Steve Wheatcroft,67.5,135,2
3,4,,Justin Thomas,67.69,880,13
4,5,,Billy Horschel,67.71,474,7
5,6,,Jordan Spieth,67.75,813,12
6,T7,,Kevin Na,68.0,272,4
7,T7,,Rory Sabbatini,68.0,408,6
8,T7,,Boo Weekley,68.0,204,3
9,10,,Zach Johnson,68.14,477,7
10,11,,Tim Wilkinson,68.5,137,2
11,12,,Nicholas Lindheim,68.6,343,5
12,13,,Michael Kim,68.67,206,3
13,T14,,Adam Hadwin,68.69,893,13
14,T14,,Kevin Kisner,68.69,893,13
15,16,,Charley Hoffman,68.79,963,14
16,17,,Chad Campbell,68.83,826,12
17,18,,Rafa Cabrera Bello,69.14,484,7
18,19,,Ryan Armour,69.17,415,6
19,T20,,Kelly Kraft,69.2,346,5
20,T20,,Patrick Rodgers,69.2,346,5
21,T22,,Whee Kim,69.25,554,8
22,T22,,Gary Woodland,69.25,554,8
23,24,,Stewart Cink,69.29,485,7
24,T25,,Charles Howell III,69.33,624,9
25,T25,,Brian Stuard,69.33,208,3
26,27,,Russell Knox,69.4,694,10
27,28,,Graham DeLaet,69.42,833,12
28,T29,,Brian Gay,69.43,486,7
29,T29,,Sean O'Hair,69.43,486,7
30,T31,,Andres Gonzales,69.44,625,9
31,T31,,Grayson Murray,69.44,625,9
32,33,,Adam Scott,69.45,764,11
33,T34,,Sergio Garcia,69.5,417,6
34,T34,,Patton Kizzire,69.5,417,6
35,36,,Rickie Fowler,69.54,904,13
36,T37,,Branden Grace,69.6,348,5
37,T37,,Kyle Stanley,69.6,696,10
38,39,,Kevin Chappell,69.63,557,8
39,40,,Tag Ridings,69.71,488,7
40,T41,,Chad Collins,69.75,279,4
41,T41,,Robert Garrigus,69.75,279,4
42,T41,,Cameron Smith,69.75,558,8
43,T44,,Brooks Koepka,69.8,698,10
44,T44,,Justin Rose,69.8,698,10
45,T46,,Bill Haas,69.82,768,11
46,T46,,Martin Laird,69.82,768,11
47,48,,David Lingmerth,69.83,419,6
48,49,,Danny Lee,69.88,559,8
49,50,,Nick Taylor,69.89,629,9
50,51,,Lucas Glover,69.91,769,11
51,52,,Patrick Reed,69.92,909,13
52,T53,,Retief Goosen,70.0,210,3
53,T53,,Brandon Hagy,70.0,420,6
54,T53,,Mark Hubbard,70.0,210,3
55,T53,,John Huh,70.0,420,6
56,T53,,Hideki Matsuyama,70.0,770,11
57,T53,,Ollie Schniederjans,70.0,700,10
58,T53,,Shawn Stefani,70.0,210,3
59,T53,,Richy Werenski,70.0,280,4
60,61,,Daniel Berger,70.08,841,12
61,62,,Matt Kuchar,70.09,771,11
62,63,,Luke List,70.13,561,8
63,64,,Rory McIlroy,70.14,491,7
64,T65,,Ricky Barnes,70.17,421,6
65,T65,,Jamie Lovemark,70.17,842,12
66,T65,,Brandt Snedeker,70.17,421,6
67,T68,,Paul Casey,70.18,1193,17
68,T68,,Brian Harman,70.18,772,11
69,T68,,Brendan Steele,70.18,772,11
70,71,,Shane Lowry,70.2,351,5
71,T72,,Scott Brown,70.22,632,9
72,T72,,Patrick Cantlay,70.22,632,9
73,T74,,Jim Furyk,70.25,281,4
74,T74,,William McGirt,70.25,562,8
75,76,,Jon Rahm,70.27,773,11
76,77,,Webb Simpson,70.3,703,10
77,T78,,Jonas Blixt,70.33,422,6
78,T78,,Keegan Bradley,70.33,844,12
79,T78,,Fabián Gómez,70.33,211,3
80,T78,,Ryo Ishikawa,70.33,211,3
81,T78,,Bubba Watson,70.33,422,6
82,83,,James Hahn,70.36,774,11
83,T84,,Graeme McDowell,70.4,352,5
84,T84,,Ryan Moore,70.4,704,10
85,T84,,Xander Schauffele,70.4,704,10
86,T87,,J.J. Henry,70.43,493,7
87,T87,,Ian Poulter,70.43,493,7
88,89,,Ryan Brehm,70.44,634,9
89,T90,,Cody Gribble,70.5,282,4
90,T90,,Søren Kjeldsen,70.5,282,4
91,T90,,C.T. Pan,70.5,423,6
92,T93,,Pat Perez,70.56,635,9
93,T93,,Chez Reavie,70.56,635,9
94,95,,Kevin Tway,70.57,494,7
95,96,,Brett Stegmaier,70.6,353,5
96,97,,Seamus Power,70.63,565,8
97,98,,Jason Dufner,70.64,777,11
98,T99,,Luke Donald,70.67,212,3
99,T99,,Spencer Levin,70.67,424,6
100,T99,,Trey Mullinax,70.67,636,9
101,T99,,J.T. Poston,70.67,424,6
102,T99,,Charl Schwartzel,70.67,424,6
103,T104,,Julián Etulain,70.71,495,7
104,T104,,Russell Henley,70.71,990,14
105,106,,Tony Finau,70.73,778,11
106,T107,,Matt Jones,70.75,283,4
107,T107,,Nick Watney,70.75,283,4
108,T109,,Wesley Bryan,70.78,637,9
109,T109,,Francesco Molinari,70.78,637,9
110,T109,,Kevin Streelman,70.78,637,9
111,T112,,Zac Blair,70.8,708,10
112,T112,,Bud Cauley,70.8,708,10
113,T114,,Louis Oosthuizen,70.83,425,6
114,T114,,Camilo Villegas,70.83,425,6
115,T116,,Vaughn Taylor,70.88,567,8
116,T116,,Johnson Wagner,70.88,567,8
117,118,,Marc Leishman,70.91,780,11
118,T119,,Mark Anderson,71.0,142,2
119,T119,,Jim Herman,71.0,213,3
120,T119,,Hunter Mahan,71.0,355,5
121,T119,,Bryce Molder,71.0,355,5
122,T119,,Carl Pettersson,71.0,71,1
123,T119,,Chris Stroud,71.0,355,5
124,125,,Byeong Hun An,71.14,498,7
125,T126,,Mackenzie Hughes,71.17,854,12
126,T126,,Kyle Reifers,71.17,427,6
127,128,,K.J. Choi,71.2,356,5
128,129,,Morgan Hoffmann,71.22,641,9
129,130,,Ben Crane,71.25,570,8
130,131,,Phil Mickelson,71.27,784,11
131,132,,Ryan Blaum,71.29,499,7
132,T133,,Ben Martin,71.33,642,9
133,T133,,Troy Merritt,71.33,428,6
134,T133,,Jhonattan Vegas,71.33,428,6
135,136,,Cameron Tringale,71.38,571,8
136,137,,Tom Hoge,71.4,357,5
137,138,,Steven Alker,71.43,500,7
138,T139,,Sebastián Muñoz,71.5,286,4
139,T139,,Ryan Palmer,71.5,286,4
140,141,,Sung Kang,71.54,930,13
141,142,,Martin Flores,71.55,787,11
142,T143,,Bryson DeChambeau,71.6,716,10
143,T143,,Brett Drewitt,71.6,358,5
144,T143,,Brad Fritsch,71.6,358,5
145,T143,,Cameron Percy,71.6,358,5
146,T143,,Sam Saunders,71.6,716,10
147,148,,Seung-Yul Noh,71.63,573,8
148,149,,Alex Cejka,71.67,430,6
149,150,,J.B. Holmes,71.71,502,7
150,T151,,Dominic Bozzelli,71.75,287,4
151,T151,,Robert Streb,71.75,574,8
152,T153,,Harris English,71.8,359,5
153,T153,,J.J. Spaun,71.8,718,10
154,T153,,Hudson Swafford,71.8,718,10
155,156,,Daniel Summerhays,71.83,862,12
156,T157,,Jason Day,71.86,503,7
157,T157,,Si Woo Kim,71.86,503,7
158,159,,Billy Hurley III,71.88,575,8
159,160,,Chris Kirk,71.89,647,9
160,T161,,Derek Fathauer,72.0,504,7
161,T161,,Smylie Kaufman,72.0,576,8
162,T161,,Anirban Lahiri,72.0,504,7
163,T161,,Peter Malnati,72.0,360,5
164,T161,,Michael Thompson,72.0,72,1
165,T166,,Brian Campbell,72.25,289,4
166,T166,,Gonzalo Fernandez-Castaño,72.25,289,4
167,T168,,Emiliano Grillo,72.29,506,7
168,T168,,David Hearn,72.29,506,7
169,170,,Harold Varner III,72.38,579,8
170,171,,Matt Every,72.5,435,6
171,172,,Scott Piercy,72.56,653,9
172,T173,,Blayne Barber,72.6,363,5
173,T173,,Ken Duke,72.6,363,5
174,175,,Miguel Angel Carballo,72.67,218,3
175,176,,Andrew Loupe,72.8,364,5
176,177,,Jason Kokrak,72.82,801,11
177,178,,Jimmy Walker,72.83,437,6
178,T179,,Greg Chalmers,73.0,146,2
179,T179,,Geoff Ogilvy,73.0,219,3
180,T179,,D.A. Points,73.0,438,6
181,T179,,Jonathan Randolph,73.0,584,8
182,183,,Tyrone Van Aswegen,73.33,440,6
183,184,,Roberto Castro,73.4,367,5
184,T185,,Aaron Baddeley,73.5,294,4
185,T185,,Rod Pampling,73.5,294,4
186,187,,Rick Lamb,74.5,149,2
187,188,,Steven Bowditch,76.5,153,2
188,T189,,Jason Bohn,77.33,232,3
189,T189,,Ernie Els,77.33,232,3
