,Front_9_Round_3_Scoring_Average_RANK THIS WEEK,Front_9_Round_3_Scoring_Average_RANK LAST WEEK,Front_9_Round_3_Scoring_Average_PLAYER NAME,Front_9_Round_3_Scoring_Average_AVG,Front_9_Round_3_Scoring_Average_TOTAL STROKES,Front_9_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,,Scott Stallings,33.5,469,14
1,2,,Dustin Johnson,33.75,540,16
2,3,,Jason Day,33.8,507,15
3,4,,Robert Garrigus,33.83,406,12
4,5,,Rickie Fowler,33.89,610,18
5,6,,Chad Campbell,33.95,679,20
6,7,,Patrick Rodgers,34.0,374,11
7,8,,Branden Grace,34.07,477,14
8,9,,Patton Kizzire,34.08,409,12
9,10,,Ollie Schniederjans,34.11,614,18
10,11,,Cameron Smith,34.18,581,17
11,T12,,Shawn Stefani,34.2,342,10
12,T12,,Chris Stroud,34.2,342,10
13,14,,Rick Lamb,34.25,274,8
14,15,,Charley Hoffman,34.32,858,25
15,T16,,Kelly Kraft,34.33,412,12
16,T16,,Hideki Matsuyama,34.33,618,18
17,T16,,Jordan Spieth,34.33,618,18
18,19,,Daniel Berger,34.37,653,19
19,20,,Kevin Chappell,34.4,688,20
20,21,,J.B. Holmes,34.41,585,17
21,T22,,Rory McIlroy,34.45,379,11
22,T22,,Jon Rahm,34.45,689,20
23,24,,Russell Knox,34.46,448,13
24,25,,Stewart Cink,34.48,724,21
25,T26,,Lucas Glover,34.5,690,20
26,T26,,Rory Sabbatini,34.5,414,12
27,T28,,Luke List,34.53,656,19
28,T28,,Kevin Na,34.53,587,17
29,30,,David Lingmerth,34.56,553,16
30,31,,Justin Thomas,34.59,588,17
31,32,,Ian Poulter,34.6,519,15
32,33,,Chez Reavie,34.62,727,21
33,34,,Zach Johnson,34.65,589,17
34,35,,Marc Leishman,34.67,728,21
35,36,,J.T. Poston,34.72,625,18
36,T37,,Sergio Garcia,34.73,521,15
37,T37,,Brandt Snedeker,34.73,382,11
38,T39,,Bill Haas,34.74,660,19
39,T39,,Patrick Reed,34.74,799,23
40,T41,,Tony Finau,34.75,834,24
41,T41,,Tom Hoge,34.75,278,8
42,T41,,Chris Kirk,34.75,556,16
43,44,,Adam Scott,34.77,452,13
44,T45,,Michael Kim,34.78,626,18
