,Tenth_Tee_Late_Lowest_Round_RANK THIS WEEK,Tenth_Tee_Late_Lowest_Round_RANK LAST WEEK,Tenth_Tee_Late_Lowest_Round_PLAYER NAME,Tenth_Tee_Late_Lowest_Round_ROUNDS,Tenth_Tee_Late_Lowest_Round_LOW RND
68,T36,,Vaughn Taylor,90,65
69,T36,,Harold Varner III,101,65
70,T36,,Jhonattan Vegas,95,65
71,T36,,Boo Weekley,75,65
72,T36,,Aaron Wise,20,65
73,T36,,Bobby Wyatt,49,65
74,T75,,Steven Alker,69,66
75,T75,,Byeong Hun An,77,66
76,T75,,Ricky Barnes,100,66
77,T75,,Daniel Berger,91,66
78,T75,,Ryan Blaum,100,66
79,T75,,Jonas Blixt,74,66
80,T75,,Steven Bowditch,59,66
81,T75,,Keegan Bradley,104,66
82,T75,,Sam Burns,4,66
83,T75,,Rafael Campos,14,66
84,T75,,Patrick Cantlay,52,66
85,T75,,Bud Cauley,92,66
86,T75,,Ben Crane,86,66
87,T75,,Joel Dahmen,46,66
88,T75,,Ernie Els,52,66
89,T75,,Bob Estes,37,66
90,T75,,Tommy Fleetwood,35,66
91,T75,,Oscar Fraustro,4,66
92,T75,,Robert Garrigus,78,66
93,T75,,Lucas Glover,93,66
94,T75,,Cody Gribble,79,66
95,T75,,Chesson Hadley,23,66
96,T75,,Adam Hadwin,98,66
97,T75,,Brandon Hagy,85,66
98,T75,,James Hahn,96,66
99,T75,,Nick Hardy,4,66
100,T75,,Padraig Harrington,30,66
101,T75,,Charley Hoffman,112,66
102,T75,,Billy Hurley III,80,66
103,T75,,Russell Knox,75,66
104,T75,,Anirban Lahiri,72,66
105,T75,,Danny Lee,93,66
106,T75,,Nicholas Lindheim,58,66
107,T75,,Andrew Loupe,55,66
108,T75,,Ben Martin,86,66
109,T75,,Hideki Matsuyama,83,66
110,T75,,William McGirt,89,66
111,T75,,Phil Mickelson,85,66
112,T75,,Trey Mullinax,88,66
113,T75,,Sean O'Hair,84,66
114,T75,,Louis Oosthuizen,69,66
115,T75,,Pat Perez,93,66
116,T75,,Scott Piercy,70,66
117,T75,,D.A. Points,68,66
118,T75,,Ian Poulter,72,66
119,T75,,Patrick Reed,107,66
120,T75,,Xander Schauffele,96,66
121,T75,,Charl Schwartzel,63,66
122,T75,,Kyle Stanley,104,66
123,T75,,Robert Streb,98,66
124,T75,,Brian Stuard,93,66
125,T75,,Daniel Summerhays,100,66
126,T75,,Josh Teater,6,66
127,T75,,Justin Thomas,86,66
128,T75,,Cameron Tringale,89,66
129,T75,,Richy Werenski,81,66
130,T131,,Scott Brown,95,67
131,T131,,Chad Campbell,97,67
132,T131,,Brian Campbell,55,67
133,T131,,Alex Cejka,85,67
134,T131,,K.J. Choi,72,67
135,T131,,Chad Collins,66,67
136,T131,,Jon Curran,35,67
137,T131,,Ken Duke,77,67
138,T131,,Harris English,84,67
139,T131,,Derek Fathauer,81,67
140,T131,,Matthew Fitzpatrick,41,67
141,T131,,Brad Fritsch,56,67
142,T131,,Joey Garber,2,67
143,T131,,Sergio Garcia,65,67
144,T131,,Fabián Gómez,61,67
145,T131,,Retief Goosen,52,67
146,T131,,Jason Gore,12,67
147,T131,,Branden Grace,70,67
148,T131,,Tyrrell Hatton,41,67
149,T131,,Russell Henley,99,67
150,T131,,Jim Herman,77,67
151,T131,,Tim Herron,20,67
152,T131,,Morgan Hoffmann,92,67
153,T131,,J.B. Holmes,83,67
154,T131,,Mackenzie Hughes,106,67
155,T131,,Ryo Ishikawa,56,67
156,T131,,Dustin Johnson,77,67
157,T131,,Patton Kizzire,84,67
158,T131,,Jason Kokrak,95,67
159,T131,,Martin Laird,83,67
160,T131,,Marc Leishman,94,67
161,T131,,Dru Love,11,67
162,T131,,Will MacKenzie,49,67
163,T131,,John Merrick,26,67
164,T131,,Ryan Moore,82,67
165,T131,,Kevin Na,86,67
166,T131,,Seung-Yul Noh,91,67
167,T131,,Henrik Norlander,18,67
168,T131,,Greg Owen,47,67
169,T131,,Cameron Percy,71,67
170,T131,,Carl Pettersson,63,67
171,T131,,Jon Rahm,90,67
172,T131,,Andres Romero,32,67
173,T131,,Ryan Ruffels,20,67
174,T131,,Sam Saunders,76,67
175,T131,,John Senden,40,67
176,T131,,Chan Shih-chang,8,67
177,T131,,Vijay Singh,48,67
178,T131,,Cameron Smith,86,67
179,T131,,Brett Stegmaier,78,67
180,T131,,Chris Stroud,67,67
181,T131,,Zack Sucher,36,67
182,T131,,Andy Sullivan,25,67
183,T131,,Sahith Theegala,6,67
184,T131,,Tyrone Van Aswegen,105,67
185,T131,,Johnson Wagner,71,67
186,T131,,Nick Watney,75,67
187,T131,,Lee Westwood,37,67
188,T131,,Steve Wheatcroft,51,67
189,T131,,Tim Wilkinson,64,67
190,T131,,Y.E. Yang,26,67
191,T192,,Tyler Aldridge,37,68
192,T192,,Eric Axley,10,68
193,T192,,Aaron Baddeley,61,68
194,T192,,Gaganjeet Bhullar,4,68
195,T192,,Jason Bohn,75,68
196,T192,,Joseph Bramlett,4,68
197,T192,,Sam Brazel,8,68
198,T192,,Rafa Cabrera Bello,63,68
199,T192,,Paul Casey,94,68
200,T192,,Roberto Castro,70,68
201,T192,,Greg Chalmers,75,68
202,T192,,Luke Donald,50,68
203,T192,,Jason Dufner,89,68
204,T192,,Julián Etulain,68,68
205,T192,,Gonzalo Fernandez-Castaño,63,68
206,T192,,Edward Figueroa,2,68
207,T192,,Ross Fisher,35,68
208,T192,,Tommy Gainey,20,68
209,T192,,Bobby Gates,11,68
210,T192,,Emiliano Grillo,90,68
211,T192,,Max Homa,39,68
212,T192,,Freddie Jacobson,24,68
213,T192,,Zach Johnson,81,68
214,T192,,Andrew Johnston,42,68
215,T192,,Matt Jones,64,68
216,T192,,Jerry Kelly,20,68
217,T192,,Si Woo Kim,80,68
218,T192,,Kurt Kitayama,6,68
219,T192,,Matt Kuchar,95,68
220,T192,,Rick Lamb,54,68
221,T192,,S.M. Lee,2,68
222,T192,,Hugo León,6,68
223,T192,,Spencer Levin,89,68
224,T192,,Shane Lowry,52,68
225,T192,,Curtis Luck,37,68
226,T192,,Joost Luiten,17,68
227,T192,,Wesley McClain,7,68
228,T192,,Lee McCoy,12,68
229,T192,,Rory McIlroy,51,68
230,T192,,Yusaku Miyazato,8,68
231,T192,,Thorbjørn Olesen,20,68
232,T192,,Ryan Palmer,61,68
233,T192,,Rod Pampling,71,68
234,T192,,Renato Paratore,4,68
235,T192,,Tim Petrovic,6,68
236,T192,,"Ted Potter, Jr.",6,68
237,T192,,Dicky Pride,24,68
238,T192,,Jonathan Randolph,68,68
239,T192,,Tag Ridings,67,68
240,T192,,Justin Rose,66,68
241,T192,,Rory Sabbatini,71,68
242,T192,,Chase Seiffert,11,68
243,T192,,Robby Shelton,26,68
244,T192,,Brandt Snedeker,53,68
245,T192,,Camilo Villegas,76,68
246,T192,,Jimmy Walker,68,68
247,T192,,Bubba Watson,71,68
248,T192,,Fabrizio Zanotti,17,68
249,T250,,Arjun Atwal,18,69
250,T250,,Craig Barlow,11,69
251,T250,,Michael Bradley,8,69
252,T250,,Ángel Cabrera,39,69
253,T250,,Miguel Angel Carballo,63,69
254,T250,,SSP Chawrasia,4,69
255,T250,,Wyndham Clark,12,69
256,T250,,Brendon de Jonge,32,69
257,T250,,Steve Flesch,2,69
258,T250,,Scott Hend,22,69
259,T250,,Yuta Ikeda,29,69
260,T250,,Daisuke Kataoka,2,69
261,T250,,Michael Kim,94,69
262,T250,,Søren Kjeldsen,58,69
263,T250,,Brooks Koepka,88,69
264,T250,,Paul Lawrie,6,69
265,T250,,Grant Leaver,4,69
266,T250,,Davis Love III,39,69
267,T250,,Bill Lunde,20,69
268,T250,,George McNeill,17,69
269,T250,,Sebastián Muñoz,51,69
270,T250,,Alex Noren,41,69
271,T250,,Rob Oppenheim,12,69
272,T250,,Michael Putnam,21,69
273,T250,,Henrik Stenson,46,69
274,T250,,Richard Sterne,12,69
275,T250,,D.J. Trahan,15,69
276,T250,,Sebastián Vázquez,2,69
277,T250,,Jeunghun Wang,31,69
278,T250,,Bernd Wiesberger,37,69
279,T250,,Danny Willett,29,69
280,T250,,Mark Wilson,39,69
281,T250,,Xinjun Zhang,4,69
282,T283,,Mark Anderson,54,70
283,T283,,"Rich Berberian, Jr.",18,70
284,T283,,Hugo Bernard,2,70
285,T283,,Grégory Bourdy,6,70
286,T283,,Cameron Champ,4,70
287,T283,,Kevin Dougherty,6,70
288,T283,,Fred Funk,3,70
289,T283,,Jim Furyk,54,70
290,T283,,Mark Hensby,4,70
291,T283,,Beau Hossler,25,70
292,T283,,Trevor Immelman,6,70
293,T283,,Hiroshi Iwata,25,70
294,T283,,Hyung-Sung Kim,3,70
295,T283,,Colt Knost,11,70
296,T283,,HaoTong Li,16,70
297,T283,,David Lipsky,6,70
298,T283,,Troy Matteson,10,70
299,T283,,Keith Mitchell,4,70
300,T283,,Savio Nazareth,4,70
301,T283,,John Oda,4,70
302,T283,,Carlos Ortiz,4,70
303,T283,,Bryn Parry,2,70
304,T283,,Thomas Pieters,37,70
305,T283,,Kenny Pigman,6,70
306,T283,,Mark Silvers,2,70
307,T283,,Young-han Song,14,70
308,T283,,Brandon Stone,19,70
309,T283,,Nicholas Thompson,5,70
310,T283,,Brendon Todd,21,70
311,T283,,David Toms,8,70
312,T283,,Marc Turnesa,8,70
313,T283,,Charlie Wi,20,70
314,T283,,Willy Wilcox,36,70
315,T283,,Chris Wood,31,70
316,T283,,Zach Zaback,2,70
317,T318,,Robert Allenby,12,71
318,T318,,Charlie Beljan,18,71
319,T318,,Shane Bertsch,22,71
320,T318,,Will Cannon,4,71
321,T318,,Austin Cook,2,71
322,T318,,Charlie Danielson,10,71
323,T318,,Roberto Díaz,8,71
324,T318,,Chris Evans,4,71
325,T318,,Marcus Fraser,12,71
326,T318,,Dylan Frittelli,6,71
327,T318,,Jonathan Garrick,8,71
328,T318,,Talor Gooch,4,71
329,T318,,Gavin Kyle Green,8,71
330,T318,,Matthew Griffin,10,71
331,T318,,Dudley Hart,2,71
332,T318,,Thongchai Jaidee,17,71
333,T318,,Shaun Micheel,7,71
334,T318,,Brad Miller,2,71
335,T318,,Garrett Osborn,4,71
336,T318,,John Rollins,14,71
337,T318,,Kurt Slattery,2,71
338,T318,,Soomin Lee,8,71
339,T340,,Rich Beem,2,72
340,T340,,Matt Bettencourt,4,72
341,T340,,Mark Brooks,3,72
342,T340,,Rodolfo Cazaubón,2,72
343,T340,,Danny Chia,4,72
344,T340,,John Chin,2,72
345,T340,,Brett Coletta,9,72
346,T340,,Brian Davis,2,72
347,T340,,Chip Deason,5,72
348,T340,,Mike Genovese,2,72
349,T340,,Kevin Hall,2,72
350,T340,,Lee Janzen,2,72
351,T340,,Michael Johnson,6,72
352,T340,,K.T. Kim,19,72
353,T340,,Daniel Kim,2,72
354,T340,,Justin Leonard,4,72
355,T340,,Dylan Meyer,2,72
356,T340,,Drew Nesbitt,2,72
357,T340,,Jordan Niebrugge,6,72
358,T340,,Ted Purdy,12,72
359,T340,,Jordan Russell,2,72
360,T340,,Zach Wright,4,72
361,T340,,Jordan Zunic,4,72
362,T363,,Ashun Wu,4,73
363,T363,,Cameron Beckman,6,73
364,T363,,John Daly,8,73
365,T363,,Bradley Dredge,6,73
366,T363,,Paul Dunne,2,73
367,T363,,David Duval,9,73
368,T363,,Scott Gregory,6,73
369,T363,,Max Greyserman,2,73
370,T363,,Sam Horsfield,16,73
371,T363,,Satoshi Kodaira,16,73
372,T363,,Scott Langley,10,73
373,T363,,Pablo Larrazabal,8,73
374,T363,,David Lawrence,2,73
375,T363,,Frank Lickliter II,4,73
376,T363,,Justin Lower,4,73
377,T363,,Len Mattiace,2,73
378,T363,,Ryan McCormick,2,73
379,T363,,Maverick McNealy,12,73
380,T363,,Alex Moon,4,73
381,T363,,Clayton Portz,2,73
382,T363,,Richie Ramsay,6,73
383,T363,,Alex Smalley,2,73
384,T363,,Peter Uihlein,23,73
385,T363,,Martín Ureta,2,73
386,T363,,Duffy Waldorf,2,73
387,T363,,Mike Weir,7,73
388,T389,,Josh Broadaway,2,74
389,T389,,Keith Clearwater,2,74
390,T389,,Michael Hebert,2,74
391,T389,,Mike Hendry,6,74
392,T389,,Kent Jones,2,74
393,T389,,Troy Kelly,5,74
394,T389,,Sean Kelly,2,74
395,T389,,Sihwan Kim,2,74
396,T389,,Chase Koepka,6,74
397,T389,,Jay McLuen,4,74
398,T389,,Collin Morikawa,2,74
399,T389,,Sung Joon Park,3,74
400,T389,,Oliver Peacock,2,74
401,T389,,Braden Thornberry,6,74
402,T389,,Omar Uresti,6,74
403,T389,,Riley Wheeldon,2,74
404,T405,,Oliver Bekker,2,75
405,T405,,Jacques Blaauw,4,75
406,T405,,Chris Crawford,2,75
407,T405,,Jason Day,71,75
408,T405,,Nick Flanagan,2,75
409,T405,,Ryan Fox,6,75
410,T405,,Brice Garnett,4,75
411,T405,,Stewart Hagestad,6,75
412,T405,,Craig Hocknull,2,75
413,T405,,Nathan Holman,4,75
414,T405,,Alexander Levy,10,75
415,T405,,WC Liang,4,75
416,T405,,Wade Ormsby,2,75
417,T405,,Rod Perry,4,75
418,T405,,Brett Wetterich,2,75
419,T405,,Ben Willman,2,75
420,T421,,Matt Atkins,4,76
421,T421,,Josh Brock,2,76
422,T421,,Jinho Choi,1,76
423,T421,,Darin Fisher,2,76
424,T421,,Greg Gregory,2,76
425,T421,,Alex Kim,2,76
426,T421,,Ray Otis,3,76
427,T421,,Sam Ryder,2,76
428,T421,,Gene Sauers,2,76
429,T421,,Matthias Schwab,2,76
430,T421,,Miguel Tabuena,12,76
431,T421,,Kyle Thompson,2,76
432,T421,,Huilin Zhang,4,76
433,T434,,Tyson Alexander,2,77
434,T434,,Ben Curtis,4,77
435,T434,,Stuart Deane,4,77
436,T434,,Chris Gilley,2,77
437,T434,,Neal Lancaster,3,77
438,T434,,Matthew Millar,4,77
439,T434,,Alan Morin,4,77
440,T434,,Shaun Norris,8,77
441,T434,,Andy Pope,2,77
442,T443,,Wade Binfield,2,78
443,T443,,Brad Dalke,4,78
444,T443,,Neil Johnson,4,78
445,T443,,David McNabb,2,78
446,T443,,Adam Rainaud,2,78
447,T443,,JJ Wood,2,78
448,T449,,Jamie Broce,2,79
449,T449,,Robert Calvesbert,2,79
450,T449,,Paul Earnest,2,79
451,T449,,Ryan Vermeer,2,79
452,T453,,Robert Gamez,4,80
453,T453,,David Hronek,2,80
454,T453,,Aaron Rai,2,80
455,T456,,Todd Baek,2,81
456,T456,,Brooks Blackburn,2,81
457,T456,,Matthew Campbell,2,81
458,459,,Paul Claxton,2,82
459,460,,Walker Lee,2,83
460,T461,,Jaysen Hansen,2,84
461,T461,,David Muttitt,2,84
