,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
0,1,,Luke List,102,-156,4.5,1570
1,2,,Charley Hoffman,112,-145,4.58,1730
2,3,,Tony Finau,106,-141,4.56,1610
3,4,,Hideki Matsuyama,83,-128,4.48,1230
4,5,,Nick Taylor,97,-123,4.59,1500
5,6,,Sung Kang,104,-121,4.61,1550
6,T7,,Mackenzie Hughes,106,-120,4.63,1630
7,T7,,Jamie Lovemark,98,-120,4.6,1510
8,T7,,Kyle Stanley,104,-120,4.59,1450
9,10,,Pat Perez,93,-118,4.59,1440
10,T11,,Brooks Koepka,88,-116,4.52,1210
11,T11,,Phil Mickelson,85,-116,4.54,1270
12,13,,Jon Rahm,90,-115,4.56,1320
13,14,,Kevin Chappell,95,-114,4.61,1480
14,15,,Kevin Tway,96,-113,4.58,1360
15,16,,Patrick Reed,107,-111,4.65,1580
16,17,,Gary Woodland,94,-109,4.6,1370
17,T18,,Hudson Swafford,94,-108,4.61,1390
18,T18,,Jhonattan Vegas,95,-108,4.62,1410
19,20,,Adam Hadwin,98,-107,4.66,1590
20,T21,,Russell Henley,99,-106,4.63,1430
21,T21,,Kevin Kisner,105,-106,4.64,1490
22,T23,,Chad Campbell,97,-105,4.64,1460
23,T23,,Brandon Hagy,85,-105,4.56,1190
24,T23,,Dustin Johnson,77,-105,4.52,1100
25,T23,,Marc Leishman,94,-105,4.59,1290
26,T23,,Harold Varner III,101,-105,4.66,1550
27,T28,,Paul Casey,94,-104,4.63,1400
28,T28,,Stewart Cink,93,-104,4.65,1480
29,T30,,Matt Kuchar,95,-103,4.64,1450
30,T30,,Seamus Power,86,-103,4.58,1230
31,T32,,Brian Harman,104,-102,4.67,1540
32,T32,,Cameron Smith,86,-102,4.63,1360
33,34,,Daniel Berger,91,-101,4.61,1310
34,T35,,Rickie Fowler,78,-100,4.57,1160
35,T35,,Lucas Glover,93,-100,4.65,1430
36,T35,,James Hahn,96,-100,4.68,1540
37,T35,,J.T. Poston,95,-100,4.64,1400
38,T35,,Xander Schauffele,96,-100,4.62,1320
39,T35,,Brendan Steele,89,-100,4.64,1370
40,41,,Justin Thomas,86,-99,4.6,1230
41,42,,Ryan Moore,82,-98,4.61,1255
42,T43,,Ricky Barnes,100,-96,4.67,1460
43,T43,,Ollie Schniederjans,92,-96,4.63,1310
44,T45,,Bud Cauley,92,-95,4.64,1330
45,T45,,J.J. Henry,92,-95,4.64,1320
46,T45,,Martin Laird,83,-95,4.65,1360
47,T48,,Bill Haas,92,-94,4.64,1290
48,T48,,Jordan Spieth,85,-94,4.59,1140
49,T50,,Keegan Bradley,104,-93,4.71,1610
50,T50,,Webb Simpson,102,-93,4.68,1470
51,T52,,Morgan Hoffmann,92,-92,4.65,1330
52,T52,,Grayson Murray,94,-92,4.67,1410
53,T52,,Seung-Yul Noh,91,-92,4.67,1390
54,55,,Ryan Blaum,100,-91,4.69,1485
55,T56,,Francesco Molinari,75,-90,4.61,1150
56,T56,,Chez Reavie,98,-90,4.7,1490
57,T58,,Bryson DeChambeau,91,-89,4.66,1315
58,T58,,Charles Howell III,86,-89,4.64,1240
59,T58,,Michael Kim,94,-89,4.67,1350
60,T61,,David Hearn,93,-87,4.67,1310
61,T61,,Whee Kim,74,-87,4.61,1110
62,T61,,Sean O'Hair,84,-87,4.66,1295
63,T61,,Daniel Summerhays,100,-87,4.71,1480
64,65,,Ryan Brehm,83,-86,4.63,1170
65,T66,,J.J. Spaun,92,-85,4.68,1340
66,T66,,Kevin Streelman,90,-85,4.7,1410
67,T68,,Scott Brown,95,-84,4.7,1380
68,T68,,Jason Day,71,-84,4.59,1020
69,T68,,Jason Kokrak,95,-84,4.72,1510
70,T68,,Anirban Lahiri,72,-84,4.61,1070
71,T68,,Trey Mullinax,88,-84,4.68,1300
72,T68,,C.T. Pan,88,-84,4.68,1320
73,T68,,Cameron Tringale,89,-84,4.68,1300
74,T75,,Jonas Blixt,74,-83,4.62,1090
75,T75,,Matt Every,76,-83,4.62,1085
76,T75,,Justin Rose,66,-83,4.58,990
77,T75,,Rory Sabbatini,71,-83,4.58,980
78,T79,,Martin Flores,88,-82,4.67,1240
79,T79,,J.B. Holmes,83,-82,4.66,1200
