,Late_Par_3_Scoring_Average_RANK THIS WEEK,Late_Par_3_Scoring_Average_RANK LAST WEEK,Late_Par_3_Scoring_Average_PLAYER NAME,Late_Par_3_Scoring_Average_ROUNDS,Late_Par_3_Scoring_Average_AVG,Late_Par_3_Scoring_Average_TOTAL STROKES,Late_Par_3_Scoring_Average_TOTAL HOLES
0,1,,Wesley Bryan,95,2.92,488,167
1,T2,,Tom Hoge,54,2.93,261,89
2,T2,,Adam Scott,58,2.93,399,136
3,T2,,Brandt Snedeker,53,2.93,355,121
4,T5,,Nicholas Lindheim,58,2.94,320,109
5,T5,,Nick Watney,75,2.94,376,128
6,T7,,Seung-Yul Noh,91,2.96,500,169
7,T7,,Tim Wilkinson,64,2.96,278,94
8,T9,,Ryan Armour,63,2.97,324,109
9,T9,,Kevin Kisner,105,2.97,571,192
10,T9,,Chez Reavie,98,2.97,609,205
11,T9,,Richy Werenski,81,2.97,455,153
12,T13,,Brian Gay,82,2.98,468,157
13,T13,,Billy Hurley III,80,2.98,408,137
14,T13,,Matt Kuchar,95,2.98,604,203
15,T13,,Cameron Tringale,89,2.98,468,157
16,T17,,Ryan Brehm,83,2.99,445,149
17,T17,,Rafa Cabrera Bello,63,2.99,383,128
18,T17,,Dustin Johnson,77,2.99,454,152
19,T17,,Danny Lee,93,2.99,569,190
20,T17,,Justin Thomas,86,2.99,601,201
21,T17,,Michael Thompson,60,2.99,245,82
22,T23,,Patrick Cantlay,52,3.0,336,112
23,T23,,Alex Cejka,85,3.0,405,135
24,T23,,Ben Crane,86,3.0,426,142
25,T23,,Andres Gonzales,73,3.0,420,140
26,T23,,Marc Leishman,94,3.0,552,184
27,T28,,Chad Campbell,97,3.01,632,210
28,T28,,Graham DeLaet,82,3.01,496,165
29,T28,,Martin Flores,88,3.01,497,165
30,T28,,Charles Howell III,86,3.01,491,163
31,T28,,Mackenzie Hughes,106,3.01,578,192
32,T28,,Kevin Na,86,3.01,413,137
33,T28,,Carl Pettersson,63,3.01,316,105
34,T28,,Jon Rahm,90,3.01,544,181
35,T28,,Rory Sabbatini,71,3.01,409,136
36,T28,,Webb Simpson,102,3.01,581,193
37,T38,,Paul Casey,94,3.02,677,224
38,T38,,Rickie Fowler,78,3.02,580,192
39,T38,,Robert Garrigus,78,3.02,414,137
40,T38,,Adam Hadwin,98,3.02,603,200
41,T38,,Martin Laird,83,3.02,499,165
42,T38,,Graeme McDowell,56,3.02,341,113
43,T38,,Patrick Reed,107,3.02,598,198
44,T45,,Scott Brown,95,3.03,549,181
45,T45,,Miguel Angel Carballo,63,3.03,318,105
46,T45,,Brett Drewitt,57,3.03,306,101
47,T45,,Harris English,84,3.03,454,150
48,T45,,Brad Fritsch,56,3.03,303,100
49,T45,,Mark Hubbard,81,3.03,370,122
50,T45,,Patton Kizzire,84,3.03,439,145
51,T45,,Luke List,102,3.03,551,182
52,T45,,Troy Merritt,82,3.03,451,149
53,T45,,Geoff Ogilvy,80,3.03,406,134
54,T45,,Seamus Power,86,3.03,488,161
55,T45,,Tag Ridings,67,3.03,330,109
56,T45,,Patrick Rodgers,76,3.03,463,153
57,T45,,Jhonattan Vegas,95,3.03,470,155
58,T59,,Byeong Hun An,77,3.04,416,137
59,T59,,Mark Anderson,54,3.04,280,92
60,T59,,Bud Cauley,92,3.04,550,181
61,T59,,Emiliano Grillo,90,3.04,475,156
62,T59,,C.T. Pan,88,3.04,481,158
63,T59,,Pat Perez,93,3.04,566,186
64,T59,,J.T. Poston,95,3.04,507,167
65,T59,,Xander Schauffele,96,3.04,562,185
66,T59,,J.J. Spaun,92,3.04,553,182
67,T59,,Vaughn Taylor,90,3.04,389,128
68,T59,,Camilo Villegas,76,3.04,426,140
69,T59,,Johnson Wagner,71,3.04,428,141
70,T71,,Daniel Berger,91,3.05,601,197
71,T71,,Brian Campbell,55,3.05,308,101
72,T71,,Kevin Chappell,95,3.05,577,189
73,T71,,Branden Grace,70,3.05,342,112
74,T71,,Bill Haas,92,3.05,576,189
75,T71,,Russell Knox,75,3.05,469,154
76,T71,,Peter Malnati,91,3.05,467,153
77,T71,,Hideki Matsuyama,83,3.05,501,164
