,Par_5_Eagle_Leaders_RANK THIS WEEK,Par_5_Eagle_Leaders_RANK LAST WEEK,Par_5_Eagle_Leaders_PLAYER NAME,Par_5_Eagle_Leaders_ROUNDS,Par_5_Eagle_Leaders_TOTAL,Par_5_Eagle_Leaders_TOTAL PAR 5 HOLES,Par_5_Eagle_Leaders_TOTAL HOLE OUTS
55,T54,,Patrick Cantlay,52,6,160,1.0
56,T54,,Chad Collins,66,6,200,1.0
57,T54,,Matt Every,76,6,217,2.0
58,T54,,Sergio Garcia,65,6,182,1.0
59,T54,,Lucas Glover,93,6,286,
60,T54,,Emiliano Grillo,90,6,278,2.0
61,T54,,Jim Herman,77,6,244,3.0
62,T54,,Morgan Hoffmann,92,6,266,3.0
63,T54,,Mark Hubbard,81,6,226,
64,T54,,Smylie Kaufman,76,6,228,1.0
65,T54,,Whee Kim,74,6,222,1.0
66,T54,,Kevin Kisner,105,6,298,1.0
67,T54,,Jason Kokrak,95,6,302,
68,T54,,Matt Kuchar,95,6,290,
69,T54,,David Lingmerth,79,6,238,2.0
70,T54,,Hunter Mahan,73,6,226,
71,T54,,William McGirt,89,6,254,1.0
72,T54,,Trey Mullinax,88,6,260,1.0
73,T54,,Grayson Murray,94,6,282,1.0
74,T54,,Pat Perez,93,6,288,1.0
75,T54,,Carl Pettersson,63,6,187,2.0
76,T54,,Tag Ridings,67,6,189,
77,T54,,Ollie Schniederjans,92,6,262,1.0
78,T54,,Jordan Spieth,85,6,228,1.0
79,T54,,Brendan Steele,89,6,274,
80,T54,,Brett Stegmaier,78,6,233,2.0
81,T54,,Kevin Streelman,90,6,282,2.0
82,T54,,Michael Thompson,60,6,176,1.0
83,T54,,Gary Woodland,94,6,274,2.0
84,T85,,Byeong Hun An,77,5,236,1.0
85,T85,,Scott Brown,95,5,276,2.0
86,T85,,Ernie Els,52,5,164,
87,T85,,Brian Gay,82,5,220,
88,T85,,Andres Gonzales,73,5,221,1.0
89,T85,,Branden Grace,70,5,204,
90,T85,,Cody Gribble,79,5,240,1.0
91,T85,,James Hahn,96,5,308,1.0
92,T85,,Russell Henley,99,5,286,1.0
93,T85,,Charles Howell III,86,5,248,
94,T85,,Ryan Moore,82,5,251,1.0
95,T85,,Cameron Percy,71,5,202,
96,T85,,Scott Piercy,70,5,216,1.0
97,T85,,D.A. Points,68,5,218,4.0
98,T85,,J.T. Poston,95,5,280,1.0
99,T85,,Seamus Power,86,5,246,2.0
100,T85,,Justin Rose,66,5,198,
101,T85,,Cameron Tringale,89,5,260,2.0
102,T85,,Harold Varner III,101,5,310,
103,T85,,Boo Weekley,75,5,228,2.0
104,T85,,Richy Werenski,81,5,236,
105,T106,,Mark Anderson,54,4,172,
106,T106,,Blayne Barber,77,4,228,
107,T106,,Zac Blair,105,4,310,1.0
108,T106,,Alex Cejka,85,4,246,2.0
109,T106,,Ken Duke,77,4,224,1.0
110,T106,,Derek Fathauer,81,4,234,1.0
111,T106,,Gonzalo Fernandez-Castaño,63,4,180,2.0
112,T106,,Mackenzie Hughes,106,4,326,1.0
113,T106,,John Huh,92,4,266,1.0
114,T106,,Si Woo Kim,80,4,245,
115,T106,,Patton Kizzire,84,4,230,
116,T106,,Rick Lamb,54,4,157,2.0
117,T106,,Spencer Levin,89,4,264,
118,T106,,Peter Malnati,91,4,262,
119,T106,,Graeme McDowell,56,4,180,
120,T106,,Troy Merritt,82,4,250,1.0
121,T106,,Francesco Molinari,75,4,230,3.0
122,T106,,C.T. Pan,88,4,264,1.0
123,T106,,Jonathan Randolph,68,4,205,3.0
124,T106,,Charl Schwartzel,63,4,186,
125,T106,,Adam Scott,58,4,186,
126,T106,,Hudson Swafford,94,4,278,
127,T106,,Tyrone Van Aswegen,105,4,300,2.0
128,T106,,Camilo Villegas,76,4,222,1.0
129,T106,,Johnson Wagner,71,4,194,2.0
130,T106,,Jimmy Walker,68,4,204,1.0
131,T106,,Tim Wilkinson,64,4,178,2.0
132,T133,,Aaron Baddeley,61,3,198,1.0
133,T133,,Jason Bohn,75,3,214,1.0
134,T133,,Brian Campbell,55,3,166,1.0
135,T133,,Roberto Castro,70,3,226,
136,T133,,Ben Crane,86,3,241,
137,T133,,Bryson DeChambeau,91,3,263,1.0
138,T133,,Luke Donald,50,3,144,
139,T133,,Julián Etulain,68,3,200,1.0
140,T133,,Rickie Fowler,78,3,232,
141,T133,,Brad Fritsch,56,3,172,1.0
142,T133,,Jim Furyk,54,3,168,1.0
143,T133,,Fabián Gómez,61,3,188,1.0
144,T133,,Adam Hadwin,98,3,318,
145,T133,,Billy Horschel,88,3,242,2.0
146,T133,,Billy Hurley III,80,3,250,1.0
147,T133,,Ryo Ishikawa,56,3,188,1.0
148,T133,,Russell Knox,75,3,208,1.0
149,T133,,Danny Lee,93,3,279,
150,T133,,Nicholas Lindheim,58,3,183,
151,T133,,Shane Lowry,52,3,171,1.0
152,T133,,Ben Martin,86,3,248,2.0
153,T133,,Rory McIlroy,51,3,146,
154,T133,,Kevin Na,86,3,250,1.0
155,T133,,Ryan Palmer,61,3,154,1.0
156,T133,,Ian Poulter,72,3,208,1.0
157,T133,,Robert Streb,98,3,269,2.0
158,T133,,Jhonattan Vegas,95,3,282,
159,T133,,Steve Wheatcroft,51,3,154,1.0
160,T161,,Steven Alker,69,2,202,1.0
161,T161,,Ryan Blaum,100,2,297,
162,T161,,Steven Bowditch,59,2,176,
163,T161,,Greg Chalmers,75,2,228,
164,T161,,Harris English,84,2,224,
165,T161,,Retief Goosen,52,2,150,
166,T161,,Bill Haas,92,2,258,2.0
167,T161,,David Hearn,93,2,262,
168,T161,,Tom Hoge,54,2,148,1.0
169,T161,,Zach Johnson,81,2,234,2.0
170,T161,,Matt Jones,64,2,170,1.0
171,T161,,Michael Kim,94,2,270,
172,T161,,Chris Kirk,89,2,272,
173,T161,,Kelly Kraft,75,2,213,
174,T161,,Bryce Molder,74,2,240,2.0
175,T161,,Sebastián Muñoz,51,2,154,
176,T161,,Geoff Ogilvy,80,2,218,
177,T161,,Rod Pampling,71,2,220,
178,T161,,Sam Saunders,76,2,222,1.0
179,T161,,Brandt Snedeker,53,2,160,
180,T161,,Chris Stroud,67,2,172,2.0
181,T161,,Vaughn Taylor,90,2,259,1.0
182,T183,,Rafa Cabrera Bello,63,1,188,1.0
183,T183,,K.J. Choi,72,1,208,
184,T183,,Søren Kjeldsen,58,1,160,
185,T183,,Patrick Reed,107,1,316,
186,T183,,Patrick Rodgers,76,1,218,
187,T183,,Brian Stuard,93,1,282,
