,Tenth_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_2_Scoring_Average_AVG,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
85,86,,Graham DeLaet,70.4,352,5
86,87,,Patrick Reed,70.43,493,7
87,T88,,Seung-Yul Noh,70.44,634,9
88,T88,,Chris Stroud,70.44,634,9
89,T90,,Ben Crane,70.5,423,6
90,T90,,Phil Mickelson,70.5,564,8
91,T90,,Brendan Steele,70.5,282,4
92,93,,Mark Anderson,70.57,494,7
93,T94,,Luke Donald,70.6,353,5
94,T94,,Marc Leishman,70.6,353,5
95,T96,,Cameron Percy,70.63,565,8
96,T96,,Justin Thomas,70.63,565,8
97,T98,,Charley Hoffman,70.67,424,6
98,T98,,Matt Kuchar,70.67,424,6
99,T98,,Kyle Reifers,70.67,424,6
100,T101,,Jason Bohn,70.71,495,7
101,T101,,Billy Horschel,70.71,495,7
102,T103,,Julián Etulain,70.75,283,4
103,T103,,Retief Goosen,70.75,283,4
104,105,,Lucas Glover,70.89,638,9
105,T106,,Steven Alker,71.0,568,8
106,T106,,Rafa Cabrera Bello,71.0,355,5
107,T106,,Greg Chalmers,71.0,284,4
108,T106,,Andres Gonzales,71.0,71,1
109,T106,,Tom Hoge,71.0,142,2
110,T106,,Brooks Koepka,71.0,213,3
111,T106,,William McGirt,71.0,355,5
112,T106,,Kevin Na,71.0,355,5
113,T106,,Jon Rahm,71.0,710,10
114,T106,,Chez Reavie,71.0,284,4
115,T106,,Shawn Stefani,71.0,426,6
116,T106,,Vaughn Taylor,71.0,142,2
117,T106,,Bubba Watson,71.0,426,6
118,119,,Daniel Berger,71.13,569,8
119,T120,,Mackenzie Hughes,71.17,427,6
120,T120,,Tyrone Van Aswegen,71.17,427,6
121,122,,David Hearn,71.18,783,11
122,T123,,Byeong Hun An,71.25,285,4
123,T123,,Ernie Els,71.25,285,4
124,T123,,Robert Garrigus,71.25,285,4
125,T123,,Billy Hurley III,71.25,285,4
126,T123,,Trey Mullinax,71.25,570,8
127,T123,,Louis Oosthuizen,71.25,285,4
128,T123,,Michael Thompson,71.25,285,4
129,T123,,Johnson Wagner,71.25,285,4
130,131,,Brian Harman,71.29,499,7
131,T132,,Stewart Cink,71.33,214,3
132,T132,,C.T. Pan,71.33,428,6
133,T132,,Nick Taylor,71.33,428,6
134,135,,Kevin Chappell,71.4,357,5
135,T136,,Ryan Armour,71.43,500,7
136,T136,,Chad Collins,71.43,500,7
137,T138,,Russell Henley,71.5,286,4
138,T138,,Patrick Rodgers,71.5,429,6
139,T138,,Boo Weekley,71.5,715,10
140,T138,,Gary Woodland,71.5,143,2
141,142,,Miguel Angel Carballo,71.57,501,7
142,143,,Cameron Tringale,71.64,788,11
143,T144,,Russell Knox,71.67,215,3
144,T144,,Kevin Streelman,71.67,430,6
145,T146,,Ricky Barnes,71.71,502,7
146,T146,,Jim Furyk,71.71,502,7
147,T146,,Jim Herman,71.71,502,7
148,T146,,Chris Kirk,71.71,502,7
149,T150,,Jason Day,71.8,359,5
150,T150,,Ryo Ishikawa,71.8,359,5
151,T150,,Rory McIlroy,71.8,359,5
152,153,,Jhonattan Vegas,71.83,431,6
153,154,,Sean O'Hair,71.88,575,8
154,T155,,K.J. Choi,72.0,576,8
155,T155,,Jason Kokrak,72.0,432,6
156,T155,,Hunter Mahan,72.0,288,4
157,T155,,Bryce Molder,72.0,360,5
158,159,,Grayson Murray,72.13,577,8
159,160,,J.B. Holmes,72.2,361,5
160,T161,,Branden Grace,72.25,289,4
161,T161,,Charl Schwartzel,72.25,289,4
162,163,,D.A. Points,72.33,217,3
163,164,,Hideki Matsuyama,72.4,362,5
164,T165,,Brian Campbell,72.5,145,2
165,T165,,Patrick Cantlay,72.5,145,2
166,T167,,Roberto Castro,72.6,363,5
167,T167,,Brandon Hagy,72.6,363,5
168,T167,,Brett Stegmaier,72.6,363,5
169,T170,,Rick Lamb,72.67,218,3
170,T170,,Carl Pettersson,72.67,436,6
171,172,,Mark Hubbard,72.71,509,7
172,173,,Adam Scott,72.75,582,8
173,T174,,Alex Cejka,72.8,364,5
174,T174,,Brian Stuard,72.8,364,5
175,T176,,Rod Pampling,73.0,438,6
176,T176,,Steve Wheatcroft,73.0,365,5
177,178,,Aaron Baddeley,73.25,293,4
178,179,,Francesco Molinari,73.5,147,2
179,T180,,Blayne Barber,73.6,368,5
180,T180,,Matt Every,73.6,368,5
181,182,,Nicholas Lindheim,73.75,295,4
182,183,,Michael Kim,73.8,369,5
183,T184,,Andrew Loupe,74.0,444,6
184,T184,,Ollie Schniederjans,74.0,370,5
185,186,,James Hahn,74.5,298,4
186,187,,Brett Drewitt,75.33,226,3
187,188,,Ben Martin,75.67,227,3
188,189,,Shane Lowry,76.0,76,1
189,190,,Steven Bowditch,77.0,77,1
