,Front_9_Par_5_Scoring_Average_RANK THIS WEEK,Front_9_Par_5_Scoring_Average_RANK LAST WEEK,Front_9_Par_5_Scoring_Average_PLAYER NAME,Front_9_Par_5_Scoring_Average_ROUNDS,Front_9_Par_5_Scoring_Average_AVG,Front_9_Par_5_Scoring_Average_TOTAL STROKES,Front_9_Par_5_Scoring_Average_TOTAL HOLES
65,T62,,Xander Schauffele,96,4.62,564,122
66,T62,,Ollie Schniederjans,92,4.62,559,121
67,T62,,Kevin Tway,96,4.62,596,129
68,T69,,Blayne Barber,77,4.63,486,105
69,T69,,Brian Campbell,55,4.63,333,72
70,T69,,Chad Collins,66,4.63,407,88
71,T69,,Sergio Garcia,65,4.63,380,82
72,T69,,Brian Gay,82,4.63,463,100
73,T69,,Hunter Mahan,73,4.63,468,101
74,T69,,Bubba Watson,71,4.63,384,83
75,T76,,Roberto Castro,70,4.64,469,101
76,T76,,Kevin Chappell,95,4.64,622,134
77,T76,,Bill Haas,92,4.64,547,118
78,T76,,Troy Merritt,82,4.64,520,112
79,T76,,Trey Mullinax,88,4.64,557,120
80,T76,,Cameron Percy,71,4.64,408,88
81,T76,,Jon Rahm,90,4.64,562,121
82,T76,,J.J. Spaun,92,4.64,599,129
83,T76,,Harold Varner III,101,4.64,677,146
84,T76,,Jhonattan Vegas,95,4.64,613,132
85,T76,,Gary Woodland,94,4.64,562,121
86,T87,,Ricky Barnes,100,4.65,623,134
87,T87,,Stewart Cink,93,4.65,633,136
88,T87,,Andres Gonzales,73,4.65,470,101
89,T87,,Brian Harman,104,4.65,683,147
90,T87,,Mark Hubbard,81,4.65,460,99
91,T87,,Martin Laird,83,4.65,604,130
92,T87,,Ben Martin,86,4.65,525,113
93,T87,,Ryan Moore,82,4.65,521,112
94,T87,,D.A. Points,68,4.65,474,102
95,T87,,Jonathan Randolph,68,4.65,432,93
96,T87,,Tim Wilkinson,64,4.65,391,84
97,T98,,Ryan Blaum,100,4.66,638,137
98,T98,,Paul Casey,94,4.66,606,130
99,T98,,Martin Flores,88,4.66,517,111
100,T98,,Billy Hurley III,80,4.66,545,117
101,T98,,Peter Malnati,91,4.66,550,118
102,T98,,Sebastián Muñoz,51,4.66,303,65
103,T98,,Kevin Streelman,90,4.66,625,134
104,T98,,Cameron Tringale,89,4.66,550,118
105,T98,,Boo Weekley,75,4.66,499,107
106,T107,,Scott Brown,95,4.67,593,127
107,T107,,K.J. Choi,72,4.67,434,93
108,T107,,Jason Dufner,89,4.67,542,116
109,T107,,Ken Duke,77,4.67,472,101
110,T107,,Michael Kim,94,4.67,584,125
111,T107,,Brandt Snedeker,53,4.67,364,78
112,T113,,Ryan Armour,63,4.68,393,84
113,T113,,Bud Cauley,92,4.68,594,127
114,T113,,Graham DeLaet,82,4.68,501,107
115,T113,,J.B. Holmes,83,4.68,463,99
116,T113,,Kelly Kraft,75,4.68,445,95
117,T113,,Matt Kuchar,95,4.68,609,130
118,T113,,Graeme McDowell,56,4.68,412,88
119,T113,,Carl Pettersson,63,4.68,398,85
120,T113,,Tyrone Van Aswegen,105,4.68,636,136
121,T113,,Camilo Villegas,76,4.68,477,102
122,T113,,Jimmy Walker,68,4.68,407,87
123,T124,,Alex Cejka,85,4.69,516,110
124,T124,,Charles Howell III,86,4.69,530,113
125,T124,,Spencer Levin,89,4.69,577,123
126,T124,,David Lingmerth,79,4.69,516,110
127,T128,,Aaron Baddeley,61,4.7,437,93
128,T128,,Keegan Bradley,104,4.7,705,150
129,T128,,Greg Chalmers,75,4.7,494,105
130,T128,,Brett Drewitt,57,4.7,357,76
131,T128,,James Hahn,96,4.7,635,135
132,T128,,C.T. Pan,88,4.7,592,126
133,T128,,Chez Reavie,98,4.7,653,139
134,T128,,Patrick Reed,107,4.7,672,143
135,T128,,Webb Simpson,102,4.7,630,134
136,T128,,Robert Streb,98,4.7,569,121
137,T138,,Wesley Bryan,95,4.71,608,129
138,T138,,Luke Donald,50,4.71,320,68
139,T138,,Brad Fritsch,56,4.71,372,79
140,T138,,David Hearn,93,4.71,570,121
141,T138,,Smylie Kaufman,76,4.71,466,99
142,T138,,William McGirt,89,4.71,561,119
143,T138,,Sean O'Hair,84,4.71,509,108
144,T145,,Zac Blair,105,4.72,684,145
145,T145,,Patton Kizzire,84,4.72,505,107
146,T145,,Shane Lowry,52,4.72,368,78
147,T145,,Rod Pampling,71,4.72,514,109
148,T145,,Kyle Reifers,96,4.72,623,132
149,T145,,Richy Werenski,81,4.72,510,108
150,T151,,Julián Etulain,68,4.73,426,90
151,T151,,Lucas Glover,93,4.73,648,137
152,T151,,Chris Kirk,89,4.73,601,127
153,T151,,Jason Kokrak,95,4.73,681,144
154,T151,,Bryce Molder,74,4.73,525,111
155,T151,,Grayson Murray,94,4.73,619,131
156,T151,,Kevin Na,86,4.73,539,114
157,T151,,Patrick Rodgers,76,4.73,468,99
158,T151,,Brian Stuard,93,4.73,639,135
159,T160,,Miguel Angel Carballo,63,4.74,398,84
160,T160,,Ben Crane,86,4.74,531,112
161,T160,,Seung-Yul Noh,91,4.74,593,125
162,T160,,Geoff Ogilvy,80,4.74,460,97
163,T164,,Dominic Bozzelli,69,4.75,456,96
164,T164,,Emiliano Grillo,90,4.75,636,134
165,T164,,Si Woo Kim,80,4.75,537,113
166,T164,,Michael Thompson,60,4.75,418,88
167,T168,,Matt Every,76,4.76,462,97
168,T168,,Jim Furyk,54,4.76,352,74
169,T168,,Danny Lee,93,4.76,623,131
170,T171,,Steven Alker,69,4.77,439,92
171,T171,,Rafa Cabrera Bello,63,4.77,420,88
172,T171,,Tag Ridings,67,4.77,401,84
173,T174,,Harris English,84,4.78,492,103
174,T174,,John Huh,92,4.78,588,123
175,T174,,Brett Stegmaier,78,4.78,507,106
176,T177,,Zach Johnson,81,4.79,503,105
177,T177,,Matt Jones,64,4.79,345,72
178,T177,,Nicholas Lindheim,58,4.79,402,84
179,T177,,Andrew Loupe,55,4.79,340,71
180,T177,,Adam Scott,58,4.79,402,84
181,182,,Byeong Hun An,77,4.8,518,108
182,T183,,Ernie Els,52,4.81,356,74
183,T183,,Søren Kjeldsen,58,4.81,346,72
184,T185,,Jason Bohn,75,4.82,482,100
185,T185,,Ryo Ishikawa,56,4.82,434,90
186,187,,Steve Wheatcroft,51,4.84,324,67
187,188,,Billy Horschel,88,4.85,548,113
188,189,,Retief Goosen,52,4.86,340,70
189,190,,Steven Bowditch,59,4.9,402,82
