,First_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_2_Scoring_Average_AVG,First_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,,Justin Rose,66.33,199,3
1,2,,Hideki Matsuyama,67.0,201,3
2,3,,Gary Woodland,67.4,337,5
3,T4,,Ryan Armour,67.5,135,2
4,T4,,Chris Stroud,67.5,135,2
5,T6,,Steven Alker,67.75,271,4
6,T6,,Zach Johnson,67.75,271,4
7,8,,Brendan Steele,67.88,543,8
8,9,,Jamie Lovemark,68.44,616,9
9,10,,Ben Crane,68.71,481,7
10,11,,Lucas Glover,68.8,344,5
11,12,,Trey Mullinax,68.86,482,7
12,T13,,Patrick Cantlay,69.0,345,5
13,T13,,Rory McIlroy,69.0,276,4
14,T13,,Brandt Snedeker,69.0,69,1
15,T13,,Jordan Spieth,69.0,69,1
16,T17,,Tony Finau,69.1,691,10
17,T17,,James Hahn,69.1,691,10
18,19,,J.J. Spaun,69.13,553,8
19,20,,Jason Day,69.2,346,5
20,21,,Bryce Molder,69.25,554,8
21,T22,,Harris English,69.29,485,7
22,T22,,Russell Knox,69.29,485,7
23,24,,Zac Blair,69.38,555,8
24,25,,Stewart Cink,69.44,625,9
25,T26,,Ryan Brehm,69.5,278,4
26,T26,,Brian Gay,69.5,417,6
27,T26,,Xander Schauffele,69.5,556,8
28,T26,,Scott Stallings,69.5,556,8
29,30,,Francesco Molinari,69.56,626,9
30,T31,,Julián Etulain,69.57,487,7
31,T31,,Andres Gonzales,69.57,487,7
32,T31,,Chez Reavie,69.57,487,7
33,34,,David Lingmerth,69.6,348,5
34,35,,Bud Cauley,69.64,766,11
35,T36,,Rickie Fowler,69.67,209,3
36,T36,,Pat Perez,69.67,418,6
37,38,,Tyrone Van Aswegen,69.7,697,10
38,39,,Kyle Reifers,69.71,488,7
39,T40,,Hunter Mahan,69.75,558,8
40,T40,,Jon Rahm,69.75,279,4
41,42,,Sergio Garcia,69.8,349,5
42,T43,,Grayson Murray,69.83,419,6
43,T43,,Patrick Reed,69.83,419,6
44,45,,Webb Simpson,69.88,559,8
45,T46,,Marc Leishman,69.89,629,9
46,T46,,Luke List,69.89,629,9
47,48,,Cameron Smith,69.91,769,11
48,T49,,Blayne Barber,70.0,490,7
49,T49,,Keegan Bradley,70.0,210,3
50,T49,,Luke Donald,70.0,210,3
51,T49,,Gonzalo Fernandez-Castaño,70.0,350,5
52,T49,,Russell Henley,70.0,490,7
53,T49,,Ben Martin,70.0,700,10
54,T49,,Sean O'Hair,70.0,420,6
55,T49,,Geoff Ogilvy,70.0,280,4
56,T49,,Tag Ridings,70.0,350,5
57,T49,,Vaughn Taylor,70.0,700,10
58,T49,,Tim Wilkinson,70.0,350,5
59,60,,Seung-Yul Noh,70.2,351,5
60,T61,,Scott Brown,70.25,281,4
61,T61,,Brandon Hagy,70.25,562,8
62,T61,,Brian Harman,70.25,562,8
63,64,,Alex Cejka,70.29,492,7
64,65,,Brad Fritsch,70.33,422,6
65,66,,Hudson Swafford,70.36,774,11
66,67,,Carl Pettersson,70.4,352,5
67,68,,Chad Campbell,70.44,634,9
68,T69,,Dustin Johnson,70.5,141,2
69,T69,,Rick Lamb,70.5,282,4
70,T69,,Kevin Tway,70.5,423,6
71,T72,,Graham DeLaet,70.57,494,7
72,T72,,Michael Kim,70.57,494,7
73,T74,,Miguel Angel Carballo,70.6,353,5
74,T74,,Jason Dufner,70.6,353,5
75,T74,,Tom Hoge,70.6,353,5
76,77,,David Hearn,70.67,212,3
77,78,,Chris Kirk,70.71,495,7
78,79,,Cody Gribble,70.75,566,8
79,T80,,Charley Hoffman,70.8,708,10
80,T80,,Jason Kokrak,70.8,708,10
81,T82,,Rafa Cabrera Bello,70.83,425,6
82,T82,,Matt Jones,70.83,425,6
83,T82,,Ian Poulter,70.83,425,6
84,T85,,Ricky Barnes,70.86,496,7
85,T85,,Shawn Stefani,70.86,496,7
86,T85,,Michael Thompson,70.86,496,7
87,88,,William McGirt,70.88,567,8
88,89,,Bill Haas,70.89,638,9
89,T90,,Chad Collins,71.0,426,6
90,T90,,Matt Every,71.0,568,8
91,T90,,Derek Fathauer,71.0,355,5
92,T90,,J.J. Henry,71.0,639,9
93,T90,,Charles Howell III,71.0,284,4
94,T90,,John Huh,71.0,497,7
95,T90,,Kelly Kraft,71.0,426,6
96,T90,,Anirban Lahiri,71.0,568,8
97,T90,,Graeme McDowell,71.0,355,5
98,T90,,Ryan Palmer,71.0,71,1
99,T90,,Kyle Stanley,71.0,568,8
100,T90,,Nick Taylor,71.0,426,6
101,T90,,Cameron Tringale,71.0,284,4
102,T90,,Steve Wheatcroft,71.0,284,4
103,104,,J.T. Poston,71.13,569,8
104,T105,,Byeong Hun An,71.14,498,7
105,T105,,Mark Hubbard,71.14,498,7
106,107,,Martin Laird,71.17,427,6
107,T108,,Jason Bohn,71.2,356,5
108,T108,,Rory Sabbatini,71.2,356,5
109,T110,,Ryan Moore,71.29,499,7
110,T110,,Harold Varner III,71.29,499,7
111,112,,C.T. Pan,71.3,713,10
112,T113,,Aaron Baddeley,71.33,428,6
113,T113,,Morgan Hoffmann,71.33,642,9
114,T113,,Peter Malnati,71.33,642,9
115,116,,Brian Stuard,71.36,785,11
116,T117,,Sung Kang,71.38,571,8
117,T117,,Ollie Schniederjans,71.38,571,8
118,119,,Adam Hadwin,71.44,643,9
119,T120,,K.J. Choi,71.5,286,4
120,T120,,Smylie Kaufman,71.5,429,6
121,T120,,Kevin Na,71.5,715,10
122,T120,,Nick Watney,71.5,572,8
123,124,,Brett Drewitt,71.57,501,7
124,T125,,Jonathan Randolph,71.6,358,5
125,T125,,Boo Weekley,71.6,358,5
126,127,,Kevin Chappell,71.62,931,13
127,T128,,Martin Flores,71.63,573,8
128,T128,,Jhonattan Vegas,71.63,573,8
129,T130,,J.B. Holmes,71.67,215,3
130,T130,,Brooks Koepka,71.67,215,3
131,T130,,Matt Kuchar,71.67,430,6
132,T133,,Daniel Summerhays,71.75,287,4
133,T133,,Richy Werenski,71.75,574,8
134,T135,,Jonas Blixt,71.8,359,5
135,T135,,Si Woo Kim,71.8,359,5
136,T137,,Billy Horschel,71.83,431,6
137,T137,,Brett Stegmaier,71.83,431,6
138,T139,,Greg Chalmers,71.89,647,9
139,T139,,Robert Streb,71.89,647,9
140,T141,,Mackenzie Hughes,71.91,791,11
141,T141,,Johnson Wagner,71.91,791,11
142,T143,,Mark Anderson,72.0,216,3
143,T143,,Paul Casey,72.0,144,2
