,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
78,T79,,J.J. Henry,70.33,211,3
79,T79,,Charl Schwartzel,70.33,422,6
80,T79,,Robert Streb,70.33,422,6
81,T79,,Nick Watney,70.33,211,3
82,T83,,Brandon Hagy,70.4,352,5
83,T83,,Charley Hoffman,70.4,704,10
84,T83,,Richy Werenski,70.4,352,5
85,T86,,Mackenzie Hughes,70.43,493,7
86,T86,,Ben Martin,70.43,493,7
87,T86,,Adam Scott,70.43,493,7
88,89,,Luke List,70.44,634,9
89,T90,,Matt Jones,70.5,141,2
90,T90,,Chris Kirk,70.5,282,4
91,T90,,D.A. Points,70.5,141,2
92,T90,,Brandt Snedeker,70.5,564,8
93,T90,,Cameron Tringale,70.5,282,4
94,T90,,Johnson Wagner,70.5,282,4
95,T96,,Chad Campbell,70.6,706,10
96,T96,,Geoff Ogilvy,70.6,353,5
97,T98,,Russell Knox,70.63,565,8
98,T98,,Louis Oosthuizen,70.63,565,8
99,100,,Jason Day,70.64,777,11
100,T101,,Derek Fathauer,70.67,212,3
101,T101,,Brian Gay,70.67,424,6
102,T101,,Fabián Gómez,70.67,212,3
103,T101,,Ryo Ishikawa,70.67,212,3
104,T101,,Scott Piercy,70.67,424,6
105,T101,,Kyle Stanley,70.67,636,9
106,T107,,Patrick Cantlay,70.71,495,7
107,T107,,Adam Hadwin,70.71,495,7
108,T107,,Jamie Lovemark,70.71,495,7
109,T110,,Luke Donald,70.75,283,4
110,T110,,Jim Herman,70.75,283,4
111,112,,Kevin Chappell,70.77,920,13
112,113,,Paul Casey,70.8,1062,15
113,114,,David Hearn,70.83,425,6
114,115,,Kevin Kisner,70.9,709,10
115,116,,Chez Reavie,70.92,851,12
116,T117,,Ryan Brehm,71.0,142,2
117,T117,,Billy Hurley III,71.0,142,2
118,T117,,Spencer Levin,71.0,71,1
119,T117,,Patrick Rodgers,71.0,426,6
120,T117,,Bubba Watson,71.0,213,3
121,122,,Ryan Moore,71.11,640,9
122,123,,Bud Cauley,71.13,569,8
123,T124,,Sergio Garcia,71.18,783,11
124,T124,,Lucas Glover,71.18,783,11
125,T126,,Michael Kim,71.2,356,5
126,T126,,C.T. Pan,71.2,356,5
127,128,,Russell Henley,71.23,926,13
128,129,,Martin Laird,71.25,570,8
129,T130,,Si Woo Kim,71.33,214,3
130,T130,,Ryan Palmer,71.33,214,3
131,T130,,J.T. Poston,71.33,428,6
132,T130,,Vaughn Taylor,71.33,214,3
133,T130,,Tyrone Van Aswegen,71.33,428,6
134,135,,Jason Kokrak,71.38,571,8
135,T136,,Zach Johnson,71.5,572,8
136,T136,,Sung Kang,71.5,286,4
137,T136,,Andrew Loupe,71.5,143,2
138,T136,,Shawn Stefani,71.5,143,2
139,140,,Nick Taylor,71.63,573,8
140,141,,Aaron Baddeley,71.67,215,3
141,142,,Stewart Cink,71.7,717,10
142,143,,Jason Dufner,71.75,861,12
143,T144,,Byeong Hun An,71.83,431,6
144,T144,,Morgan Hoffmann,71.83,431,6
145,T146,,Zac Blair,72.0,288,4
146,T146,,Miguel Angel Carballo,72.0,72,1
147,T146,,Andres Gonzales,72.0,144,2
148,T146,,Shane Lowry,72.0,360,5
149,T146,,Peter Malnati,72.0,216,3
150,T146,,Seamus Power,72.0,504,7
151,T146,,Jonathan Randolph,72.0,216,3
152,T146,,Sam Saunders,72.0,288,4
153,T146,,Chris Stroud,72.0,216,3
154,155,,Keegan Bradley,72.1,721,10
155,T156,,David Lingmerth,72.29,506,7
156,T156,,Scott Stallings,72.29,506,7
157,158,,Jonas Blixt,72.33,217,3
158,159,,Harold Varner III,72.4,362,5
159,T160,,Emiliano Grillo,72.43,507,7
160,T160,,J.B. Holmes,72.43,507,7
161,T162,,Jimmy Walker,72.5,290,4
162,T162,,Boo Weekley,72.5,145,2
163,164,,Scott Brown,72.57,508,7
164,T165,,Ben Crane,72.67,218,3
165,T165,,Graeme McDowell,72.67,436,6
166,T165,,Grayson Murray,72.67,436,6
167,168,,Daniel Summerhays,73.0,365,5
168,169,,John Huh,73.2,366,5
169,170,,Søren Kjeldsen,73.33,220,3
170,T171,,Jason Bohn,73.5,147,2
171,T171,,Retief Goosen,73.5,147,2
172,T173,,K.J. Choi,74.0,74,1
173,T173,,Ernie Els,74.0,74,1
174,T173,,Sebastián Muñoz,74.0,148,2
175,T173,,Kyle Reifers,74.0,148,2
176,T173,,Brian Stuard,74.0,74,1
177,T178,,William McGirt,74.5,447,6
178,T178,,Carl Pettersson,74.5,149,2
179,T180,,Greg Chalmers,75.0,75,1
180,T180,,Gonzalo Fernandez-Castaño,75.0,75,1
181,182,,Nicholas Lindheim,77.0,77,1
