,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
51,52,,Kevin Streelman,70.2,702,10
52,53,,Julián Etulain,70.25,281,4
53,54,,Chez Reavie,70.27,773,11
54,T55,,Ryo Ishikawa,70.29,492,7
55,T55,,Shane Lowry,70.29,492,7
56,57,,J.B. Holmes,70.3,703,10
57,58,,Graeme McDowell,70.33,211,3
58,59,,Luke List,70.36,774,11
59,T60,,Sung Kang,70.38,915,13
60,T60,,Kevin Kisner,70.38,563,8
61,62,,Whee Kim,70.4,352,5
62,63,,Shawn Stefani,70.43,493,7
63,T64,,Brian Gay,70.44,634,9
64,T64,,Xander Schauffele,70.44,634,9
65,T66,,Ricky Barnes,70.5,705,10
66,T66,,Miguel Angel Carballo,70.5,141,2
67,T66,,Sergio Garcia,70.5,141,2
68,T66,,Robert Garrigus,70.5,282,4
69,T66,,Mark Hubbard,70.5,423,6
70,T66,,Dustin Johnson,70.5,141,2
71,T66,,Seung-Yul Noh,70.5,141,2
72,T66,,Ryan Palmer,70.5,282,4
73,74,,Boo Weekley,70.56,635,9
74,75,,Kyle Reifers,70.57,494,7
75,76,,Aaron Baddeley,70.6,353,5
76,77,,Brian Harman,70.63,565,8
77,T78,,Mackenzie Hughes,70.67,636,9
78,T78,,Sebastián Muñoz,70.67,212,3
79,80,,John Huh,70.71,495,7
80,81,,Greg Chalmers,70.73,778,11
81,T82,,Harris English,70.75,566,8
82,T82,,Cody Gribble,70.75,566,8
83,T82,,Emiliano Grillo,70.75,566,8
84,T82,,Cameron Smith,70.75,566,8
85,T86,,J.J. Henry,70.8,708,10
86,T86,,Patton Kizzire,70.8,708,10
87,T86,,D.A. Points,70.8,354,5
88,T89,,Bryson DeChambeau,70.83,425,6
89,T89,,James Hahn,70.83,850,12
90,T91,,K.J. Choi,70.86,496,7
91,T91,,Brett Drewitt,70.86,496,7
92,T91,,Andres Gonzales,70.86,496,7
93,T94,,Alex Cejka,70.89,638,9
94,T94,,Charles Howell III,70.89,638,9
95,T94,,William McGirt,70.89,638,9
96,T94,,Grayson Murray,70.89,638,9
97,T98,,Zac Blair,71.0,568,8
98,T98,,Dominic Bozzelli,71.0,355,5
99,T98,,Ryan Brehm,71.0,213,3
100,T98,,Patrick Cantlay,71.0,284,4
101,T98,,Bud Cauley,71.0,426,6
102,T98,,Brooks Koepka,71.0,355,5
103,T98,,Kelly Kraft,71.0,355,5
104,T98,,Trey Mullinax,71.0,71,1
105,T98,,Patrick Reed,71.0,355,5
106,T98,,Chris Stroud,71.0,568,8
107,T98,,Nick Watney,71.0,284,4
108,109,,Gary Woodland,71.08,924,13
109,110,,Jim Herman,71.09,782,11
110,111,,Billy Hurley III,71.1,711,10
111,T112,,Martin Laird,71.11,640,9
112,T112,,Webb Simpson,71.11,640,9
113,T114,,Charley Hoffman,71.13,569,8
114,T114,,Hudson Swafford,71.13,569,8
115,T116,,Luke Donald,71.14,498,7
116,T116,,Jason Kokrak,71.14,498,7
117,T116,,Spencer Levin,71.14,498,7
118,T119,,Nicholas Lindheim,71.17,427,6
119,T119,,Patrick Rodgers,71.17,427,6
120,T121,,Søren Kjeldsen,71.2,356,5
121,T121,,Brian Stuard,71.2,712,10
122,123,,Retief Goosen,71.25,570,8
123,124,,Bryce Molder,71.29,499,7
124,125,,Jonas Blixt,71.3,713,10
125,T126,,Mark Anderson,71.33,214,3
126,T126,,Kevin Na,71.33,214,3
127,T126,,Scott Piercy,71.33,428,6
128,T126,,Kevin Tway,71.33,428,6
129,130,,Matt Every,71.44,643,9
130,T131,,Jason Day,71.5,143,2
131,T131,,Matt Kuchar,71.5,143,2
132,T131,,David Lingmerth,71.5,429,6
133,T134,,Blayne Barber,71.6,358,5
134,T134,,Rick Lamb,71.6,358,5
135,T134,,Francesco Molinari,71.6,358,5
136,T137,,Michael Kim,71.67,430,6
137,T137,,Chris Kirk,71.67,645,9
138,T137,,Daniel Summerhays,71.67,430,6
139,140,,Pat Perez,71.71,502,7
140,T141,,Brad Fritsch,71.75,287,4
141,T141,,Morgan Hoffmann,71.75,287,4
142,T141,,Tim Wilkinson,71.75,287,4
143,144,,Smylie Kaufman,71.78,646,9
144,T145,,Jason Bohn,71.8,359,5
145,T145,,Andrew Loupe,71.8,359,5
146,147,,Brett Stegmaier,71.83,431,6
147,148,,Hunter Mahan,71.86,503,7
148,T149,,Russell Knox,71.88,575,8
149,T149,,Tyrone Van Aswegen,71.88,575,8
150,T151,,Steven Alker,72.0,432,6
151,T151,,Byeong Hun An,72.0,432,6
152,T151,,Roberto Castro,72.0,432,6
153,T151,,Gonzalo Fernandez-Castaño,72.0,288,4
154,T151,,Hideki Matsuyama,72.0,144,2
155,T151,,Brendan Steele,72.0,720,10
156,T151,,Camilo Villegas,72.0,576,8
157,T151,,Jimmy Walker,72.0,72,1
158,159,,Danny Lee,72.1,721,10
159,160,,Sean O'Hair,72.14,505,7
160,T161,,Chad Collins,72.22,650,9
161,T161,,Branden Grace,72.22,650,9
162,T163,,Wesley Bryan,72.29,506,7
163,T163,,Ryan Moore,72.29,506,7
164,165,,Kevin Chappell,72.33,434,6
165,166,,Fabián Gómez,72.4,362,5
166,167,,Brandt Snedeker,72.5,145,2
167,168,,Troy Merritt,72.64,799,11
168,T169,,Ken Duke,72.67,218,3
169,T169,,Michael Thompson,72.67,218,3
170,171,,Jhonattan Vegas,72.78,655,9
171,172,,Peter Malnati,72.86,510,7
172,T173,,Rickie Fowler,73.0,73,1
173,T173,,Rory McIlroy,73.0,73,1
174,175,,Zach Johnson,73.4,367,5
175,176,,Louis Oosthuizen,73.43,514,7
176,T177,,Daniel Berger,73.5,147,2
177,T177,,Rafa Cabrera Bello,73.5,294,4
178,T177,,Geoff Ogilvy,73.5,441,6
179,180,,Anirban Lahiri,73.67,442,6
180,181,,Carl Pettersson,73.8,369,5
181,T182,,Brian Campbell,74.0,370,5
182,T182,,Billy Horschel,74.0,370,5
183,184,,Steven Bowditch,74.55,820,11
184,T185,,Si Woo Kim,75.0,525,7
185,T185,,Adam Scott,75.0,75,1
186,187,,Jonathan Randolph,75.67,227,3
187,188,,Steve Wheatcroft,76.0,152,2
188,189,,Jim Furyk,78.0,78,1
