,First_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_4_Scoring_Average_ROUNDS,First_Tee_Late_Par_4_Scoring_Average_AVG,First_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
41,T34,,Jamie Lovemark,98,4.01,1490,372
42,T34,,Ian Poulter,72,4.01,1050,262
43,T34,,Justin Rose,66,4.01,1480,369
44,T34,,Kyle Stanley,104,4.01,1396,348
45,T34,,Brendan Steele,89,4.01,1252,312
46,T34,,Shawn Stefani,72,4.01,657,164
47,T34,,Richy Werenski,81,4.01,745,186
48,T49,,Mark Anderson,54,4.02,687,171
49,T49,,Ryan Armour,63,4.02,744,185
50,T49,,Blayne Barber,77,4.02,739,184
51,T49,,Patrick Cantlay,52,4.02,860,214
52,T49,,Bud Cauley,92,4.02,1193,297
53,T49,,Tony Finau,106,4.02,1362,339
54,T49,,Bill Haas,92,4.02,1623,404
55,T49,,Michael Kim,94,4.02,929,231
56,T49,,Kevin Kisner,105,4.02,1617,402
57,T49,,Patton Kizzire,84,4.02,434,108
58,T49,,Kelly Kraft,75,4.02,740,184
59,T49,,Anirban Lahiri,72,4.02,1126,280
60,T49,,Graeme McDowell,56,4.02,829,206
61,T49,,Pat Perez,93,4.02,1708,425
62,T49,,Scott Piercy,70,4.02,896,223
63,T49,,Rory Sabbatini,71,4.02,720,179
64,T65,,Keegan Bradley,104,4.03,1570,390
65,T65,,Lucas Glover,93,4.03,1554,386
66,T65,,Mark Hubbard,81,4.03,657,163
67,T65,,Chris Kirk,89,4.03,871,216
68,T65,,Spencer Levin,89,4.03,769,191
69,T65,,Francesco Molinari,75,4.03,1165,289
70,T65,,Ryan Moore,82,4.03,1405,349
71,T65,,J.T. Poston,95,4.03,850,211
72,T65,,Brandt Snedeker,53,4.03,1129,280
73,T65,,Robert Streb,98,4.03,1157,287
74,T65,,Kevin Streelman,90,4.03,1087,270
75,T65,,Camilo Villegas,76,4.03,1177,292
76,T77,,Aaron Baddeley,61,4.04,663,164
77,T77,,Julián Etulain,68,4.04,428,106
78,T77,,Brad Fritsch,56,4.04,388,96
79,T77,,Sergio Garcia,65,4.04,1329,329
80,T77,,Adam Hadwin,98,4.04,1444,357
81,T77,,Russell Henley,99,4.04,1860,460
82,T77,,Brooks Koepka,88,4.04,1796,445
83,T77,,Troy Merritt,82,4.04,845,209
84,T77,,Sebastián Muñoz,51,4.04,631,156
85,T77,,Sean O'Hair,84,4.04,1196,296
86,T77,,Jonathan Randolph,68,4.04,909,225
87,T77,,Chez Reavie,98,4.04,1324,328
88,T77,,Charl Schwartzel,63,4.04,994,246
89,T77,,Hudson Swafford,94,4.04,1185,293
90,T77,,Steve Wheatcroft,51,4.04,569,141
91,T92,,Steven Alker,69,4.05,652,161
92,T92,,Kevin Chappell,95,4.05,1269,313
93,T92,,Ben Crane,86,4.05,847,209
94,T92,,Jason Day,71,4.05,1514,374
95,T92,,Andres Gonzales,73,4.05,551,136
96,T92,,Retief Goosen,52,4.05,446,110
97,T92,,Cody Gribble,79,4.05,769,190
98,T92,,James Hahn,96,4.05,1137,281
99,T92,,Mackenzie Hughes,106,4.05,1273,314
100,T92,,Russell Knox,75,4.05,1211,299
101,T92,,Luke List,102,4.05,1195,295
102,T92,,Phil Mickelson,85,4.05,1613,398
103,T92,,Adam Scott,58,4.05,1319,326
104,T92,,Kevin Tway,96,4.05,976,241
105,T106,,Byeong Hun An,77,4.06,841,207
106,T106,,Dominic Bozzelli,69,4.06,788,194
107,T106,,Scott Brown,95,4.06,1386,341
108,T106,,Chad Collins,66,4.06,626,154
109,T106,,Morgan Hoffmann,92,4.06,1211,298
110,T106,,Billy Horschel,88,4.06,1239,305
111,T106,,Ben Martin,86,4.06,833,205
112,T106,,Rory McIlroy,51,4.06,1109,273
113,T106,,Daniel Summerhays,100,4.06,1369,337
114,T106,,Vaughn Taylor,90,4.06,613,151
115,T106,,Jhonattan Vegas,95,4.06,1149,283
116,T106,,Bubba Watson,71,4.06,1162,286
117,T118,,Luke Donald,50,4.07,631,155
118,T118,,Harris English,84,4.07,883,217
119,T118,,Matt Every,76,4.07,801,197
120,T118,,Martin Flores,88,4.07,982,241
121,T118,,Fabián Gómez,61,4.07,766,188
122,T118,,Brandon Hagy,85,4.07,748,184
123,T118,,Shane Lowry,52,4.07,618,152
124,T118,,Seung-Yul Noh,91,4.07,1310,322
125,T118,,Louis Oosthuizen,69,4.07,1021,251
126,T118,,D.A. Points,68,4.07,749,184
127,T118,,Scott Stallings,81,4.07,1124,276
128,T118,,Nick Taylor,97,4.07,1262,310
129,T130,,Bryson DeChambeau,91,4.08,1286,315
130,T130,,Brian Gay,82,4.08,922,226
131,T130,,Sung Kang,104,4.08,1094,268
132,T130,,Whee Kim,74,4.08,1027,252
133,T130,,Peter Malnati,91,4.08,735,180
134,T130,,Grayson Murray,94,4.08,1240,304
135,T130,,Geoff Ogilvy,80,4.08,853,209
136,T130,,Rod Pampling,71,4.08,669,164
137,T130,,C.T. Pan,88,4.08,970,238
138,T130,,Patrick Reed,107,4.08,1786,438
139,T130,,Kyle Reifers,96,4.08,971,238
140,T130,,Patrick Rodgers,76,4.08,1068,262
141,T130,,Sam Saunders,76,4.08,889,218
142,T143,,Jonas Blixt,74,4.09,752,184
143,T143,,Jason Bohn,75,4.09,827,202
144,T143,,Wesley Bryan,95,4.09,1166,285
145,T143,,Alex Cejka,85,4.09,753,184
146,T143,,Brett Drewitt,57,4.09,180,44
147,T143,,Derek Fathauer,81,4.09,1103,270
148,T143,,Emiliano Grillo,90,4.09,1171,286
149,T143,,David Hearn,93,4.09,1394,341
150,T143,,Tom Hoge,54,4.09,425,104
151,T143,,Smylie Kaufman,76,4.09,880,215
152,T143,,Si Woo Kim,80,4.09,1148,281
153,T143,,Jason Kokrak,95,4.09,1173,287
154,T143,,Bryce Molder,74,4.09,573,140
155,T143,,Seamus Power,86,4.09,1125,275
156,T143,,Brett Stegmaier,78,4.09,667,163
157,T143,,Nick Watney,75,4.09,704,172
158,T143,,Boo Weekley,75,4.09,728,178
159,T160,,Roberto Castro,70,4.1,607,148
160,T160,,Branden Grace,70,4.1,947,231
161,T160,,Billy Hurley III,80,4.1,713,174
162,T160,,Ryo Ishikawa,56,4.1,615,150
163,T160,,William McGirt,89,4.1,1012,247
164,T160,,J.J. Spaun,92,4.1,1139,278
165,T160,,Chris Stroud,67,4.1,762,186
166,T160,,Michael Thompson,60,4.1,443,108
167,T160,,Harold Varner III,101,4.1,1247,304
168,T169,,Matt Jones,64,4.11,641,156
169,T169,,Rick Lamb,54,4.11,600,146
170,T169,,David Lingmerth,79,4.11,1036,252
171,T169,,Brian Stuard,93,4.11,563,137
172,T169,,Tyrone Van Aswegen,105,4.11,962,234
173,T174,,Ryan Brehm,83,4.12,947,230
174,T174,,J.B. Holmes,83,4.12,1013,246
175,T176,,Brian Campbell,55,4.13,496,120
176,T176,,Ernie Els,52,4.13,810,196
177,T176,,Søren Kjeldsen,58,4.13,698,169
178,T176,,Carl Pettersson,63,4.13,744,180
179,T176,,Cameron Tringale,89,4.13,1019,247
180,T176,,Jimmy Walker,68,4.13,1222,296
181,T182,,Gonzalo Fernandez-Castaño,63,4.14,575,139
182,T182,,Ryan Palmer,61,4.14,808,195
183,T184,,Ken Duke,77,4.15,847,204
184,T184,,Andrew Loupe,55,4.15,626,151
185,T186,,Miguel Angel Carballo,63,4.16,665,160
186,T186,,K.J. Choi,72,4.16,620,149
187,T186,,Nicholas Lindheim,58,4.16,503,121
188,189,,Greg Chalmers,75,4.18,435,104
189,190,,Steven Bowditch,59,4.23,271,64
