,Back_9_Par_4_Scoring_Average_RANK THIS WEEK,Back_9_Par_4_Scoring_Average_RANK LAST WEEK,Back_9_Par_4_Scoring_Average_PLAYER NAME,Back_9_Par_4_Scoring_Average_ROUNDS,Back_9_Par_4_Scoring_Average_AVG,Back_9_Par_4_Scoring_Average_TOTAL STROKES,Back_9_Par_4_Scoring_Average_TOTAL HOLES
70,T71,,Brett Drewitt,57,4.04,1112,275
71,T71,,Harris English,84,4.04,1645,407
72,T71,,Julián Etulain,68,4.04,1337,331
73,T71,,Andres Gonzales,73,4.04,1468,363
74,T71,,Russell Henley,99,4.04,2100,520
75,T71,,Billy Horschel,88,4.04,1903,471
76,T71,,Ryo Ishikawa,56,4.04,1172,290
77,T71,,Chris Kirk,89,4.04,1755,434
78,T71,,Brooks Koepka,88,4.04,1719,426
79,T71,,Peter Malnati,91,4.04,1816,449
80,T71,,Geoff Ogilvy,80,4.04,1538,381
81,T71,,C.T. Pan,88,4.04,1868,462
82,T71,,J.T. Poston,95,4.04,1829,453
83,T71,,Rory Sabbatini,71,4.04,1395,345
84,T71,,Brendan Steele,89,4.04,1794,444
85,T71,,Chris Stroud,67,4.04,1281,317
86,T71,,Nick Taylor,97,4.04,2035,504
87,T71,,Jimmy Walker,68,4.04,1383,342
88,T89,,Mark Anderson,54,4.05,1093,270
89,T89,,Ryan Armour,63,4.05,1252,309
90,T89,,Roberto Castro,70,4.05,1421,351
91,T89,,Kevin Chappell,95,4.05,1896,468
92,T89,,Bryson DeChambeau,91,4.05,1931,477
93,T89,,Derek Fathauer,81,4.05,1617,399
94,T89,,Gonzalo Fernandez-Castaño,63,4.05,1192,294
95,T89,,Cody Gribble,79,4.05,1681,415
96,T89,,Brandon Hagy,85,4.05,1644,406
97,T89,,Zach Johnson,81,4.05,1662,410
98,T89,,Sung Kang,104,4.05,2205,544
99,T89,,Smylie Kaufman,76,4.05,1484,366
100,T89,,Russell Knox,75,4.05,1572,388
101,T89,,Martin Laird,83,4.05,1771,437
102,T89,,Rory McIlroy,51,4.05,1028,254
103,T89,,Ryan Moore,82,4.05,1675,414
104,T89,,Sean O'Hair,84,4.05,1760,435
105,T89,,Cameron Percy,71,4.05,1380,341
106,T89,,Sam Saunders,76,4.05,1483,366
107,T89,,Shawn Stefani,72,4.05,1450,358
108,T89,,Harold Varner III,101,4.05,2134,527
109,T89,,Richy Werenski,81,4.05,1570,388
110,T111,,Aaron Baddeley,61,4.06,1202,296
111,T111,,Wesley Bryan,95,4.06,1987,490
112,T111,,Jim Furyk,54,4.06,1051,259
113,T111,,Morgan Hoffmann,92,4.06,1908,470
114,T111,,Mackenzie Hughes,106,4.06,2251,554
115,T111,,Danny Lee,93,4.06,1913,471
116,T111,,Spencer Levin,89,4.06,1835,452
117,T111,,Ben Martin,86,4.06,1679,414
118,T111,,D.A. Points,68,4.06,1462,360
119,T111,,Seamus Power,86,4.06,1705,420
120,T111,,Patrick Reed,107,4.06,2138,527
121,T111,,Michael Thompson,60,4.06,1227,302
122,T111,,Kevin Tway,96,4.06,1919,473
123,T111,,Camilo Villegas,76,4.06,1559,384
124,T111,,Boo Weekley,75,4.06,1574,388
125,T111,,Tim Wilkinson,64,4.06,1252,308
126,T127,,Steven Alker,69,4.07,1346,331
127,T127,,Ben Crane,86,4.07,1709,420
128,T127,,Ken Duke,77,4.07,1513,372
129,T127,,Retief Goosen,52,4.07,977,240
130,T127,,J.J. Henry,92,4.07,1855,456
131,T127,,Jim Herman,77,4.07,1608,395
132,T127,,Whee Kim,74,4.07,1574,387
133,T127,,Jason Kokrak,95,4.07,2046,503
134,T127,,Anirban Lahiri,72,4.07,1598,393
135,T127,,Troy Merritt,82,4.07,1594,392
136,T127,,Seung-Yul Noh,91,4.07,1846,454
137,T127,,Scott Stallings,81,4.07,1664,409
138,T127,,Daniel Summerhays,100,4.07,2005,493
139,T127,,Cameron Tringale,89,4.07,1777,437
140,T127,,Jhonattan Vegas,95,4.07,1968,484
141,T127,,Nick Watney,75,4.07,1483,364
142,T143,,Miguel Angel Carballo,63,4.08,1213,297
143,T143,,Luke Donald,50,4.08,1052,258
144,T143,,Billy Hurley III,80,4.08,1750,429
145,T143,,Patton Kizzire,84,4.08,1659,407
146,T143,,Kelly Kraft,75,4.08,1531,375
147,T143,,Patrick Rodgers,76,4.08,1620,397
148,T143,,Ollie Schniederjans,92,4.08,1899,466
149,T143,,Johnson Wagner,71,4.08,1379,338
150,T151,,Byeong Hun An,77,4.09,1522,372
151,T151,,Blayne Barber,77,4.09,1514,370
152,T151,,Greg Chalmers,75,4.09,1539,376
153,T151,,Jason Day,71,4.09,1451,355
154,T151,,Fabián Gómez,61,4.09,1316,322
155,T151,,Si Woo Kim,80,4.09,1620,396
156,T151,,Rick Lamb,54,4.09,1079,264
157,T151,,David Lingmerth,79,4.09,1607,393
158,T151,,Phil Mickelson,85,4.09,1714,419
159,T151,,Sebastián Muñoz,51,4.09,1039,254
160,T151,,Grayson Murray,94,4.09,1949,477
161,T151,,Brian Stuard,93,4.09,1889,462
162,T163,,Jonas Blixt,74,4.1,1534,374
163,T163,,Dominic Bozzelli,69,4.1,1398,341
164,T163,,Branden Grace,70,4.1,1385,338
165,T163,,J.B. Holmes,83,4.1,1603,391
166,T163,,Søren Kjeldsen,58,4.1,1029,251
167,T163,,Graeme McDowell,56,4.1,1215,296
168,T163,,Bryce Molder,74,4.1,1586,387
169,T163,,Ryan Palmer,61,4.1,1185,289
170,T163,,Bubba Watson,71,4.1,1342,327
171,T172,,K.J. Choi,72,4.11,1417,345
172,T172,,David Hearn,93,4.11,1850,450
173,T172,,Mark Hubbard,81,4.11,1598,389
174,T172,,Hunter Mahan,73,4.11,1512,368
175,T172,,Jonathan Randolph,68,4.11,1353,329
176,T172,,Brett Stegmaier,78,4.11,1657,403
177,T178,,Jason Bohn,75,4.12,1570,381
178,T178,,Brian Campbell,55,4.12,1084,263
179,T178,,Alex Cejka,85,4.12,1645,399
180,T178,,Adam Scott,58,4.12,1251,304
181,182,,Tom Hoge,54,4.13,982,238
182,183,,Ernie Els,52,4.14,1125,272
183,184,,Nicholas Lindheim,58,4.15,1216,293
184,185,,Andrew Loupe,55,4.16,1119,269
185,186,,Rod Pampling,71,4.17,1609,386
186,T187,,Brad Fritsch,56,4.18,1133,271
187,T187,,Carl Pettersson,63,4.18,1293,309
188,189,,Matt Every,76,4.21,1548,368
189,190,,Steven Bowditch,59,4.27,1234,289
