,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
110,T110,,Roberto Castro,70,3.07,417,136
111,T110,,Bryson DeChambeau,91,3.07,559,182
112,T110,,Retief Goosen,52,3.07,289,94
113,T110,,Adam Hadwin,98,3.07,614,200
114,T110,,James Hahn,96,3.07,590,192
115,T110,,Jim Herman,77,3.07,460,150
116,T110,,Danny Lee,93,3.07,559,182
117,T110,,Hideki Matsuyama,83,3.07,454,148
118,T110,,Scott Piercy,70,3.07,418,136
119,T110,,Kevin Tway,96,3.07,541,176
120,T121,,Scott Brown,95,3.08,566,184
121,T121,,Brett Drewitt,57,3.08,326,106
122,T121,,Ernie Els,52,3.08,327,106
123,T121,,Tony Finau,106,3.08,640,208
124,T121,,Jim Furyk,54,3.08,326,106
125,T121,,Billy Hurley III,80,3.08,487,158
126,T121,,Chris Kirk,89,3.08,517,168
127,T121,,Anirban Lahiri,72,3.08,443,144
128,T121,,Patrick Reed,107,3.08,616,200
129,T121,,Xander Schauffele,96,3.08,566,184
130,T121,,Charl Schwartzel,63,3.08,382,124
131,T132,,Kevin Chappell,95,3.09,557,180
132,T132,,Stewart Cink,93,3.09,587,190
133,T132,,Robert Garrigus,78,3.09,457,148
134,T132,,Lucas Glover,93,3.09,568,184
135,T132,,Cody Gribble,79,3.09,469,152
136,T132,,Bill Haas,92,3.09,537,174
137,T132,,Morgan Hoffmann,92,3.09,557,180
138,T132,,Smylie Kaufman,76,3.09,445,144
139,T132,,Spencer Levin,89,3.09,532,172
140,T132,,Trey Mullinax,88,3.09,513,166
141,T132,,Rod Pampling,71,3.09,439,142
142,T132,,Justin Rose,66,3.09,395,128
143,T132,,Kevin Streelman,90,3.09,556,180
144,T132,,Chris Stroud,67,3.09,365,118
145,T146,,Aaron Baddeley,61,3.1,347,112
146,T146,,Gonzalo Fernandez-Castaño,63,3.1,347,112
147,T146,,Andrew Loupe,55,3.1,329,106
148,T146,,Geoff Ogilvy,80,3.1,453,146
149,T146,,Louis Oosthuizen,69,3.1,384,124
150,T146,,Nick Taylor,97,3.1,602,194
151,T146,,Harold Varner III,101,3.1,620,200
152,T146,,Jhonattan Vegas,95,3.1,546,176
153,T154,,Byeong Hun An,77,3.11,461,148
154,T154,,Dominic Bozzelli,69,3.11,417,134
155,T154,,Martin Laird,83,3.11,523,168
156,T154,,David Lingmerth,79,3.11,479,154
157,T154,,Ollie Schniederjans,92,3.11,547,176
158,T154,,Johnson Wagner,71,3.11,398,128
159,T160,,Fabián Gómez,61,3.12,356,114
160,T160,,Sung Kang,104,3.12,642,206
161,T160,,Si Woo Kim,80,3.12,458,147
162,T160,,Ryan Palmer,61,3.12,331,106
163,T160,,Kyle Reifers,96,3.12,562,180
164,T165,,Ken Duke,77,3.13,450,144
165,T165,,Derek Fathauer,81,3.13,475,152
166,T165,,J.B. Holmes,83,3.13,475,152
167,T165,,Mark Hubbard,81,3.13,469,150
168,T165,,Kelly Kraft,75,3.13,457,146
169,T165,,Rick Lamb,54,3.13,313,100
170,T165,,Bryce Molder,74,3.13,469,150
171,T165,,Patrick Rodgers,76,3.13,469,150
172,T165,,Cameron Smith,86,3.13,525,168
173,T165,,Jimmy Walker,68,3.13,395,126
174,T165,,Steve Wheatcroft,51,3.13,300,96
175,T165,,Gary Woodland,94,3.13,569,182
176,T177,,Michael Kim,94,3.14,577,184
177,T177,,Shane Lowry,52,3.14,308,98
178,T177,,Hunter Mahan,73,3.14,458,146
179,T177,,Hudson Swafford,94,3.14,578,184
180,T177,,Bubba Watson,71,3.14,389,124
181,182,,Jamie Lovemark,98,3.15,617,196
182,T183,,Matt Every,76,3.16,449,142
183,T183,,Ryo Ishikawa,56,3.16,367,116
184,185,,William McGirt,89,3.17,514,162
185,T186,,Brandon Hagy,85,3.18,490,154
186,T186,,Charley Hoffman,112,3.18,680,214
187,T186,,Boo Weekley,75,3.18,470,148
188,T189,,Steven Bowditch,59,3.19,357,112
189,T189,,Søren Kjeldsen,58,3.19,325,102
