,Par_4_Eagle_Leaders_RANK THIS WEEK,Par_4_Eagle_Leaders_RANK LAST WEEK,Par_4_Eagle_Leaders_PLAYER NAME,Par_4_Eagle_Leaders_ROUNDS,Par_4_Eagle_Leaders_TOTAL,Par_4_Eagle_Leaders_TOTAL PAR 4 HOLES,Par_4_Eagle_Leaders_TOTAL HOLE OUTS
47,T23,,Seamus Power,86,2,869,1.0
48,T23,,Cameron Smith,86,2,871,1.0
49,T23,,Jordan Spieth,85,2,867,2.0
50,T23,,Shawn Stefani,72,2,742,1.0
51,T23,,Brett Stegmaier,78,2,828,
52,T23,,Daniel Summerhays,100,2,1017,2.0
53,T23,,Nick Taylor,97,2,1025,1.0
54,T55,,Byeong Hun An,77,1,768,
55,T55,,Ricky Barnes,100,1,993,1.0
56,T55,,Chad Campbell,97,1,1062,1.0
57,T55,,Greg Chalmers,75,1,767,1.0
58,T55,,Luke Donald,50,1,525,1.0
59,T55,,Ernie Els,52,1,562,
60,T55,,Julián Etulain,68,1,681,1.0
61,T55,,Derek Fathauer,81,1,813,1.0
62,T55,,Gonzalo Fernandez-Castaño,63,1,603,1.0
63,T55,,Martin Flores,88,1,883,1.0
64,T55,,Jim Furyk,54,1,541,1.0
65,T55,,Sergio Garcia,65,1,686,
66,T55,,Fabián Gómez,61,1,642,1.0
67,T55,,Retief Goosen,52,1,492,1.0
68,T55,,Cody Gribble,79,1,839,
69,T55,,Emiliano Grillo,90,1,940,
70,T55,,Bill Haas,92,1,928,1.0
71,T55,,Brandon Hagy,85,1,839,1.0
72,T55,,David Hearn,93,1,923,
73,T55,,Russell Henley,99,1,1068,
74,T55,,Tom Hoge,54,1,495,1.0
75,T55,,Charles Howell III,86,1,896,
76,T55,,Mackenzie Hughes,106,1,1133,1.0
77,T55,,John Huh,92,1,962,1.0
78,T55,,Billy Hurley III,80,1,871,
79,T55,,Zach Johnson,81,1,844,1.0
80,T55,,Dustin Johnson,77,1,763,
81,T55,,Matt Jones,64,1,613,
82,T55,,Sung Kang,104,1,1115,
83,T55,,Michael Kim,94,1,986,
84,T55,,Chris Kirk,89,1,887,1.0
85,T55,,Brooks Koepka,88,1,878,
86,T55,,Spencer Levin,89,1,923,1.0
87,T55,,Nicholas Lindheim,58,1,600,1.0
88,T55,,William McGirt,89,1,911,
89,T55,,Sebastián Muñoz,51,1,531,1.0
90,T55,,Trey Mullinax,88,1,885,
91,T55,,Sean O'Hair,84,1,914,
92,T55,,Rod Pampling,71,1,773,1.0
93,T55,,Cameron Percy,71,1,707,
94,T55,,Carl Pettersson,63,1,637,1.0
95,T55,,Ian Poulter,72,1,740,
96,T55,,Tag Ridings,67,1,636,1.0
97,T55,,Justin Rose,66,1,697,1.0
98,T55,,Sam Saunders,76,1,755,
99,T55,,Charl Schwartzel,63,1,650,
100,T55,,Webb Simpson,102,1,1087,
101,T55,,J.J. Spaun,92,1,933,
102,T55,,Scott Stallings,81,1,847,1.0
103,T55,,Robert Streb,98,1,1044,1.0
104,T55,,Kevin Streelman,90,1,945,1.0
105,T55,,Vaughn Taylor,90,1,920,
106,T55,,Cameron Tringale,89,1,899,
107,T55,,Jhonattan Vegas,95,1,982,
108,T55,,Camilo Villegas,76,1,786,1.0
109,T55,,Johnson Wagner,71,1,686,1.0
110,T55,,Tim Wilkinson,64,1,629,1.0
111,T55,,Gary Woodland,94,1,967,
