,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
152,153,,Michael Kim,35.78,644,18
153,T154,,Jason Dufner,35.79,680,19
154,T154,,Daniel Summerhays,35.79,680,19
155,156,,Tag Ridings,35.8,358,10
156,T157,,Scott Brown,35.82,609,17
157,T157,,J.B. Holmes,35.82,609,17
158,T159,,Chad Collins,35.83,215,6
159,T159,,Patton Kizzire,35.83,430,12
160,T159,,Scott Piercy,35.83,430,12
161,T162,,Scott Stallings,35.86,502,14
162,T162,,Cameron Tringale,35.86,502,14
163,T164,,Jason Bohn,35.88,287,8
164,T164,,Miguel Angel Carballo,35.88,287,8
165,166,,Kevin Streelman,35.89,646,18
166,T167,,Rafa Cabrera Bello,35.92,431,12
167,T167,,Derek Fathauer,35.92,431,12
168,T167,,D.A. Points,35.92,431,12
169,T167,,Brian Stuard,35.92,431,12
170,T171,,David Lingmerth,35.93,539,15
171,T171,,Peter Malnati,35.93,503,14
172,173,,Ricky Barnes,35.94,575,16
173,174,,Jonathan Randolph,36.0,324,9
174,175,,Fabián Gómez,36.11,325,9
175,176,,Ryan Moore,36.12,614,17
176,T177,,Ryan Brehm,36.13,542,15
177,T177,,Brad Fritsch,36.13,289,8
178,T177,,Grayson Murray,36.13,578,16
179,180,,Ernie Els,36.14,253,7
180,181,,Ken Duke,36.18,398,11
181,182,,Andrew Loupe,36.25,145,4
182,183,,Kyle Reifers,36.31,472,13
183,184,,Nicholas Lindheim,36.33,327,9
184,185,,Ryo Ishikawa,36.38,291,8
185,186,,Shane Lowry,36.4,364,10
186,187,,Si Woo Kim,36.67,440,12
187,188,,Greg Chalmers,36.78,331,9
188,189,,Sebastián Muñoz,37.57,263,7
189,190,,Carl Pettersson,38.0,152,4
