,Round_4_Scoring_Average_RANK THIS WEEK,Round_4_Scoring_Average_RANK LAST WEEK,Round_4_Scoring_Average_PLAYER NAME,Round_4_Scoring_Average_AVG,Round_4_Scoring_Average_TOTAL STROKES,Round_4_Scoring_Average_TOTAL ROUNDS
179,T180,,Hunter Mahan,72.33,651,9
180,T180,,William McGirt,72.33,1085,15
181,182,,David Lingmerth,72.47,1087,15
182,T183,,Andrew Loupe,72.5,290,4
183,T183,,Grayson Murray,72.5,1160,16
184,T185,,Brad Fritsch,72.63,581,8
185,T185,,Ryo Ishikawa,72.63,581,8
186,T185,,Daniel Summerhays,72.63,1380,19
187,188,,Sebastián Muñoz,72.71,509,7
188,189,,Ernie Els,73.14,512,7
189,190,,Carl Pettersson,75.25,301,4
