,Tenth_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_4_Scoring_Average_AVG,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
49,T50,,Gonzalo Fernandez-Castaño,69.5,139,2
50,T50,,Brandon Hagy,69.5,278,4
51,T50,,J.B. Holmes,69.5,139,2
52,T50,,Pat Perez,69.5,139,2
53,T50,,Scott Piercy,69.5,278,4
54,T50,,J.J. Spaun,69.5,139,2
55,T50,,Brendan Steele,69.5,139,2
56,T50,,Hudson Swafford,69.5,139,2
57,T50,,Boo Weekley,69.5,139,2
58,59,,Chad Campbell,69.6,348,5
59,T60,,Alex Cejka,69.67,209,3
60,T60,,Tim Wilkinson,69.67,209,3
61,T62,,Peter Malnati,69.75,279,4
62,T62,,Ollie Schniederjans,69.75,279,4
63,T64,,Jason Bohn,70.0,70,1
64,T64,,Ben Crane,70.0,140,2
65,T64,,Martin Flores,70.0,210,3
66,T64,,J.J. Henry,70.0,210,3
67,T64,,Morgan Hoffmann,70.0,70,1
68,T64,,Mackenzie Hughes,70.0,280,4
69,T64,,Chris Kirk,70.0,140,2
70,T64,,Brooks Koepka,70.0,140,2
71,T64,,Ben Martin,70.0,210,3
72,T64,,William McGirt,70.0,210,3
73,T64,,Ryan Palmer,70.0,70,1
74,T64,,C.T. Pan,70.0,70,1
75,T64,,Sam Saunders,70.0,70,1
76,T64,,Xander Schauffele,70.0,140,2
77,T64,,Cameron Smith,70.0,70,1
78,T64,,Steve Wheatcroft,70.0,140,2
79,80,,Julián Etulain,70.25,281,4
80,T81,,Ryan Blaum,70.33,211,3
81,T81,,Bryson DeChambeau,70.33,211,3
82,T81,,James Hahn,70.33,211,3
83,T81,,Trey Mullinax,70.33,211,3
84,85,,Zac Blair,70.4,352,5
85,T86,,Bud Cauley,70.5,282,4
86,T86,,Smylie Kaufman,70.5,141,2
87,T86,,Seung-Yul Noh,70.5,282,4
88,T86,,Tag Ridings,70.5,141,2
89,T86,,Jhonattan Vegas,70.5,141,2
90,T86,,Jimmy Walker,70.5,141,2
91,T86,,Nick Watney,70.5,141,2
92,T86,,Richy Werenski,70.5,141,2
93,94,,Byeong Hun An,70.67,212,3
94,95,,Wesley Bryan,70.75,283,4
95,T96,,Jonas Blixt,71.0,71,1
96,T96,,Brian Campbell,71.0,71,1
97,T96,,Jason Day,71.0,71,1
98,T96,,Graham DeLaet,71.0,213,3
99,T96,,Jim Furyk,71.0,71,1
100,T96,,Sergio Garcia,71.0,71,1
101,T96,,Charles Howell III,71.0,71,1
102,T96,,Jamie Lovemark,71.0,213,3
103,T96,,Ryan Moore,71.0,71,1
104,T96,,Geoff Ogilvy,71.0,71,1
105,T96,,Michael Thompson,71.0,71,1
106,T96,,Camilo Villegas,71.0,142,2
107,T96,,Gary Woodland,71.0,213,3
108,T109,,Ken Duke,71.25,285,4
109,T109,,Kevin Tway,71.25,285,4
110,T111,,Brett Drewitt,71.5,143,2
111,T111,,Billy Hurley III,71.5,143,2
112,T111,,Sebastián Muñoz,71.5,143,2
113,114,,Nicholas Lindheim,71.75,287,4
114,T115,,Scott Brown,72.0,216,3
115,T115,,Patrick Cantlay,72.0,72,1
116,T115,,Emiliano Grillo,72.0,72,1
117,T115,,Daniel Summerhays,72.0,144,2
118,T115,,Bubba Watson,72.0,144,2
119,T120,,Kevin Na,72.25,289,4
120,T120,,Sean O'Hair,72.25,289,4
121,T120,,Seamus Power,72.25,289,4
122,T123,,Troy Merritt,72.33,217,3
123,T123,,Patrick Reed,72.33,217,3
124,T123,,Brett Stegmaier,72.33,217,3
125,T126,,Ryan Armour,72.5,145,2
126,T126,,Chad Collins,72.5,145,2
127,T128,,Blayne Barber,73.0,219,3
128,T128,,Daniel Berger,73.0,73,1
129,T128,,Steven Bowditch,73.0,73,1
130,T128,,Brian Gay,73.0,146,2
131,T128,,David Hearn,73.0,73,1
132,T128,,Rod Pampling,73.0,146,2
133,T128,,Jonathan Randolph,73.0,73,1
134,T128,,Kyle Reifers,73.0,146,2
135,T128,,Tyrone Van Aswegen,73.0,73,1
136,T137,,Ricky Barnes,73.5,294,4
137,T137,,Brad Fritsch,73.5,147,2
138,T137,,Bryce Molder,73.5,147,2
139,T140,,Ryo Ishikawa,73.67,221,3
140,T140,,Patton Kizzire,73.67,221,3
141,T142,,Dominic Bozzelli,74.0,148,2
142,T142,,Miguel Angel Carballo,74.0,74,1
143,T142,,Johnson Wagner,74.0,74,1
144,145,,Cameron Tringale,74.5,149,2
145,T146,,Ryan Brehm,75.0,150,2
146,T146,,Zach Johnson,75.0,75,1
147,T146,,Rick Lamb,75.0,75,1
148,149,,Kevin Streelman,75.33,226,3
149,150,,Aaron Baddeley,78.0,78,1
150,151,,Russell Knox,81.0,81,1
