,Early_Round_2_Scoring_Average_RANK THIS WEEK,Early_Round_2_Scoring_Average_RANK LAST WEEK,Early_Round_2_Scoring_Average_PLAYER NAME,Early_Round_2_Scoring_Average_AVG,Early_Round_2_Scoring_Average_TOTAL STROKES,Early_Round_2_Scoring_Average_TOTAL ROUNDS
51,T52,,Kelly Kraft,70.18,772,11
52,T52,,Geoff Ogilvy,70.18,772,11
53,54,,Rory Sabbatini,70.2,702,10
54,T55,,Scott Brown,70.23,913,13
55,T55,,Kevin Tway,70.23,913,13
56,T57,,Bill Haas,70.25,1124,16
57,T57,,Dustin Johnson,70.25,562,8
58,T57,,Hudson Swafford,70.25,1124,16
59,T57,,Tyrone Van Aswegen,70.25,1124,16
60,T61,,Ken Duke,70.27,773,11
61,T61,,Matt Jones,70.27,773,11
62,T61,,Francesco Molinari,70.27,773,11
63,T61,,Daniel Summerhays,70.27,1054,15
64,65,,Chad Campbell,70.29,984,14
65,T66,,Jonas Blixt,70.3,703,10
66,T66,,Ryan Palmer,70.3,703,10
67,68,,Bryce Molder,70.31,914,13
68,T69,,Anirban Lahiri,70.33,844,12
69,T69,,Seamus Power,70.33,633,9
70,T69,,Kyle Stanley,70.33,1055,15
71,T72,,Kevin Kisner,70.36,985,14
72,T72,,Seung-Yul Noh,70.36,985,14
73,T74,,Luke Donald,70.38,563,8
74,T74,,Hideki Matsuyama,70.38,563,8
75,76,,Emiliano Grillo,70.4,704,10
76,77,,Ryan Blaum,70.42,845,12
77,78,,Sung Kang,70.47,1057,15
78,T79,,Jason Day,70.5,705,10
79,T79,,Graham DeLaet,70.5,846,12
80,T79,,Hunter Mahan,70.5,846,12
81,T82,,Russell Henley,70.55,776,11
82,T82,,Smylie Kaufman,70.55,776,11
83,T82,,Ryan Moore,70.55,776,11
84,T85,,Ryan Armour,70.56,635,9
85,T85,,Rory McIlroy,70.56,635,9
86,87,,Sebastián Muñoz,70.6,706,10
87,T88,,James Hahn,70.64,989,14
88,T88,,John Huh,70.64,989,14
89,T88,,Jon Rahm,70.64,989,14
90,91,,Morgan Hoffmann,70.65,1201,17
91,T92,,Harold Varner III,70.67,1060,15
92,T92,,Camilo Villegas,70.67,848,12
93,94,,J.T. Poston,70.69,919,13
94,T95,,Tom Hoge,70.71,495,7
95,T95,,Graeme McDowell,70.71,495,7
96,T95,,Robert Streb,70.71,990,14
97,T98,,Brian Harman,70.73,1061,15
98,T98,,Jonathan Randolph,70.73,778,11
99,T98,,Nick Watney,70.73,778,11
100,T101,,Martin Flores,70.75,1132,16
101,T101,,Charley Hoffman,70.75,1132,16
102,T103,,Phil Mickelson,70.8,708,10
103,T103,,Jimmy Walker,70.8,708,10
104,T105,,J.J. Henry,70.83,850,12
105,T105,,Troy Merritt,70.83,850,12
106,107,,Peter Malnati,70.85,921,13
107,T108,,Dominic Bozzelli,70.91,780,11
108,T108,,Rafa Cabrera Bello,70.91,780,11
109,T110,,Jason Bohn,70.92,851,12
110,T110,,Si Woo Kim,70.92,922,13
111,T110,,William McGirt,70.92,922,13
112,T110,,Shawn Stefani,70.92,922,13
113,T114,,Mark Anderson,71.0,710,10
114,T114,,Whee Kim,71.0,852,12
115,T114,,Michael Thompson,71.0,781,11
116,T117,,David Hearn,71.07,995,14
117,T117,,Sean O'Hair,71.07,995,14
118,119,,Justin Thomas,71.1,711,10
119,120,,Grayson Murray,71.14,996,14
120,121,,Brandon Hagy,71.15,925,13
121,T122,,Wesley Bryan,71.17,854,12
122,T122,,Miguel Angel Carballo,71.17,854,12
123,T122,,Matt Kuchar,71.17,854,12
124,T122,,Nick Taylor,71.17,854,12
125,126,,Byeong Hun An,71.18,783,11
126,127,,Chris Kirk,71.21,997,14
127,T128,,Chad Collins,71.23,926,13
128,T128,,Billy Horschel,71.23,926,13
129,T130,,Jason Kokrak,71.25,1140,16
130,T130,,Richy Werenski,71.25,855,12
131,132,,Ricky Barnes,71.29,998,14
132,133,,Cameron Percy,71.3,713,10
133,T134,,Ben Martin,71.31,927,13
134,T134,,C.T. Pan,71.31,1141,16
135,T136,,Alex Cejka,71.33,856,12
136,T136,,Brooks Koepka,71.33,428,6
137,T136,,Kevin Na,71.33,1070,15
138,139,,Rick Lamb,71.43,500,7
139,140,,Cameron Tringale,71.47,1072,15
140,141,,Blayne Barber,71.5,858,12
141,142,,Boo Weekley,71.53,1073,15
142,143,,Kevin Chappell,71.56,1288,18
143,144,,Greg Chalmers,71.62,931,13
144,T145,,Daniel Berger,71.64,788,11
145,T145,,Carl Pettersson,71.64,788,11
146,147,,Mackenzie Hughes,71.65,1218,17
147,148,,Fabián Gómez,71.67,430,6
148,149,,Jhonattan Vegas,71.71,1004,14
149,150,,Johnson Wagner,71.73,1076,15
150,151,,Brian Stuard,71.81,1149,16
151,152,,Sam Saunders,71.82,790,11
152,T153,,K.J. Choi,71.83,862,12
153,T153,,Billy Hurley III,71.83,862,12
154,155,,Spencer Levin,71.86,1006,14
155,T156,,Bryson DeChambeau,71.87,1078,15
156,T156,,Patton Kizzire,71.87,1078,15
157,T158,,Michael Kim,71.92,863,12
158,T158,,Scott Piercy,71.92,863,12
159,160,,Mark Hubbard,71.93,1007,14
160,T161,,Matt Every,72.0,936,13
161,T161,,J.B. Holmes,72.0,576,8
162,T161,,Søren Kjeldsen,72.0,504,7
163,T161,,Louis Oosthuizen,72.0,504,7
164,T161,,Patrick Rodgers,72.0,792,11
165,T166,,Aaron Baddeley,72.1,721,10
166,T166,,Bubba Watson,72.1,721,10
167,168,,Steve Wheatcroft,72.11,649,9
168,169,,Brett Stegmaier,72.18,794,11
169,170,,Kevin Streelman,72.25,867,12
170,171,,Branden Grace,72.29,506,7
171,T172,,Brian Campbell,72.38,579,8
172,T172,,Ollie Schniederjans,72.38,941,13
173,174,,Danny Lee,72.43,1014,14
174,175,,Jim Furyk,72.5,725,10
175,176,,Jim Herman,72.55,798,11
176,T177,,Ryo Ishikawa,72.56,653,9
177,T177,,Charl Schwartzel,72.56,653,9
178,179,,D.A. Points,72.6,726,10
179,180,,Robert Garrigus,72.64,799,11
180,181,,Brett Drewitt,72.7,727,10
181,182,,Roberto Castro,72.73,1091,15
182,183,,Retief Goosen,72.75,582,8
183,184,,Nicholas Lindheim,72.78,655,9
184,185,,Shane Lowry,73.0,365,5
185,186,,Andrew Loupe,73.08,877,12
186,187,,Ernie Els,73.11,658,9
187,188,,Rod Pampling,73.15,951,13
188,189,,Adam Scott,73.6,736,10
189,190,,Steven Bowditch,74.1,741,10
