,Par_4_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_4_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_4_Birdie_or_Better_Leaders_PLAYER NAME,Par_4_Birdie_or_Better_Leaders_ROUNDS,Par_4_Birdie_or_Better_Leaders_%,Par_4_Birdie_or_Better_Leaders_PAR 4 BIRDIES OR BETTER,Par_4_Birdie_or_Better_Leaders_PAR 4 HOLES
36,37,,Blayne Barber,77,17.98,137,762
37,T38,,Dustin Johnson,77,17.96,137,763
38,T38,,Danny Lee,93,17.96,173,963
39,40,,Lucas Glover,93,17.94,174,970
40,41,,Jamie Lovemark,98,17.92,186,1038
41,42,,Marc Leishman,94,17.86,179,1002
42,43,,Phil Mickelson,85,17.8,154,865
43,44,,Rory McIlroy,51,17.68,93,526
44,45,,Rory Sabbatini,71,17.67,126,713
45,46,,Webb Simpson,102,17.66,192,1087
46,47,,Graham DeLaet,82,17.64,145,822
47,48,,Camilo Villegas,76,17.56,138,786
48,49,,Brandon Hagy,85,17.52,147,839
49,50,,Byeong Hun An,77,17.45,134,768
50,51,,Ryan Blaum,100,17.37,181,1042
51,52,,Cameron Smith,86,17.34,151,871
52,53,,Chez Reavie,98,17.33,178,1027
53,54,,Matt Kuchar,95,17.32,172,993
54,55,,Russell Knox,75,17.31,134,774
55,56,,Tag Ridings,67,17.3,110,636
56,57,,Seamus Power,86,17.26,150,869
57,58,,Scott Stallings,81,17.24,146,847
58,59,,Emiliano Grillo,90,17.23,162,940
59,60,,Kevin Tway,96,17.21,165,959
60,61,,Robert Streb,98,17.15,179,1044
61,62,,Michael Kim,94,17.14,169,986
62,63,,Harold Varner III,101,17.13,184,1074
63,64,,Scott Brown,95,17.09,170,995
64,65,,Billy Horschel,88,17.08,164,960
65,66,,Andres Gonzales,73,17.07,127,744
66,67,,J.T. Poston,95,17.04,159,933
67,68,,Pat Perez,93,17.03,166,975
68,T69,,Ben Crane,86,16.96,146,861
69,T69,,Kevin Kisner,105,16.96,182,1073
70,T69,,Sean O'Hair,84,16.96,155,914
71,T72,,Shane Lowry,52,16.93,87,514
72,T72,,Adam Scott,58,16.93,106,626
73,74,,Jason Kokrak,95,16.91,173,1023
74,75,,Derek Fathauer,81,16.85,137,813
75,76,,Bud Cauley,92,16.84,162,962
76,T77,,Patton Kizzire,84,16.83,140,832
77,T77,,David Lingmerth,79,16.83,136,808
78,79,,Patrick Reed,107,16.81,182,1083
79,80,,Martin Laird,83,16.8,149,887
80,81,,Sung Kang,104,16.77,187,1115
81,82,,Ben Martin,86,16.76,143,853
82,83,,Brian Harman,104,16.7,182,1090
83,84,,Adam Hadwin,98,16.68,175,1049
84,85,,Hudson Swafford,94,16.67,163,978
85,86,,Harris English,84,16.63,139,836
86,T87,,Aaron Baddeley,61,16.61,100,602
87,T87,,Kevin Chappell,95,16.61,160,963
88,89,,Morgan Hoffmann,92,16.55,159,961
89,T90,,Chris Stroud,67,16.54,108,653
90,T90,,Boo Weekley,75,16.54,131,792
91,92,,Smylie Kaufman,76,16.51,126,763
92,93,,Ryan Moore,82,16.49,141,855
93,94,,Gary Woodland,94,16.44,159,967
94,95,,Billy Hurley III,80,16.42,143,871
95,96,,Kevin Streelman,90,16.4,155,945
96,97,,Shawn Stefani,72,16.31,121,742
97,98,,Rafa Cabrera Bello,63,16.26,106,652
98,99,,Peter Malnati,91,16.11,149,925
99,100,,Jimmy Walker,68,16.08,114,709
100,101,,Luke List,102,16.03,169,1054
101,102,,Jim Herman,77,16.02,129,805
102,103,,Ryan Brehm,83,16.01,135,843
103,104,,Graeme McDowell,56,16.0,96,600
104,105,,Brian Campbell,55,15.9,87,547
105,106,,Brian Gay,82,15.88,138,869
106,T107,,Martin Flores,88,15.86,140,883
107,T107,,J.J. Spaun,92,15.86,148,933
108,109,,Whee Kim,74,15.82,124,784
109,110,,Matt Every,76,15.79,120,760
110,T111,,Wesley Bryan,95,15.73,157,998
111,T111,,Fabián Gómez,61,15.73,101,642
112,113,,Jonas Blixt,74,15.72,119,757
113,114,,Søren Kjeldsen,58,15.71,82,522
114,115,,Rick Lamb,54,15.68,85,542
115,116,,Retief Goosen,52,15.65,77,492
116,117,,Charles Howell III,86,15.63,140,896
117,118,,Bubba Watson,71,15.62,107,685
118,T119,,Patrick Cantlay,52,15.58,79,507
119,T119,,Seung-Yul Noh,91,15.58,146,937
120,T119,,Tim Wilkinson,64,15.58,98,629
121,T122,,Cameron Percy,71,15.56,110,707
122,T122,,Richy Werenski,81,15.56,124,797
123,124,,D.A. Points,68,15.55,114,733
124,T125,,Ian Poulter,72,15.54,115,740
125,T125,,Charl Schwartzel,63,15.54,101,650
126,127,,Bill Haas,92,15.52,144,928
127,128,,Ken Duke,77,15.51,119,767
128,129,,John Huh,92,15.49,149,962
129,130,,Zac Blair,105,15.47,166,1073
130,131,,Nick Watney,75,15.46,117,757
131,132,,Mackenzie Hughes,106,15.45,175,1133
132,133,,Bryson DeChambeau,91,15.44,151,978
133,134,,Jhonattan Vegas,95,15.38,151,982
134,135,,Matt Jones,64,15.33,94,613
135,T136,,Steven Alker,69,15.32,104,679
136,T136,,Patrick Rodgers,76,15.32,125,816
137,138,,James Hahn,96,15.27,158,1035
138,T139,,Louis Oosthuizen,69,15.24,103,676
139,T139,,Jonathan Randolph,68,15.24,103,676
140,141,,Michael Thompson,60,15.21,92,605
141,T142,,Chad Campbell,97,15.16,161,1062
142,T142,,Johnson Wagner,71,15.16,104,686
143,144,,Ryo Ishikawa,56,15.03,89,592
144,T145,,Dominic Bozzelli,69,15.02,105,699
145,T145,,Cameron Tringale,89,15.02,135,899
146,147,,Ricky Barnes,100,15.01,149,993
147,T148,,Brad Fritsch,56,14.95,83,555
148,T148,,Tom Hoge,54,14.95,74,495
149,150,,Brett Drewitt,57,14.94,85,569
150,151,,William McGirt,89,14.93,136,911
151,T152,,Carl Pettersson,63,14.91,95,637
152,T152,,Tyrone Van Aswegen,105,14.91,157,1053
153,154,,Chad Collins,66,14.89,99,665
154,155,,Brian Stuard,93,14.87,139,935
155,156,,Julián Etulain,68,14.83,101,681
156,157,,Mark Anderson,54,14.77,82,555
157,158,,Gonzalo Fernandez-Castaño,63,14.76,89,603
158,159,,Greg Chalmers,75,14.73,113,767
159,160,,Kelly Kraft,75,14.69,114,776
160,161,,Nick Taylor,97,14.63,150,1025
161,162,,Rod Pampling,71,14.62,113,773
162,163,,Miguel Angel Carballo,63,14.57,89,611
163,164,,Troy Merritt,82,14.55,118,811
164,T165,,Si Woo Kim,80,14.5,117,807
165,T165,,Kyle Reifers,96,14.5,137,945
166,167,,Brett Stegmaier,78,14.49,120,828
167,168,,Luke Donald,50,14.48,76,525
168,169,,Daniel Summerhays,100,14.45,147,1017
169,T170,,Jim Furyk,54,14.42,78,541
170,T170,,Hunter Mahan,73,14.42,110,763
171,172,,David Hearn,93,14.41,133,923
172,173,,Steve Wheatcroft,51,14.37,72,501
173,174,,Nicholas Lindheim,58,14.33,86,600
174,175,,Ryan Palmer,61,14.14,83,587
175,176,,Branden Grace,70,13.93,95,682
176,177,,Ryan Armour,63,13.66,87,637
177,178,,Geoff Ogilvy,80,13.6,107,787
178,179,,Andrew Loupe,55,13.55,76,561
179,180,,Roberto Castro,70,13.38,97,725
180,181,,Alex Cejka,85,13.3,110,827
181,182,,Jason Bohn,75,13.26,103,777
182,183,,Mark Hubbard,81,13.14,106,807
183,184,,C.T. Pan,88,13.13,123,937
184,185,,K.J. Choi,72,13.04,93,713
185,186,,Spencer Levin,89,13.0,120,923
186,187,,Bryce Molder,74,12.99,103,793
187,188,,Ernie Els,52,12.28,69,562
188,189,,J.J. Henry,92,11.86,111,936
189,190,,Steven Bowditch,59,10.83,64,591
