,Late_Round_1_Scoring_Average_RANK THIS WEEK,Late_Round_1_Scoring_Average_RANK LAST WEEK,Late_Round_1_Scoring_Average_PLAYER NAME,Late_Round_1_Scoring_Average_AVG,Late_Round_1_Scoring_Average_TOTAL STROKES,Late_Round_1_Scoring_Average_TOTAL ROUNDS
57,58,,Francesco Molinari,70.45,775,11
58,59,,Chad Campbell,70.46,916,13
59,T60,,Lucas Glover,70.5,987,14
60,T60,,Vaughn Taylor,70.5,705,10
61,T60,,Justin Thomas,70.5,846,12
62,63,,Ben Martin,70.54,917,13
63,T64,,J.J. Henry,70.55,776,11
64,T64,,Anirban Lahiri,70.55,776,11
65,T64,,Scott Piercy,70.55,776,11
66,T64,,Justin Rose,70.55,776,11
67,T64,,Sam Saunders,70.55,776,11
68,69,,Brandt Snedeker,70.57,494,7
69,70,,Adam Scott,70.6,706,10
70,71,,Pat Perez,70.62,918,13
71,T72,,Steven Alker,70.64,777,11
72,T72,,Brian Harman,70.64,989,14
73,T72,,Richy Werenski,70.64,989,14
74,T75,,Tony Finau,70.67,848,12
75,T75,,Brian Gay,70.67,848,12
76,T75,,James Hahn,70.67,848,12
77,T75,,Louis Oosthuizen,70.67,424,6
78,79,,Daniel Berger,70.69,919,13
79,T80,,Aaron Baddeley,70.7,707,10
80,T80,,Ernie Els,70.7,707,10
81,T80,,Sebastián Muñoz,70.7,707,10
82,83,,Harold Varner III,70.71,990,14
83,84,,J.J. Spaun,70.73,1061,15
84,T85,,Dominic Bozzelli,70.75,849,12
85,T85,,Robert Garrigus,70.75,849,12
86,T87,,Whee Kim,70.77,920,13
87,T87,,William McGirt,70.77,920,13
88,89,,Jason Dufner,70.78,637,9
89,90,,Chris Stroud,70.8,708,10
90,91,,Scott Brown,70.83,850,12
91,92,,Spencer Levin,70.85,921,13
92,T93,,Kevin Chappell,70.88,1205,17
93,T93,,Sergio Garcia,70.88,567,8
94,T93,,J.B. Holmes,70.88,567,8
95,T96,,Keegan Bradley,70.91,780,11
96,T96,,Geoff Ogilvy,70.91,780,11
97,T98,,Chez Reavie,70.92,851,12
98,T98,,Johnson Wagner,70.92,922,13
99,T100,,John Huh,71.0,923,13
100,T100,,Billy Hurley III,71.0,710,10
101,T100,,Brooks Koepka,71.0,497,7
102,T100,,Martin Laird,71.0,923,13
103,T100,,Luke List,71.0,923,13
104,T100,,Ryan Moore,71.0,852,12
105,T100,,Grayson Murray,71.0,1065,15
106,T100,,Carl Pettersson,71.0,710,10
107,T100,,D.A. Points,71.0,639,9
108,T100,,Tyrone Van Aswegen,71.0,1065,15
109,110,,Billy Horschel,71.08,924,13
110,111,,Matt Jones,71.1,711,10
111,T112,,Jonas Blixt,71.11,640,9
112,T112,,Russell Knox,71.11,640,9
113,114,,Kevin Na,71.13,1067,15
114,115,,Cameron Tringale,71.14,996,14
115,116,,Camilo Villegas,71.17,854,12
116,T117,,David Hearn,71.23,926,13
117,T117,,Ollie Schniederjans,71.23,926,13
118,119,,Alex Cejka,71.25,855,12
119,120,,Danny Lee,71.27,1069,15
120,121,,Byeong Hun An,71.3,713,10
121,T122,,Ryan Brehm,71.31,927,13
122,T122,,Brandon Hagy,71.31,927,13
123,T122,,Sung Kang,71.31,927,13
124,T125,,K.J. Choi,71.33,856,12
125,T125,,Brett Drewitt,71.33,642,9
126,T125,,Hunter Mahan,71.33,856,12
127,T125,,Trey Mullinax,71.33,1070,15
128,129,,Bryson DeChambeau,71.35,1213,17
129,130,,Patrick Rodgers,71.36,785,11
130,131,,Jason Kokrak,71.38,1142,16
131,T132,,Graeme McDowell,71.43,500,7
132,T132,,Robert Streb,71.43,1000,14
133,T134,,Jason Day,71.44,643,9
134,T134,,Bill Haas,71.44,1143,16
135,136,,Nicholas Lindheim,71.45,786,11
136,137,,Harris English,71.46,929,13
137,138,,Boo Weekley,71.47,1072,15
138,139,,Brian Stuard,71.5,1144,16
139,T140,,Ricky Barnes,71.53,1073,15
140,T140,,C.T. Pan,71.53,1073,15
141,T140,,Kevin Tway,71.53,1073,15
142,143,,Jhonattan Vegas,71.54,930,13
143,144,,Charl Schwartzel,71.56,644,9
144,145,,Mackenzie Hughes,71.6,1074,15
145,146,,Ryo Ishikawa,71.63,573,8
146,147,,Zach Johnson,71.64,788,11
147,148,,Jim Furyk,71.67,645,9
148,149,,Scott Stallings,71.71,1004,14
149,T150,,Chad Collins,71.73,789,11
150,T150,,Ken Duke,71.73,789,11
151,T152,,Fabián Gómez,71.75,574,8
152,T152,,Patrick Reed,71.75,861,12
153,T154,,Miguel Angel Carballo,71.77,933,13
154,T154,,Rod Pampling,71.77,933,13
155,156,,Brad Fritsch,71.78,646,9
156,157,,Russell Henley,71.82,790,11
157,T158,,Greg Chalmers,71.83,862,12
158,T158,,Brett Stegmaier,71.83,862,12
159,T160,,Adam Hadwin,71.88,1150,16
160,T160,,Søren Kjeldsen,71.88,575,8
161,T162,,Derek Fathauer,71.92,863,12
162,T162,,Kyle Reifers,71.92,935,13
163,T164,,Morgan Hoffmann,72.0,1224,17
164,T164,,Patton Kizzire,72.0,936,13
165,T164,,Bubba Watson,72.0,792,11
166,167,,Julián Etulain,72.08,865,12
167,168,,Rory Sabbatini,72.1,721,10
168,169,,Mark Anderson,72.11,649,9
169,170,,Rick Lamb,72.13,577,8
170,171,,Branden Grace,72.17,433,6
171,T172,,Luke Donald,72.25,578,8
172,T172,,Retief Goosen,72.25,578,8
173,174,,Wesley Bryan,72.27,795,11
174,175,,Gonzalo Fernandez-Castaño,72.3,723,10
175,T176,,Jason Bohn,72.36,796,11
176,T176,,Smylie Kaufman,72.36,796,11
177,178,,Shane Lowry,72.67,436,6
178,179,,Cameron Smith,72.71,1018,14
179,180,,Rory McIlroy,72.78,655,9
180,181,,Jimmy Walker,72.8,728,10
181,182,,Cody Gribble,72.85,947,13
182,T183,,Roberto Castro,73.0,1095,15
183,T183,,Matt Every,73.0,876,12
184,T183,,Bryce Molder,73.0,949,13
185,186,,Emiliano Grillo,73.1,731,10
186,187,,Si Woo Kim,73.15,951,13
187,188,,Andres Gonzales,73.5,588,8
188,189,,Andrew Loupe,74.55,820,11
189,190,,Steven Bowditch,74.7,747,10
