,First_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_5_Scoring_Average_ROUNDS,First_Tee_Early_Par_5_Scoring_Average_AVG,First_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
67,T66,,J.J. Henry,92,4.65,423,91
68,T66,,Mackenzie Hughes,106,4.65,539,116
69,T66,,Søren Kjeldsen,58,4.65,200,43
70,T66,,Ian Poulter,72,4.65,316,68
71,T66,,Robert Streb,98,4.65,367,79
72,T73,,Steven Alker,69,4.66,233,50
73,T73,,Aaron Baddeley,61,4.66,298,64
74,T73,,Stewart Cink,93,4.66,508,109
75,T73,,Matt Every,76,4.66,298,64
76,T73,,Andres Gonzales,73,4.66,284,61
77,T73,,Jim Herman,77,4.66,494,106
78,T73,,Charley Hoffman,112,4.66,545,117
79,T73,,David Lingmerth,79,4.66,410,88
80,T73,,Pat Perez,93,4.66,433,93
81,T73,,Adam Scott,58,4.66,149,32
82,T73,,Kyle Stanley,104,4.66,485,104
83,T73,,Brendan Steele,89,4.66,429,92
84,T73,,Richy Werenski,81,4.66,284,61
85,T86,,Ricky Barnes,100,4.67,500,107
86,T86,,Jason Bohn,75,4.67,210,45
87,T86,,Alex Cejka,85,4.67,425,91
88,T86,,Martin Flores,88,4.67,280,60
89,T86,,Fabián Gómez,61,4.67,243,52
90,T86,,Tom Hoge,54,4.67,229,49
91,T86,,Billy Hurley III,80,4.67,462,99
92,T86,,Ollie Schniederjans,92,4.67,397,85
93,T94,,Ryan Brehm,83,4.68,304,65
94,T94,,Peter Malnati,91,4.68,384,82
95,T94,,Webb Simpson,102,4.68,562,120
96,T94,,Jordan Spieth,85,4.68,220,47
97,T98,,Zac Blair,105,4.69,441,94
98,T98,,Kevin Chappell,95,4.69,497,106
99,T98,,Sean O'Hair,84,4.69,352,75
100,T98,,C.T. Pan,88,4.69,403,86
101,T98,,Shawn Stefani,72,4.69,380,81
102,T98,,Boo Weekley,75,4.69,427,91
103,T104,,Blayne Barber,77,4.7,348,74
104,T104,,Chad Campbell,97,4.7,357,76
105,T104,,Ben Crane,86,4.7,362,77
106,T104,,Jason Dufner,89,4.7,348,74
107,T104,,Morgan Hoffmann,92,4.7,357,76
108,T104,,Sung Kang,104,4.7,550,117
109,T104,,Nicholas Lindheim,58,4.7,249,53
110,T104,,Daniel Summerhays,100,4.7,385,82
111,T104,,Vaughn Taylor,90,4.7,522,111
112,T104,,Bubba Watson,71,4.7,254,54
113,T114,,Wesley Bryan,95,4.71,396,84
114,T114,,Branden Grace,70,4.71,367,78
115,T114,,Smylie Kaufman,76,4.71,297,63
116,T114,,Ryan Moore,82,4.71,400,85
117,T114,,Carl Pettersson,63,4.71,245,52
118,T114,,D.A. Points,68,4.71,344,73
119,T114,,Chez Reavie,98,4.71,462,98
120,T114,,J.J. Spaun,92,4.71,344,73
121,T114,,Johnson Wagner,71,4.71,245,52
122,T123,,J.B. Holmes,83,4.72,373,79
123,T123,,Whee Kim,74,4.72,236,50
124,T123,,Michael Kim,94,4.72,477,101
125,T123,,Kevin Kisner,105,4.72,481,102
126,T123,,Seung-Yul Noh,91,4.72,255,54
127,T123,,Kyle Reifers,96,4.72,373,79
128,T123,,Brian Stuard,93,4.72,618,131
129,T123,,Michael Thompson,60,4.72,307,65
130,T131,,Dominic Bozzelli,69,4.73,208,44
131,T131,,Bryson DeChambeau,91,4.73,317,67
132,T131,,Matt Jones,64,4.73,232,49
133,T131,,Andrew Loupe,55,4.73,227,48
134,T131,,Ben Martin,86,4.73,430,91
135,T131,,Rod Pampling,71,4.73,454,96
136,T131,,Tag Ridings,67,4.73,265,56
137,T131,,Brandt Snedeker,53,4.73,104,22
138,T131,,Tyrone Van Aswegen,105,4.73,421,89
139,T131,,Tim Wilkinson,64,4.73,246,52
140,T141,,Gonzalo Fernandez-Castaño,63,4.74,223,47
141,T141,,Jason Kokrak,95,4.74,479,101
142,T141,,Harold Varner III,101,4.74,507,107
143,T144,,Roberto Castro,70,4.75,361,76
144,T144,,Greg Chalmers,75,4.75,461,97
145,T144,,K.J. Choi,72,4.75,323,68
146,T144,,Derek Fathauer,81,4.75,228,48
147,T144,,Brad Fritsch,56,4.75,209,44
148,T144,,Chris Kirk,89,4.75,456,96
149,T144,,Russell Knox,75,4.75,271,57
150,T144,,Trey Mullinax,88,4.75,290,61
151,T152,,Mark Anderson,54,4.76,219,46
152,T152,,Mark Hubbard,81,4.76,300,63
153,T152,,Nick Watney,75,4.76,319,67
154,155,,Emiliano Grillo,90,4.77,482,101
155,T156,,Brett Drewitt,57,4.78,311,65
156,T156,,Harris English,84,4.78,363,76
157,T156,,Charles Howell III,86,4.78,468,98
158,T156,,William McGirt,89,4.78,440,92
159,T156,,Louis Oosthuizen,69,4.78,311,65
160,T156,,Cameron Percy,71,4.78,220,46
161,T162,,Keegan Bradley,104,4.79,436,91
162,T162,,Robert Garrigus,78,4.79,326,68
163,T162,,John Huh,92,4.79,469,98
164,T162,,Danny Lee,93,4.79,493,103
165,T166,,Rafa Cabrera Bello,63,4.8,293,61
166,T166,,Ken Duke,77,4.8,168,35
167,T166,,Si Woo Kim,80,4.8,389,81
168,T166,,Spencer Levin,89,4.8,341,71
169,T166,,Grayson Murray,94,4.8,427,89
170,T166,,Geoff Ogilvy,80,4.8,312,65
171,172,,Graham DeLaet,82,4.81,308,64
172,T173,,Jim Furyk,54,4.82,241,50
173,T173,,Ryo Ishikawa,56,4.82,236,49
174,T173,,Hunter Mahan,73,4.82,342,71
175,T173,,Brett Stegmaier,78,4.82,313,65
176,177,,Byeong Hun An,77,4.83,386,80
177,178,,Brian Campbell,55,4.84,237,49
178,179,,Zach Johnson,81,4.85,359,74
179,180,,Kelly Kraft,75,4.86,311,64
180,T181,,Retief Goosen,52,4.87,292,60
181,T181,,Troy Merritt,82,4.87,380,78
182,T183,,Steven Bowditch,59,4.9,338,69
183,T183,,Billy Horschel,88,4.9,392,80
184,T183,,Sebastián Muñoz,51,4.9,250,51
185,T183,,Jonathan Randolph,68,4.9,284,58
186,T183,,Jimmy Walker,68,4.9,235,48
187,T183,,Steve Wheatcroft,51,4.9,206,42
188,T189,,Ernie Els,52,4.92,177,36
189,T189,,Patton Kizzire,84,4.92,423,86
