,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
123,124,,John Huh,71.57,501,7
124,T125,,Bud Cauley,71.6,358,5
125,T125,,Shawn Stefani,71.6,358,5
126,127,,J.T. Poston,71.63,573,8
127,T128,,Michael Kim,71.67,430,6
128,T128,,Spencer Levin,71.67,430,6
129,130,,Brandon Hagy,71.71,502,7
130,131,,Pat Perez,71.75,287,4
131,132,,Grayson Murray,71.78,646,9
132,133,,Jim Herman,71.8,718,10
133,T134,,Scott Brown,71.86,503,7
134,T134,,Kyle Reifers,71.86,503,7
135,T136,,Chad Collins,71.88,575,8
136,T136,,Xander Schauffele,71.88,575,8
137,138,,Troy Merritt,71.91,791,11
138,T139,,Steven Alker,72.0,288,4
139,T139,,Ryan Brehm,72.0,216,3
140,T139,,Miguel Angel Carballo,72.0,216,3
141,T139,,K.J. Choi,72.0,504,7
142,T139,,Graham DeLaet,72.0,288,4
143,T139,,Julián Etulain,72.0,360,5
144,T139,,Cody Gribble,72.0,504,7
145,T139,,Søren Kjeldsen,72.0,288,4
146,T139,,Ben Martin,72.0,576,8
147,T139,,Geoff Ogilvy,72.0,432,6
148,T139,,Johnson Wagner,72.0,360,5
149,T139,,Gary Woodland,72.0,720,10
150,151,,Brett Stegmaier,72.14,505,7
151,152,,Rick Lamb,72.17,433,6
152,153,,Rod Pampling,72.2,361,5
153,154,,Jonas Blixt,72.22,650,9
154,155,,Cameron Smith,72.25,578,8
155,T156,,Ken Duke,72.33,217,3
156,T156,,Derek Fathauer,72.33,217,3
157,158,,Jason Bohn,72.4,362,5
158,159,,Zac Blair,72.43,507,7
159,T160,,Whee Kim,72.5,290,4
160,T160,,Tim Wilkinson,72.5,290,4
161,162,,Brian Stuard,72.63,581,8
162,163,,Sebastián Muñoz,72.67,218,3
163,164,,Chris Stroud,72.86,510,7
164,T165,,Brian Harman,73.0,438,6
165,T165,,Jonathan Randolph,73.0,146,2
166,T165,,Brendan Steele,73.0,438,6
167,168,,Steven Bowditch,73.25,879,12
168,T169,,Marc Leishman,73.33,220,3
169,T169,,Ryan Palmer,73.33,220,3
170,T171,,Rafa Cabrera Bello,73.5,147,2
171,T171,,Matt Every,73.5,588,8
172,173,,Kelly Kraft,73.6,368,5
173,174,,Hunter Mahan,73.71,516,7
174,175,,Bill Haas,74.0,148,2
175,176,,Si Woo Kim,74.5,149,2
176,177,,Michael Thompson,74.67,224,3
177,178,,Dominic Bozzelli,76.17,457,6
