,Tenth_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_3_Scoring_Average_AVG,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,,Bill Haas,64.0,64,1
1,2,,Graeme McDowell,65.0,65,1
2,3,,Scott Stallings,66.33,199,3
3,4,,Kevin Kisner,66.67,200,3
4,T5,,Stewart Cink,67.0,67,1
5,T5,,Dustin Johnson,67.0,67,1
6,T5,,Grayson Murray,67.0,67,1
7,T5,,Jon Rahm,67.0,67,1
8,T5,,Brendan Steele,67.0,67,1
9,T10,,Brian Harman,67.5,135,2
10,T10,,Danny Lee,67.5,135,2
11,T10,,Trey Mullinax,67.5,135,2
12,T10,,Kyle Stanley,67.5,135,2
13,14,,Charley Hoffman,67.67,203,3
14,T15,,Jonas Blixt,68.0,68,1
15,T15,,Graham DeLaet,68.0,204,3
16,T15,,Brian Gay,68.0,136,2
17,T15,,David Hearn,68.0,68,1
18,T15,,Russell Knox,68.0,68,1
19,T15,,David Lingmerth,68.0,68,1
20,T15,,William McGirt,68.0,204,3
21,T15,,Ian Poulter,68.0,68,1
22,T15,,Chez Reavie,68.0,68,1
23,T15,,Ollie Schniederjans,68.0,68,1
24,T15,,Adam Scott,68.0,204,3
25,T15,,Brian Stuard,68.0,68,1
26,27,,Ricky Barnes,68.33,205,3
27,T28,,Bryson DeChambeau,68.5,137,2
28,T28,,Vaughn Taylor,68.5,137,2
29,T28,,Justin Thomas,68.5,137,2
30,T31,,Ryan Armour,68.67,206,3
31,T31,,Billy Horschel,68.67,206,3
32,T33,,Dominic Bozzelli,69.0,69,1
33,T33,,Adam Hadwin,69.0,138,2
34,T33,,Zach Johnson,69.0,69,1
35,T33,,Michael Kim,69.0,69,1
36,T33,,Sebastián Muñoz,69.0,69,1
37,T33,,Patrick Reed,69.0,207,3
38,T33,,Rory Sabbatini,69.0,138,2
39,T33,,Charl Schwartzel,69.0,69,1
40,T33,,Camilo Villegas,69.0,69,1
41,42,,Andres Gonzales,69.17,415,6
42,43,,Keegan Bradley,69.33,208,3
43,T44,,Whee Kim,69.5,278,4
44,T44,,Martin Laird,69.5,139,2
45,T44,,Ryan Palmer,69.5,139,2
46,T44,,Cameron Smith,69.5,139,2
47,T44,,J.J. Spaun,69.5,139,2
48,T49,,Wesley Bryan,69.67,209,3
49,T49,,Nick Taylor,69.67,209,3
50,T49,,Kevin Tway,69.67,209,3
51,52,,Chad Campbell,69.75,279,4
52,T53,,Daniel Berger,70.0,70,1
53,T53,,Zac Blair,70.0,210,3
54,T53,,Ken Duke,70.0,210,3
55,T53,,Fabián Gómez,70.0,140,2
56,T53,,Brandon Hagy,70.0,140,2
57,T53,,Tom Hoge,70.0,140,2
58,T53,,Matt Jones,70.0,70,1
59,T53,,Shane Lowry,70.0,140,2
60,T53,,Rory McIlroy,70.0,70,1
61,T53,,Brandt Snedeker,70.0,70,1
62,T53,,Steve Wheatcroft,70.0,70,1
63,64,,Patton Kizzire,70.25,281,4
64,T65,,Ryan Brehm,70.33,422,6
65,T65,,Emiliano Grillo,70.33,211,3
66,T65,,Mackenzie Hughes,70.33,211,3
67,T65,,John Huh,70.33,211,3
68,T65,,Billy Hurley III,70.33,211,3
69,T65,,Nicholas Lindheim,70.33,211,3
70,71,,Sung Kang,70.4,352,5
71,T72,,Brian Campbell,70.5,141,2
72,T72,,Paul Casey,70.5,141,2
73,T72,,Bud Cauley,70.5,141,2
74,T72,,Jim Furyk,70.5,141,2
75,76,,Brett Stegmaier,70.6,353,5
76,77,,Ben Martin,70.67,212,3
77,78,,Bryce Molder,70.75,283,4
78,T79,,Mark Anderson,71.0,71,1
79,T79,,Patrick Cantlay,71.0,71,1
80,T79,,Julián Etulain,71.0,426,6
81,T79,,James Hahn,71.0,213,3
82,T79,,J.J. Henry,71.0,142,2
83,T79,,Ryo Ishikawa,71.0,71,1
84,T79,,Chris Kirk,71.0,213,3
85,T79,,Kelly Kraft,71.0,142,2
86,T79,,Luke List,71.0,71,1
87,T79,,Hunter Mahan,71.0,213,3
88,T79,,Peter Malnati,71.0,213,3
89,T79,,Francesco Molinari,71.0,71,1
90,T79,,J.T. Poston,71.0,142,2
91,T79,,Seamus Power,71.0,213,3
92,T79,,Patrick Rodgers,71.0,142,2
93,T79,,Sam Saunders,71.0,284,4
94,T79,,Kevin Streelman,71.0,71,1
95,T79,,Johnson Wagner,71.0,142,2
96,T79,,Bubba Watson,71.0,71,1
97,T98,,Gonzalo Fernandez-Castaño,71.33,214,3
98,T98,,Martin Flores,71.33,428,6
99,T100,,K.J. Choi,71.5,286,4
100,T100,,Chad Collins,71.5,143,2
101,T100,,Daniel Summerhays,71.5,286,4
102,103,,Brett Drewitt,71.6,358,5
103,T104,,Morgan Hoffmann,71.67,215,3
104,T104,,Seung-Yul Noh,71.67,215,3
105,T104,,Tag Ridings,71.67,215,3
106,T107,,Aaron Baddeley,72.0,72,1
107,T107,,Ryan Blaum,72.0,216,3
108,T107,,Roberto Castro,72.0,144,2
109,T107,,Alex Cejka,72.0,72,1
110,T107,,Tony Finau,72.0,72,1
111,T107,,Robert Garrigus,72.0,72,1
112,T107,,J.B. Holmes,72.0,72,1
113,T107,,Andrew Loupe,72.0,144,2
114,T107,,Jamie Lovemark,72.0,72,1
115,T107,,Troy Merritt,72.0,72,1
116,T107,,Sean O'Hair,72.0,144,2
117,T107,,Cameron Tringale,72.0,288,4
118,T119,,Scott Brown,72.5,145,2
119,T119,,Miguel Angel Carballo,72.5,145,2
120,T119,,Geoff Ogilvy,72.5,145,2
121,T119,,Kyle Reifers,72.5,145,2
122,T119,,Robert Streb,72.5,145,2
123,124,,Steven Alker,72.67,218,3
124,T125,,Jason Kokrak,72.75,291,4
125,T125,,Spencer Levin,72.75,291,4
126,T127,,Byeong Hun An,73.0,219,3
127,T127,,Derek Fathauer,73.0,73,1
128,T127,,Brad Fritsch,73.0,219,3
129,T127,,Mark Hubbard,73.0,73,1
130,T127,,Smylie Kaufman,73.0,73,1
131,T127,,Cameron Percy,73.0,146,2
132,T127,,Chris Stroud,73.0,73,1
133,T127,,Jhonattan Vegas,73.0,73,1
134,T135,,Kevin Chappell,73.5,147,2
135,T135,,Ben Crane,73.5,147,2
136,T135,,Richy Werenski,73.5,147,2
137,T138,,Cody Gribble,74.0,74,1
138,T138,,Phil Mickelson,74.0,74,1
139,T138,,D.A. Points,74.0,74,1
140,T141,,Blayne Barber,74.5,149,2
141,T141,,Si Woo Kim,74.5,149,2
142,T143,,Jason Bohn,75.0,150,2
143,T143,,Matt Kuchar,75.0,75,1
144,T143,,Rod Pampling,75.0,75,1
145,T143,,Jonathan Randolph,75.0,150,2
146,T143,,Hudson Swafford,75.0,75,1
147,T143,,Harold Varner III,75.0,75,1
148,149,,Tyrone Van Aswegen,76.0,152,2
149,150,,Jimmy Walker,77.0,77,1
150,151,,Scott Piercy,77.5,155,2
151,T152,,Matt Every,78.0,78,1
152,T152,,Anirban Lahiri,78.0,78,1
153,T152,,C.T. Pan,78.0,78,1
154,155,,Steven Bowditch,80.0,80,1
