,Par_4_Performance_RANK THIS WEEK,Par_4_Performance_RANK LAST WEEK,Par_4_Performance_PLAYER NAME,Par_4_Performance_ROUNDS,Par_4_Performance_STATUS,Par_4_Performance_PAR 4 AVG,Par_4_Performance_TOTAL PAR
39,T39,,Bud Cauley,92,13,4.01,3848
40,T39,,Brian Harman,104,13,4.01,4360
41,T39,,Michael Kim,94,13,4.01,3944
42,T43,,Jim Furyk,54,14,4.03,2164
43,T43,,Sam Saunders,76,14,4.02,3020
44,T45,,Russell Henley,99,15,4.01,4272
45,T45,,Shane Lowry,52,15,4.03,2056
46,T45,,Brendan Steele,89,15,4.02,3624
47,T48,,Graham DeLaet,82,18,4.02,3288
48,T48,,Andres Gonzales,73,18,4.02,2976
49,T48,,Louis Oosthuizen,69,18,4.03,2704
50,51,,Retief Goosen,52,19,4.04,1968
51,52,,Cameron Percy,71,20,4.03,2828
52,53,,Shawn Stefani,72,21,4.03,2968
53,T54,,Brandon Hagy,85,22,4.03,3356
54,T54,,Matt Jones,64,22,4.04,2452
55,T54,,Martin Laird,83,22,4.02,3548
56,T54,,Rory Sabbatini,71,22,4.03,2852
57,T54,,Vaughn Taylor,90,22,4.02,3680
58,T54,,Camilo Villegas,76,22,4.03,3144
59,T60,,Chris Kirk,89,23,4.03,3548
60,T60,,Steve Wheatcroft,51,23,4.05,2004
61,T62,,Zac Blair,105,24,4.02,4292
62,T62,,Kevin Kisner,105,24,4.02,4292
63,T62,,Gary Woodland,94,24,4.02,3868
64,65,,Tim Wilkinson,64,25,4.04,2516
65,66,,Ryan Armour,63,26,4.04,2548
66,T67,,Ryan Blaum,100,27,4.03,4168
67,T67,,Jason Day,71,27,4.04,2892
68,T67,,Sebastián Muñoz,51,27,4.05,2124
69,T67,,Ollie Schniederjans,92,27,4.03,3816
70,71,,Julián Etulain,68,28,4.04,2724
71,T72,,Rafa Cabrera Bello,63,29,4.04,2608
72,T72,,Jim Herman,77,29,4.04,3220
73,74,,William McGirt,89,30,4.03,3644
74,T75,,Martin Flores,88,31,4.04,3532
75,T75,,Kevin Streelman,90,31,4.03,3780
76,T77,,Mark Anderson,54,32,4.06,2220
77,T77,,Ben Crane,86,32,4.04,3444
78,T77,,Brett Drewitt,57,32,4.06,2276
79,T77,,Gonzalo Fernandez-Castaño,63,32,4.05,2412
80,T77,,Brian Gay,82,32,4.04,3476
81,T77,,Adam Scott,58,32,4.05,2504
82,T83,,Sung Kang,104,33,4.03,4460
83,T83,,Phil Mickelson,85,33,4.04,3460
84,T83,,J.T. Poston,95,33,4.04,3732
85,T83,,Chris Stroud,67,33,4.05,2612
86,T87,,Brian Campbell,55,34,4.06,2188
87,T87,,Fabián Gómez,61,34,4.05,2568
88,T87,,Ryo Ishikawa,56,34,4.06,2368
89,T87,,Russell Knox,75,34,4.04,3096
90,T87,,Patrick Reed,107,34,4.03,4332
91,T87,,Robert Streb,98,34,4.03,4176
92,T87,,Richy Werenski,81,34,4.04,3188
93,T94,,Emiliano Grillo,90,35,4.04,3760
94,T94,,Kevin Tway,96,35,4.04,3836
95,T96,,Luke Donald,50,36,4.07,2100
96,T96,,Adam Hadwin,98,36,4.03,4196
97,T96,,Scott Piercy,70,36,4.05,2876
98,T99,,Kyle Reifers,96,37,4.04,3780
99,T99,,Michael Thompson,60,37,4.06,2420
100,T101,,Tom Hoge,54,38,4.08,1980
101,T101,,Hudson Swafford,94,38,4.04,3912
102,T103,,Aaron Baddeley,61,39,4.06,2408
103,T103,,James Hahn,96,39,4.04,4140
104,T103,,Luke List,102,39,4.04,4216
105,T103,,Boo Weekley,75,39,4.05,3168
106,T107,,Steven Alker,69,40,4.06,2716
107,T107,,Branden Grace,70,40,4.06,2728
108,T107,,Brooks Koepka,88,40,4.05,3512
109,T107,,Ben Martin,86,40,4.05,3412
110,T107,,Cameron Smith,86,40,4.05,3484
111,T112,,Charl Schwartzel,63,41,4.06,2600
112,T112,,Scott Stallings,81,41,4.05,3388
113,T114,,Scott Brown,95,42,4.04,3980
114,T114,,Sean O'Hair,84,42,4.05,3656
115,T114,,D.A. Points,68,42,4.06,2932
116,T117,,Byeong Hun An,77,43,4.06,3072
117,T117,,Danny Lee,93,43,4.04,3852
118,T119,,Billy Horschel,88,44,4.05,3840
119,T119,,Anirban Lahiri,72,44,4.06,3176
120,T121,,Geoff Ogilvy,80,45,4.06,3148
121,T121,,Tyrone Van Aswegen,105,45,4.04,4212
122,T123,,Blayne Barber,77,46,4.06,3048
123,T123,,David Lingmerth,79,46,4.06,3232
124,T123,,Ryan Moore,82,46,4.05,3420
125,T123,,Harold Varner III,101,46,4.04,4296
126,T123,,Johnson Wagner,71,46,4.07,2744
127,T128,,Ryan Brehm,83,47,4.06,3372
128,T128,,Rick Lamb,54,47,4.09,2168
129,T128,,Jimmy Walker,68,47,4.07,2836
130,T131,,Harris English,84,48,4.06,3344
131,T131,,Graeme McDowell,56,48,4.08,2400
132,T131,,Ryan Palmer,61,48,4.08,2348
133,T131,,Bubba Watson,71,48,4.07,2740
134,T135,,Billy Hurley III,80,49,4.06,3484
135,T135,,Søren Kjeldsen,58,49,4.09,2088
136,T135,,J.J. Spaun,92,49,4.05,3732
137,138,,Nick Taylor,97,50,4.05,4100
138,T139,,Ricky Barnes,100,51,4.05,3972
139,T139,,Nick Watney,75,51,4.07,3028
140,T141,,Kevin Chappell,95,52,4.05,3852
141,T141,,Morgan Hoffmann,92,52,4.05,3844
142,T143,,Alex Cejka,85,53,4.06,3308
143,T143,,Chad Collins,66,53,4.08,2660
144,T143,,Bryson DeChambeau,91,53,4.05,3912
145,T143,,Jason Kokrak,95,53,4.05,4092
146,147,,Smylie Kaufman,76,54,4.07,3052
147,T148,,J.B. Holmes,83,55,4.07,3292
148,T148,,Whee Kim,74,55,4.07,3136
149,T150,,Grayson Murray,94,57,4.06,3900
150,T150,,Seung-Yul Noh,91,57,4.06,3748
151,T150,,Jonathan Randolph,68,57,4.08,2704
152,T153,,Miguel Angel Carballo,63,59,4.1,2444
153,T153,,Derek Fathauer,81,59,4.07,3252
154,T153,,David Hearn,93,59,4.06,3692
155,T153,,Hunter Mahan,73,59,4.08,3052
156,T157,,Dominic Bozzelli,69,60,4.09,2796
157,T157,,Spencer Levin,89,60,4.07,3692
158,159,,Troy Merritt,82,61,4.08,3244
159,T160,,K.J. Choi,72,62,4.09,2852
160,T160,,Peter Malnati,91,62,4.07,3700
161,T160,,C.T. Pan,88,62,4.07,3748
162,T160,,Jhonattan Vegas,95,62,4.06,3928
163,T164,,Wesley Bryan,95,63,4.06,3992
164,T164,,Greg Chalmers,75,63,4.08,3068
165,T164,,Ken Duke,77,63,4.08,3068
166,T164,,Brad Fritsch,56,63,4.11,2220
167,T164,,Mark Hubbard,81,63,4.08,3228
168,T164,,Bryce Molder,74,63,4.08,3172
169,T164,,Patrick Rodgers,76,63,4.08,3264
170,171,,Patton Kizzire,84,64,4.08,3328
171,172,,Nicholas Lindheim,58,65,4.11,2400
172,173,,Cody Gribble,79,67,4.08,3356
173,174,,J.J. Henry,92,68,4.07,3744
174,175,,Kelly Kraft,75,71,4.09,3104
175,T176,,Jonas Blixt,74,72,4.1,3028
176,T176,,Roberto Castro,70,72,4.1,2900
177,178,,Daniel Summerhays,100,73,4.07,4068
178,179,,Ernie Els,52,74,4.13,2248
179,180,,Brian Stuard,93,75,4.08,3740
180,181,,Jason Bohn,75,80,4.1,3108
181,182,,Andrew Loupe,55,81,4.14,2244
182,T183,,Mackenzie Hughes,106,82,4.07,4532
183,T183,,Cameron Tringale,89,82,4.09,3596
184,185,,Rod Pampling,71,86,4.11,3092
185,T186,,Carl Pettersson,63,92,4.14,2548
186,T186,,Brett Stegmaier,78,92,4.11,3312
187,188,,Si Woo Kim,80,112,4.14,3228
188,189,,Steven Bowditch,59,132,4.22,2364
189,190,,Matt Every,76,133,4.18,3040
