,First_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_3_Scoring_Average_ROUNDS,First_Tee_Early_Par_3_Scoring_Average_AVG,First_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
47,T44,,Jason Kokrak,95,3.02,381,126
48,T44,,Rick Lamb,54,3.02,172,57
49,T44,,Francesco Molinari,75,3.02,278,92
50,T44,,Chez Reavie,98,3.02,383,127
51,T44,,Cameron Tringale,89,3.02,290,96
52,T44,,Nick Watney,75,3.02,293,97
53,T54,,Ricky Barnes,100,3.03,406,134
54,T54,,Daniel Berger,91,3.03,218,72
55,T54,,Bill Haas,92,3.03,297,98
56,T54,,James Hahn,96,3.03,440,145
57,T54,,Billy Horschel,88,3.03,352,116
58,T54,,Russell Knox,75,3.03,230,76
59,T54,,Marc Leishman,94,3.03,376,124
60,T54,,Luke List,102,3.03,466,154
61,T54,,Richy Werenski,81,3.03,233,77
62,T63,,Zac Blair,105,3.04,371,122
63,T63,,Matt Every,76,3.04,243,80
64,T63,,Patton Kizzire,84,3.04,368,121
65,T63,,Kelly Kraft,75,3.04,289,95
66,T63,,David Lingmerth,79,3.04,337,111
67,T63,,Hideki Matsuyama,83,3.04,219,72
68,T63,,Carl Pettersson,63,3.04,207,68
69,T63,,D.A. Points,68,3.04,271,89
70,T63,,J.T. Poston,95,3.04,395,130
71,T63,,Ian Poulter,72,3.04,274,90
72,T63,,Ollie Schniederjans,92,3.04,356,117
73,T63,,Brendan Steele,89,3.04,334,110
74,T63,,Kevin Streelman,90,3.04,343,113
75,T76,,Mark Anderson,54,3.05,174,57
76,T76,,Rafa Cabrera Bello,63,3.05,232,76
77,T76,,Alex Cejka,85,3.05,336,110
78,T76,,Graham DeLaet,82,3.05,250,82
79,T76,,Jason Dufner,89,3.05,317,104
80,T76,,Harris English,84,3.05,335,110
81,T76,,Adam Hadwin,98,3.05,415,136
82,T76,,Charles Howell III,86,3.05,390,128
83,T76,,Dustin Johnson,77,3.05,174,57
84,T76,,Matt Kuchar,95,3.05,281,92
85,T76,,Bryce Molder,74,3.05,296,97
86,T76,,Trey Mullinax,88,3.05,244,80
87,T76,,C.T. Pan,88,3.05,354,116
88,T76,,Tim Wilkinson,64,3.05,241,79
89,T90,,Scott Brown,95,3.06,269,88
90,T90,,Tony Finau,106,3.06,527,172
91,T90,,Si Woo Kim,80,3.06,285,93
92,T90,,Pat Perez,93,3.06,349,114
93,T90,,Sam Saunders,76,3.06,236,77
94,T90,,Webb Simpson,102,3.06,478,156
95,T90,,Shawn Stefani,72,3.06,334,109
96,T90,,Chris Stroud,67,3.06,196,64
97,T90,,Brian Stuard,93,3.06,483,158
98,T99,,Ryan Blaum,100,3.07,463,151
99,T99,,Ben Crane,86,3.07,325,106
100,T99,,Andres Gonzales,73,3.07,249,81
101,T99,,Whee Kim,74,3.07,187,61
102,T99,,Andrew Loupe,55,3.07,184,60
103,T99,,Ryan Palmer,61,3.07,135,44
104,T99,,Justin Rose,66,3.07,184,60
105,T99,,Brandt Snedeker,53,3.07,86,28
106,T99,,Hudson Swafford,94,3.07,405,132
107,T99,,Harold Varner III,101,3.07,417,136
108,T109,,Ryan Brehm,83,3.08,271,88
109,T109,,Patrick Cantlay,52,3.08,188,61
110,T109,,Roberto Castro,70,3.08,299,97
111,T109,,Luke Donald,50,3.08,163,53
112,T109,,Robert Garrigus,78,3.08,268,87
113,T109,,Branden Grace,70,3.08,271,88
114,T109,,J.B. Holmes,83,3.08,336,109
115,T109,,Mark Hubbard,81,3.08,274,89
116,T109,,Mackenzie Hughes,106,3.08,468,152
117,T109,,Ryo Ishikawa,56,3.08,194,63
118,T109,,Cameron Smith,86,3.08,404,131
119,T109,,Kyle Stanley,104,3.08,472,153
120,T109,,Robert Streb,98,3.08,357,116
121,T109,,Kevin Tway,96,3.08,382,124
122,T123,,Paul Casey,94,3.09,210,68
123,T123,,Bryson DeChambeau,91,3.09,284,92
124,T123,,Cody Gribble,79,3.09,315,102
125,T123,,Brooks Koepka,88,3.09,210,68
126,T123,,Martin Laird,83,3.09,362,117
127,T123,,Danny Lee,93,3.09,389,126
128,T123,,Cameron Percy,71,3.09,173,56
129,T123,,Vaughn Taylor,90,3.09,433,140
130,T123,,Jimmy Walker,68,3.09,198,64
131,T132,,Byeong Hun An,77,3.1,304,98
132,T132,,Jason Bohn,75,3.1,211,68
133,T132,,Brett Drewitt,57,3.1,248,80
134,T132,,Sung Kang,104,3.1,465,150
135,T132,,Spencer Levin,89,3.1,276,89
136,T132,,Jamie Lovemark,98,3.1,326,105
137,T132,,Grayson Murray,94,3.1,366,118
138,T132,,Kevin Na,86,3.1,372,120
139,T132,,Patrick Reed,107,3.1,350,113
140,T132,,Charl Schwartzel,63,3.1,276,89
141,T132,,Michael Thompson,60,3.1,251,81
142,T132,,Tyrone Van Aswegen,105,3.1,387,125
143,T132,,Camilo Villegas,76,3.1,223,72
144,T132,,Bubba Watson,71,3.1,189,61
145,T132,,Steve Wheatcroft,51,3.1,152,49
146,T147,,Jim Herman,77,3.11,407,131
147,T147,,Sebastián Muñoz,51,3.11,202,65
148,T147,,Sean O'Hair,84,3.11,314,101
149,T147,,Seamus Power,86,3.11,271,87
150,T147,,Daniel Summerhays,100,3.11,311,100
151,T147,,Gary Woodland,94,3.11,442,142
152,T153,,Brian Campbell,55,3.12,187,60
153,T153,,Greg Chalmers,75,3.12,377,121
154,T153,,Chad Collins,66,3.12,231,74
155,T153,,Gonzalo Fernandez-Castaño,63,3.12,178,57
156,T153,,Smylie Kaufman,76,3.12,256,82
157,T153,,Michael Kim,94,3.12,434,139
158,T153,,Anirban Lahiri,72,3.12,287,92
159,T153,,Nick Taylor,97,3.12,334,107
160,T161,,Brandon Hagy,85,3.13,338,108
161,T161,,John Huh,92,3.13,400,128
162,T161,,Kevin Kisner,105,3.13,413,132
163,T161,,Shane Lowry,52,3.13,250,80
164,T161,,Ryan Moore,82,3.13,332,106
165,T161,,Rod Pampling,71,3.13,373,119
166,T161,,Scott Piercy,70,3.13,213,68
167,T161,,Rory Sabbatini,71,3.13,225,72
168,T161,,Xander Schauffele,96,3.13,388,124
169,T170,,Derek Fathauer,81,3.14,204,65
170,T170,,Charley Hoffman,112,3.14,456,145
171,T170,,Billy Hurley III,80,3.14,393,125
172,T170,,William McGirt,89,3.14,392,125
173,T174,,Wesley Bryan,95,3.15,368,117
174,T174,,Jhonattan Vegas,95,3.15,406,129
175,T176,,Bud Cauley,92,3.16,322,102
176,T176,,Ken Duke,77,3.16,139,44
177,T176,,Jim Furyk,54,3.16,183,58
178,T176,,Johnson Wagner,71,3.16,218,69
179,180,,Kyle Reifers,96,3.17,323,102
180,T181,,Steven Bowditch,59,3.18,283,89
181,T181,,Morgan Hoffmann,92,3.18,337,106
182,T181,,Louis Oosthuizen,69,3.18,267,84
183,T184,,Patrick Rodgers,76,3.19,268,84
184,T184,,Boo Weekley,75,3.19,360,113
185,186,,Kevin Chappell,95,3.2,409,128
186,T187,,Fabián Gómez,61,3.21,202,63
187,T187,,Søren Kjeldsen,58,3.21,180,56
188,189,,Justin Thomas,86,3.25,143,44
189,190,,Ernie Els,52,3.36,148,44
